Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/011/105/GCF_000011105.1_genomic.fna.gz	100.00	100.00	NA-NA	10.414	HIGH	NA-NA	10	10.370	6897/6905	NC_000961.1 Pyrococcus horikoshii OT3, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/091/665/GCF_000091665.1_genomic.fna.gz	99.99	99.99	NA-NA	27.659	HIGH	NA-NA	28	27.610	6828/6840	NC_000909.1 Methanocaldococcus jannaschii DSM 2661, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/166/095/GCF_000166095.1_genomic.fna.gz	99.99	99.99	NA-NA	22.640	HIGH	NA-NA	22	22.590	4885/4894	NC_014658.1 Methanothermus fervidus DSM 2088, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/020/465/GCF_000020465.1_genomic.fna.gz	99.99	99.99	NA-NA	7.034	HIGH	NA-NA	7	7.003	10612/10644	NC_010803.1 Chlorobium limicola DSM 245, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/010/505/GCF_000010505.1_genomic.fna.gz	99.99	99.99	NA-NA	6.145	HIGH	NA-NA	6	6.117	8596/8631	NC_010729.1 Porphyromonas gingivalis ATCC 33277, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/009/705/GCF_000009705.1_genomic.fna.gz	99.99	99.35	99.96-100.01	1.665	1.665	1.63-1.70	2	2.076	23003/28192	NC_003272.1 Nostoc sp. PCC 7120 = FACHB-418, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/000/018/565/GCA_000018565.1_genomic.fna.gz	99.98	99.98	NA-NA	6.088	HIGH	NA-NA	6	6.058	26473/26602	CP000875.1 Herpetosiphon aurantiacus DSM 785, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/900/167/395/GCF_900167395.1_genomic.fna.gz	99.98	99.98	NA-NA	11.145	HIGH	NA-NA	11	10.974	10683/10739	NZ_FUWK01000085.1 Nitrosomonas europaea strain ATCC 25978, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/196/115/GCF_000196115.1_genomic.fna.gz	99.97	99.97	NA-NA	5.129	HIGH	NA-NA	5	5.082	27861/28113	NC_005027.1 Rhodopirellula baltica SH 1, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/015/865/GCF_000015865.1_genomic.fna.gz	99.97	98.37	99.90-100.04	0.913	0.913	0.88-0.95	1	0.934	8762/14565	NC_009012.1 Acetivibrio thermocellus ATCC 27405, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/000/007/325/GCA_000007325.1_genomic.fna.gz	99.97	99.97	NA-NA	5.124	HIGH	NA-NA	5	5.072	8288/8373	AE009951.2 Fusobacterium nucleatum subsp. nucleatum ATCC 25586, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/185/GCF_000008185.1_genomic.fna.gz	99.96	99.21	99.90-100.03	1.531	1.531	1.47-1.60	2	1.530	8725/11165	NC_002967.9 Treponema denticola ATCC 35405, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/018/865/GCF_000018865.1_genomic.fna.gz	99.95	99.23	99.90-99.99	1.571	1.571	1.52-1.62	2	1.600	16138/20510	NC_010175.1 Chloroflexus aurantiacus J-10-fl, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/510/745/GCA_003510745.1_genomic.fna.gz	99.93	98.96	99.83-100.03	1.306	1.306	1.22-1.38	2	1.362	4548/6290	DOKW01000009.1 MAG TPA_asm: Sulfurihydrogenibium sp. isolate UBA8851 contig_10540, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/020/225/GCF_000020225.1_genomic.fna.gz	99.93	99.41	99.87-99.99	1.865	1.865	1.77-1.95	2	1.838	8668/10414	NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/196/135/GCF_000196135.1_genomic.fna.gz	99.92	99.23	99.86-99.99	1.604	1.604	1.52-1.69	2	1.590	6474/8220	NC_005090.1 Wolinella succinogenes DSM 1740, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/665/GCF_000008665.1_genomic.fna.gz	99.92	98.98	99.86-100.00	1.340	1.340	1.28-1.39	2	1.326	6285/8623	NC_000917.1 Archaeoglobus fulgidus DSM 4304, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	99.92	99.05	99.88-99.97	1.402	1.402	1.36-1.44	2	1.396	14537/19561	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/013/645/GCF_000013645.1_genomic.fna.gz	99.91	98.34	99.87-99.97	0.924	0.924	0.90-0.95	1	0.931	22545/37898	NC_007951.1 Paraburkholderia xenovorans LB400 chromosome 1, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/016/125/GCF_000016125.1_genomic.fna.gz	99.91	99.91	NA-NA	3.988	HIGH	NA-NA	4	3.766	6860/7055	NC_009135.1 Methanococcus maripaludis C5, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/022/565/GCF_000022565.1_genomic.fna.gz	99.90	97.89	99.82-100.01	0.740	0.740	0.71-0.76	1	0.740	8445/16382	NC_012483.1 Acidobacterium capsulatum ATCC 51196, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/022/325/GCF_000022325.1_genomic.fna.gz	99.90	98.87	99.84-99.97	1.207	1.207	1.16-1.25	2	1.216	7765/11033	NC_012034.1 Caldicellulosiruptor bescii DSM 6725, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/185/GCF_000007185.1_genomic.fna.gz	99.87	99.12	99.80-99.96	1.528	1.528	1.44-1.60	2	1.459	5158/6789	NC_003551.1 Methanopyrus kandleri AV19, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/481/685/GCF_001481685.1_genomic.fna.gz	99.85	99.85	NA-NA	3.239	HIGH	NA-NA	3	3.094	5327/5576	NZ_CP006867.1 Ignicoccus islandicus DSM 13165 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	99.83	97.41	99.74-99.92	0.618	0.618	0.59-0.64	1	0.598	10957/24678	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/006/985/GCF_000006985.1_genomic.fna.gz	99.82	99.82	NA-NA	3.255	HIGH	NA-NA	3	3.077	7961/8406	NC_002932.3 Chlorobaculum tepidum TLS, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/016/065/GCF_000016065.1_genomic.fna.gz	99.82	98.24	99.75-99.90	0.919	0.919	0.88-0.95	1	0.915	10438/18108	NC_009092.1 Shewanella loihica PV-4, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/985/GCF_000007985.2_genomic.fna.gz	99.81	98.42	99.74-99.89	1.018	1.018	0.98-1.05	1	0.976	9110/14919	NC_002939.5 Geobacter sulfurreducens PCA, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/543/175/GCA_003543175.1_genomic.fna.gz	99.81	99.81	NA-NA	3.084	HIGH	NA-NA	3	2.910	5711/6053	DPJC01000012.1 MAG TPA_asm: Hydrogenobaculum sp. isolate UBA8840 contig_1217, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/000/008/085/GCA_000008085.1_genomic.fna.gz	99.79	99.79	NA-NA	4.725	HIGH	NA-NA	4	4.410	1865/1991	AE017199.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/015/125/GCF_000015125.1_genomic.fna.gz	99.76	99.76	NA-NA	3.112	HIGH	NA-NA	3	2.862	10948/11801	NC_008639.1 Chlorobium phaeobacteroides DSM 266, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/017/945/GCF_000017945.1_genomic.fna.gz	99.70	99.70	NA-NA	2.794	HIGH	NA-NA	3	2.545	4722/5183	NC_009776.1 Ignicoccus hospitalis KIN4/I, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/565/GCF_000008565.1_genomic.fna.gz	99.68	97.17	99.54-99.86	0.590	0.590	0.55-0.62	1	0.553	5222/12734	NC_001263.1 Deinococcus radiodurans R1 chromosome 1, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/011/205/GCF_000011205.1_genomic.fna.gz	99.65	94.61	99.29-100.04	0.218	0.218	0.19-0.24	1	0.202	1899/10585	NC_003106.2 Sulfurisphaera tokodaii str. 7, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/225/GCF_000007225.1_genomic.fna.gz	99.62	95.30	99.37-99.92	0.285	0.285	0.26-0.31	1	0.263	1971/8770	NC_003364.1 Pyrobaculum aerophilum str. IM2, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/016/425/GCF_000016425.1_genomic.fna.gz	99.61	96.44	99.46-99.82	0.447	0.447	0.41-0.47	1	0.409	6648/20460	NC_009380.1 Salinispora tropica CNB-440, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/021/645/GCF_000021645.1_genomic.fna.gz	99.55	96.37	99.33-99.82	0.444	0.444	0.40-0.48	1	0.391	2328/7331	NC_011661.1 Dictyoglomus turgidum DSM 6724, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/021/282/585/GCF_021282585.1_genomic.fna.gz	99.47	99.13	99.44-99.51	2.229	2.229	2.16-2.30	2	1.953	19388/25422	NZ_JAJSPR010000100.1 Pseudomonas alloputida strain NMI2441_06 NODE_100_length_3132_cov_481.337, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	99.45	89.27	97.43-100.85	0.035	0.035	0.02-0.06	1	0.030	291/9832	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/305/GCF_000007305.1_genomic.fna.gz	99.42	94.71	99.04-99.98	0.243	0.243	0.20-0.27	1	0.231	1390/7489	NC_003413.1 Pyrococcus furiosus DSM 3638, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/008/124/605/GCF_008124605.1_genomic.fna.gz	99.20	99.20	NA-NA	5.222	HIGH	NA-NA	5	4.003	7272/9318	NZ_VRYN01000001.1 Halobacterium salinarum DSM 3754 Ga0061114_scaffold00001.1, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/308/215/GCF_000308215.1_genomic.fna.gz	99.16	93.30	98.61-99.73	0.160	0.160	0.13-0.19	1	0.126	1217/10453	NZ_CAJE01000026.1 Methanomassiliicoccus luminyensis B10, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/306/945/GCF_000306945.1_genomic.fna.gz	99.01	95.03	98.84-99.26	0.321	0.321	0.29-0.34	1	0.243	3080/14953	NC_018518.1 Bordetella pertussis 18323, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/002/799/245/GCF_002799245.1_genomic.fna.gz	98.81	91.21	97.98-99.71	0.085	0.085	0.06-0.11	1	0.061	1084/18789	NZ_NEQV01000001.1 Stenotrophomonas maltophilia strain EA1 Contig_1_consensus_ctg_5_15_2, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/009/730/335/GCF_009730335.1_genomic.fna.gz	98.78	89.01	96.86-100.16	0.040	0.040	0.02-0.07	1	0.028	259/9549	NZ_CP046315.1 Schaalia odontolytica strain FDAARGOS_732 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/003/968/655/GCF_003968655.1_genomic.fna.gz	98.78	98.78	NA-NA	6.896	HIGH	NA-NA	7	4.584	5623/8233	NZ_RXYK01000010.1 Chlorobium phaeovibrioides strain BrKhr17 NODE_10_length_80169_cov_14.7459, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/019/785/GCF_000019785.1_genomic.fna.gz	98.76	92.72	98.26-99.17	0.149	0.149	0.13-0.17	1	0.106	1855/19349	NC_010524.1 Leptothrix cholodnii SP-6, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/027/105/GCF_001027105.1_genomic.fna.gz	98.75	90.80	97.44-99.81	0.075	0.075	0.05-0.11	1	0.052	552/10980	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/006/716/065/GCF_006716065.1_genomic.fna.gz	98.61	96.39	98.49-98.77	0.664	0.664	0.62-0.69	1	0.448	7094/22180	NZ_VFOL01000001.1 Salinispora arenicola strain DSM 44819 Ga0264271_11, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/328/665/GCF_000328665.1_genomic.fna.gz	98.60	91.47	97.66-99.71	0.100	0.100	0.07-0.13	1	0.066	670/10639	NC_019977.1 Methanomethylovorans hollandica DSM 15978, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/010/425/GCF_000010425.1_genomic.fna.gz	98.55	90.81	97.37-99.89	0.081	0.081	0.05-0.11	1	0.053	414/8219	NC_008618.1 Bifidobacterium adolescentis ATCC 15703, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/011/965/GCF_000011965.2_genomic.fna.gz	98.48	92.08	97.88-98.94	0.130	0.130	0.11-0.15	1	0.083	1410/18184	NC_003911.12 Ruegeria pomeroyi DSS-3, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/392/875/GCF_000392875.1_genomic.fna.gz	98.42	94.74	98.20-98.68	0.358	0.358	0.33-0.38	1	0.225	2111/11273	NZ_KB944588.1 Enterococcus faecalis ATCC 19433 acAqW-supercont1.1, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	98.41	98.41	NA-NA	5.716	HIGH	NA-NA	5	3.438	12365/20347	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/014/425/GCF_000014425.1_genomic.fna.gz	98.29	91.44	97.11-99.30	0.110	0.110	0.08-0.15	1	0.066	443/7108	NC_008530.1 Lactobacillus gasseri ATCC 33323 = JCM 1131, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/025/665/GCF_000025665.1_genomic.fna.gz	98.24	91.49	97.19-99.54	0.114	0.114	0.08-0.16	1	0.067	374/5891	NC_013926.1 Aciduliprofundum boonei T469, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/645/105/GCF_001645105.1_genomic.fna.gz	98.23	98.23	NA-NA	2.818	HIGH	NA-NA	3	1.597	15183/26380	NZ_LKEG01000001.1 Pseudomonas marginalis strain ICMP 3553 C1001, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/345/GCF_000007345.1_genomic.fna.gz	97.85	89.67	96.89-98.94	0.067	0.067	0.05-0.09	1	0.035	736/21631	NC_003552.1 Methanosarcina acetivorans C2A, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/006/742/205/GCF_006742205.1_genomic.fna.gz	97.78	90.92	96.88-98.74	0.108	0.108	0.08-0.15	1	0.056	493/9429	NZ_AP019721.1 Staphylococcus epidermidis strain NBRC 100911 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/144/915/GCF_000144915.1_genomic.fna.gz	97.71	89.87	95.99-99.54	0.076	0.076	0.04-0.12	1	0.039	220/6033	NC_014374.1 Acidilobus saccharovorans 345-15, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/006/739/205/GCF_006739205.1_genomic.fna.gz	97.62	90.67	96.53-98.92	0.104	0.104	0.07-0.15	1	0.050	383/7977	NZ_AP019720.1 Streptococcus mutans strain NBRC 13955 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/545/GCF_000008545.1_genomic.fna.gz	97.45	97.45	NA-NA	31.661	HIGH	NA-NA	29	13.440	3307/7359	NC_000853.1 Thermotoga maritima MSB8, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/017/205/GCF_000017205.1_genomic.fna.gz	97.29	90.63	96.71-98.06	0.115	0.115	0.09-0.14	1	0.059	1212/25615	NC_009656.1 Pseudomonas aeruginosa PA7, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/900/638/555/GCF_900638555.1_genomic.fna.gz	97.20	89.36	95.61-99.06	0.075	0.075	0.04-0.11	1	0.032	250/8185	NZ_LR134525.1 Neisseria meningitidis strain NCTC10025 chromosome 1, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/166/775/GCF_000166775.1_genomic.fna.gz	97.03	96.27	96.89-97.15	1.216	1.216	1.13-1.30	2	0.511	3409/11070	NC_014720.1 Caldicellulosiruptor kronotskyensis 2002, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/186/445/GCF_000186445.1_genomic.fna.gz	96.95	89.98	95.62-98.35	0.101	0.101	0.06-0.16	1	0.041	319/8430	NZ_GL636070.1 Streptococcus agalactiae ATCC 13813 SCAFFOLD1, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/784/835/GCF_000784835.1_genomic.fna.gz	96.91	96.91	NA-NA	30.672	HIGH	NA-NA	29	10.999	2739/7250	NZ_JSFH01000001.1 Thermotoga sp. Mc24 Contig1, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/900/760/795/GCA_900760795.1_genomic.fna.gz	96.90	96.08	96.82-96.97	1.427	1.427	1.36-1.50	2	0.551	4734/16354	CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM04771, WGS project CAAFAI010000000 data, contig: SRS021948_34_k99_167, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/243/155/GCF_000243155.2_genomic.fna.gz	96.89	86.63	94.29-97.15	0.031	0.031	0.03-0.07	1	0.012	198/16941	NC_018017.1 Desulfitobacterium dehalogenans ATCC 51507, complete sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/009/729/055/GCF_009729055.1_genomic.fna.gz	96.84	91.37	96.19-97.50	0.176	0.176	0.14-0.21	1	0.069	660/10837	NZ_CP045484.1 Sulfurisphaera ohwakuensis strain TA-1 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/002/945/325/GCF_002945325.1_genomic.fna.gz	96.82	96.27	96.69-97.01	1.769	1.769	1.57-1.94	2	0.793	2072/6739	NZ_CP026606.1 Methanococcus maripaludis strain DSM 2067 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/000/445/185/GCA_000445185.1_genomic.fna.gz	96.64	96.64	NA-NA	13.265	HIGH	NA-NA	12	4.466	3577/10323	AVAF01000001.1 MAG: Thermoanaerobacter sp. A7A NODE_13_length_6096_cov_691.959473, whole genome shotgun sequence
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/722/315/GCA_003722315.1_genomic.fna.gz	96.60	96.60	NA-NA	12.987	HIGH	NA-NA	12	4.427	3390/9898	CP033580.1 Thermoanaerobacter ethanolicus JW 200 chromosome, complete genome
ill_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/012/905/GCF_000012905.2_genomic.fna.gz	96.59	89.14	95.58-97.56	0.085	0.085	0.06-0.12	1	0.030	516/18189	NC_007493.2 Cereibacter sphaeroides 2.4.1 chromosome 1, complete sequence
