Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/543/175/GCA_003543175.1_genomic.fna.gz	99.68	97.88	99.51-99.85	0.821	0.821	0.77-0.87	1	0.785	3120/6053	DPJC01000012.1 MAG TPA_asm: Hydrogenobaculum sp. isolate UBA8840 contig_1217, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/006/985/GCF_000006985.1_genomic.fna.gz	99.67	98.29	99.55-99.78	1.022	1.022	0.97-1.08	1	0.990	4927/8406	NC_002932.3 Chlorobaculum tepidum TLS, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/018/865/GCF_000018865.1_genomic.fna.gz	99.67	96.18	99.54-99.88	0.394	0.394	0.36-0.41	1	0.369	6134/20510	NC_010175.1 Chloroflexus aurantiacus J-10-fl, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/016/125/GCF_000016125.1_genomic.fna.gz	99.66	97.95	99.51-99.80	0.859	0.859	0.81-0.92	1	0.847	3711/7055	NC_009135.1 Methanococcus maripaludis C5, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/639/275/GCF_001639275.1_genomic.fna.gz	99.63	99.63	NA-NA	3.716	HIGH	NA-NA	3	3.236	7323/8217	NZ_LWMU01000001.1 Methanobrevibacter oralis strain DSM 7256 MBORA_contig000001, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/021/565/GCF_000021565.1_genomic.fna.gz	99.60	99.60	NA-NA	3.260	HIGH	NA-NA	3	2.883	6953/7862	NC_012440.1 Persephonella marina EX-H1, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	99.59	97.25	99.48-99.72	0.634	0.634	0.60-0.66	1	0.577	8234/19561	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/020/225/GCF_000020225.1_genomic.fna.gz	99.57	96.88	99.39-99.76	0.545	0.545	0.50-0.59	1	0.497	3896/10414	NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/017/945/GCF_000017945.1_genomic.fna.gz	99.55	97.36	99.31-99.72	0.681	0.681	0.63-0.75	1	0.615	2262/5183	NC_009776.1 Ignicoccus hospitalis KIN4/I, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/665/GCF_000008665.1_genomic.fna.gz	99.54	95.90	99.29-99.80	0.370	0.370	0.33-0.40	1	0.325	2355/8623	NC_000917.1 Archaeoglobus fulgidus DSM 4304, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/481/685/GCF_001481685.1_genomic.fna.gz	99.53	97.92	99.37-99.67	0.902	0.902	0.84-0.96	1	0.806	2906/5576	NZ_CP006867.1 Ignicoccus islandicus DSM 13165 chromosome, complete genome
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	99.53	94.55	99.32-99.79	0.223	0.223	0.20-0.24	1	0.199	4349/24678	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/510/745/GCA_003510745.1_genomic.fna.gz	99.53	95.78	99.30-99.95	0.353	0.353	0.31-0.38	1	0.334	1655/6290	DOKW01000009.1 MAG TPA_asm: Sulfurihydrogenibium sp. isolate UBA8851 contig_10540, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/011/205/GCF_000011205.1_genomic.fna.gz	99.50	90.96	98.26-100.44	0.062	0.062	0.05-0.09	1	0.055	561/10585	NC_003106.2 Sulfurisphaera tokodaii str. 7, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/185/GCF_000007185.1_genomic.fna.gz	99.50	95.21	99.18-99.91	0.288	0.288	0.25-0.32	1	0.254	1481/6789	NC_003551.1 Methanopyrus kandleri AV19, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/019/085/GCF_000019085.1_genomic.fna.gz	99.48	99.48	NA-NA	3.065	HIGH	NA-NA	3	2.607	7445/8753	NC_010321.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/022/325/GCF_000022325.1_genomic.fna.gz	99.47	95.66	99.18-99.81	0.338	0.338	0.30-0.38	1	0.446	2786/11033	NC_012034.1 Caldicellulosiruptor bescii DSM 6725, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/021/645/GCF_000021645.1_genomic.fna.gz	99.47	92.43	98.52-100.45	0.106	0.106	0.08-0.14	1	0.092	638/7331	NC_011661.1 Dictyoglomus turgidum DSM 6724, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/015/125/GCF_000015125.1_genomic.fna.gz	99.43	97.79	99.32-99.53	0.886	0.886	0.84-0.93	1	0.790	5904/11801	NC_008639.1 Chlorobium phaeobacteroides DSM 266, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/156/375/GCF_000156375.1_genomic.fna.gz	99.42	96.34	99.25-99.67	0.462	0.462	0.42-0.49	1	0.403	3556/11291	NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/016/065/GCF_000016065.1_genomic.fna.gz	99.41	94.52	99.13-99.66	0.230	0.230	0.21-0.25	1	0.197	3159/18108	NC_009092.1 Shewanella loihica PV-4, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/022/565/GCF_000022565.1_genomic.fna.gz	99.38	93.10	98.95-99.77	0.138	0.138	0.12-0.16	1	0.117	1785/16382	NC_012483.1 Acidobacterium capsulatum ATCC 51196, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/011/105/GCF_000011105.1_genomic.fna.gz	99.32	99.32	NA-NA	2.897	HIGH	NA-NA	3	2.344	5588/6905	NC_000961.1 Pyrococcus horikoshii OT3, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/016/425/GCF_000016425.1_genomic.fna.gz	99.30	93.29	98.87-99.77	0.152	0.152	0.13-0.17	1	0.126	2377/20460	NC_009380.1 Salinispora tropica CNB-440, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/013/645/GCF_000013645.1_genomic.fna.gz	99.29	95.32	99.13-99.46	0.324	0.324	0.30-0.34	1	0.267	8585/37898	NC_007951.1 Paraburkholderia xenovorans LB400 chromosome 1, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/985/GCF_000007985.2_genomic.fna.gz	99.29	94.87	99.09-99.60	0.273	0.273	0.24-0.29	1	0.224	2913/14919	NC_002939.5 Geobacter sulfurreducens PCA, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/021/282/585/GCF_021282585.1_genomic.fna.gz	99.20	97.17	99.11-99.27	0.728	0.728	0.71-0.76	1	0.601	10433/25422	NZ_JAJSPR010000100.1 Pseudomonas alloputida strain NMI2441_06 NODE_100_length_3132_cov_481.337, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/306/945/GCF_000306945.1_genomic.fna.gz	99.20	91.15	98.19-100.07	0.074	0.074	0.05-0.10	1	0.059	846/14953	NC_018518.1 Bordetella pertussis 18323, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/185/GCF_000008185.1_genomic.fna.gz	99.16	95.29	98.95-99.44	0.336	0.336	0.31-0.36	1	0.265	2500/11165	NC_002967.9 Treponema denticola ATCC 35405, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/009/705/GCF_000009705.1_genomic.fna.gz	99.09	95.91	98.95-99.25	0.441	0.441	0.42-0.46	1	0.382	7722/28192	NC_003272.1 Nostoc sp. PCC 7120 = FACHB-418, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/008/124/605/GCF_008124605.1_genomic.fna.gz	99.01	98.02	98.92-99.10	1.284	1.284	1.22-1.35	2	1.078	5009/9318	NZ_VRYN01000001.1 Halobacterium salinarum DSM 3754 Ga0061114_scaffold00001.1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/000/008/085/GCA_000008085.1_genomic.fna.gz	98.91	96.92	98.62-99.17	0.745	0.745	0.68-0.86	1	0.547	755/1991	AE017199.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/015/865/GCF_000015865.1_genomic.fna.gz	98.90	94.78	98.70-99.25	0.305	0.305	0.27-0.32	1	0.220	2768/14565	NC_009012.1 Acetivibrio thermocellus ATCC 27405, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/019/785/GCF_000019785.1_genomic.fna.gz	98.86	89.17	97.38-100.92	0.041	0.041	0.02-0.06	1	0.030	554/19349	NC_010524.1 Leptothrix cholodnii SP-6, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/225/GCF_000007225.1_genomic.fna.gz	98.82	91.17	97.66-100.20	0.084	0.084	0.05-0.12	1	0.060	499/8770	NC_003364.1 Pyrobaculum aerophilum str. IM2, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/565/GCF_000008565.1_genomic.fna.gz	98.74	93.59	98.29-99.16	0.206	0.206	0.18-0.24	1	0.142	1636/12734	NC_001263.1 Deinococcus radiodurans R1 chromosome 1, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/196/135/GCF_000196135.1_genomic.fna.gz	98.59	94.12	98.18-99.01	0.265	0.265	0.22-0.30	1	0.175	1256/8220	NC_005090.1 Wolinella succinogenes DSM 1740, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/003/968/655/GCF_003968655.1_genomic.fna.gz	98.43	97.67	98.34-98.53	1.504	1.504	1.42-1.59	2	1.031	3959/8233	NZ_RXYK01000010.1 Chlorobium phaeovibrioides strain BrKhr17 NODE_10_length_80169_cov_14.7459, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	98.31	97.53	98.24-98.38	1.490	1.490	1.43-1.54	2	1.044	9377/20347	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/006/716/065/GCF_006716065.1_genomic.fna.gz	98.28	93.27	97.89-98.64	0.215	0.215	0.19-0.24	1	0.129	2559/22180	NZ_VFOL01000001.1 Salinispora arenicola strain DSM 44819 Ga0264271_11, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/645/105/GCF_001645105.1_genomic.fna.gz	98.21	96.48	98.12-98.32	0.841	0.841	0.80-0.87	1	0.505	8695/26380	NZ_LKEG01000001.1 Pseudomonas marginalis strain ICMP 3553 C1001, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/545/GCF_000008545.1_genomic.fna.gz	97.91	97.91	NA-NA	6.580	HIGH	NA-NA	6	3.322	3826/7359	NC_000853.1 Thermotoga maritima MSB8, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/009/759/685/GCF_009759685.1_genomic.fna.gz	97.87	87.18	95.08-98.27	0.028	0.028	0.02-0.06	1	0.015	222/15598	NZ_CP046654.1 Acinetobacter baumannii strain ATCC 19606 chromosome, complete genome
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/392/875/GCF_000392875.1_genomic.fna.gz	97.85	92.06	97.16-98.48	0.160	0.160	0.13-0.19	1	0.083	867/11273	NZ_KB944588.1 Enterococcus faecalis ATCC 19433 acAqW-supercont1.1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/009/729/055/GCF_009729055.1_genomic.fna.gz	97.74	87.63	95.30-98.24	0.034	0.034	0.03-0.07	1	0.017	181/10837	NZ_CP045484.1 Sulfurisphaera ohwakuensis strain TA-1 chromosome, complete genome
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/308/215/GCF_000308215.1_genomic.fna.gz	97.71	89.39	96.24-99.57	0.064	0.064	0.03-0.10	1	0.032	323/10453	NZ_CAJE01000026.1 Methanomassiliicoccus luminyensis B10, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/784/835/GCF_000784835.1_genomic.fna.gz	97.15	97.15	NA-NA	6.887	HIGH	NA-NA	6	2.713	2962/7250	NZ_JSFH01000001.1 Thermotoga sp. Mc24 Contig1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/166/775/GCF_000166775.1_genomic.fna.gz	97.09	93.63	96.67-97.41	0.374	0.374	0.32-0.42	1	0.273	1440/11070	NC_014720.1 Caldicellulosiruptor kronotskyensis 2002, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/305/GCF_000007305.1_genomic.fna.gz	97.07	89.14	95.35-99.34	0.072	0.072	0.03-0.12	1	0.033	212/7489	NC_003413.1 Pyrococcus furiosus DSM 3638, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/883/995/GCF_001883995.1_genomic.fna.gz	96.88	86.71	94.68-98.10	0.031	0.031	0.02-0.06	1	0.012	264/21974	NZ_MACE01000001.1 Bacillus paranthracis strain Mn5 contig1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/900/760/795/GCA_900760795.1_genomic.fna.gz	96.58	94.37	96.42-96.78	0.654	0.654	0.59-0.69	1	0.230	2714/16354	CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM04771, WGS project CAAFAI010000000 data, contig: SRS021948_34_k99_167, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/002/945/325/GCF_002945325.1_genomic.fna.gz	96.52	94.19	96.30-96.81	0.617	0.617	0.53-0.67	1	0.227	1054/6739	NZ_CP026606.1 Methanococcus maripaludis strain DSM 2067 chromosome, complete genome
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/019/414/665/GCA_019414665.1_genomic.fna.gz	96.37	93.99	96.12-96.65	0.605	0.605	0.53-0.66	1	0.201	1482/10110	DXLO01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0405 HRGM_Genome_0405_1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/019/655/335/GCF_019655335.1_genomic.fna.gz	96.28	95.52	96.18-96.37	1.473	1.473	1.39-1.55	2	0.539	4744/19660	NZ_BPFD01000001.1 Shewanella hafniensis strain ATCC BAA-1207 sequence001, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/000/445/185/GCA_000445185.1_genomic.fna.gz	96.15	96.15	NA-NA	3.177	HIGH	NA-NA	3	0.925	3059/10323	AVAF01000001.1 MAG: Thermoanaerobacter sp. A7A NODE_13_length_6096_cov_691.959473, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/722/315/GCA_003722315.1_genomic.fna.gz	96.13	96.13	NA-NA	3.048	HIGH	NA-NA	3	0.894	2911/9898	CP033580.1 Thermoanaerobacter ethanolicus JW 200 chromosome, complete genome
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/019/414/725/GCA_019414725.1_genomic.fna.gz	96.05	93.90	95.86-96.32	0.669	0.669	0.60-0.72	1	0.197	1872/13184	DXLM01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0403 HRGM_Genome_0403_1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/013/009/555/GCF_013009555.1_genomic.fna.gz	95.92	93.58	95.76-96.14	0.611	0.611	0.56-0.64	1	0.174	2790/21830	NZ_CP046176.1 Phocaeicola dorei strain DSM 17855 chromosome, complete genome
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/001/602/925/GCA_001602925.1_genomic.fna.gz	95.71	94.39	95.47-95.90	1.030	1.030	0.93-1.14	1	0.290	1544/9231	LUZT01000020.1 MAG: Chlorobiales bacterium Clorobi_01 Chlorobi_01_contig_10178, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/213/785/GCF_000213785.1_genomic.fna.gz	95.63	93.88	95.35-95.97	0.809	0.809	0.70-0.89	1	0.215	855/6062	NC_015557.1 Hydrogenobaculum sp. 3684, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/884/035/GCF_001884035.1_genomic.fna.gz	95.61	86.24	93.30-96.90	0.040	0.040	0.03-0.08	1	0.011	210/20674	NZ_MACG01000001.1 Bacillus tropicus strain N24 contig1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/147/695/GCF_000147695.2_genomic.fna.gz	95.58	95.58	NA-NA	3.059	HIGH	NA-NA	3	0.743	2523/10251	NC_015958.1 Thermoanaerobacter wiegelii Rt8.B1, complete sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/012/843/875/GCF_012843875.1_genomic.fna.gz	95.54	92.89	95.20-95.86	0.527	0.527	0.46-0.58	1	0.134	1149/11315	NZ_JABAFY010000001.1 Desulfovibrio piger strain PG-251-APC-1 Contig_1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/002/799/245/GCF_002799245.1_genomic.fna.gz	95.42	86.80	93.69-97.46	0.053	0.053	0.03-0.09	1	0.013	233/18789	NZ_NEQV01000001.1 Stenotrophomonas maltophilia strain EA1 Contig_1_consensus_ctg_5_15_2, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/020/161/265/GCA_020161265.1_genomic.fna.gz	95.40	94.60	95.31-95.52	1.431	1.431	1.33-1.51	2	0.419	4287/23981	JAIUOC010000010.1 MAG: Chloroflexi bacterium isolate HERP1 spades-bin.75~NODE_121_length_326074_cov_3.61005, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/905/200/945/GCA_905200945.1_genomic.fna.gz	95.26	92.90	94.95-95.55	0.600	0.600	0.53-0.64	1	0.139	1133/11120	CAJKMG010000001.1 TPA_asm: uncultured Akkermansia sp. isolate ERR414247-bin.14 genome assembly, contig: NODE_1_length_362532_cov_11.812060, whole genome shotgun sequence
nanopore_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/902/459/535/GCF_902459535.1_genomic.fna.gz	95.12	91.24	94.77-95.43	0.314	0.314	0.28-0.35	1	0.069	1906/32657	NZ_LR699553.1 Paraburkholderia dioscoreae isolate PDMSB31 chromosome I
