Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
reference/all_genomes_mock2/Ruegeria_pomeroyi_DSS-3.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/011/965/GCF_000011965.2_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	45658/45658	NC_003911.12 Ruegeria pomeroyi DSS-3, complete sequence
reference/all_genomes_mock2/Caldicellulosiruptor_saccharolyticus_DSM_8903.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/016/545/GCF_000016545.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	27691/27691	NC_009437.1 Caldicellulosiruptor saccharolyticus DSM 8903, complete sequence
reference/all_genomes_mock2/Nanoarchaeum_equitans_Kin4-M.fna.gz	gtdb_genomes_reps_r214/database/GCA/000/008/085/GCA_000008085.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	5034/5034	AE017199.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome
reference/all_genomes_mock2/Ignicoccus_hospitalis_KIN4_I.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/017/945/GCF_000017945.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	12857/12857	NC_009776.1 Ignicoccus hospitalis KIN4/I, complete sequence
reference/all_genomes_mock2/Pyrobaculum_aerophilum_IM2.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/007/225/GCF_000007225.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	21725/21725	NC_003364.1 Pyrobaculum aerophilum str. IM2, complete sequence
reference/all_genomes_mock2/Bacteroides_vulgatus_ATCC_8482.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	48455/48455	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
reference/all_genomes_mock2/Thermotoga_petrophila_RKU-1.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/016/785/GCF_000016785.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	18092/18092	NC_009486.1 Thermotoga petrophila RKU-1, complete sequence
reference/all_genomes_mock2/Bacteroides_thetaiotaomicron_VPI-5482.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	61388/61388	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
reference/all_genomes_mock2/Methanobrevibacter_oralis_DSM_7256.fna.gz	gtdb_genomes_reps_r214/database/GCF/001/639/275/GCF_001639275.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	20313/20313	NZ_LWMU01000001.1 Methanobrevibacter oralis strain DSM 7256 MBORA_contig000001, whole genome shotgun sequence
reference/all_genomes_mock2/Treponema_denticola_ATCC_35405.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/008/185/GCF_000008185.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	27945/27945	NC_002967.9 Treponema denticola ATCC 35405, complete sequence
reference/all_genomes_mock2/Herpetosiphon_aurantiacus_DSM_785.fna.gz	gtdb_genomes_reps_r214/database/GCA/000/018/565/GCA_000018565.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	65911/65911	CP000875.1 Herpetosiphon aurantiacus DSM 785, complete genome
reference/all_genomes_mock2/Desulfovibrio_piger_ATCC_29098.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/156/375/GCF_000156375.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	27995/27995	NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence
reference/all_genomes_mock2/Rhodopirellula_baltica_SH_1.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/196/115/GCF_000196115.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	70098/70098	NC_005027.1 Rhodopirellula baltica SH 1, complete sequence
reference/all_genomes_mock2/Geobacter_sulfurreducens_PCA.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/007/985/GCF_000007985.2_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	37413/37413	NC_002939.5 Geobacter sulfurreducens PCA, complete sequence
reference/all_genomes_mock2/Chlorobium_tepidum_TLS.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/006/985/GCF_000006985.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	21030/21030	NC_002932.3 Chlorobaculum tepidum TLS, complete sequence
reference/all_genomes_mock2/Akkermansia_muciniphila_ATCC_BAA-835.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/020/225/GCF_000020225.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	26184/26184	NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete sequence
reference/all_genomes_mock2/Sulfolobus_tokodaii_str._7.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/011/205/GCF_000011205.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	26380/26380	NC_003106.2 Sulfurisphaera tokodaii str. 7, complete sequence
reference/all_genomes_mock2/Wolinella_succinogenes_DSM_1740.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/196/135/GCF_000196135.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	20702/20702	NC_005090.1 Wolinella succinogenes DSM 1740, complete sequence
reference/all_genomes_mock2/Methanococcus_maripaludis_C5.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/016/125/GCF_000016125.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	17579/17579	NC_009135.1 Methanococcus maripaludis C5, complete sequence
reference/all_genomes_mock2/Nostoc_sp._PCC_7120.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/009/705/GCF_000009705.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	70207/70207	NC_003272.1 Nostoc sp. PCC 7120 = FACHB-418, complete sequence
reference/all_genomes_mock2/Methanothermus_fervidus_DSM_2088.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/166/095/GCF_000166095.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	12335/12335	NC_014658.1 Methanothermus fervidus DSM 2088, complete sequence
reference/all_genomes_mock2/Bifidobacterium_adolescentis_ATCC_15703.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/010/425/GCF_000010425.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	20398/20398	NC_008618.1 Bifidobacterium adolescentis ATCC 15703, complete sequence
reference/all_genomes_mock2/Methanomethylovorans_hollandica_DSM_15978.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/328/665/GCF_000328665.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	26426/26426	NC_019977.1 Methanomethylovorans hollandica DSM 15978, complete sequence
reference/all_genomes_mock2/Thermotoga_neapolitana_DSM_4359.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/018/945/GCF_000018945.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	18564/18564	NC_011978.1 Thermotoga neapolitana DSM 4359, complete sequence
reference/all_genomes_mock2/Chloroflexus_aurantiacus_J-10-fl.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/018/865/GCF_000018865.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	50983/50983	NC_010175.1 Chloroflexus aurantiacus J-10-fl, complete sequence
reference/all_genomes_mock2/Pyrococcus_horikoshii_OT3.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/011/105/GCF_000011105.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	17261/17261	NC_000961.1 Pyrococcus horikoshii OT3, complete sequence
reference/all_genomes_mock2/Ruminiclostridium_thermocellum_ATCC_27405.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/015/865/GCF_000015865.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	36097/36097	NC_009012.1 Acetivibrio thermocellus ATCC 27405, complete sequence
reference/all_genomes_mock2/Ignicoccus_islandicus_DSM_13165.fna.gz	gtdb_genomes_reps_r214/database/GCF/001/481/685/GCF_001481685.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	13855/13855	NZ_CP006867.1 Ignicoccus islandicus DSM 13165 chromosome, complete genome
reference/all_genomes_mock2/Leptothrix_cholodnii_SP-6.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/019/785/GCF_000019785.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	48330/48330	NC_010524.1 Leptothrix cholodnii SP-6, complete sequence
reference/all_genomes_mock2/Persephonella_marina_EX-H1.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/021/565/GCF_000021565.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	19854/19854	NC_012440.1 Persephonella marina EX-H1, complete sequence
reference/all_genomes_mock2/Pyrobaculum_calidifontis_JCM_11548.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/015/805/GCF_000015805.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	19955/19955	NC_009073.1 Pyrobaculum calidifontis JCM 11548, complete sequence
reference/all_genomes_mock2/Thermoanaerobacter_pseudethanolicus_ATCC_33223.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/019/085/GCF_000019085.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	21668/21668	NC_010321.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete sequence
reference/all_genomes_mock2/Methanocaldococcus_jannaschii_DSM_2661.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/091/665/GCF_000091665.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	17278/17278	NC_000909.1 Methanocaldococcus jannaschii DSM 2661, complete sequence
reference/all_genomes_mock2/Methanopyrus_kandleri_AV19.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/007/185/GCF_000007185.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	17180/17180	NC_003551.1 Methanopyrus kandleri AV19, complete sequence
reference/all_genomes_mock2/Desulfitobacterium_dehalogenans_ATCC_51507.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/243/155/GCF_000243155.2_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	42163/42163	NC_018017.1 Desulfitobacterium dehalogenans ATCC 51507, complete sequence
reference/all_genomes_mock2/Dictyoglomus_turgidum_DSM_6724.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/021/645/GCF_000021645.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	18301/18301	NC_011661.1 Dictyoglomus turgidum DSM 6724, complete sequence
reference/all_genomes_mock2/Salinispora_tropica_CNB-440.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/016/425/GCF_000016425.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	50945/50945	NC_009380.1 Salinispora tropica CNB-440, complete sequence
reference/all_genomes_mock2/Aciduliprofundum_boonei_T469.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/025/665/GCF_000025665.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	14789/14789	NC_013926.1 Aciduliprofundum boonei T469, complete sequence
reference/all_genomes_mock2/Desulfovibrio_desulfuricans_ND132.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/189/295/GCF_000189295.2_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	37766/37766	NC_016803.1 Pseudodesulfovibrio mercurii, complete sequence
reference/all_genomes_mock2/Haloferax_volcanii_DS2.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/025/685/GCF_000025685.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	38518/38518	NC_013967.1 Haloferax volcanii DS2, complete sequence
reference/all_genomes_mock2/Caldicellulosiruptor_bescii_DSM_6725.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/022/325/GCF_000022325.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	27180/27180	NC_012034.1 Caldicellulosiruptor bescii DSM 6725, complete sequence
reference/all_genomes_mock2/Desulfobulbus_oralis_sp._ONRL.fna.gz	gtdb_genomes_reps_r214/database/GCF/002/952/055/GCF_002952055.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	26513/26513	NZ_CP021255.1 Desulfobulbus oralis strain HOT041/ORNL chromosome, complete genome
reference/all_genomes_mock2/Chlorobium_phaeobacteroides_DSM_266.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/015/125/GCF_000015125.1_genomic.fna.gz	100.00	100.00	NA-NA	1.000	LOW	NA-NA	1	1.000	29291/29291	NC_008639.1 Chlorobium phaeobacteroides DSM 266, complete sequence
reference/all_genomes_mock2/Nitrosomonas_europaea_ATCC_19718.fna.gz	gtdb_genomes_reps_r214/database/GCF/900/167/395/GCF_900167395.1_genomic.fna.gz	100.00	100.00	NA-NA	0.008	0.008	NA-NA	1	1.006	26646/26652	NZ_FUWK01000085.1 Nitrosomonas europaea strain ATCC 25978, whole genome shotgun sequence
reference/all_genomes_mock2/Hydrogenobaculum_sp._Y04AAS1.fna.gz	gtdb_genomes_reps_r214/database/GCA/003/543/175/GCA_003543175.1_genomic.fna.gz	100.00	100.00	NA-NA	0.002	0.002	NA-NA	1	1.000	15136/15153	DPJC01000012.1 MAG TPA_asm: Hydrogenobaculum sp. isolate UBA8840 contig_1217, whole genome shotgun sequence
reference/all_genomes_mock2/Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586.fna.gz	gtdb_genomes_reps_r214/database/GCA/000/007/325/GCA_000007325.1_genomic.fna.gz	99.99	99.99	NA-NA	0.001	0.001	NA-NA	1	0.998	20851/20910	AE009951.2 Fusobacterium nucleatum subsp. nucleatum ATCC 25586, complete genome
reference/all_genomes_mock2/Staphylococcus_aureus_USA300_FPR3757.fna.gz	gtdb_genomes_reps_r214/database/GCF/001/027/105/GCF_001027105.1_genomic.fna.gz	99.89	99.89	NA-NA	0.001	0.001	NA-NA	1	0.967	26624/27552	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
reference/all_genomes_mock2/Sulfurihydrogenibium_sp._YO3AOP1.fna.gz	gtdb_genomes_reps_r214/database/GCA/003/510/745/GCA_003510745.1_genomic.fna.gz	99.87	99.87	NA-NA	0.003	0.003	NA-NA	1	0.965	14964/15577	DOKW01000009.1 MAG TPA_asm: Sulfurihydrogenibium sp. isolate UBA8851 contig_10540, whole genome shotgun sequence
reference/all_genomes_mock2/Staphylococcus_epidermidis_ATCC_12228.fna.gz	gtdb_genomes_reps_r214/database/GCF/006/742/205/GCF_006742205.1_genomic.fna.gz	99.78	99.78	NA-NA	0.003	0.003	NA-NA	1	0.935	21790/23354	NZ_AP019721.1 Staphylococcus epidermidis strain NBRC 100911 chromosome, complete genome
reference/all_genomes_mock2/Pseudomonas_putida_KT2440.fna.gz	gtdb_genomes_reps_r214/database/GCF/021/282/585/GCF_021282585.1_genomic.fna.gz	99.51	99.51	NA-NA	0.003	0.003	NA-NA	1	0.873	54529/63420	NZ_JAJSPR010000100.1 Pseudomonas alloputida strain NMI2441_06 NODE_100_length_3132_cov_481.337, whole genome shotgun sequence
reference/all_genomes_mock2/Streptococcus_mutans_UA159-FR.fna.gz	gtdb_genomes_reps_r214/database/GCF/006/739/205/GCF_006739205.1_genomic.fna.gz	99.37	99.37	NA-NA	0.001	0.001	NA-NA	1	0.822	16467/20031	NZ_AP019720.1 Streptococcus mutans strain NBRC 13955 chromosome, complete genome
reference/all_genomes_mock2/Halobacterium_salinarum_NRC-1.fna.gz	gtdb_genomes_reps_r214/database/GCF/008/124/605/GCF_008124605.1_genomic.fna.gz	99.24	99.24	NA-NA	0.005	0.005	NA-NA	1	0.804	18342/23200	NZ_VRYN01000001.1 Halobacterium salinarum DSM 3754 Ga0061114_scaffold00001.1, whole genome shotgun sequence
reference/all_genomes_mock2/Bordetella_bronchiseptica_RB50.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/306/945/GCF_000306945.1_genomic.fna.gz	99.18	99.18	NA-NA	0.006	0.006	NA-NA	1	0.777	28585/36926	NC_018518.1 Bordetella pertussis 18323, complete sequence
reference/all_genomes_mock2/Pseudomonas_aeruginosa_ATCC_9027.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/017/205/GCF_000017205.1_genomic.fna.gz	99.02	99.02	NA-NA	0.002	0.002	NA-NA	1	0.738	46949/63733	NC_009656.1 Pseudomonas aeruginosa PA7, complete sequence
reference/all_genomes_mock2/Enterococcus_faecalis_OG1RF.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/392/875/GCF_000392875.1_genomic.fna.gz	98.83	98.83	NA-NA	0.001	0.001	NA-NA	1	0.695	19614/28232	NZ_KB944588.1 Enterococcus faecalis ATCC 19433 acAqW-supercont1.1, whole genome shotgun sequence
reference/all_genomes_mock2/Streptococcus_agalactiae_sv._V_V_2603V_R.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/186/445/GCF_000186445.1_genomic.fna.gz	98.81	98.81	NA-NA	0.004	0.004	NA-NA	1	0.709	14593/21153	NZ_GL636070.1 Streptococcus agalactiae ATCC 13813 SCAFFOLD1, whole genome shotgun sequence
reference/all_genomes_mock2/Chlorobium_phaeovibrioides_DSM_265.fna.gz	gtdb_genomes_reps_r214/database/GCF/003/968/655/GCF_003968655.1_genomic.fna.gz	98.79	98.79	NA-NA	0.002	0.002	NA-NA	1	0.689	13975/20384	NZ_RXYK01000010.1 Chlorobium phaeovibrioides strain BrKhr17 NODE_10_length_80169_cov_14.7459, whole genome shotgun sequence
reference/all_genomes_mock2/Salinispora_arenicola_CNS-205.fna.gz	gtdb_genomes_reps_r214/database/GCF/006/716/065/GCF_006716065.1_genomic.fna.gz	98.69	98.69	NA-NA	0.002	0.002	NA-NA	1	0.666	36693/55151	NZ_VFOL01000001.1 Salinispora arenicola strain DSM 44819 Ga0264271_11, whole genome shotgun sequence
reference/all_genomes_mock2/Pseudomonas_fluorescens_SBW25.fna.gz	gtdb_genomes_reps_r214/database/GCF/001/645/105/GCF_001645105.1_genomic.fna.gz	98.52	98.52	NA-NA	0.002	0.002	NA-NA	1	0.633	41491/65854	NZ_LKEG01000001.1 Pseudomonas marginalis strain ICMP 3553 C1001, whole genome shotgun sequence
reference/all_genomes_mock2/Neisseria_meningitidis_MC58.fna.gz	gtdb_genomes_reps_r214/database/GCF/900/638/555/GCF_900638555.1_genomic.fna.gz	98.31	98.31	NA-NA	0.053	0.053	NA-NA	1	0.607	11949/20290	NZ_LR134525.1 Neisseria meningitidis strain NCTC10025 chromosome 1, complete sequence
reference/all_genomes_mock2/Acinetobacter_baumannii_ATCC_17978.fna.gz	gtdb_genomes_reps_r214/database/GCF/009/759/685/GCF_009759685.1_genomic.fna.gz	98.25	98.25	NA-NA	0.003	0.003	NA-NA	1	0.579	22606/39072	NZ_CP046654.1 Acinetobacter baumannii strain ATCC 19606 chromosome, complete genome
reference/all_genomes_mock2/Rhodobacter_sphaeroides_ATCC_17029.fna.gz	gtdb_genomes_reps_r214/database/GCF/000/012/905/GCF_000012905.2_genomic.fna.gz	98.22	98.22	NA-NA	0.012	0.012	NA-NA	1	0.576	25987/45415	NC_007493.2 Cereibacter sphaeroides 2.4.1 chromosome 1, complete sequence
reference/all_genomes_mock2/Clostridium_beijerinckii_ATCC_35702.fna.gz	gtdb_genomes_reps_r214/database/GCF/018/223/745/GCF_018223745.1_genomic.fna.gz	98.06	98.06	NA-NA	0.006	0.006	NA-NA	1	0.547	30726/56407	NZ_CP073653.1 Clostridium beijerinckii strain DSM 791 chromosome, complete genome
reference/all_genomes_mock2/Actinomyces_odontolyticus_ATCC_17982.fna.gz	gtdb_genomes_reps_r214/database/GCF/009/730/335/GCF_009730335.1_genomic.fna.gz	97.98	97.98	NA-NA	0.003	0.003	NA-NA	1	0.532	12564/23661	NZ_CP046315.1 Schaalia odontolytica strain FDAARGOS_732 chromosome, complete genome
reference/all_genomes_mock2/Propionibacterium_acnes_ATCC_11828.fna.gz	gtdb_genomes_reps_r214/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	97.76	97.76	NA-NA	1.000	LOW	NA-NA	1	0.495	12104/24450	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
reference/all_genomes_mock2/Shewanella_baltica_OS185.fna.gz	gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	97.72	97.72	NA-NA	0.006	0.006	NA-NA	1	0.493	24769/50593	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
reference/all_genomes_mock2/Shewanella_baltica_OS223.fna.gz	gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	97.57	97.57	NA-NA	0.003	0.003	NA-NA	1	0.468	23603/50593	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
reference/all_genomes_mock2/Escherichia_coli_K-12_MG1655.fna.gz	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	97.26	97.26	NA-NA	0.001	0.001	NA-NA	1	0.425	20842/49293	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
