Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/006/985/GCF_000006985.1_genomic.fna.gz	99.95	99.95	NA-NA	4.737	HIGH	NA-NA	4	4.649	1799/1829	NC_002932.3 Chlorobaculum tepidum TLS, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	99.94	99.46	99.89-100.02	1.937	1.937	1.78-1.99	2	1.939	3530/4174	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/009/705/GCF_000009705.1_genomic.fna.gz	99.91	99.30	99.83-99.99	1.712	1.712	1.61-1.82	2	2.036	4879/6060	NC_003272.1 Nostoc sp. PCC 7120 = FACHB-418, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/016/425/GCF_000016425.1_genomic.fna.gz	99.90	98.36	99.76-100.06	0.940	0.940	0.87-1.00	1	0.952	2658/4431	NC_009380.1 Salinispora tropica CNB-440, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/013/645/GCF_000013645.1_genomic.fna.gz	99.90	99.54	99.87-99.96	2.182	2.182	2.04-2.27	2	2.148	7084/8179	NC_007951.1 Paraburkholderia xenovorans LB400 chromosome 1, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/010/505/GCF_000010505.1_genomic.fna.gz	99.82	97.63	99.41-100.12	0.682	0.682	0.61-0.78	1	0.668	884/1859	NC_010729.1 Porphyromonas gingivalis ATCC 33277, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/665/GCF_000008665.1_genomic.fna.gz	99.79	99.00	99.60-99.95	1.485	1.485	1.33-1.64	2	1.341	1363/1862	NC_000917.1 Archaeoglobus fulgidus DSM 4304, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/543/175/GCA_003543175.1_genomic.fna.gz	99.76	95.39	98.92-100.57	0.280	0.280	0.21-0.35	1	0.267	298/1287	DPJC01000012.1 MAG TPA_asm: Hydrogenobaculum sp. isolate UBA8840 contig_1217, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/022/565/GCF_000022565.1_genomic.fna.gz	99.76	97.34	99.49-99.98	0.616	0.616	0.56-0.68	1	0.591	1552/3578	NC_012483.1 Acidobacterium capsulatum ATCC 51196, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/156/375/GCF_000156375.1_genomic.fna.gz	99.72	99.72	NA-NA	3.386	HIGH	NA-NA	3	2.849	2233/2434	NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/185/GCF_000008185.1_genomic.fna.gz	99.68	97.79	99.42-99.91	0.786	0.786	0.69-0.87	1	0.715	1223/2444	NC_002967.9 Treponema denticola ATCC 35405, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/985/GCF_000007985.2_genomic.fna.gz	99.62	97.98	99.39-99.77	0.889	0.889	0.82-0.97	1	0.772	1740/3280	NC_002939.5 Geobacter sulfurreducens PCA, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/306/945/GCF_000306945.1_genomic.fna.gz	99.61	96.10	99.24-100.05	0.390	0.390	0.33-0.44	1	0.352	948/3254	NC_018518.1 Bordetella pertussis 18323, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/021/282/585/GCF_021282585.1_genomic.fna.gz	99.47	99.47	NA-NA	5.992	HIGH	NA-NA	6	4.905	4581/5395	NZ_JAJSPR010000100.1 Pseudomonas alloputida strain NMI2441_06 NODE_100_length_3132_cov_481.337, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/044/455/GCA_003044455.1_genomic.fna.gz	99.32	90.91	97.06-99.58	0.064	0.064	0.06-0.13	1	0.054	100/1918	POWY01000001.1 Neisseria bergeri strain C2008000328 C2008000328_S13_ctg_2420, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/008/124/605/GCF_008124605.1_genomic.fna.gz	99.23	99.23	NA-NA	12.702	HIGH	NA-NA	12	9.854	1558/1982	NZ_VRYN01000001.1 Halobacterium salinarum DSM 3754 Ga0061114_scaffold00001.1, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/019/785/GCF_000019785.1_genomic.fna.gz	98.96	93.17	98.16-100.03	0.163	0.163	0.12-0.22	1	0.127	461/4128	NC_010524.1 Leptothrix cholodnii SP-6, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/003/968/655/GCF_003968655.1_genomic.fna.gz	98.86	98.86	NA-NA	5.751	HIGH	NA-NA	5	3.676	1243/1775	NZ_RXYK01000010.1 Chlorobium phaeovibrioides strain BrKhr17 NODE_10_length_80169_cov_14.7459, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/900/638/555/GCF_900638555.1_genomic.fna.gz	98.84	92.80	97.65-100.39	0.149	0.149	0.09-0.21	1	0.105	173/1755	NZ_LR134525.1 Neisseria meningitidis strain NCTC10025 chromosome 1, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/392/875/GCF_000392875.1_genomic.fna.gz	98.81	95.61	98.38-99.31	0.437	0.437	0.37-0.52	1	0.302	626/2517	NZ_KB944588.1 Enterococcus faecalis ATCC 19433 acAqW-supercont1.1, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/007/225/GCF_000007225.1_genomic.fna.gz	98.79	96.22	98.33-99.13	0.570	0.570	0.50-0.66	1	0.386	576/1903	NC_003364.1 Pyrobaculum aerophilum str. IM2, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/002/799/245/GCF_002799245.1_genomic.fna.gz	98.71	93.26	97.84-99.59	0.184	0.184	0.13-0.23	1	0.128	470/4090	NZ_NEQV01000001.1 Stenotrophomonas maltophilia strain EA1 Contig_1_consensus_ctg_5_15_2, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	98.56	98.56	NA-NA	9.106	HIGH	NA-NA	9	5.805	2822/4427	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/006/716/065/GCF_006716065.1_genomic.fna.gz	98.51	97.72	98.36-98.66	1.476	1.476	1.36-1.60	2	0.948	2365/4839	NZ_VFOL01000001.1 Salinispora arenicola strain DSM 44819 Ga0264271_11, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/645/105/GCF_001645105.1_genomic.fna.gz	98.49	98.49	NA-NA	6.849	HIGH	NA-NA	6	4.154	3580/5735	NZ_LKEG01000001.1 Pseudomonas marginalis strain ICMP 3553 C1001, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/923/184/405/GCA_923184405.1_genomic.fna.gz	98.48	90.93	96.41-100.00	0.086	0.086	0.06-0.16	1	0.056	98/1867	OV299793.1 Neisseria meningitidis strain NM-1853 genome assembly, scaffold: scaffold00001, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/012/905/GCF_000012905.2_genomic.fna.gz	98.29	91.68	96.95-99.61	0.120	0.120	0.08-0.17	1	0.072	265/3914	NC_007493.2 Cereibacter sphaeroides 2.4.1 chromosome 1, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	97.79	93.26	97.08-98.50	0.256	0.256	0.20-0.32	1	0.133	484/4205	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/003/315/235/GCF_003315235.1_genomic.fna.gz	97.71	90.96	95.93-99.23	0.110	0.110	0.06-0.19	1	0.055	98/1850	NZ_QNRU01000001.1 Neisseria gonorrhoeae strain DSM 9188 Ga0244522_101, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/008/545/GCF_000008545.1_genomic.fna.gz	97.44	97.44	NA-NA	29.835	HIGH	NA-NA	26	12.216	705/1576	NC_000853.1 Thermotoga maritima MSB8, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/166/775/GCF_000166775.1_genomic.fna.gz	97.36	94.06	96.70-98.20	0.308	0.308	0.22-0.39	1	0.138	349/2331	NC_014720.1 Caldicellulosiruptor kronotskyensis 2002, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	97.11	90.66	95.55-99.30	0.124	0.124	0.06-0.20	1	0.051	103/2151	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/001/457/615/GCF_001457615.1_genomic.fna.gz	97.03	89.38	94.75-98.44	0.077	0.077	0.05-0.15	1	0.056	171/5552	NZ_LN831024.1 Pseudomonas aeruginosa strain NCTC10332 chromosome 1, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/009/759/685/GCF_009759685.1_genomic.fna.gz	97.01	92.22	96.08-98.02	0.229	0.229	0.16-0.29	1	0.095	277/3406	NZ_CP046654.1 Acinetobacter baumannii strain ATCC 19606 chromosome, complete genome
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/900/760/795/GCA_900760795.1_genomic.fna.gz	96.92	96.46	96.75-97.07	1.940	1.940	1.71-2.18	2	0.760	1146/3508	CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM04771, WGS project CAAFAI010000000 data, contig: SRS021948_34_k99_167, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/784/835/GCF_000784835.1_genomic.fna.gz	96.85	96.85	NA-NA	27.375	HIGH	NA-NA	26	9.668	581/1567	NZ_JSFH01000001.1 Thermotoga sp. Mc24 Contig1, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/002/945/325/GCF_002945325.1_genomic.fna.gz	96.83	96.34	96.53-97.18	1.875	1.875	1.47-2.38	2	0.894	477/1516	NZ_CP026606.1 Methanococcus maripaludis strain DSM 2067 chromosome, complete genome
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/901/482/445/GCF_901482445.1_genomic.fna.gz	96.83	90.82	95.38-98.64	0.145	0.145	0.07-0.23	1	0.054	89/1759	NZ_LR590477.1 Neisseria lactamica strain NCTC10617 chromosome 1
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/019/414/725/GCA_019414725.1_genomic.fna.gz	96.81	95.99	96.54-97.16	1.428	1.428	1.20-1.62	2	0.593	794/2824	DXLM01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0403 HRGM_Genome_0403_1, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/019/414/665/GCA_019414665.1_genomic.fna.gz	96.75	96.15	96.52-97.04	1.694	1.694	1.40-1.94	2	0.690	650/2193	DXLO01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0405 HRGM_Genome_0405_1, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/000/445/185/GCA_000445185.1_genomic.fna.gz	96.63	96.63	NA-NA	7.423	HIGH	NA-NA	7	2.561	789/2287	AVAF01000001.1 MAG: Thermoanaerobacter sp. A7A NODE_13_length_6096_cov_691.959473, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/019/655/335/GCF_019655335.1_genomic.fna.gz	96.58	96.58	NA-NA	9.797	HIGH	NA-NA	9	3.098	1475/4339	NZ_BPFD01000001.1 Shewanella hafniensis strain ATCC BAA-1207 sequence001, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/943/181/435/GCA_943181435.1_genomic.fna.gz	96.56	89.76	94.45-96.99	0.107	0.107	0.09-0.21	1	0.037	59/1681	OW969598.1 Neisseria sp. Marseille-Q6792 genome assembly, chromosome: contig00001
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/003/722/315/GCA_003722315.1_genomic.fna.gz	96.48	96.48	NA-NA	7.312	HIGH	NA-NA	7	2.410	721/2188	CP033580.1 Thermoanaerobacter ethanolicus JW 200 chromosome, complete genome
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/004/211/955/GCF_004211955.1_genomic.fna.gz	96.41	91.45	95.34-97.53	0.209	0.209	0.15-0.27	1	0.072	262/4186	NZ_RHJI01000010.1 Escherichia sp. E1V33 1V33_10_consensus, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/000/014/425/GCF_000014425.1_genomic.fna.gz	96.33	90.52	94.44-98.31	0.154	0.154	0.08-0.27	1	0.049	70/1533	NC_008530.1 Lactobacillus gasseri ATCC 33323 = JCM 1131, complete sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCA/021/307/345/GCA_021307345.1_genomic.fna.gz	96.26	90.97	95.05-97.58	0.186	0.186	0.12-0.28	1	0.059	202/3804	CP089930.1 Escherichia coli strain E69 chromosome, complete genome
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/002/965/065/GCF_002965065.1_genomic.fna.gz	96.22	91.32	95.14-97.34	0.214	0.214	0.13-0.29	1	0.068	235/3919	NZ_PTRE01000100.1 Escherichia sp. MOD1-EC7003 MOD1-EC7003_100_length_365_cov_541, whole genome shotgun sequence
pac_mock2_1gb.fq	/home/jshaw/scratch/tmp/skani-test/gtdb_genomes_reps_r214/database/GCF/024/181/605/GCF_024181605.1_genomic.fna.gz	96.17	93.91	95.64-96.66	0.636	0.636	0.50-0.75	1	0.201	339/2375	NZ_CP054477.1 Treponema denticola strain OMZ 823 chromosome, complete genome
