Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/675/GCF_001404675.1_genomic.fna.gz	2.8824	2.3772	98.55	2.574	98.47-98.63	1.407	1.34-1.46	2	1.999	6397/13182	97.69	NZ_CYXU01000001.1 Coprococcus eutactus strain 2789STDY5834963, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/288/065/GCF_014288065.1_genomic.fna.gz	2.8571	1.8588	98.04	2.552	97.94-98.13	1.395	1.32-1.49	2	2.075	4340/10512	97.19	NZ_JACOPS010000001.1 Ruminococcus sp. NSJ-71 M23_ctg001, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/584/705/GCA_003584705.1_genomic.fna.gz	2.6355	2.8707	97.76	2.354	97.65-97.85	1.287	1.21-1.36	2	2.613	6250/17205	96.79	AP018536.1 Lachnospiraceae bacterium GAM79 DNA, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/337/155/GCA_014337155.1_genomic.fna.gz	2.5236	1.9833	98.14	2.254	98.04-98.23	1.232	1.17-1.31	2	1.995	5051/12579	97.10	CP060632.1 Lachnospiraceae bacterium NSJ-4 chromosome, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/020/605/GCA_000020605.1_genomic.fna.gz	2.3623	2.1763	96.82	2.110	96.69-96.96	1.153	1.07-1.24	1	1.799	3565/14021	95.68	CP001107.1 [Eubacterium] rectale ATCC 33656 chromosome, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/680/455/GCF_009680455.1_genomic.fna.gz	2.3296	1.8809	98.47	2.081	98.37-98.57	1.137	1.09-1.20	2	1.867	5617/13152	97.29	NZ_WKRD01000010.1 Lachnospira eligens strain BIOML-A1 scaffold10_size99411, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/845/GCF_000012845.1_genomic.fna.gz	1.6980	2.1818	97.13	1.517	97.01-97.27	0.829	0.78-0.87	1	1.523	4774/20586	95.40	NC_009615.1 Parabacteroides distasonis ATCC 8503, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/112/995/GCA_900112995.1_genomic.fna.gz	1.5469	1.1639	98.71	1.382	98.53-98.83	0.755	0.71-0.81	1	1.554	4388/12183	96.76	FONU01000049.1 Lactobacillus rogosae strain ATCC 27753 genome assembly, contig: Ga0052885_scaffold00047.47, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/675/GCA_900553675.1_genomic.fna.gz	1.5072	0.8575	97.67	1.346	97.49-97.87	0.736	0.67-0.79	1	1.488	2346/9175	95.70	USEH01000001.1 uncultured Ruminococcus sp. isolate UMGS1641 genome assembly, contig: NODE_396_length_45586_cov_3.316026, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/190/535/GCF_000190535.1_genomic.fna.gz	1.2056	1.4141	98.65	1.077	98.49-98.81	0.589	0.55-0.62	1	1.360	5480/18480	96.15	NC_015160.1 Odoribacter splanchnicus DSM 20712, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/065/GCF_000154065.1_genomic.fna.gz	1.1493	0.8948	98.83	1.026	98.66-99.04	0.561	0.51-0.60	1	1.456	3778/12400	96.24	NZ_DS264419.1 Dorea longicatena DSM 13814 Scfld0235, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	1.1374	1.2297	97.56	1.016	97.39-97.79	0.555	0.50-0.59	1	1.447	3538/17492	94.98	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/526/845/GCA_003526845.1_genomic.fna.gz	1.1312	0.5584	97.90	1.010	97.68-98.19	0.552	0.49-0.60	1	1.312	1800/8042	95.29	DPVM01000006.1 TPA_asm: Oscillospiraceae bacterium isolate UBA9115 contig_1181, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	1.1070	1.8605	97.57	0.989	97.43-97.72	0.540	0.51-0.56	1	1.324	5303/26733	94.92	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/395/GCA_000437395.1_genomic.fna.gz	1.0846	0.4749	98.03	0.969	97.78-98.32	0.530	0.47-0.57	1	1.334	1596/7060	95.32	FR898160.1 Clostridium sp. CAG:288 genomic scaffold, scf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/215/GCA_000434215.1_genomic.fna.gz	1.0646	0.7015	98.24	0.951	98.04-98.50	0.520	0.47-0.56	1	1.316	2541/10680	95.47	HF999650.1 Bacteroides sp. CAG:144 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/025/985/GCF_000025985.1_genomic.fna.gz	1.0361	1.4504	98.07	0.925	97.92-98.22	0.506	0.47-0.53	1	1.303	4953/22430	95.24	NC_003228.3 Bacteroides fragilis NCTC 9343, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/156/655/GCF_000156655.1_genomic.fna.gz	1.0102	0.6793	96.60	0.902	96.34-96.94	0.493	0.43-0.54	1	1.420	1410/10381	93.76	NZ_DS996879.1 Holdemanella biformis DSM 3989 Scfld141, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/675/GCA_902363675.1_genomic.fna.gz	0.9988	1.0309	99.01	0.892	98.83-99.18	0.488	0.45-0.52	1	1.671	4671/15979	96.11	CABJAV010000001.1 Lachnospiraceae bacterium isolate MGYG-HGUT-00136 genome assembly, contig: .20427_4_25.1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/222/615/GCF_002222615.2_genomic.fna.gz	0.7706	0.9406	98.85	0.688	98.69-99.08	0.376	0.35-0.39	1	1.270	4380/19603	95.28	NZ_CP022412.2 Bacteroides caccae strain ATCC 43185 chromosome, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/555/125/GCA_900555125.1_genomic.fna.gz	0.7502	0.2989	96.56	0.670	96.11-97.05	0.366	0.30-0.42	1	1.200	674/6388	93.00	USKH01000001.1 uncultured Clostridium sp. isolate UMGS1795 genome assembly, contig: NODE_1111_length_34159_cov_3.507624, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/753/285/GCA_900753285.1_genomic.fna.gz	0.6547	0.4523	95.51	0.585	95.03-95.98	0.320	0.27-0.39	1	1.185	747/11107	91.66	CAADYN010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12664, WGS project CAADYN010000000 data, contig: ERS396348_42_k79_14, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/115/GCA_900539115.1_genomic.fna.gz	0.6363	0.4823	97.03	0.568	96.55-97.45	0.311	0.27-0.36	1	1.211	1313/12268	93.05	UQAQ01000001.1 uncultured Roseburia sp. isolate UMGS89 genome assembly, contig: NODE_84_length_152947_cov_11.368503, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/537/995/GCF_900537995.1_genomic.fna.gz	0.6284	0.7540	97.02	0.561	96.67-97.41	0.307	0.27-0.34	1	1.449	1982/18464	93.05	NZ_LR027880.1 Roseburia intestinalis L1-82 chromosome 1, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/735/GCA_000437735.1_genomic.fna.gz	0.6196	0.4517	98.61	0.553	98.38-99.02	0.302	0.27-0.32	1	1.173	2041/11847	94.48	FR899312.1 Eubacterium sp. CAG:38 genomic scaffold, scf6, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/155/205/GCF_000155205.1_genomic.fna.gz	0.5793	0.4225	98.84	0.517	98.54-99.16	0.283	0.25-0.31	1	1.405	1945/11093	94.54	NZ_DS990209.1 [Ruminococcus] lactaris ATCC 29176 Scfld_02_46, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	0.5756	0.6930	96.84	0.514	96.46-97.18	0.281	0.25-0.32	1	1.300	1773/19066	92.62	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/539/625/GCA_003539625.1_genomic.fna.gz	0.5445	0.2065	97.82	0.486	97.22-98.39	0.266	0.22-0.32	1	1.171	732/6089	93.39	DPOU01000022.1 TPA_asm: Acholeplasmatales bacterium isolate UBA11505 contig_1149, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/714/665/GCA_018714665.1_genomic.fna.gz	0.4818	0.2941	98.52	0.430	98.07-99.02	0.235	0.20-0.27	1	1.130	1340/9940	93.74	DVNA01000054.1 MAG TPA_asm: Candidatus Gallibacteroides avistercoris isolate CHK158-818 CHK158__C101041_L9914_ERR2241950, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/275/GCA_900544275.1_genomic.fna.gz	0.4750	0.2503	96.60	0.424	95.88-97.18	0.232	0.19-0.30	1	1.122	622/8594	91.88	UQUU01000001.1 uncultured Succiniclasticum sp. isolate UMGS663 genome assembly, contig: NODE_4_length_324831_cov_33.268533, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/415/GCA_900551415.1_genomic.fna.gz	0.4019	0.2435	95.32	0.359	94.31-96.10	0.196	0.14-0.27	1	1.125	407/9899	90.22	URWB01000001.1 uncultured Clostridiales bacterium isolate UMGS1400 genome assembly, contig: NODE_154_length_57664_cov_5.329532, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/265/GCA_900544265.1_genomic.fna.gz	0.3922	0.2453	97.01	0.350	96.31-97.73	0.191	0.15-0.24	1	1.372	755/10035	91.99	UQUQ01000001.1 uncultured Alistipes sp. isolate UMGS657 genome assembly, contig: NODE_18_length_238927_cov_39.924107, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/765/GCA_900550765.1_genomic.fna.gz	0.3838	0.1992	96.40	0.343	95.63-97.17	0.187	0.14-0.24	1	1.127	473/8425	91.13	URTC01000001.1 uncultured Clostridia bacterium isolate UMGS1322 genome assembly, contig: NODE_593_length_43262_cov_2.877272, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/016/908/695/GCF_016908695.1_genomic.fna.gz	0.3695	0.4445	95.94	0.330	95.36-96.56	0.180	0.15-0.21	1	1.267	895/19156	90.59	NZ_JAFBEJ010000001.1 Blautia faecis strain DSM 27629 Ga0454052_01, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/255/GCA_000438255.1_genomic.fna.gz	0.3401	0.1331	96.14	0.304	95.09-97.12	0.166	0.11-0.23	1	1.107	290/6292	90.55	FR901859.1 Clostridium sp. CAG:389 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/115/GCA_000433115.1_genomic.fna.gz	0.3350	0.1741	95.38	0.299	94.55-96.60	0.164	0.11-0.22	1	1.197	299/8374	89.81	FR892115.1 Ruminococcus sp. CAG:382 genomic scaffold, scf32, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/975/GCA_900554975.1_genomic.fna.gz	0.3213	0.1328	97.83	0.287	96.83-98.69	0.157	0.11-0.20	1	1.086	498/6618	91.99	USJI01000001.1 uncultured Ruminococcus sp. isolate UMGS1771 genome assembly, contig: NODE_955_length_28547_cov_3.106556, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/557/635/GCF_015557635.1_genomic.fna.gz	0.3078	0.2956	95.81	0.275	95.10-96.63	0.150	0.11-0.19	1	1.216	587/15484	89.98	NZ_JADNOP010000010.1 Fusicatenibacter saccharivorans strain D41t1_190614_C8 NODE_10_length_148788_cov_71.1435, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/685/GCA_902363685.1_genomic.fna.gz	0.2953	0.2791	96.21	0.264	95.50-96.85	0.144	0.11-0.18	1	1.219	622/15010	90.24	CABJBG010000001.1 Ruminococcaceae bacterium isolate MGYG-HGUT-00140 genome assembly, contig: .21673_4_37.1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/460/745/GCA_003460745.1_genomic.fna.gz	0.2633	0.2283	95.84	0.235	94.76-96.98	0.129	0.09-0.17	1	1.450	458/13854	89.58	QTVU01000001.1 Firmicutes bacterium AM55-24TS AM55-24TS.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/803/105/GCA_000803105.1_genomic.fna.gz	0.2203	0.2434	98.05	0.197	97.37-98.89	0.108	0.08-0.13	1	1.192	1023/17981	91.17	JTDA01000001.1 Coprobacter secundus strain 177 contig00001, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/613/465/GCA_000613465.1_genomic.fna.gz	0.2183	0.3259	96.49	0.195	95.62-97.27	0.107	0.08-0.14	1	1.382	843/24226	89.73	BAJA01000118.1 Bacteroides nordii WAL 11050 = JCM 12987 DNA, contig: JCM12987.contig00118, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/478/335/GCF_003478335.1_genomic.fna.gz	0.2057	0.1748	97.04	0.184	96.18-98.16	0.100	0.07-0.13	1	1.153	516/13379	90.03	NZ_QUFB01000001.1 Clostridium sp. AM49-4BH AM49-4BH.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/155/GCA_000438155.1_genomic.fna.gz	0.2048	0.1690	97.70	0.183	96.81-98.79	0.100	0.07-0.13	1	1.051	631/13362	90.62	FR902826.1 Firmicutes bacterium CAG:95 genomic scaffold, scf14, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/343/815/GCA_003343815.1_genomic.fna.gz	0.2005	0.0757	96.13	0.179	94.36-98.00	0.098	0.05-0.16	1	1.060	151/5389	89.11	QAKL01000109.1 MAG: Clostridiales bacterium isolate CIM:MAG 1201 contig_101219, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/225/GCA_900545225.1_genomic.fna.gz	0.1976	0.0786	98.10	0.176	96.91-99.57	0.096	0.06-0.13	1	1.119	335/6417	90.92	UQXZ01000001.1 uncultured Clostridiales bacterium isolate UMGS752 genome assembly, contig: NODE_17_length_195278_cov_17.799255, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/169/235/GCF_000169235.1_genomic.fna.gz	0.1961	0.1669	96.46	0.175	95.25-97.76	0.096	0.06-0.14	1	1.200	410/13425	89.36	NZ_AAXA02000016.1 Dorea formicigenerans ATCC 27755 D_formicigenerans-3.0.1_Cont400, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/343/965/GCA_003343965.1_genomic.fna.gz	0.1959	0.0958	97.38	0.175	96.03-99.08	0.096	0.06-0.14	1	1.046	241/5889	90.20	QAKD01000070.1 MAG: Clostridiales Family XIII bacterium isolate CIM:MAG 1057 contig_103049, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/534/295/GCA_003534295.1_genomic.fna.gz	0.1781	0.0651	96.93	0.159	95.11-98.98	0.087	0.04-0.15	1	1.042	192/5924	89.53	DPDV01000016.1 MAG TPA_asm: Clostridiales bacterium isolate UBA8271 contig_101, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/761/725/GCA_900761725.1_genomic.fna.gz	0.1588	0.0714	95.48	0.142	93.58-97.34	0.078	0.04-0.14	1	1.037	134/7368	87.87	CAAFDT010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12650, WGS project CAAFDT010000000 data, contig: SRS098571_58_k99_2797, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/941/205/GCA_001941205.1_genomic.fna.gz	15.2482	13.3876	97.71	137.189	NA-NA	HIGH	NA-NA	72	70.563	5822/11930	97.71	MSHK01000001.1 Synergistes sp. Zagget9 zag_T1_merged_singles_contig_103, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/013/009/555/GCF_013009555.1_genomic.fna.gz	3.8121	6.8422	99.27	34.297	NA-NA	HIGH	NA-NA	18	17.484	18693/23489	99.27	NZ_CP046176.1 Phocaeicola dorei strain DSM 17855 chromosome, complete genome
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/675/GCF_001404675.1_genomic.fna.gz	3.6003	3.5476	99.06	32.392	NA-NA	HIGH	NA-NA	17	17.218	9842/13182	99.06	NZ_CYXU01000001.1 Coprococcus eutactus strain 2789STDY5834963, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/215/145/GCA_905215145.1_genomic.fna.gz	3.2743	1.8431	99.92	29.459	NA-NA	HIGH	NA-NA	14	15.461	7346/7528	99.92	CAJMOW010000001.1 TPA_asm: uncultured bacterium isolate ERR321470-bin.8 genome assembly, contig: NODE_6_length_143368_cov_3.94236, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	2.8392	3.0209	98.88	25.544	NA-NA	HIGH	NA-NA	14	13.406	10080/14285	98.88	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/680/455/GCF_009680455.1_genomic.fna.gz	2.4616	2.3744	98.74	22.147	NA-NA	HIGH	NA-NA	12	11.623	8865/13152	98.74	NZ_WKRD01000010.1 Lachnospira eligens strain BIOML-A1 scaffold10_size99411, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/275/GCA_900546275.1_genomic.fna.gz	2.4549	0.9035	95.73	22.087	NA-NA	HIGH	NA-NA	11	11.592	1257/4862	95.73	URCH01000001.1 uncultured Tenericutes bacterium isolate UMGS872 genome assembly, contig: NODE_1_length_199917_cov_5.73895, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/154/325/GCA_000154325.1_genomic.fna.gz	2.0796	1.7896	98.21	18.710	NA-NA	HIGH	NA-NA	10	9.820	6476/11351	98.21	DS499551.1 Eubacterium siraeum DSM 15702 Scfld_03_43 genomic scaffold, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/215/GCA_000437215.1_genomic.fna.gz	2.0028	0.9264	100.00	18.020	NA-NA	HIGH	NA-NA	9	9.457	6246/6254	100.00	FR898613.1 Clostridium sp. CAG:440 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/095/GCA_000433095.1_genomic.fna.gz	1.7997	1.1495	99.39	16.192	NA-NA	HIGH	NA-NA	8	8.498	7144/8625	99.39	HF991443.1 Clostridium sp. CAG:967 genomic scaffold, scf8, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/755/GCA_000433755.1_genomic.fna.gz	1.6519	0.6206	98.37	14.862	NA-NA	HIGH	NA-NA	8	7.800	3084/5126	98.37	FR891232.1 Clostridium sp. CAG:465 genomic scaffold, scf11, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/112/995/GCA_900112995.1_genomic.fna.gz	1.5395	1.3839	99.25	13.851	NA-NA	HIGH	NA-NA	7	7.269	9648/12183	99.25	FONU01000049.1 Lactobacillus rogosae strain ATCC 27753 genome assembly, contig: Ga0052885_scaffold00047.47, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/287/955/GCF_014287955.1_genomic.fna.gz	1.5016	1.4070	98.92	13.510	NA-NA	HIGH	NA-NA	7	7.090	9102/12750	98.92	NZ_JACOPD010000001.1 Lachnospira sp. NSJ-43 M7_ctg0001, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/834/235/GCF_002834235.1_genomic.fna.gz	1.4846	1.1369	97.84	13.357	NA-NA	HIGH	NA-NA	7	7.010	5114/10048	97.84	NZ_NNBY01000001.1 Ruminococcus bromii strain 5AMG contig000001, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/815/GCA_000431815.1_genomic.fna.gz	1.4747	1.0880	99.26	13.268	NA-NA	HIGH	NA-NA	7	6.963	8005/10092	99.26	FR889208.1 Butyrivibrio sp. CAG:318 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/538/135/GCA_003538135.1_genomic.fna.gz	1.4093	0.9709	98.11	12.680	NA-NA	HIGH	NA-NA	6	6.655	5193/9369	98.11	DPOR01000002.1 TPA_asm: Oscillospiraceae bacterium isolate UBA11809 contig_1031, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	1.3061	2.1517	97.50	11.751	NA-NA	HIGH	NA-NA	6	6.167	9645/21133	97.50	NC_009614.1 Bacteroides vulgatus ATCC 8482, complete sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/477/185/GCA_002477185.1_genomic.fna.gz	1.3055	0.5878	98.69	11.746	NA-NA	HIGH	NA-NA	6	6.164	3940/5931	98.69	DLOI01000091.1 TPA_asm: Alphaproteobacteria bacterium UBA7488 UBA7488_contig_1003, whole genome shotgun sequence
