Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
../2023_prita_test/atopic_chng/SRR1950736_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.78	99.78	NA-NA	6.122	HIGH	NA-NA	6	6.122	33892/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950787_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.77	98.96	99.74-99.80	1.473	1.473	1.44-1.51	2	2.069	26246/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950705_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.74	98.99	99.70-99.78	1.524	1.524	1.49-1.57	2	2.472	26426/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950722_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.74	98.83	99.70-99.77	1.360	1.360	1.33-1.39	2	1.974	25131/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950739_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.72	98.69	99.68-99.76	1.257	1.257	1.23-1.29	2	1.881	24062/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950742_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.72	99.72	NA-NA	4.663	HIGH	NA-NA	4	4.663	33235/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950691_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.72	99.72	NA-NA	6.166	HIGH	NA-NA	5	6.166	33234/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950709_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.71	98.94	99.68-99.75	1.498	1.498	1.46-1.54	2	2.415	26035/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950780_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.71	99.16	99.68-99.74	1.806	1.806	1.75-1.85	2	2.321	27913/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950784_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.71	98.85	99.68-99.74	1.410	1.410	1.37-1.44	2	2.048	25305/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950741_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.68	98.82	99.65-99.72	1.403	1.403	1.38-1.43	2	1.976	25052/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950732_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.68	98.79	99.65-99.71	1.389	1.389	1.35-1.41	2	2.108	24882/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950779_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.67	99.67	NA-NA	4.749	HIGH	NA-NA	4	4.749	32764/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950726_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.67	99.08	99.64-99.70	1.732	1.732	1.69-1.78	2	2.307	27180/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950712_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.65	98.58	99.60-99.69	1.229	1.229	1.20-1.26	2	1.872	23268/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950731_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.63	98.34	99.58-99.69	1.074	1.074	1.05-1.10	1	1.747	21567/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950693_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.63	99.63	NA-NA	5.674	HIGH	NA-NA	4	5.674	32316/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950733_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.62	98.65	99.58-99.66	1.306	1.306	1.28-1.34	2	1.973	23794/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950756_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.61	99.61	NA-NA	3.779	HIGH	NA-NA	3	3.779	32098/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950701_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.59	99.59	NA-NA	4.811	HIGH	NA-NA	4	4.811	31900/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950785_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.58	97.46	99.51-99.65	0.703	0.703	0.68-0.72	1	1.458	16317/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950721_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.58	97.58	99.51-99.65	0.745	0.745	0.72-0.76	1	1.508	16970/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950699_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.56	99.56	NA-NA	5.206	HIGH	NA-NA	3	5.206	31646/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950687_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.56	98.60	99.52-99.60	1.315	1.315	1.29-1.35	2	1.927	23403/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950755_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.56	99.56	NA-NA	4.653	HIGH	NA-NA	4	4.653	31607/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950697_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.54	96.84	99.44-99.66	0.543	0.543	0.52-0.56	1	1.325	13405/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950695_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.53	96.00	99.41-99.69	0.385	0.385	0.36-0.40	1	1.223	10211/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950759_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.53	98.62	99.49-99.57	1.357	1.357	1.32-1.39	2	2.221	23525/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950734_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.52	96.45	99.44-99.65	0.465	0.465	0.44-0.48	1	1.299	11810/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950703_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.50	99.50	NA-NA	3.948	HIGH	NA-NA	3	3.948	31030/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950710_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	99.50	98.73	99.47-99.53	1.513	1.513	1.48-1.54	2	2.401	29910/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950725_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.47	97.45	99.41-99.54	0.736	0.736	0.72-0.76	1	1.469	16285/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950707_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.46	99.46	NA-NA	3.597	HIGH	NA-NA	3	3.597	30656/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950703_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	99.37	99.37	NA-NA	4.943	HIGH	NA-NA	4	4.943	36499/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950789_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.34	97.01	99.26-99.42	0.635	0.635	0.61-0.66	1	1.413	14137/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950737_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.34	97.10	99.25-99.41	0.666	0.666	0.64-0.69	1	1.447	14577/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950782_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.30	97.68	99.24-99.38	0.895	0.895	0.87-0.92	1	1.675	17522/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950744_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.26	99.26	NA-NA	5.180	HIGH	NA-NA	4	5.180	28836/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950710_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.26	97.00	99.18-99.34	0.657	0.657	0.64-0.68	1	1.454	14112/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950788_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.21	96.37	99.12-99.34	0.509	0.509	0.49-0.53	1	1.338	11519/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950750_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.20	97.70	99.14-99.27	0.953	0.953	0.92-0.98	1	1.736	17609/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950743_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.17	98.00	99.12-99.23	1.150	1.150	1.12-1.18	2	2.056	19388/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950758_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.13	96.43	99.04-99.26	0.540	0.540	0.51-0.56	1	1.354	11758/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950757_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.11	98.10	99.07-99.16	1.264	1.264	1.23-1.30	2	2.182	19974/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950738_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.10	96.19	99.02-99.23	0.494	0.494	0.47-0.51	1	1.310	10881/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950766_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.03	96.88	98.95-99.10	0.691	0.691	0.67-0.71	1	1.466	13575/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950691_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	99.02	97.62	98.97-99.08	1.001	1.001	0.98-1.03	1	2.240	21026/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950760_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.02	95.63	98.87-99.17	0.405	0.405	0.38-0.42	1	1.251	9076/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950783_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.02	96.12	98.92-99.15	0.495	0.495	0.47-0.51	1	1.304	10626/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950693_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.98	97.43	98.93-99.04	0.926	0.926	0.90-0.95	1	2.136	19823/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950729_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.90	96.69	98.81-99.00	0.671	0.671	0.64-0.69	1	1.442	12773/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950689_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.85	91.26	98.33-99.54	0.086	0.086	0.07-0.10	1	1.052	2129/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950730_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.84	95.86	98.73-98.97	0.479	0.479	0.45-0.49	1	1.279	9775/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950728_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.79	96.88	98.72-98.87	0.771	0.771	0.75-0.79	1	1.679	13585/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950742_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.73	97.83	98.69-98.77	1.363	1.363	1.33-1.40	2	2.983	22501/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950765_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.57	96.55	98.50-98.66	0.728	0.728	0.70-0.75	1	1.529	12193/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950724_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.54	97.99	98.51-98.57	1.792	1.792	1.75-1.83	2	2.950	23683/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950723_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.52	97.50	98.47-98.57	1.257	1.257	1.22-1.29	2	2.502	20239/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950741_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.50	97.04	98.44-98.55	0.965	0.965	0.94-0.99	1	2.619	17489/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950726_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.50	97.51	98.45-98.55	1.285	1.285	1.24-1.32	2	2.141	20343/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950722_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.48	96.56	98.41-98.57	0.761	0.761	0.74-0.79	1	1.798	14989/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950733_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.48	97.73	98.44-98.53	1.507	1.507	1.47-1.54	2	2.319	21754/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950786_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.47	96.98	98.41-98.52	0.951	0.951	0.92-0.98	1	1.901	17159/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950713_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.43	96.17	98.33-98.55	0.652	0.652	0.62-0.68	1	1.474	10799/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950734_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.42	96.96	98.35-98.47	0.966	0.966	0.94-0.99	1	1.925	17028/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950787_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.41	95.80	98.33-98.50	0.556	0.556	0.53-0.58	1	1.712	11754/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950728_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.41	97.16	98.35-98.45	1.090	1.090	1.06-1.12	1	2.095	18175/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950725_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.40	95.92	98.32-98.50	0.586	0.586	0.56-0.60	1	1.825	12187/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950721_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.36	96.36	98.29-98.44	0.732	0.732	0.70-0.75	1	1.840	14050/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950735_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.35	96.61	98.28-98.41	0.834	0.834	0.80-0.86	1	1.990	15242/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950780_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.31	95.05	98.18-98.44	0.421	0.421	0.40-0.44	1	2.035	9196/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950712_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.29	94.83	98.15-98.42	0.390	0.390	0.37-0.40	1	1.649	8570/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950736_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.23	96.14	98.16-98.31	0.702	0.702	0.68-0.72	1	1.980	13099/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950750_1.fastq	GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.21	97.12	98.16-98.27	1.197	1.197	1.16-1.23	2	2.847	17955/44397	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
../2023_prita_test/atopic_chng/SRR1950746_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.19	96.03	98.09-98.29	0.680	0.680	0.65-0.71	1	1.501	10326/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
../2023_prita_test/atopic_chng/SRR1950745_1.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.15	95.69	98.04-98.24	0.594	0.594	0.57-0.62	1	1.449	9263/36248	NC_040193.1 Malassezia restricta chromosome I, complete sequence
