Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
chng_flashed/SRR1950789.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.27	96.98	99.05-99.40	0.646	0.646	0.59-0.69	1	0.558	2854/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950744.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.26	99.26	NA-NA	5.243	HIGH	NA-NA	4	3.974	5877/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950782.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.21	97.69	99.08-99.36	0.943	0.943	0.88-1.01	1	0.835	3583/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950788.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.21	96.49	98.96-99.49	0.537	0.537	0.47-0.58	1	0.446	2443/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950750.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.18	97.73	99.05-99.30	0.977	0.977	0.92-1.05	1	0.865	3631/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950743.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.14	97.99	99.02-99.25	1.164	1.164	1.09-1.24	2	1.105	3943/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950737.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.12	97.08	98.92-99.27	0.726	0.726	0.67-0.79	1	0.587	2949/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950757.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.11	98.09	99.00-99.23	1.264	1.264	1.18-1.34	2	1.197	4070/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950710.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.09	97.04	98.90-99.25	0.720	0.720	0.67-0.78	1	0.584	2911/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950734.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.05	96.40	98.82-99.33	0.550	0.550	0.48-0.60	1	0.434	2372/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950760.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.04	95.68	98.78-99.35	0.410	0.410	0.37-0.45	1	0.317	1880/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950766.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	99.03	96.94	98.86-99.20	0.708	0.708	0.65-0.76	1	0.562	2820/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950691.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.96	97.61	98.93-99.00	1.027	1.027	1.01-1.04	1	0.810	41872/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950693.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.95	97.43	98.91-98.99	0.938	0.938	0.92-0.96	1	0.724	39586/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950783.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.94	96.04	98.68-99.22	0.494	0.494	0.44-0.54	1	0.376	2110/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950738.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.78	96.15	98.58-99.03	0.554	0.554	0.50-0.60	1	0.401	2188/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950742.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.71	97.83	98.68-98.74	1.387	1.387	1.36-1.41	2	1.031	45014/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950728.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.70	96.96	98.52-98.85	0.835	0.835	0.78-0.90	1	0.636	2837/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950729.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.66	96.68	98.45-98.82	0.744	0.744	0.68-0.81	1	0.524	2594/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950765.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.65	96.63	98.44-98.81	0.733	0.733	0.67-0.79	1	0.529	2558/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950724.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.56	97.99	98.53-98.58	1.762	1.762	1.74-1.79	2	1.249	47329/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950726.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.48	97.51	98.45-98.52	1.295	1.295	1.27-1.32	2	0.860	40634/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950723.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.46	97.49	98.42-98.50	1.294	1.294	1.27-1.32	2	0.857	40293/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950742.fastq	../aureus.fna.gz	98.45	98.45	NA-NA	5.011	HIGH	NA-NA	5	3.068	16643/27013	NC_007622.1 Staphylococcus aureus RF122, complete sequence
chng_flashed/SRR1950733.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.45	97.72	98.42-98.48	1.542	1.542	1.51-1.57	2	1.050	43410/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950741.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.45	97.05	98.40-98.48	1.001	1.001	0.98-1.02	1	0.648	35048/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950786.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.43	96.98	98.40-98.48	0.968	0.968	0.95-0.98	1	0.633	34250/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950722.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.40	96.57	98.35-98.44	0.798	0.798	0.78-0.81	1	0.508	30057/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950728.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.39	97.16	98.35-98.42	1.100	1.100	1.08-1.12	1	0.735	36310/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950741.fastq	../aureus.fna.gz	98.35	98.35	NA-NA	3.523	HIGH	NA-NA	3	2.057	16122/27013	NC_007622.1 Staphylococcus aureus RF122, complete sequence
chng_flashed/SRR1950730.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.34	95.80	98.11-98.60	0.574	0.574	0.50-0.63	1	0.350	1955/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950695.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.31	96.05	98.10-98.59	0.651	0.651	0.57-0.70	1	0.397	2122/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950734.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.28	96.95	98.24-98.32	1.038	1.038	1.02-1.05	1	0.638	33960/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950735.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.28	96.62	98.23-98.33	0.867	0.867	0.85-0.88	1	0.538	30534/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950746.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.27	96.14	98.06-98.49	0.689	0.689	0.63-0.75	1	0.441	2180/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950721.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.26	96.32	98.21-98.31	0.756	0.756	0.74-0.77	1	0.456	27798/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950750.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.19	97.12	98.16-98.23	1.210	1.210	1.18-1.23	2	0.795	35817/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950787.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.17	95.78	98.10-98.22	0.611	0.611	0.60-0.63	1	0.356	23327/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950713.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.12	96.12	97.92-98.32	0.736	0.736	0.68-0.79	1	0.442	2171/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950748.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.11	97.08	97.96-98.23	1.238	1.238	1.16-1.34	2	0.864	2948/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950725.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.10	95.90	98.04-98.16	0.663	0.663	0.65-0.68	1	0.383	24201/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950736.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.08	96.13	98.03-98.13	0.748	0.748	0.73-0.76	1	0.432	26083/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950745.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	98.07	95.79	97.86-98.31	0.642	0.642	0.57-0.70	1	0.381	1947/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950780.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	98.01	95.06	97.93-98.11	0.477	0.477	0.46-0.49	1	0.265	18440/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950753.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	97.93	95.29	97.68-98.24	0.548	0.548	0.48-0.60	1	0.311	1659/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950712.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	97.91	94.83	97.83-98.02	0.451	0.451	0.43-0.46	1	0.246	17101/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950747.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	97.88	96.45	97.70-98.03	0.980	0.980	0.91-1.06	1	0.591	2411/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950714.fastq	/home/jshaw/scratch/DATABASES/refseq/fungi/GCF_003290485.1/GCF_003290485.1_ASM329048v1_genomic.fna.gz	97.86	97.86	NA-NA	4.324	HIGH	NA-NA	3	2.102	3785/7394	NC_040193.1 Malassezia restricta chromosome I, complete sequence
chng_flashed/SRR1950738.fastq	../GCA_000181695.1_ASM18169v1_genomic.fna.gz	97.84	95.29	97.77-97.90	0.568	0.568	0.55-0.58	1	0.302	19898/88747	AAYY01000050.1 Malassezia globosa CBS 7966 mgl_sf_1028.1, whole genome shotgun sequence
chng_flashed/SRR1950750.fastq	../aureus.fna.gz	97.79	96.34	97.71-97.89	0.964	0.964	0.92-1.01	1	0.553	8493/27013	NC_007622.1 Staphylococcus aureus RF122, complete sequence
