Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_004000255.1/GCF_004000255.1_ASM400025v1_genomic.fna.gz	0.7580	0.1760	98.75	3.781	NA-NA	HIGH	NA-NA	3	3.362	13676/20175	98.75	NZ_RCIQ01000001.1 Nioella ostreopsis strain Z7-4 scaffold1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_015220045.1/GCF_015220045.1_ASM1522004v1_genomic.fna.gz	0.6006	0.1218	96.05	2.995	NA-NA	HIGH	NA-NA	3	2.664	4963/17305	96.05	NZ_JADBGB010000001.1 Marivivens aquimaris strain GSB7 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_900109255.1/GCF_900109255.1_IMG-taxon_2651870114_annotated_assembly_genomic.fna.gz	0.5032	0.1427	98.44	2.510	98.40-98.49	2.232	2.14-2.32	2	2.709	13598/24640	98.10	NZ_FNZH01000028.1 Cyclobacterium xiamenense strain IBRC-M 10761, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_000423805.1/GCF_000423805.1_ASM42380v1_genomic.fna.gz	0.4170	0.1062	99.46	2.080	99.42-99.50	1.849	1.79-1.91	2	2.993	15759/21897	98.94	NZ_KE384093.1 Thalassobaculum salexigens DSM 19539 G578DRAFT_scaffold00001.1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_001879695.1/GCF_001879695.1_ASM187969v1_genomic.fna.gz	0.2895	0.0574	95.99	1.444	95.86-96.11	1.284	1.19-1.39	2	2.576	3583/17212	95.06	NZ_MNBL01000001.1 Nioella sediminis strain JS7-11 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_005780245.1/GCF_005780245.1_ASM578024v1_genomic.fna.gz	0.2792	0.0581	99.52	1.392	99.46-99.57	1.238	1.21-1.28	2	2.050	11114/17896	98.48	NZ_VBUK01000010.1 Maribacter aurantiacus strain KCTC 52409 NODE_10_length_147984_cov_255.398926, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_001642835.1/GCF_001642835.1_ASM164283v1_genomic.fna.gz	0.2170	0.0417	95.58	1.082	95.40-95.76	0.962	0.89-1.02	1	1.611	2568/16615	94.15	NZ_LXEI01000001.1 Tamlana agarivorans strain JW-26 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_002940745.1/GCF_002940745.1_ASM294074v1_genomic.fna.gz	0.1812	0.0285	98.80	0.904	98.66-98.92	0.804	0.76-0.85	1	1.501	5227/13531	96.98	NZ_POTB01000001.1 Hanstruepera ponticola strain L53 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_002269385.1/GCF_002269385.1_ASM226938v1_genomic.fna.gz	0.1681	0.0391	97.05	0.838	96.90-97.21	0.746	0.69-0.78	1	1.503	4158/19706	95.10	NZ_CP022957.1 Maribacter cobaltidurans strain B1 chromosome, complete genome
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_014145325.1/GCF_014145325.1_ASM1414532v1_genomic.fna.gz	0.1471	0.0268	96.64	0.734	96.47-96.84	0.652	0.60-0.69	1	1.433	2649/15626	94.44	NZ_JACHTF010000010.1 Lysobacter spongiae strain 119BY6-57 NODE_10_length_164191_cov_51.430588, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_002115725.1/GCF_002115725.1_ASM211572v1_genomic.fna.gz	0.1223	0.0282	98.22	0.610	98.04-98.42	0.543	0.50-0.57	1	1.676	5231/19960	95.77	NZ_JFKD01000001.1 Marivita cryptomonadis strain CL-SK44 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_014656375.1/GCF_014656375.1_ASM1465637v1_genomic.fna.gz	0.1156	0.0198	97.55	0.576	97.32-97.80	0.513	0.46-0.55	1	1.503	2875/14903	94.83	NZ_BNCH01000001.1 Aliiroseovarius zhejiangensis strain KCTC 42443 sequence01, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_030676955.1/GCF_030676955.1_ASM3067695v1_genomic.fna.gz	0.0962	0.0109	98.89	0.480	98.69-99.16	0.427	0.38-0.46	1	1.253	2471/9744	95.67	NZ_JAUUUU010000001.1 Porticoccus litoralis strain DSM 25064 Scaffold1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_014652915.1/GCF_014652915.1_ASM1465291v1_genomic.fna.gz	0.0862	0.0257	97.14	0.430	96.97-97.35	0.382	0.35-0.41	1	1.354	3405/25628	93.70	NZ_BMZS01000001.1 Thalassobaculum fulvum strain KCTC 42651 sequence01, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_003664185.1/GCF_003664185.1_ASM366418v1_genomic.fna.gz	0.0799	0.0135	97.41	0.398	97.17-97.81	0.354	0.30-0.38	1	1.579	1959/14399	93.77	NZ_RCCS01000004.1 Tenacibaculum discolor strain DSM 18842 Ga0183463_101, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_013032855.1/GCF_013032855.1_ASM1303285v1_genomic.fna.gz	0.0794	0.0152	96.93	0.396	96.69-97.30	0.352	0.31-0.38	1	1.549	2034/16691	93.44	NZ_WQDA01000001.1 Ruegeria arenilitoris strain HKCCA0515 NODE_1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_014637725.1/GCF_014637725.1_ASM1463772v1_genomic.fna.gz	0.0768	0.0183	95.17	0.383	94.69-95.64	0.340	0.28-0.40	1	1.858	1539/20812	91.94	NZ_BMFC01000001.1 Marivita lacus strain CGMCC 1.12478 sequence01, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_016428585.1/GCF_016428585.1_ASM1642858v1_genomic.fna.gz	0.0737	0.0147	98.86	0.367	98.69-99.14	0.327	0.29-0.35	1	1.283	3594/17451	95.03	NZ_JAELVR010000001.1 Arenibacterium arenosum strain CAU 1593 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_004364865.1/GCF_004364865.1_ASM436486v1_genomic.fna.gz	0.0629	0.0150	97.35	0.314	96.97-97.63	0.279	0.25-0.32	1	1.177	2227/20592	93.08	NZ_SOAU01000001.1 Ilumatobacter fluminis strain DSM 18936 Ga0074717_11, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_002310795.1/GCF_002310795.1_ASM231079v1_genomic.fna.gz	0.0601	0.0124	96.66	0.300	96.20-97.06	0.266	0.23-0.31	1	1.157	1488/17675	92.33	NZ_CP011030.1 Pseudoalteromonas issachenkonii strain KMM 3549 chromosome I, complete sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_004916895.1/GCF_004916895.1_ASM491689v1_genomic.fna.gz	0.0572	0.0107	96.98	0.285	96.44-97.44	0.254	0.22-0.29	1	1.148	1428/16134	92.48	NZ_SNTZ01000001.1 Allomuricauda alvinocaridis strain SCR12 scaffold_0, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_900176415.1/GCF_900176415.1_IMG-taxon_2595698249_annotated_assembly_genomic.fna.gz	0.0554	0.0099	96.62	0.277	96.11-97.06	0.246	0.21-0.29	1	1.150	1182/15399	92.05	NZ_FWXO01000011.1 Cellulophaga tyrosinoxydans strain DSM 21164, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_900129785.1/GCF_900129785.1_IMG-taxon_2698536714_annotated_assembly_genomic.fna.gz	0.0550	0.0137	98.32	0.274	97.99-98.62	0.244	0.22-0.27	1	1.137	2788/21324	93.65	NZ_FSRC01000008.1 Algoriphagus halophilus strain DSM 15292, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_021295345.1/GCF_021295345.1_ASM2129534v1_genomic.fna.gz	0.0517	0.0119	97.79	0.258	97.36-98.17	0.229	0.20-0.26	1	1.135	2060/19665	92.98	NZ_JAIMJB010000010.1 Motilimonas eburnea strain YH6 NODE_10_length_175855, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_900182615.1/GCF_900182615.1_IMG-taxon_2724679780_annotated_assembly_genomic.fna.gz	0.0487	0.0100	96.81	0.243	96.37-97.30	0.216	0.18-0.25	1	1.533	1359/17980	92.01	NZ_FXTE01000001.1 Ruegeria faecimaris strain DSM 28009, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_900104485.1/GCF_900104485.1_IMG-taxon_2597490370_annotated_assembly_genomic.fna.gz	0.0485	0.0124	96.97	0.242	96.54-97.34	0.215	0.19-0.24	1	1.179	1686/21999	92.05	NZ_FMXQ01000029.1 Bauldia litoralis strain ATCC 35022, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_000348685.1/GCF_000348685.1_Formosa_sp._AK20_genomic.fna.gz	0.0416	0.0064	97.23	0.207	96.59-97.82	0.185	0.15-0.22	1	1.303	964/13190	91.91	NZ_ANLA01000001.1 Xanthomarina gelatinilytica strain AK20 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_003045775.1/GCF_003045775.1_ASM304577v1_genomic.fna.gz	0.0321	0.0077	95.02	0.160	94.22-95.81	0.142	0.11-0.18	1	1.090	589/20770	89.14	NZ_PXNS01000001.1 Halomonas litopenaei strain SYSU ZJ2214 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_009720525.1/GCF_009720525.1_ASM972052v1_genomic.fna.gz	0.0300	0.0120	95.02	0.149	94.40-95.71	0.133	0.10-0.16	1	1.078	888/34040	88.90	NZ_CP043930.1 Gimesia benthica strain E7 chromosome, complete genome
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_001550135.1/GCF_001550135.1_ASM155013v1_genomic.fna.gz	0.0257	0.0062	95.45	0.128	94.45-96.49	0.114	0.08-0.16	1	1.131	536/20333	88.93	NZ_LRUE01000001.1 Pseudoalteromonas shioyasakiensis strain JCM 18891 PASHI_S1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_900129565.1/GCF_900129565.1_IMG-taxon_2675903007_annotated_assembly_genomic.fna.gz	0.0230	0.0057	96.71	0.115	95.71-97.49	0.102	0.08-0.14	1	1.056	748/21202	89.77	NZ_FQWD01000018.1 Marisediminitalea aggregata strain CGMCC 1.8995, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_014206875.1/GCF_014206875.1_ASM1420687v1_genomic.fna.gz	0.0222	0.0060	95.32	0.111	94.29-96.37	0.098	0.07-0.14	1	0.978	628/23361	88.99	NZ_JACIJO010000001.1 Algoriphagus iocasae strain DSM 102044 Ga0373360_01, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_002234495.1/GCF_002234495.1_ASM223449v1_genomic.fna.gz	0.0219	0.0064	96.29	0.109	95.29-97.22	0.097	0.07-0.13	1	1.054	720/24567	89.24	NZ_CP022515.1 Arenibacter algicola strain SMS7 chromosome, complete genome
biofilm_reads/SRR24442559_1.fastq.gz	refseq/bacteria/GCF_000744735.1/GCF_000744735.1_ASM74473v1_genomic.fna.gz	0.0199	0.0025	96.57	0.099	95.19-98.16	0.088	0.05-0.13	1	1.067	313/10663	89.24	NZ_JQMM01000001.1 Porticoccus hydrocarbonoclasticus MCTG13d U740DRAFT_scf7180000000004_quiver_dupTrim_6659.1_C, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000238255.3/GCF_000238255.3_ASM23825v4_genomic.fna.gz	24.2369	0.6168	97.43	13.339	NA-NA	HIGH	NA-NA	12	11.047	9000/20193	97.43	NZ_CP011039.1 Pseudoalteromonas spongiae UST010723-006 chromosome I, complete sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_004916895.1/GCF_004916895.1_ASM491689v1_genomic.fna.gz	13.4266	0.2694	98.71	7.390	NA-NA	HIGH	NA-NA	5	6.120	10773/16134	98.71	NZ_SNTZ01000001.1 Allomuricauda alvinocaridis strain SCR12 scaffold_0, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000348685.1/GCF_000348685.1_Formosa_sp._AK20_genomic.fna.gz	12.2967	0.2012	99.24	6.768	NA-NA	HIGH	NA-NA	5	5.605	10420/13190	99.24	NZ_ANLA01000001.1 Xanthomarina gelatinilytica strain AK20 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_003008555.2/GCF_003008555.2_ASM300855v2_genomic.fna.gz	9.3057	0.2124	99.90	5.122	NA-NA	HIGH	NA-NA	4	4.242	17820/18353	99.90	NZ_CP027665.1 Pukyongiella litopenaei strain SH-1 chromosome, complete genome
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_007993045.1/GCF_007993045.1_ASM799304v1_genomic.fna.gz	6.2527	0.2013	99.16	3.441	NA-NA	HIGH	NA-NA	3	2.850	19388/25176	99.16	NZ_VOOR01000001.1 Phaeodactylibacter luteus strain KCTC 42180 1, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_013032855.1/GCF_013032855.1_ASM1303285v1_genomic.fna.gz	3.9846	0.0816	95.45	2.193	95.32-95.54	1.816	1.69-1.95	2	2.594	3348/16691	94.95	NZ_WQDA01000001.1 Ruegeria arenilitoris strain HKCCA0515 NODE_1, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_003664185.1/GCF_003664185.1_ASM366418v1_genomic.fna.gz	3.6866	0.0667	98.63	2.029	98.55-98.69	1.680	1.61-1.75	2	2.160	7888/14399	98.08	NZ_RCCS01000004.1 Tenacibaculum discolor strain DSM 18842 Ga0183463_101, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000759025.1/GCF_000759025.1_ASM75902v1_genomic.fna.gz	3.5969	0.1516	98.50	1.980	98.44-98.55	1.639	1.59-1.70	2	2.528	16271/31904	97.85	NZ_JPOS01000001.1 Phaeodactylibacter xiamenensis strain KD52 Scaffold1_1, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_014656375.1/GCF_014656375.1_ASM1465637v1_genomic.fna.gz	2.6033	0.0477	98.81	1.433	98.74-98.89	1.187	1.14-1.24	2	2.135	7262/14903	97.71	NZ_BNCH01000001.1 Aliiroseovarius zhejiangensis strain KCTC 42443 sequence01, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_002115725.1/GCF_002115725.1_ASM211572v1_genomic.fna.gz	2.4239	0.0598	99.69	1.334	99.63-99.75	1.105	1.07-1.14	2	1.908	12564/19960	98.52	NZ_JFKD01000001.1 Marivita cryptomonadis strain CL-SK44 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_004000255.1/GCF_004000255.1_ASM400025v1_genomic.fna.gz	2.1304	0.0529	98.49	1.172	98.40-98.57	0.971	0.93-1.02	1	2.024	8051/20175	97.08	NZ_RCIQ01000001.1 Nioella ostreopsis strain Z7-4 scaffold1, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_002269385.1/GCF_002269385.1_ASM226938v1_genomic.fna.gz	2.0713	0.0515	97.23	1.140	97.11-97.36	0.944	0.88-0.99	1	1.915	5178/19706	95.78	NZ_CP022957.1 Maribacter cobaltidurans strain B1 chromosome, complete genome
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_016428585.1/GCF_016428585.1_ASM1642858v1_genomic.fna.gz	1.8524	0.0395	99.39	1.020	99.28-99.48	0.844	0.81-0.88	1	1.584	8400/17451	97.67	NZ_JAELVR010000001.1 Arenibacterium arenosum strain CAU 1593 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_001677435.1/GCF_001677435.1_ASM167743v1_genomic.fna.gz	1.6541	0.0360	97.98	0.910	97.85-98.13	0.754	0.70-0.79	1	1.426	5018/17516	96.05	NZ_CP016268.1 Woeseia oceani strain XK5 chromosome, complete genome
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_004366715.1/GCF_004366715.1_ASM436671v1_genomic.fna.gz	1.1653	0.0201	98.83	0.641	98.67-99.06	0.531	0.48-0.56	1	1.297	4157/13809	96.20	NZ_SOQZ01000001.1 Meridianimaribacter flavus strain CGMCC 1.10957 Ga0079837_101, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_008630635.1/GCF_008630635.1_ASM863063v1_genomic.fna.gz	1.1645	0.0222	95.24	0.641	94.90-95.49	0.531	0.48-0.58	1	1.324	1416/15314	92.61	NZ_CP043869.1 Neptunomonas concharum strain JCM17730 chromosome, complete genome
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_900142665.1/GCF_900142665.1_IMG-taxon_2700988706_annotated_assembly_genomic.fna.gz	0.9640	0.0235	95.78	0.531	95.50-96.12	0.439	0.38-0.48	1	1.717	1996/19653	92.89	NZ_FRBR01000052.1 Roseovarius pacificus strain DSM 29589, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000429865.1/GCF_000429865.1_ASM42986v1_genomic.fna.gz	0.8158	0.0162	98.59	0.449	98.41-98.84	0.372	0.33-0.39	1	1.274	3261/15903	95.02	NZ_AUCR01000001.1 Cucumibacter marinus DSM 18995 G489DRAFT_scaffold00001.1_C, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000011965.2/GCF_000011965.2_ASM1196v2_genomic.fna.gz	0.7421	0.0183	96.40	0.408	96.08-96.71	0.338	0.30-0.37	1	1.619	1949/19921	92.78	NC_003911.12 Ruegeria pomeroyi DSS-3, complete sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_005780245.1/GCF_005780245.1_ASM578024v1_genomic.fna.gz	0.7252	0.0162	95.54	0.399	95.03-96.04	0.331	0.28-0.39	1	1.741	1436/17896	92.18	NZ_VBUK01000010.1 Maribacter aurantiacus strain KCTC 52409 NODE_10_length_147984_cov_255.398926, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_004364865.1/GCF_004364865.1_ASM436486v1_genomic.fna.gz	0.7107	0.0182	96.89	0.391	96.60-97.20	0.324	0.29-0.36	1	1.300	2198/20592	93.04	NZ_SOAU01000001.1 Ilumatobacter fluminis strain DSM 18936 Ga0074717_11, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000828475.1/GCF_000828475.1_ASM82847v1_genomic.fna.gz	0.5481	0.0101	97.46	0.302	97.06-97.81	0.250	0.22-0.28	1	1.221	1515/14850	92.90	NZ_AP014648.1 Methyloceanibacter caenitepidi strain Gela4 chromosome, complete genome
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_001274785.1/GCF_001274785.1_ASM127478v1_genomic.fna.gz	0.4919	0.0127	96.78	0.271	96.32-97.22	0.224	0.19-0.26	1	1.221	1560/20810	91.98	NZ_LHPI01000001.1 Vibrio hepatarius strain DSM 19134 contig0001, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000422365.1/GCF_000422365.1_ASM42236v1_genomic.fna.gz	0.4771	0.0076	95.76	0.263	95.10-96.18	0.217	0.18-0.27	1	1.051	780/12627	91.41	NZ_AULQ01000001.1 Mesoflavibacter zeaxanthinifaciens DSM 18436 H574DRAFT_scaffold00001.1_C, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000982415.1/GCF_000982415.1_ASM98241v1_genomic.fna.gz	0.4148	0.0096	97.71	0.228	97.26-98.18	0.189	0.16-0.22	1	1.149	1615/18594	92.42	NZ_LANI01000001.1 Kiloniella litopenaei strain P1-1 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_002021755.1/GCF_002021755.1_ASM202175v1_genomic.fna.gz	0.3823	0.0121	96.63	0.210	96.15-97.18	0.174	0.14-0.20	1	1.098	1425/25235	91.15	NZ_CP019959.1 Vibrio owensii strain XSBZ03 chromosome 1, complete sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_023650495.1/GCF_023650495.1_ASM2365049v1_genomic.fna.gz	0.3809	0.0098	97.79	0.210	97.24-98.16	0.174	0.15-0.20	1	1.103	1657/20334	92.23	NZ_CP096017.1 Alkalimarinus coralli strain SCSIO 12638 chromosome, complete genome
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_001573155.1/GCF_001573155.1_ASM157315v1_genomic.fna.gz	0.3788	0.0064	97.02	0.208	96.40-97.56	0.173	0.14-0.21	1	1.143	879/13357	91.60	NZ_JRWG01000001.1 Aequorivita aquimaris strain D-24 contig000001, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_004363175.1/GCF_004363175.1_ASM436317v1_genomic.fna.gz	0.3163	0.0059	95.35	0.174	94.43-96.25	0.144	0.10-0.19	1	1.120	468/14855	89.45	NZ_SNYR01000001.1 Maritalea mobilis strain CGMCC 1.7002 Ga0070545_11, whole genome shotgun sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000196095.1/GCF_000196095.1_ASM19609v1_genomic.fna.gz	0.3095	0.0086	96.96	0.170	96.27-97.53	0.141	0.11-0.17	1	1.085	1132/21906	90.89	NC_004603.1 Vibrio parahaemolyticus RIMD 2210633 chromosome 1, complete sequence
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_009720525.1/GCF_009720525.1_ASM972052v1_genomic.fna.gz	0.2816	0.0121	95.51	0.155	94.85-96.25	0.128	0.10-0.16	1	1.087	1011/34040	89.28	NZ_CP043930.1 Gimesia benthica strain E7 chromosome, complete genome
biofilm_reads/SRR24442553_1.fastq.gz	refseq/bacteria/GCF_000376705.1/GCF_000376705.1_ASM37670v1_genomic.fna.gz	0.2089	0.0029	95.26	0.115	93.82-96.92	0.095	0.05-0.15	1	1.058	223/10772	88.24	NC_021085.1 Cutibacterium acnes HL096PA1, complete sequence
biofilm_reads/SRR24442555_1.fastq.gz	refseq/bacteria/GCF_015220045.1/GCF_015220045.1_ASM1522004v1_genomic.fna.gz	23.5744	1.1905	96.83	29.529	NA-NA	HIGH	NA-NA	26	23.628	6375/17305	96.83	NZ_JADBGB010000001.1 Marivivens aquimaris strain GSB7 contig1, whole genome shotgun sequence
