Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
published_soil/SRR22411264_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR9650533rbin.8.fa	0.0619	0.0397	95.25	0.357	94.80-95.72	0.262	0.22-0.31	1	1.136	1075/20689	90.90	k141_233695
published_soil/SRR22411264_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/267/925/GCF_001267925.1_genomic.fna.gz	0.0346	0.0226	96.46	0.200	95.81-97.02	0.146	0.12-0.18	1	1.082	932/20469	90.51	NZ_CP011409.1 Herbaspirillum hiltneri N3 chromosome, complete genome
published_soil/SRR22411264_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/425/745/GCF_001425745.1_genomic.fna.gz	0.0295	0.0207	95.67	0.170	94.86-96.36	0.125	0.10-0.16	1	1.070	704/23179	89.34	NZ_LMDF01000001.1 Caulobacter sp. Root343 contig_1, whole genome shotgun sequence
published_soil/SRR22411264_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR2901746rbin.17.fa	0.0290	0.0135	96.99	0.168	96.09-97.75	0.123	0.09-0.16	1	1.063	694/15146	90.53	k141_56338
published_soil/SRR22411264_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/004/210/455/GCA_004210455.1_genomic.fna.gz	0.0269	0.0224	95.44	0.156	94.64-96.14	0.114	0.09-0.14	1	1.059	707/27265	88.89	SEFA01000051.1 MAG: Rubrivivax sp. isolate PMG_223 scaffold_1011, whole genome shotgun sequence
published_soil/SRR22411264_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/009/649/785/GCF_009649785.1_genomic.fna.gz	0.0266	0.0198	96.22	0.154	95.47-97.04	0.112	0.08-0.15	1	1.096	820/24540	89.62	NZ_WJOK01000001.1 Agrobacterium fabacearum strain CNPSo 675 scaffold_0, whole genome shotgun sequence
published_soil/SRR22411264_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/349/565/GCF_000349565.1_genomic.fna.gz	0.0246	0.0120	95.94	0.142	94.90-96.95	0.104	0.07-0.15	1	1.060	447/15982	89.10	NZ_KB714606.1 Curtobacterium flaccumfaciens UCD-AKU scaffold1.1, whole genome shotgun sequence
published_soil/SRR22411264_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR8931236rbin.25.fa	0.0235	0.0070	96.22	0.136	94.78-97.79	0.099	0.06-0.16	1	1.079	279/9548	89.23	k141_14
published_soil/SRR22411264_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR7457706rbin.4.fa	0.0165	0.0108	95.78	0.095	94.42-97.32	0.070	0.04-0.11	1	1.040	398/21397	87.94	k141_94843
published_soil/SRR22411264_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR9694538rbin.15.fa	0.0116	0.0059	95.68	0.067	93.84-97.12	0.049	0.03-0.08	1	1.005	212/16618	86.88	k141_492146
published_soil/SRR22411264_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/902/859/595/GCF_902859595.1_genomic.fna.gz	0.0056	0.0052	96.75	0.032	93.89-97.14	0.024	0.02-0.05	1	1.077	260/30179	85.78	NZ_CADIJQ010000001.1 Achromobacter kerstersii strain LMG 3441 isolate LMG 3441, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/002/531/755/GCF_002531755.2_genomic.fna.gz	46.8757	45.7354	95.78	191.178	NA-NA	HIGH	NA-NA	140	134.015	8251/31389	95.78	NZ_CP034998.1 Rhizobium acidisoli strain FH23 chromosome, complete genome
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR7457712rbin.7.fa	40.1791	24.8762	99.49	163.867	NA-NA	HIGH	NA-NA	120	150.339	17538/20528	99.49	k141_407647
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/002/914/525/GCF_002914525.1_genomic.fna.gz	2.3314	2.2053	99.11	9.509	NA-NA	HIGH	NA-NA	8	6.963	23907/31585	99.11	NZ_LODW01000001.1 Rhizobium hidalgonense strain FH14 Scaffold100_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR2901746rbin.17.fa	1.9902	0.9158	98.10	8.117	NA-NA	HIGH	NA-NA	6	5.944	8350/15146	98.10	k141_56338
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR6293899rbin.1.fa	1.4803	0.7903	98.79	6.037	NA-NA	HIGH	NA-NA	4	4.421	11946/17410	98.79	k141_228557
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/004/210/455/GCA_004210455.1_genomic.fna.gz	1.4490	1.1928	97.74	5.910	NA-NA	HIGH	NA-NA	4	4.328	13440/27265	97.74	SEFA01000051.1 MAG: Rubrivivax sp. isolate PMG_223 scaffold_1011, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/267/925/GCF_001267925.1_genomic.fna.gz	1.0779	0.6965	97.89	4.396	NA-NA	HIGH	NA-NA	3	3.219	10562/20469	97.89	NZ_CP011409.1 Herbaspirillum hiltneri N3 chromosome, complete genome
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/013/185/915/GCF_013185915.1_genomic.fna.gz	1.0456	0.5999	96.08	4.264	NA-NA	HIGH	NA-NA	3	3.123	5484/18965	96.08	NZ_JAAZUH010000001.1 Stenotrophomonas bentonitica strain DSM 103927 NODE_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/002/008/365/GCF_002008365.1_genomic.fna.gz	0.5770	0.5865	98.43	2.353	98.37-98.46	1.723	1.68-1.78	2	2.507	17572/33804	97.91	NZ_MRDL01000068.1 Rhizobium leguminosarum bv. viciae USDA 2370 C661, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR3989344rbin.412.fa	0.4422	0.3138	98.62	1.803	98.55-98.69	1.321	1.27-1.36	2	1.957	11382/23631	97.67	k141_1592435
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/425/745/GCF_001425745.1_genomic.fna.gz	0.2730	0.1903	96.90	1.113	96.77-97.04	0.815	0.77-0.86	1	1.597	4948/23179	95.14	NZ_LMDF01000001.1 Caulobacter sp. Root343 contig_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/002/979/535/GCF_002979535.1_genomic.fna.gz	0.2475	0.1099	97.61	1.009	97.45-97.80	0.739	0.68-0.79	1	1.501	3681/14673	95.64	NZ_PCPB01000001.1 Brevundimonas sp. MYb52 MYb52_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/425/205/GCF_001425205.1_genomic.fna.gz	0.2209	0.1743	99.31	0.901	99.22-99.39	0.660	0.64-0.69	1	1.460	10373/26173	97.06	NZ_LMDW01000001.1 Variovorax sp. Root411 contig_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR7448200rbin.2.fa	0.2052	0.1020	98.40	0.837	98.24-98.59	0.613	0.57-0.65	1	1.446	4637/16386	96.01	k141_162440
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/014/596/565/GCF_014596565.1_genomic.fna.gz	0.1565	0.1258	98.14	0.638	98.01-98.30	0.467	0.44-0.49	1	1.280	5604/26396	95.12	NZ_NOIN01000010.1 Pseudomonas sp. PSB18 NODE_10_length_165428_cov_42.9019, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR9650533rbin.8.fa	0.1395	0.0889	97.98	0.569	97.84-98.19	0.417	0.38-0.44	1	1.309	3815/20689	94.69	k141_233695
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/282/635/GCF_000282635.1_genomic.fna.gz	0.1192	0.0935	97.43	0.486	97.24-97.68	0.356	0.32-0.38	1	1.251	3544/26034	93.77	NZ_AKIW01000001.1 Variovorax sp. CF313 PMI12_contig_7.7, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR8931236rbin.25.fa	0.1086	0.0320	95.85	0.443	95.29-96.41	0.324	0.26-0.39	1	1.241	725/9548	92.02	k141_14
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/010/093/345/GCF_010093345.1_genomic.fna.gz	0.1081	0.0554	96.64	0.441	96.23-96.93	0.323	0.29-0.36	1	1.227	1655/16984	92.76	NZ_PDWT01000010.1 Pseudoxanthomonas yeongjuensis strain DSM 18204 NODE_10_length_85764_cov_31.4004, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/905/397/395/GCF_905397395.1_genomic.fna.gz	0.0945	0.0751	96.62	0.386	96.24-96.93	0.282	0.25-0.31	1	1.171	2274/26310	92.41	NZ_CAJPVH010000001.1 Cupriavidus campinensis strain LMG 19282 isolate LMG 19282, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/269/885/GCF_001269885.1_genomic.fna.gz	0.0933	0.0775	95.47	0.380	95.11-95.76	0.279	0.25-0.32	1	1.155	1587/26913	91.27	NZ_LHVH01000001.1 Pseudomonas kilonensis strain DSM 13647 PREFIX_contig_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR7976148rbin.15.fa	0.0748	0.0377	98.03	0.305	97.65-98.47	0.223	0.19-0.25	1	1.229	1852/16758	93.14	k141_229745
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR6474843rbin.4.fa	0.0739	0.0654	98.45	0.302	98.16-98.72	0.221	0.20-0.24	1	1.152	3685/29525	93.51	k141_621
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR10695401bin.8.fa	0.0731	0.0682	96.67	0.298	96.29-97.01	0.218	0.19-0.25	1	1.153	2131/30410	91.78	k141_462196
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR8931228rbin.3.fa	0.0712	0.0373	97.18	0.290	96.67-97.63	0.213	0.18-0.24	1	1.149	1398/17345	92.20	k141_12
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/428/845/GCF_001428845.1_genomic.fna.gz	0.0563	0.0455	97.94	0.230	97.55-98.31	0.168	0.15-0.19	1	1.117	2224/26789	92.29	NZ_LMIU01000001.1 Achromobacter sp. Root83 contig_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/002/863/005/GCA_002863005.1_genomic.fna.gz	0.0450	0.0232	96.13	0.184	95.33-96.90	0.134	0.10-0.17	1	1.125	634/16743	89.98	PKDG01000015.1 MAG: Pseudoxanthomonas sp. isolate Gammapro3 c_000000000001, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/900/465/675/GCA_900465675.1_genomic.fna.gz	0.0435	0.0354	95.84	0.177	95.10-96.50	0.130	0.10-0.16	1	1.134	917/27061	89.66	UBJR01000048.1 Rhizobiales bacterium isolate AFS000733 genome assembly, contig: contig_48, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/429/725/GCF_001429725.1_genomic.fna.gz	0.0394	0.0323	97.71	0.161	97.14-98.31	0.118	0.09-0.14	1	1.262	1550/27387	91.15	NZ_LMHV01000001.1 Rhizobium sp. Root708 contig_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/264/295/GCF_000264295.1_genomic.fna.gz	0.0362	0.0184	95.96	0.147	95.00-96.91	0.108	0.07-0.15	1	1.079	492/16903	89.22	NZ_AJXT01000001.1 Rhodanobacter spathiphylli B39 contig001, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR7457706rbin.4.fa	0.0360	0.0234	97.23	0.147	96.42-97.91	0.108	0.08-0.13	1	1.098	946/21397	90.43	k141_94843
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/002/812/705/GCF_002812705.1_genomic.fna.gz	0.0344	0.0288	96.16	0.140	95.34-97.03	0.103	0.08-0.13	1	1.065	821/27659	89.27	NZ_CP025030.1 Achromobacter spanius strain DSM 23806 chromosome, complete genome
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR3989344rbin.81.fa	0.0339	0.0161	96.77	0.138	95.97-97.82	0.101	0.07-0.13	1	1.247	567/15840	89.82	k141_2232073
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/900/100/435/GCF_900100435.1_genomic.fna.gz	0.0316	0.0278	95.70	0.129	94.84-96.96	0.094	0.06-0.12	1	1.045	688/29221	88.61	NZ_FNEX01000033.1 Pedobacter sp. ok626, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR9694538rbin.15.fa	0.0297	0.0150	95.60	0.121	94.30-96.96	0.089	0.05-0.13	1	1.073	358/16618	88.36	k141_492146
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/003/020/125/GCF_003020125.1_genomic.fna.gz	0.0267	0.0252	97.65	0.109	96.78-98.55	0.080	0.06-0.10	1	1.111	1166/31021	89.96	NZ_PYFW01000001.1 Bradyrhizobium sp. MOS003 mos003_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/019/091/455/GCF_019091455.1_genomic.fna.gz	0.0240	0.0256	95.70	0.098	94.73-96.96	0.072	0.05-0.10	1	1.035	636/35179	87.86	NZ_JAGXJN010000001.1 Chitinophaga sp. GbtcB8 B8_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/426/645/GCF_001426645.1_genomic.fna.gz	0.0223	0.0107	95.50	0.091	93.95-97.67	0.067	0.03-0.11	1	1.114	255/16029	87.50	NZ_LMEX01000001.1 Rhodanobacter sp. Root480 contig_1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/013/911/655/GCA_013911655.1_genomic.fna.gz	0.0181	0.0041	96.02	0.074	93.74-96.29	0.054	0.05-0.11	1	1.026	114/7457	87.38	JACESU010000001.1 MAG: Alphaproteobacteria bacterium isolate MCMED-G24 Alphaproteobacteria-MCMED-G24-C1, whole genome shotgun sequence
published_soil/SRR22411263_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/002/736/205/GCF_002736205.1_genomic.fna.gz	0.0150	0.0105	95.82	0.061	94.12-97.77	0.045	0.02-0.07	1	1.022	273/22838	86.69	NZ_CP024091.1 Pedobacter ginsengisoli strain T01R-27 chromosome, complete genome
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR6188472rbin.4.fa	4.8449	0.1898	99.73	2.368	99.67-99.78	1.734	1.64-1.81	2	2.362	8531/11154	99.14	k141_636370
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/S171bin.15.fa	2.2106	0.0982	95.93	1.080	95.77-96.14	0.791	0.71-0.85	1	1.525	1977/12914	94.13	k141_117356
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR6185437rbin.84.fa	2.0142	0.0695	99.21	0.984	99.02-99.36	0.721	0.68-0.76	1	1.479	4125/10090	97.16	k141_863755
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR12060218bin.12.fa	1.9820	0.0774	96.75	0.969	96.58-96.99	0.709	0.63-0.77	1	1.468	2091/11280	94.71	k141_465608
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR11673299bin.8.fa	1.9694	0.0384	97.66	0.962	97.43-97.94	0.705	0.61-0.77	1	1.582	1391/5644	95.58	k141_621056
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR8931236rbin.24.fa	1.8845	0.0541	97.92	0.921	97.73-98.14	0.674	0.61-0.73	1	1.470	2164/8335	95.74	k141_277426
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR6185437rbin.25.fa	1.8128	0.0759	99.21	0.886	99.05-99.37	0.649	0.61-0.69	1	1.423	4569/12038	96.92	k141_3740046
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR6797243rbin.2.fa	1.6894	0.0385	99.02	0.826	98.77-99.26	0.605	0.54-0.66	1	1.358	2237/6586	96.58	k141_274672
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR8199877rbin.4.fa	1.6573	0.0456	95.96	0.810	95.63-96.29	0.593	0.52-0.66	1	1.373	1010/7976	93.55	k141_341639
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR11835809bin.48.fa	1.6414	0.0962	96.19	0.802	96.01-96.43	0.587	0.53-0.63	1	1.533	2334/17184	93.76	k141_2694175
published_soil/SRR22411272_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/014/712/225/GCF_014712225.1_genomic.fna.gz	1.6366	0.1196	97.99	0.800	97.87-98.13	0.586	0.55-0.61	1	1.463	5113/21248	95.51	NZ_JACXBW010000001.1 Pseudarthrobacter sulfonivorans strain ALL 1, whole genome shotgun sequence
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR9009773bin.238.fa	1.6133	0.0957	97.52	0.788	97.37-97.73	0.577	0.54-0.61	1	1.362	3494/17076	95.01	k141_7373898
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR8199878rbin.4.fa	1.5528	0.0615	97.04	0.759	96.81-97.31	0.556	0.49-0.59	1	1.355	1887/11028	94.46	k141_629344
published_soil/SRR22411272_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/006/438/965/GCF_006438965.1_genomic.fna.gz	1.5374	0.0963	95.74	0.751	95.50-96.04	0.550	0.49-0.59	1	1.536	2045/18249	93.18	NZ_RCZM01000001.1 Pedococcus bigeumensis strain S9.3A scaffold1.1, whole genome shotgun sequence
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/S213bin.8.fa	1.5322	0.0757	99.05	0.749	98.91-99.26	0.548	0.51-0.58	1	1.364	4574/14305	96.39	k141_193645
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR9656163rbin.13.fa	1.4688	0.0554	96.57	0.718	96.29-96.83	0.526	0.47-0.57	1	1.516	1574/11111	93.89	k141_832955
published_soil/SRR22411272_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/428/025/GCF_001428025.1_genomic.fna.gz	1.4384	0.0848	98.90	0.703	98.74-99.08	0.515	0.47-0.55	1	1.463	5028/17221	96.11	NZ_LMSC01000001.1 Phycicoccus sp. Soil748 contig_10, whole genome shotgun sequence
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/S261bin.27.fa	1.4230	0.0672	97.82	0.695	97.60-98.04	0.509	0.46-0.55	1	1.475	2845/13855	95.02	k141_251516
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR6788489rbin.8.fa	1.2741	0.1009	96.94	0.623	96.78-97.13	0.456	0.42-0.48	1	1.314	3238/22721	93.91	k141_671002
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR6185312rbin.16.fa	1.2478	0.0230	96.63	0.610	96.32-97.17	0.447	0.36-0.50	1	1.349	687/5418	93.56	k141_2709765
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/BRice_39rbin.3.fa	1.2415	0.0463	97.86	0.607	97.63-98.13	0.444	0.40-0.48	1	1.406	2009/10721	94.74	k141_842810
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR7026477rbin.1.fa	1.2062	0.0650	96.53	0.589	96.26-96.82	0.432	0.39-0.47	1	1.329	1843/15399	93.38	k141_64525
published_soil/SRR22411272_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/010/093/345/GCF_010093345.1_genomic.fna.gz	1.1968	0.0699	95.60	0.585	95.29-95.92	0.428	0.37-0.48	1	1.416	1494/16984	92.46	NZ_PDWT01000010.1 Pseudoxanthomonas yeongjuensis strain DSM 18204 NODE_10_length_85764_cov_31.4004, whole genome shotgun sequence
published_soil/SRR22411272_1.fastq.gz	skder_smag/Dereplicated_Representative_Genomes/SRR8863074rbin.2.fa	1.1460	0.0237	95.52	0.560	94.91-96.10	0.410	0.32-0.49	1	1.291	498/5995	92.29	k141_1701397
