Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_000901695.1/GCF_000901695.1_ViralProj181073_genomic.fna.gz	0.2333	0.0172	99.38	1.045	99.05-99.77	1.045	0.85-1.25	1	1.680	403/743	98.05	NC_019443.1 Synechococcus phage metaG-MbCM1, complete genome
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_002604645.1/GCF_002604645.1_ASM260464v1_genomic.fna.gz	0.2041	0.0167	98.30	0.914	97.77-98.85	0.914	0.75-1.08	1	1.642	307/851	96.76	NC_062735.1 Synechococcus phage ACG-2014j isolate Syn7803US23, complete genome
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_002578465.1/GCF_002578465.1_ASM257846v1_genomic.fna.gz	0.1984	0.0036	97.54	0.889	96.39-98.99	0.889	0.48-1.42	1	1.633	49/175	95.98	NC_047701.1 Uncultured phage_MedDCM-OCT-S42-C7 DNA, complete genome, group G8, isolate: uvMED-CGR-C97-MedDCM-OCT-S42-C7
water/SRR3471267_1.fastq.gz	refseq/bacteria/GCF_000384455.1/GCF_000384455.1_ASM38445v1_genomic.fna.gz	0.1954	0.1062	98.45	0.875	98.21-98.68	0.875	0.77-0.96	2	2.456	2068/5506	96.89	NZ_ARVY01000001.1 Candidatus Pelagibacter ubique HTCC1040 YWSDRAFT_scaffold_0.1_C, whole genome shotgun sequence
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_000906035.1/GCF_000906035.1_ViralProj195482_genomic.fna.gz	0.1635	0.0143	96.69	0.733	95.93-97.43	0.733	0.52-0.98	1	1.644	163/873	94.73	NC_020864.1 Micromonas pusilla virus 12T genomic sequence
water/SRR3471267_1.fastq.gz	refseq/archaea/GCF_002156965.1/GCF_002156965.1_ASM215696v1_genomic.fna.gz	0.1530	0.0888	96.74	0.685	96.39-97.07	0.685	0.60-0.78	1	1.835	1033/5711	94.63	NZ_CP021324.1 Candidatus Nitrosomarinus catalina strain SPOT01 chromosome, complete genome
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_000982345.1/GCF_000982345.1_ViralProj282478_genomic.fna.gz	0.1267	0.0095	96.35	0.568	95.27-97.39	0.568	0.37-0.84	1	1.382	102/728	93.86	NC_026924.1 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_001399225.1/GCF_001399225.1_ViralProj298991_genomic.fna.gz	0.1266	0.0098	98.00	0.567	97.22-98.77	0.567	0.39-0.74	1	1.406	180/762	95.45	NC_028093.1 Ostreococcus lucimarinus virus 7 isolate OlV7, complete genome
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_002597145.1/GCF_002597145.1_ASM259714v1_genomic.fna.gz	0.1236	0.0091	97.80	0.554	97.08-98.57	0.554	0.40-0.70	1	1.543	164/753	95.20	NC_047719.1 Synechococcus phage ACG-2014b isolate Syn9311C4, complete genome
water/SRR3471267_1.fastq.gz	refseq/bacteria/GCF_001890925.1/GCF_001890925.1_ASM189092v1_genomic.fna.gz	0.0950	0.1665	97.34	0.426	97.15-97.65	0.426	0.38-0.45	1	1.341	2744/17748	94.16	NZ_MLCB01000001.1 Planktotalea frisia strain SH6-1 PFRI_contig000001, whole genome shotgun sequence
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_000906915.1/GCF_000906915.1_ViralProj195484_genomic.fna.gz	0.0914	0.0077	99.09	0.410	98.32-99.88	0.410	0.30-0.54	1	1.436	225/867	95.74	NC_020837.1 Synechococcus phage S-CAM1 genomic sequence
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_000905255.1/GCF_000905255.1_ViralProj192865_genomic.fna.gz	0.0893	0.0056	95.28	0.400	93.54-97.56	0.400	0.15-0.71	1	1.143	49/641	92.04	NC_020484.1 Pelagibacter phage HTVC008M, complete genome
water/SRR3471267_1.fastq.gz	refseq/bacteria/GCF_026262685.1/GCF_026262685.1_ASM2626268v1_genomic.fna.gz	0.0763	0.1418	96.51	0.342	96.12-96.83	0.342	0.30-0.39	1	1.212	1857/18821	92.80	NZ_SHNP01000001.1 Candidatus Seongchinamella marina strain IMCC8485 NODE_1, whole genome shotgun sequence
water/SRR3471267_1.fastq.gz	refseq/bacteria/GCF_000376705.1/GCF_000376705.1_ASM37670v1_genomic.fna.gz	0.0621	0.0676	96.24	0.278	95.67-96.69	0.278	0.24-0.33	1	1.143	819/10772	92.02	NC_021085.1 Cutibacterium acnes HL096PA1, complete sequence
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_002582805.1/GCF_002582805.1_ASM258280v1_genomic.fna.gz	0.0582	0.0011	98.19	0.261	NA-NA	0.261	NA-NA	1	1.103	29/205	93.89	NC_047709.1 Uncultured phage_MedDCM-OCT-S45-C4 DNA, complete genome, group G7, isolate: uvMED-CGR-U-MedDCM-OCT-S45-C4
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_000905435.1/GCF_000905435.1_ViralProj195483_genomic.fna.gz	0.0572	0.0046	95.48	0.256	93.80-97.66	0.256	0.13-0.40	1	1.089	45/801	91.13	NC_020852.1 Ostreococcus lucimarinus virus OlV5 genomic sequence
water/SRR3471267_1.fastq.gz	refseq/viral/GCF_000982365.1/GCF_000982365.1_ViralProj282475_genomic.fna.gz	0.0525	0.0040	96.70	0.235	94.90-98.99	0.235	0.11-0.42	1	1.016	62/758	92.24	NC_026923.1 Synechococcus phage ACG-2014d isolate Syn7803C102, complete genome
water/SRR1534154_1.fastq.gz	refseq/bacteria/GCF_000376705.1/GCF_000376705.1_ASM37670v1_genomic.fna.gz	70.3047	69.9314	99.98	27.000	NA-NA	HIGH	NA-NA	27	27.110	10709/10772	99.98	NC_021085.1 Cutibacterium acnes HL096PA1, complete sequence
water/SRR1534154_1.fastq.gz	refseq/bacteria/GCF_000007985.2/GCF_000007985.2_ASM798v2_genomic.fna.gz	15.6233	23.2463	96.93	6.000	NA-NA	HIGH	NA-NA	6	6.596	6265/16461	96.93	NC_002939.5 Geobacter sulfurreducens PCA, complete sequence
water/SRR1534154_1.fastq.gz	refseq/viral/GCF_000900255.1/GCF_000900255.1_ViralProj177531_genomic.fna.gz	3.0773	0.0355	97.39	1.182	96.26-98.56	1.182	0.55-1.80	2	2.064	47/150	96.33	NC_018841.1 Propionibacterium phage P101A, complete genome
water/SRR1534154_1.fastq.gz	refseq/viral/GCF_003423365.1/GCF_003423365.1_ASM342336v1_genomic.fna.gz	2.6674	0.0437	99.86	1.024	99.06-100.77	1.024	0.63-1.53	2	2.658	111/178	98.49	NC_049951.1 Enterobacteria phage O276, complete genome
water/SRR1534154_1.fastq.gz	refseq/viral/GCF_000840245.1/GCF_000840245.1_ViralProj14204_genomic.fna.gz	2.6039	0.0493	96.53	1.000	95.24-97.93	1.000	0.47-1.88	2	2.638	47/212	95.26	NC_001416.1 Enterobacteria phage lambda, complete genome
water/SRR1534154_1.fastq.gz	refseq/bacteria/GCF_003384605.1/GCF_003384605.1_ASM338460v1_genomic.fna.gz	2.4168	2.2626	97.85	0.928	97.66-97.97	0.928	0.88-1.00	1	1.975	3279/10348	96.36	NZ_PCZS01000001.1 Cutibacterium namnetense strain T34998 Contig_1_consensus_sequence, whole genome shotgun sequence
water/SRR1534154_1.fastq.gz	refseq/bacteria/GCF_003664585.1/GCF_003664585.1_ASM366458v1_genomic.fna.gz	2.3827	3.5334	97.28	0.915	97.15-97.41	0.915	0.86-0.97	1	1.919	4267/16380	95.75	NZ_RCHI01000001.1 Sinirhodobacter hankyongi strain BO-81 contig_1, whole genome shotgun sequence
water/SRR1534154_1.fastq.gz	refseq/bacteria/GCF_006094375.1/GCF_006094375.1_ASM609437v1_genomic.fna.gz	0.9240	0.8979	95.14	0.355	94.56-95.65	0.355	0.30-0.43	1	1.189	681/10390	91.58	NZ_CP035288.1 Staphylococcus epidermidis strain ATCC 14990 chromosome, complete genome
soil/SRR5177928_1.fastq.gz	refseq/bacteria/GCF_022808815.1/GCF_022808815.1_ASM2280881v1_genomic.fna.gz	68.8226	64.2792	97.68	21.000	NA-NA	HIGH	NA-NA	21	19.015	7128/14757	97.68	NZ_JAKZLC010000001.1 Geothrix sp. SG195 Scaffold1, whole genome shotgun sequence
soil/SRR5177928_1.fastq.gz	refseq/bacteria/GCF_027925345.1/GCF_027925345.1_ASM2792534v1_genomic.fna.gz	26.2182	29.0548	98.40	8.000	NA-NA	HIGH	NA-NA	8	7.845	10421/17205	98.40	NZ_BSDS01000001.1 Geobacter hydrogenophilus strain H2 sequence1, whole genome shotgun sequence
soil/SRR5177928_1.fastq.gz	refseq/bacteria/GCF_004117875.1/GCF_004117875.1_ASM411787v1_genomic.fna.gz	2.0864	2.8210	98.36	0.637	98.25-98.50	0.637	0.60-0.67	1	1.453	5872/19932	96.13	NZ_RAHW01000001.1 Geomonas oryzae strain S43 contig1, whole genome shotgun sequence
soil/SRR5177928_1.fastq.gz	refseq/bacteria/GCF_008728855.1/GCF_008728855.1_ASM872885v1_genomic.fna.gz	1.8527	2.9929	96.48	0.565	96.37-96.66	0.565	0.52-0.59	1	1.466	3674/25278	93.97	NZ_CP042906.1 Hypericibacter terrae strain R5913 chromosome, complete genome
soil/SRR5177928_1.fastq.gz	refseq/bacteria/GCF_000956535.1/GCF_000956535.1_ASM95653v1_genomic.fna.gz	1.0201	0.8520	95.17	0.311	94.54-95.88	0.311	0.25-0.38	1	1.319	702/11686	91.33	NZ_JYIY01000001.1 Microbacterium ginsengisoli strain DSM 18659 RR49_contig000001, whole genome shotgun sequence
water/SRR4018495_1.fastq.gz	refseq/viral/GCF_002758635.1/GCF_002758635.1_ASM275863v1_genomic.fna.gz	98.0955	62.1842	96.25	294.000	NA-NA	HIGH	NA-NA	294	325.625	56/183	96.25	NC_042057.1 Enterobacteria phage DE3, complete genome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_002288305.1/GCF_002288305.1_ASM228830v1_genomic.fna.gz	0.4351	7.4660	99.16	1.304	99.02-99.31	1.304	1.21-1.41	2	2.599	2856/5031	98.19	NZ_CP016779.1 Candidatus Nanopelagicus abundans isolate MMS-IIB-91 chromosome, complete genome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_002287885.2/GCF_002287885.2_ASM228788v2_genomic.fna.gz	0.2316	4.2344	95.30	0.694	94.98-95.73	0.694	0.56-0.79	1	1.634	620/5377	93.27	NZ_CP016768.2 Candidatus Nanopelagicus limnes isolate MMS-21-122 chromosome, complete genome
water/SRR4018495_1.fastq.gz	refseq/viral/GCF_000842945.1/GCF_000842945.1_ViralProj14247_genomic.fna.gz	0.2224	0.1477	99.93	0.667	99.26-101.07	0.667	0.42-0.95	1	1.186	97/195	97.77	NC_004616.1 Staphylococcus prophage phi 12, complete genome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_013374815.1/GCF_013374815.1_ASM1337481v1_genomic.fna.gz	0.2132	14.9983	98.67	0.639	98.55-98.81	0.639	0.60-0.67	1	1.402	6328/19782	96.39	NZ_CP055292.1 Shigella sonnei strain SE6-1 chromosome, complete genome
water/SRR4018495_1.fastq.gz	refseq/viral/GCF_001015325.1/GCF_001015325.1_ViralProj284780_genomic.fna.gz	0.1628	0.1109	98.57	0.488	97.17-100.54	0.488	0.24-0.81	1	1.208	53/208	95.69	NC_021190.1 Enterobacteria phage phi80, complete genome
water/SRR4018495_1.fastq.gz	refseq/viral/GCF_000871605.1/GCF_000871605.1_ViralProj19749_genomic.fna.gz	0.1529	0.0991	99.77	0.458	98.33-101.60	0.458	0.22-0.77	1	1.167	60/170	96.70	NC_009526.1 Staphylococcus phage 80alpha, complete genome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_006363895.1/GCF_006363895.1_ASM636389v1_genomic.fna.gz	0.1259	2.3612	97.53	0.377	97.09-98.05	0.377	0.31-0.44	1	1.885	810/5424	94.05	NZ_CP040953.1 Candidatus Methylopumilus universalis strain MMS-RVI-51 chromosome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_002688585.1/GCF_002688585.1_ASM268858v1_genomic.fna.gz	0.1138	1.9503	97.41	0.341	96.82-97.96	0.341	0.26-0.40	1	1.633	646/4924	93.66	NZ_CP024034.1 Candidatus Fonsibacter ubiquis strain LSUCC0530 isolate LSUCC0530 chromosome, complete genome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_002288185.1/GCF_002288185.1_ASM228818v1_genomic.fna.gz	0.0851	1.7148	95.04	0.255	94.14-95.85	0.255	0.18-0.34	1	1.155	284/5915	90.67	NZ_CP016776.1 Candidatus Planktophila vernalis isolate MMS-IIA-15 chromosome, complete genome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_006364455.1/GCF_006364455.1_ASM636445v1_genomic.fna.gz	0.0799	1.5373	97.36	0.239	96.61-98.18	0.239	0.17-0.30	1	1.266	530/5580	92.69	NZ_CP040979.1 Candidatus Methylopumilus planktonicus strain MMS-VI-155 chromosome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_002288325.1/GCF_002288325.1_ASM228832v1_genomic.fna.gz	0.0445	0.9098	96.05	0.133	94.86-97.65	0.133	0.08-0.20	1	1.158	221/5988	89.90	NZ_CP016780.1 Candidatus Planktophila lacus isolate MMS-IIB-106 chromosome, complete genome
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_000332315.1/GCF_000332315.1_ASM33231v1_genomic.fna.gz	0.0191	1.5898	96.54	0.057	95.19-98.42	0.057	0.03-0.08	1	1.025	433/22625	88.02	NZ_KB235933.1 Prochlorothrix hollandica PCC 9006 = CALU 1027 strain PCC 9006 Pro9006DRAFT_Contig5.9, whole genome shotgun sequence
water/SRR4018495_1.fastq.gz	refseq/bacteria/GCF_000420765.1/GCF_000420765.1_ASM42076v1_genomic.fna.gz	0.0180	0.6962	96.02	0.054	93.48-96.55	0.054	0.05-0.12	1	2.662	213/11374	87.96	NZ_ATVO01000001.1 Sandarakinorhabdus limnophila DSM 17366 G566DRAFT_scaffold00010.10_C, whole genome shotgun sequence
water/SRR3138946_1.fastq.gz	refseq/bacteria/GCF_000368805.1/GCF_000368805.1_Acin_john_ANC_3681_V1_genomic.fna.gz	41.5136	40.0372	97.51	0.794	97.36-97.67	0.794	0.73-0.84	1	1.538	3853/15127	95.68	NZ_KB849702.1 Acinetobacter johnsonii ANC 3681 acLro-supercont1.1, whole genome shotgun sequence
water/SRR3138946_1.fastq.gz	refseq/bacteria/GCF_018336855.1/GCF_018336855.1_ASM1833685v1_genomic.fna.gz	18.6248	17.4452	97.53	0.356	97.33-97.84	0.356	0.32-0.38	1	1.206	2040/14499	93.87	NZ_CP059558.1 Acinetobacter junii strain YR7 chromosome, complete genome
water/SRR3138946_1.fastq.gz	refseq/bacteria/GCF_904830995.1/GCF_904830995.1_G1452_genomic.fna.gz	14.1550	12.6622	97.81	0.271	97.47-98.17	0.271	0.24-0.30	1	1.144	1751/14331	93.44	NZ_CAJGVD010000001.1 Brevundimonas aurantiaca strain Marseille-P3291, whole genome shotgun sequence
water/SRR3138946_1.fastq.gz	refseq/bacteria/GCF_000759995.1/GCF_000759995.1_ASM75999v1_genomic.fna.gz	9.0964	9.0858	95.55	0.174	94.90-96.28	0.174	0.13-0.22	1	1.079	645/15930	90.17	NZ_BBND01000057.1 Acinetobacter tjernbergiae strain DSM 14971, whole genome shotgun sequence
water/SRR3138946_1.fastq.gz	refseq/bacteria/GCF_002504085.1/GCF_002504085.1_ASM250408v1_genomic.fna.gz	7.1879	10.8328	96.03	0.137	95.34-96.87	0.137	0.10-0.17	1	1.055	879/23317	89.97	NZ_CP023741.1 Sphingobium yanoikuyae strain S72 chromosome, complete genome
water/SRR3138946_1.fastq.gz	refseq/bacteria/GCF_000369005.1/GCF_000369005.1_Acin_beij_CIP_110307_V1_genomic.fna.gz	6.2106	6.0283	96.49	0.119	95.64-97.39	0.119	0.08-0.15	1	1.038	581/15098	90.02	NZ_KB849763.1 Acinetobacter beijerinckii CIP 110307 acLZq-supercont1.1, whole genome shotgun sequence
water/SRR3138946_1.fastq.gz	refseq/bacteria/GCF_002198095.1/GCF_002198095.1_ASM219809v1_genomic.fna.gz	3.2117	3.9086	95.08	0.061	93.47-97.33	0.061	0.03-0.10	1	1.021	237/18421	86.90	NZ_NHMK01000003.1 Deinococcus indicus strain DR1 Masurca_129_len:99725, whole genome shotgun sequence
sludge/SRR3732729_1.fastq.gz	refseq/viral/GCF_000839625.1/GCF_000839625.1_ViralProj14086_genomic.fna.gz	87.5206	7.8781	95.64	98.000	NA-NA	HIGH	NA-NA	98	102.981	52/207	95.64	NC_001901.1 Bacteriophage N15, complete genome
sludge/SRR3732729_1.fastq.gz	refseq/bacteria/GCF_017815575.1/GCF_017815575.1_ASM1781557v1_genomic.fna.gz	4.4653	30.8113	98.69	5.000	NA-NA	HIGH	NA-NA	5	5.463	10007/15074	98.69	NZ_CP072608.1 Desulfovibrio desulfuricans strain L4 chromosome, complete genome
sludge/SRR3732729_1.fastq.gz	refseq/bacteria/GCF_018905915.1/GCF_018905915.1_ASM1890591v1_genomic.fna.gz	3.5723	22.7254	96.63	4.000	NA-NA	HIGH	NA-NA	4	5.322	4815/13957	96.63	NZ_CP064782.1 Azospira inquinata strain Azo-3 chromosome, complete genome
