Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_000300975.2/GCF_000300975.2_HFRIS_v2_genomic.fna.gz	2.5710	0.1153	97.53	1.737	97.46-97.61	1.272	1.22-1.34	2	2.164	7864/23341	96.55	NZ_AEEC02000093.1 Herbaspirillum frisingense GSF30 contig93, whole genome shotgun sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_014843835.1/GCF_014843835.1_ASM1484383v1_genomic.fna.gz	2.5546	0.1523	96.09	1.726	96.00-96.18	1.264	1.20-1.32	2	2.364	6605/31187	95.12	NZ_JHQT01000106.1 Mesorhizobium caraganae CCBAU 01502 C1009, whole genome shotgun sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_011068405.5/GCF_011068405.5_ASM1106840v5_genomic.fna.gz	2.5248	0.2402	96.76	1.706	96.67-96.83	1.249	1.20-1.32	2	2.546	11684/44669	95.77	NZ_CP088280.1 Bradyrhizobium barranii subsp. barranii strain 323S2 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_003725535.1/GCF_003725535.1_ASM372553v1_genomic.fna.gz	2.4291	0.0992	96.42	1.642	96.30-96.51	1.202	1.15-1.27	2	2.294	4872/21151	95.37	NZ_RJSF01000001.1 Marmoricola pocheonensis strain Gsoil 818 scaffold13_227.3, whole genome shotgun sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_014489515.1/GCF_014489515.1_ASM1448951v1_genomic.fna.gz	2.4077	0.0550	96.09	1.627	95.91-96.24	1.192	1.08-1.29	2	2.382	2512/11929	95.10	NZ_CP060782.1 Sphingomonas sediminicola strain KACC 15039 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_013170785.1/GCF_013170785.1_ASM1317078v1_genomic.fna.gz	2.3305	0.1392	96.06	1.575	95.97-96.17	1.153	1.09-1.22	2	2.151	6170/30880	94.94	NZ_CP033507.1 Mesorhizobium jarvisii strain ATCC 33669 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_012923785.1/GCF_012923785.1_ASM1292378v1_genomic.fna.gz	2.2995	0.1054	97.26	1.554	97.17-97.35	1.138	1.09-1.19	2	1.886	6920/23805	96.09	NZ_CP051548.1 Phytobacter diazotrophicus strain UAEU22 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_011762195.1/GCF_011762195.1_ASM1176219v1_genomic.fna.gz	2.2354	0.0717	97.47	1.511	97.37-97.55	1.106	1.04-1.17	2	2.080	5179/16719	96.29	NZ_JAASQK010000001.1 Sphingomonas oligoaromativorans strain DSM 102246 Ga0373361_01, whole genome shotgun sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_030486595.1/GCF_030486595.1_ASM3048659v1_genomic.fna.gz	2.2207	0.1436	96.21	1.501	96.12-96.32	1.099	1.05-1.15	2	2.241	6887/33551	95.02	NZ_JAUJZH010000001.1 Variovorax ginsengisoli strain CGMCC 1.12090 L12090_1, whole genome shotgun sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_003330825.1/GCF_003330825.1_ASM333082v1_genomic.fna.gz	2.0688	0.1221	96.67	1.398	96.58-96.77	1.024	0.98-1.07	1	1.875	6799/29864	95.34	NZ_CP024941.1 Paraburkholderia terricola strain mHS1 chromosome mHS1_A, complete sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_000522545.2/GCF_000522545.2_ASM52254v2_genomic.fna.gz	2.0381	0.1603	95.00	1.377	94.87-95.12	1.009	0.95-1.07	1	1.948	5316/40348	93.67	NZ_CP012746.1 Paraburkholderia caribensis MBA4 chromosome 1, complete sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_018406645.1/GCF_018406645.1_ASM1840664v1_genomic.fna.gz	2.0341	0.0552	95.14	1.375	94.95-95.34	1.007	0.91-1.09	2	2.362	1957/13975	93.86	NZ_AP024546.1 Lysobacter helvus strain JCM32364 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_009648975.1/GCF_009648975.1_ASM964897v1_genomic.fna.gz	2.0081	0.0922	96.44	1.357	96.32-96.58	0.994	0.93-1.05	1	1.735	4970/23891	95.06	NZ_CP045783.1 Klebsiella variicola strain LEMB11 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_009720745.1/GCF_009720745.1_ASM972074v1_genomic.fna.gz	2.0007	0.1002	96.91	1.352	96.82-97.02	0.990	0.94-1.03	1	1.758	6331/26068	95.54	NZ_WNKX01000100.1 Massilia eburnea strain JCM 31587 NODE_100_length_255_cov_89.054688_100, whole genome shotgun sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_004367745.1/GCF_004367745.1_ASM436774v1_genomic.fna.gz	1.9440	0.0917	95.44	1.314	95.32-95.55	0.962	0.91-1.01	1	1.788	3632/24582	94.02	NZ_CP037993.1 Herbaspirillum huttiense strain NFYY 53159 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_902164675.1/GCF_902164675.1_25426_7_101_genomic.fna.gz	1.9130	0.0967	96.94	1.293	96.84-97.08	0.947	0.89-0.99	1	1.735	5506/23211	95.46	NZ_LR607336.1 Klebsiella grimontii strain 4928STDY7071328 chromosome 1
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_019793435.1/GCF_019793435.1_ASM1979343v1_genomic.fna.gz	1.9040	0.1106	96.47	1.287	96.35-96.59	0.942	0.88-0.99	1	1.785	6170/30294	95.00	NZ_JAILYH010000001.1 Rhizobium redzepovicii strain 18T NODE_1, whole genome shotgun sequence
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_014109745.1/GCF_014109745.1_ASM1410974v1_genomic.fna.gz	1.8676	0.0996	95.64	1.262	95.50-95.80	0.924	0.87-0.98	1	1.680	4247/27694	94.13	NZ_CP058555.1 Sphingobacterium paramultivorum strain BIGb0170 chromosome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_015099595.1/GCF_015099595.1_ASM1509959v1_genomic.fna.gz	1.8418	0.1027	95.09	1.245	94.96-95.24	0.911	0.85-0.97	1	1.637	3671/28755	93.58	NZ_AP023172.1 Rhodococcus qingshengii strain CS98 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_001267925.1/GCF_001267925.1_ASM126792v1_genomic.fna.gz	1.8245	0.0751	96.11	1.233	95.96-96.27	0.903	0.83-0.94	1	1.723	3615/20469	94.56	NZ_CP011409.1 Herbaspirillum hiltneri N3 chromosome, complete genome
new_soil_study/SRR25996616_1.fastq.gz	refseq/bacteria/GCF_900129295.1/GCF_900129295.1_IMG-taxon_2582580745_annotated_assembly_genomic.fna.gz	1.6516	0.0641	95.15	1.116	94.99-95.33	0.817	0.75-0.87	1	1.586	2445/20111	93.43	NZ_FQUU01000055.1 Flavisolibacter ginsengisoli DSM 18119, whole genome shotgun sequence
new_soil_study/SRR25996606_1.fastq.gz	refseq/bacteria/GCF_001598455.1/GCF_001598455.1_ASM159845v1_genomic.fna.gz	27.9636	0.0897	96.20	1.614	96.07-96.32	1.182	1.10-1.25	2	2.147	4203/19560	95.16	NZ_BCYZ01000001.1 Sphingomonas pruni NBRC 15498, whole genome shotgun sequence
new_soil_study/SRR25996606_1.fastq.gz	refseq/bacteria/GCF_009176665.1/GCF_009176665.1_ASM917666v1_genomic.fna.gz	25.8329	0.1561	95.80	1.491	95.69-95.91	1.092	1.04-1.15	2	2.328	6495/36047	94.62	NZ_AP021854.1 Bradyrhizobium ottawaense strain SG09 chromosome, complete genome
new_soil_study/SRR25996606_1.fastq.gz	refseq/bacteria/GCF_012913625.1/GCF_012913625.1_ASM1291362v1_genomic.fna.gz	23.4479	0.1096	95.38	1.354	95.23-95.50	0.991	0.93-1.07	1	1.880	4178/28085	94.04	NZ_CP051772.1 Mesorhizobium japonicum R7A chromosome, complete genome
new_soil_study/SRR25996606_1.fastq.gz	refseq/bacteria/GCF_900129295.1/GCF_900129295.1_IMG-taxon_2582580745_annotated_assembly_genomic.fna.gz	22.7556	0.0762	95.25	1.314	95.12-95.40	0.962	0.88-1.01	1	1.732	2785/20111	93.82	NZ_FQUU01000055.1 Flavisolibacter ginsengisoli DSM 18119, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_007035805.1/GCF_007035805.1_ASM703580v1_genomic.fna.gz	17.4434	0.6525	99.11	11.422	NA-NA	HIGH	NA-NA	11	11.030	15407/20329	99.11	NZ_AP019630.1 Enterobacter asburiae strain 17Nkhm-UP2 chromosome, complete genome
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_006716485.1/GCF_006716485.1_ASM671648v1_genomic.fna.gz	8.0932	0.3259	98.88	5.300	NA-NA	HIGH	NA-NA	5	5.505	15657/22229	98.88	NZ_VFPD01000001.1 Chryseobacterium aquifrigidense strain 110 Ga0310716_11, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_000378125.1/GCF_000378125.1_ASM37812v1_genomic.fna.gz	4.0398	0.1377	98.32	2.645	NA-NA	HIGH	NA-NA	3	3.264	11189/18921	98.32	NZ_KB899241.1 Rudaea cellulosilytica DSM 22992 F455DRAFT_scaffold00001.1, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_009586235.1/GCF_009586235.1_ASM958623v1_genomic.fna.gz	3.6445	0.2392	97.77	2.387	NA-NA	HIGH	NA-NA	3	3.505	17981/36150	97.77	NZ_CP045235.1 Burkholderia cepacia strain BC16 chromosome 1, complete sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_016127755.1/GCF_016127755.1_ASM1612775v1_genomic.fna.gz	3.1660	0.1869	97.11	2.073	97.05-97.18	1.518	1.45-1.57	2	2.670	10163/31943	96.37	NZ_CP066037.1 Burkholderia ambifaria strain FDAARGOS_1027 chromosome 1, complete sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_030486595.1/GCF_030486595.1_ASM3048659v1_genomic.fna.gz	3.1345	0.1917	97.70	2.053	97.64-97.76	1.503	1.44-1.57	2	3.008	12879/33551	96.96	NZ_JAUJZH010000001.1 Variovorax ginsengisoli strain CGMCC 1.12090 L12090_1, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_000019505.1/GCF_000019505.1_ASM1950v1_genomic.fna.gz	3.1231	0.1953	97.60	2.045	97.54-97.67	1.498	1.44-1.55	2	2.730	12607/34082	96.84	NC_010508.1 Burkholderia orbicola MC0-3 chromosome 1, complete sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_003965815.1/GCF_003965815.1_ASM396581v1_genomic.fna.gz	2.8513	0.1409	95.16	1.867	95.05-95.26	1.367	1.29-1.46	2	2.934	4449/27114	94.34	NZ_RXOE01000001.1 Variovorax gossypii strain DSM 100435 1, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_009176665.1/GCF_009176665.1_ASM917666v1_genomic.fna.gz	2.6980	0.1787	98.47	1.767	98.40-98.53	1.294	1.25-1.34	2	2.692	16565/36047	97.52	NZ_AP021854.1 Bradyrhizobium ottawaense strain SG09 chromosome, complete genome
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_012913625.1/GCF_012913625.1_ASM1291362v1_genomic.fna.gz	2.6627	0.1364	98.28	1.744	98.21-98.33	1.277	1.23-1.33	2	2.467	12005/28085	97.30	NZ_CP051772.1 Mesorhizobium japonicum R7A chromosome, complete genome
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_014843835.1/GCF_014843835.1_ASM1484383v1_genomic.fna.gz	2.5671	0.1448	95.75	1.681	95.68-95.83	1.231	1.17-1.29	2	2.236	5838/31187	94.74	NZ_JHQT01000106.1 Mesorhizobium caraganae CCBAU 01502 C1009, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_900103875.1/GCF_900103875.1_IMG-taxon_2636416065_annotated_assembly_genomic.fna.gz	2.5623	0.1307	96.14	1.678	96.05-96.25	1.229	1.16-1.29	2	2.074	5829/27613	95.11	NZ_LT629705.1 Pseudomonas arsenicoxydans strain CECT 7543 chromosome I
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_015139575.1/GCF_015139575.1_ASM1513957v1_genomic.fna.gz	2.5219	0.1195	97.53	1.651	97.45-97.60	1.209	1.16-1.26	2	2.063	8402/25650	96.46	NZ_AP022547.1 Klebsiella michiganensis strain THO-011 chromosome, complete genome
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_900188015.1/GCF_900188015.1_IMG-taxon_2693429819_annotated_assembly_genomic.fna.gz	2.4764	0.0911	95.40	1.622	95.27-95.54	1.188	1.10-1.27	2	2.047	3348/20377	94.34	NZ_FZPB01000011.1 Stenotrophomonas lactitubi strain YR347, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_016905005.1/GCF_016905005.1_ASM1690500v1_genomic.fna.gz	2.4546	0.0933	97.75	1.607	97.65-97.81	1.177	1.14-1.23	2	2.108	7263/20913	96.65	NZ_JADIKC010000010.1 Dyella kyungheensis strain THG-B117 scaffold10_size193552, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_011068405.5/GCF_011068405.5_ASM1106840v5_genomic.fna.gz	2.4517	0.2207	96.23	1.605	96.13-96.31	1.176	1.13-1.24	2	2.422	9579/44669	95.15	NZ_CP088280.1 Bradyrhizobium barranii subsp. barranii strain 323S2 chromosome, complete genome
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_000383275.1/GCF_000383275.1_ASM38327v1_genomic.fna.gz	2.4091	0.1395	96.81	1.578	96.72-96.91	1.155	1.11-1.21	2	2.059	8088/31787	95.68	NZ_KB911034.1 Paraburkholderia caledonica strain 376MFSha3.1 H281DRAFT_scaffold00001.1, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_004310285.1/GCF_004310285.1_ASM431028v1_genomic.fna.gz	2.4070	0.0949	97.22	1.576	97.12-97.30	1.154	1.11-1.21	2	2.103	6246/21513	96.09	NZ_SISF01000033.1 Agrobacterium cavarae strain RZME10 NODE_10_length_513812_cov_10.220144, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_013170785.1/GCF_013170785.1_ASM1317078v1_genomic.fna.gz	2.3234	0.1313	95.23	1.521	95.12-95.36	1.114	1.04-1.19	2	2.064	4635/30880	94.07	NZ_CP033507.1 Mesorhizobium jarvisii strain ATCC 33669 chromosome, complete genome
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_003240585.1/GCF_003240585.1_ASM324058v1_genomic.fna.gz	2.3217	0.1191	96.54	1.520	96.44-96.64	1.113	1.05-1.16	2	1.920	6426/28157	95.35	NZ_PCDP01000079.1 Rhizobium tubonense strain CCBAU 85046 NODE_105_length_439_cov_265.981_ID_209, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_900094565.1/GCF_900094565.1_IMG-taxon_2615840626_annotated_assembly_genomic.fna.gz	2.2499	0.1398	96.95	1.473	96.86-97.05	1.079	1.03-1.12	2	1.953	8750/34127	95.70	NZ_FMAF01000078.1 Rhizobium lusitanum strain P1-7, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_009720745.1/GCF_009720745.1_ASM972074v1_genomic.fna.gz	2.2472	0.1065	97.44	1.471	97.34-97.53	1.078	1.02-1.13	1	1.856	7835/26068	96.20	NZ_WNKX01000100.1 Massilia eburnea strain JCM 31587 NODE_100_length_255_cov_89.054688_100, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_014199595.1/GCF_014199595.1_ASM1419959v1_genomic.fna.gz	2.2123	0.0728	95.22	1.449	95.06-95.38	1.061	0.96-1.14	2	2.036	2721/18119	94.07	NZ_JACHNX010000001.1 Sphingomonas yabuuchiae strain DSM 14562 Ga0373313_01, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_000442985.1/GCF_000442985.1_AtP4V1.0_genomic.fna.gz	2.1888	0.0957	96.65	1.433	96.54-96.75	1.050	0.99-1.11	1	1.824	5497/23989	95.36	NZ_CM002258.1 Agrobacterium fabacearum P4 chromosome 1, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_023277505.1/GCF_023277505.1_ASM2327750v1_genomic.fna.gz	2.1644	0.1107	96.16	1.417	96.02-96.29	1.038	0.96-1.10	1	1.769	5456/28102	94.85	NZ_CP080574.1 Sphingobacterium siyangense strain FTD2 chromosome, complete genome
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_003330785.1/GCF_003330785.1_ASM333078v1_genomic.fna.gz	2.1167	0.1247	96.16	1.386	96.07-96.26	1.015	0.96-1.07	1	1.876	6191/32226	94.82	NZ_CP024934.1 Paraburkholderia graminis strain PHS1 chromosome PHS1_A, complete sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_000300975.2/GCF_000300975.2_HFRIS_v2_genomic.fna.gz	2.0687	0.0878	96.75	1.355	96.63-96.86	0.992	0.93-1.04	1	1.898	5364/23341	95.37	NZ_AEEC02000093.1 Herbaspirillum frisingense GSF30 contig93, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_000284275.1/GCF_000284275.1_ASM28427v1_genomic.fna.gz	2.0469	0.1161	95.38	1.340	95.26-95.49	0.982	0.91-1.04	2	2.298	4606/31271	94.01	NC_017082.1 Bradyrhizobium cosmicum, complete sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_004367745.1/GCF_004367745.1_ASM436774v1_genomic.fna.gz	2.0177	0.0901	95.78	1.321	95.68-95.92	0.968	0.90-1.02	1	1.873	4085/24582	94.38	NZ_CP037993.1 Herbaspirillum huttiense strain NFYY 53159 chromosome, complete genome
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_011682055.1/GCF_011682055.1_ASM1168205v1_genomic.fna.gz	1.8306	0.1013	95.07	1.199	NA-NA	HIGH	NA-NA	3	4.191	6345/30437	95.07	NZ_JAAQOM010000001.1 Telluria antibiotica strain TW-1 contig1, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_002858935.1/GCF_002858935.1_ASM285893v1_genomic.fna.gz	1.8154	0.0728	95.13	1.189	94.95-95.31	0.871	0.80-0.93	1	1.631	2798/22241	93.53	NZ_PJRT01000001.1 Pantoea endophytica strain 596 PZBJ1, whole genome shotgun sequence
new_soil_study/SRR25996612_1.fastq.gz	refseq/bacteria/GCF_016576965.1/GCF_016576965.1_ASM1657696v1_genomic.fna.gz	1.6899	0.0627	95.42	1.107	95.22-95.58	0.810	0.74-0.87	1	1.575	2563/19447	93.67	NZ_CP066119.1 Acinetobacter bereziniae strain GD03185 chromosome, complete genome
new_soil_study/SRR25996609_1.fastq.gz	refseq/bacteria/GCF_001750725.1/GCF_001750725.1_ASM175072v1_genomic.fna.gz	4.5945	0.1136	98.95	2.200	98.89-99.02	1.611	1.54-1.66	2	3.029	12397/21312	98.27	NZ_CP017279.1 Enterobacter ludwigii strain EN-119 chromosome, complete genome
new_soil_study/SRR25996609_1.fastq.gz	refseq/bacteria/GCF_000019505.1/GCF_000019505.1_ASM1950v1_genomic.fna.gz	4.4479	0.1770	98.24	2.130	98.17-98.29	1.560	1.51-1.63	2	2.829	15706/34082	97.53	NC_010508.1 Burkholderia orbicola MC0-3 chromosome 1, complete sequence
