Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/945/605/GCF_001945605.1_genomic.fna.gz	0.2135	2.0964	99.31	35.923	NA-NA	HIGH	NA-NA	32	32.793	7589/9406	99.31	NZ_MPKA01000006.1 Dubosiella newyorkensis strain NYU-BL-A4 NODE_100_length_1023_cov_1250.21_ID_199, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.2001	0.0258	99.93	33.677	NA-NA	HIGH	NA-NA	30	33.729	133/136	99.93	IMGVR_UViG_3300019366_000002|3300019366|Ga0196866_117199
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1934	0.0164	95.70	32.555	NA-NA	HIGH	NA-NA	29	22.182	22/86	95.70	IMGVR_UViG_3300014762_000077|3300014762|Ga0134420_100341
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1934	0.0210	98.93	32.555	NA-NA	HIGH	NA-NA	29	29.233	73/102	98.93	IMGVR_UViG_2724678962_000004|2724678962|2724686304|3-24978
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/591/705/GCF_001591705.1_genomic.fna.gz	0.1934	1.9752	98.58	32.555	NA-NA	HIGH	NA-NA	29	27.979	6465/10086	98.58	NZ_BCVK01000001.1 Lactococcus lactis subsp. cremoris NBRC 100676, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1868	0.0109	97.18	31.432	NA-NA	HIGH	NA-NA	28	28.333	21/51	97.18	IMGVR_UViG_3300029247_000235|3300029247|Ga0168719_1001751
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/020/225/GCF_000020225.1_genomic.fna.gz	0.1868	2.1675	99.08	31.432	NA-NA	HIGH	NA-NA	28	28.164	8581/11412	99.08	NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1801	0.0111	96.62	30.310	NA-NA	HIGH	NA-NA	27	26.952	21/61	96.62	IMGVR_UViG_3300029796_000292|3300029796|Ga0243875_1002739
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1801	0.0327	100.00	30.310	NA-NA	HIGH	NA-NA	27	27.083	181/181	100.00	IMGVR_UViG_2854678689_000001|2854678689|2854678689|780289-821915
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1801	0.0307	98.25	30.310	NA-NA	HIGH	NA-NA	27	21.022	89/154	98.25	IMGVR_UViG_2850670200_000003|2850670200|2850670200|527611-566695
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1734	0.0139	98.04	29.187	NA-NA	HIGH	NA-NA	26	14.462	39/72	98.04	IMGVR_UViG_2585427977_000004|2585427977|2585483543|125968-144315
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1734	0.0220	98.83	29.187	NA-NA	HIGH	NA-NA	26	26.326	89/128	98.83	IMGVR_UViG_7000000484_000044|7000000484|SRS016018_WUGC_scaffold_18551
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1601	0.0073	99.65	26.942	NA-NA	HIGH	NA-NA	24	24.212	52/58	99.65	IMGVR_UViG_3300008622_000075|3300008622|Ga0111363_102278
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1601	0.0081	98.95	26.942	NA-NA	HIGH	NA-NA	24	21.083	36/50	98.95	IMGVR_UViG_3300006155_000323|3300006155|Ga0081176_1000487
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1601	0.0240	95.99	26.942	NA-NA	HIGH	NA-NA	24	23.073	41/146	95.99	IMGVR_UViG_2850675575_000004|2850675575|2850675575|1326544-1360928
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/205/025/GCF_000205025.1_genomic.fna.gz	0.1601	1.9747	98.83	26.942	NA-NA	HIGH	NA-NA	24	24.323	8385/12065	98.83	NZ_GL883674.1 Parasutterella excrementihominis YIT 11859 Scfld0, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1534	0.0270	96.20	25.819	NA-NA	HIGH	NA-NA	23	23.528	53/176	96.20	IMGVR_UViG_3300045988_117005|3300045988|Ga0495776_029006
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.1401	0.0162	98.98	23.574	NA-NA	HIGH	NA-NA	21	21.723	83/114	98.98	IMGVR_UViG_3300029373_000021|3300029373|Ga0243914_101296
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0919	0.0089	96.81	15.467	NA-NA	HIGH	NA-NA	13	13.778	45/123	96.81	IMGVR_UViG_3300006168_000090|3300006168|Ga0080700_1000553
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/585/815/GCA_910585815.1_genomic.fna	0.0609	0.8618	98.55	10.252	NA-NA	HIGH	NA-NA	10	9.133	8798/13844	98.55	CAJUFJ010000001.1 TPA_asm: uncultured Oscillospiraceae bacterium isolate MGBC131434 genome assembly, contig: MGBC131434.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0578	0.0071	99.78	9.725	NA-NA	HIGH	NA-NA	7	8.663	98/105	99.78	IMGVR_UViG_3300005460_000047|3300005460|Ga0073908_1001844
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0559	0.0038	100.00	9.410	NA-NA	HIGH	NA-NA	7	8.382	68/68	100.00	IMGVR_UViG_3300005460_000094|3300005460|Ga0073908_1003648
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0548	0.0042	95.38	9.230	NA-NA	HIGH	NA-NA	8	8.222	18/78	95.38	IMGVR_UViG_3300001682_000487|3300001682|SAHD_10008749
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0512	0.0034	99.63	8.618	NA-NA	HIGH	NA-NA	8	7.677	65/73	99.63	IMGVR_UViG_3300029611_000252|3300029611|Ga0245149_102048
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0506	0.0022	100.00	8.509	NA-NA	HIGH	NA-NA	8	7.580	50/50	100.00	IMGVR_UViG_3300019367_000080|3300019367|Ga0196865_100477
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/587/645/GCA_910587645.1_genomic.fna.gz	0.0482	0.5300	99.98	8.105	NA-NA	HIGH	NA-NA	7	7.220	10921/10993	99.98	CAJUNA010000001.1 TPA_asm: uncultured Oscillospiraceae bacterium isolate MGBC162040 genome assembly, contig: MGBC162040.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0467	0.0023	95.40	7.858	NA-NA	HIGH	NA-NA	5	7.000	13/56	95.40	IMGVR_UViG_3300027542_000212|3300027542|Ga0209064_1004168
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0441	0.0032	96.68	7.426	NA-NA	HIGH	NA-NA	7	6.615	26/74	96.68	IMGVR_UViG_3300019288_000036|3300019288|Ga0196833_103615
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/587/595/GCA_910587595.1_genomic.fna.gz	0.0419	0.3809	98.63	7.056	NA-NA	HIGH	NA-NA	6	6.285	5851/8964	98.63	CAJULQ010000001.1 TPA_asm: uncultured Christensenellaceae bacterium isolate MGBC158044 genome assembly, contig: MGBC158044.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0418	0.0063	97.10	7.032	NA-NA	HIGH	NA-NA	6	6.264	53/132	97.10	IMGVR_UViG_3300006149_000059|3300006149|Ga0080712_1000295
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/003/833/075/GCA_003833075.1_genomic.fna.gz	0.0417	0.6320	98.41	7.017	NA-NA	HIGH	NA-NA	6	6.250	8970/14728	98.41	RIAY01000001.1 Muribaculaceae bacterium Isolate-036 (Harlan) seq1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0416	0.0089	99.97	7.003	NA-NA	HIGH	NA-NA	6	6.239	197/199	99.97	IMGVR_UViG_3300006201_000033|3300006201|Ga0081180_1000219
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/013/316/495/GCA_013316495.1_genomic.fna.gz	0.0415	0.3127	99.14	6.987	NA-NA	HIGH	NA-NA	6	6.224	5568/7287	99.14	WSMP01000036.1 MAG: Angelakisella sp. isolate RACS_027 NODE_1016_length_12287_cov_13.608241, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0410	0.0052	97.06	6.906	NA-NA	HIGH	NA-NA	6	6.152	46/116	97.06	IMGVR_UViG_2588253902_000004|2588253902|2588288290
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0410	0.0062	97.14	6.893	NA-NA	HIGH	NA-NA	6	6.140	57/140	97.14	IMGVR_UViG_3300029664_000096|3300029664|Ga0245211_100247|3495-38198
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0407	0.0020	96.32	6.848	NA-NA	HIGH	NA-NA	6	6.100	20/64	96.32	IMGVR_UViG_3300006199_000059|3300006199|Ga0081179_1001340
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/577/315/GCA_910577315.1_genomic.fna.gz	0.0393	0.4504	98.17	6.615	NA-NA	HIGH	NA-NA	6	5.893	6465/11461	98.17	CAJTME010000001.1 TPA_asm: uncultured Muribaculaceae bacterium isolate MGBC104416 genome assembly, contig: MGBC104416.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/589/035/GCA_910589035.1_genomic.fna.gz	0.0383	0.7814	99.92	6.444	NA-NA	HIGH	NA-NA	5	5.740	19403/19905	99.92	CAJUSI010000001.1 TPA_asm: uncultured Acetatifactor sp. isolate MGBC165149 genome assembly, contig: MGBC165149.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/579/675/GCA_910579675.1_genomic.fna.gz	0.0379	0.4385	99.95	6.386	NA-NA	HIGH	NA-NA	5	5.689	11090/11274	99.95	CAJTUF010000001.1 TPA_asm: uncultured Muribaculaceae bacterium isolate MGBC114255 genome assembly, contig: MGBC114255.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0362	0.0045	99.69	6.094	NA-NA	HIGH	NA-NA	5	5.429	98/108	99.69	IMGVR_UViG_3300006204_000078|3300006204|Ga0081182_1000227
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0359	0.0056	99.96	6.042	NA-NA	HIGH	NA-NA	5	5.382	144/146	99.96	IMGVR_UViG_3300019287_000022|3300019287|Ga0196835_109872
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0353	0.0038	99.97	5.934	NA-NA	HIGH	NA-NA	5	5.286	105/106	99.97	IMGVR_UViG_3300019368_000099|3300019368|Ga0196864_103639|34350-59388
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0346	0.0119	95.92	5.823	NA-NA	HIGH	NA-NA	5	5.188	96/349	95.92	IMGVR_UViG_2891442665_000011|2891442665|2891442775|19230-98094
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/586/205/GCA_910586205.1_genomic.fna.gz	0.0344	0.6070	99.93	5.789	NA-NA	HIGH	NA-NA	5	5.157	17156/17536	99.93	CAJUGD010000001.1 TPA_asm: uncultured Lachnospiraceae bacterium isolate MGBC139341 genome assembly, contig: MGBC139341.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0331	0.0058	97.30	5.570	NA-NA	HIGH	NA-NA	4	4.962	78/182	97.30	IMGVR_UViG_2600255156_000001|2600255156|2600298499
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0325	0.0069	95.96	5.475	NA-NA	HIGH	NA-NA	4	4.877	57/205	95.96	IMGVR_UViG_3300019364_000026|3300019364|Ga0196860_106741
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/009/936/035/GCF_009936035.1_genomic.fna.gz	0.0322	0.4703	96.69	5.411	NA-NA	HIGH	NA-NA	4	4.820	5002/14212	96.69	NZ_QWEO01000108.1 Neglectibacter sp. X58 Scaffold100_1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0321	0.0042	97.71	5.400	NA-NA	HIGH	NA-NA	4	4.810	58/119	97.71	IMGVR_UViG_2600255156_000005|2600255156|2600298500|13533-43473
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0315	0.0057	96.57	5.297	NA-NA	HIGH	NA-NA	4	4.719	64/189	96.57	IMGVR_UViG_2588253904_000009|2588253904|2588288403|140368-181982
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0312	0.0041	98.87	5.243	NA-NA	HIGH	NA-NA	3	4.671	85/121	98.87	IMGVR_UViG_2563367166_000012|2563367166|2563433481|28755-58656
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0294	0.0025	98.06	4.949	NA-NA	HIGH	NA-NA	5	4.408	49/90	98.06	IMGVR_UViG_3300006213_000524|3300006213|Ga0081460_1006418
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/587/835/GCA_910587835.1_genomic.fna.gz	0.0292	0.3844	99.80	4.913	NA-NA	HIGH	NA-NA	4	4.376	12189/12963	99.80	CAJUNQ010000001.1 TPA_asm: uncultured Oscillospiraceae bacterium isolate MGBC162081 genome assembly, contig: MGBC162081.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0290	0.0016	98.29	4.887	NA-NA	HIGH	NA-NA	4	4.353	34/58	98.29	IMGVR_UViG_3300035427_000085|3300035427|Ga0247187_00758
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0281	0.0075	96.94	4.732	NA-NA	HIGH	NA-NA	4	4.216	102/267	96.94	IMGVR_UViG_3300035423_000224|3300035423|Ga0247102_00029|10079-71343
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0273	0.0047	99.94	4.600	NA-NA	HIGH	NA-NA	4	4.097	154/157	99.94	IMGVR_UViG_3300006201_000056|3300006201|Ga0081180_1000306
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0273	0.0030	96.01	4.596	NA-NA	HIGH	NA-NA	4	4.094	32/113	96.01	IMGVR_UViG_3300006198_000033|3300006198|Ga0081178_100302
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0271	0.0030	96.11	4.553	NA-NA	HIGH	NA-NA	3	4.056	36/123	96.11	IMGVR_UViG_3300006138_000025|3300006138|Ga0080701_1000904
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0270	0.0018	99.80	4.544	NA-NA	HIGH	NA-NA	4	4.048	63/67	99.80	IMGVR_UViG_3300006147_000167|3300006147|Ga0080710_1001401
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0262	0.0059	99.88	4.408	NA-NA	HIGH	NA-NA	4	3.926	231/240	99.88	IMGVR_UViG_3300006147_000022|3300006147|Ga0080710_1000328
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0262	0.0024	96.01	4.404	NA-NA	HIGH	NA-NA	3	3.923	26/92	96.01	IMGVR_UViG_2882711272_000009|2882711272|2882711290|3-20691
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/577/555/GCA_910577555.1_genomic.fna.gz	0.0259	0.2072	98.34	4.365	NA-NA	HIGH	NA-NA	3	3.888	4737/7969	98.34	CAJTLF010000001.1 TPA_asm: uncultured Christensenella sp. isolate MGBC104819 genome assembly, contig: MGBC104819.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/900/540/295/GCA_900540295.1_genomic.fna.gz	0.0252	0.2096	98.99	4.240	NA-NA	HIGH	NA-NA	3	3.777	6002/8227	98.99	UQFM01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS234 genome assembly, contig: NODE_6_length_103044_cov_6.858286, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0249	0.0013	96.69	4.195	NA-NA	HIGH	NA-NA	4	3.737	19/54	96.69	IMGVR_UViG_3300005460_000311|3300005460|Ga0073908_1004564
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/574/635/GCA_910574635.1_genomic.fna.gz	0.0241	0.4707	97.87	4.059	NA-NA	HIGH	NA-NA	3	3.616	9685/18891	97.87	CAJTCG010000001.1 Oscillospiraceae bacterium isolate A57_49.OR.DSS genome assembly, contig: MGBC000069.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0233	0.0011	95.80	3.929	NA-NA	HIGH	NA-NA	3	3.500	14/53	95.80	IMGVR_UViG_3300006217_000809|3300006217|Ga0081461_1011497
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0233	0.0035	98.69	3.922	NA-NA	HIGH	NA-NA	3	3.494	85/128	98.69	IMGVR_UViG_2558309122_000002|2558309122|2558322119|77622-111827
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0228	0.0022	97.27	3.842	NA-NA	HIGH	NA-NA	3	3.422	45/106	97.27	IMGVR_UViG_3300035422_000057|3300035422|Ga0247095_00230
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/576/125/GCA_910576125.1_genomic.fna.gz	0.0228	0.5968	98.43	3.838	NA-NA	HIGH	NA-NA	3	3.419	15615/25487	98.43	CAJTHM010000001.1 Lachnospiraceae bacterium isolate B63 genome assembly, contig: MGBC000219.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0226	0.0015	99.43	3.800	NA-NA	HIGH	NA-NA	3	3.385	52/62	99.43	IMGVR_UViG_3300006213_000223|3300006213|Ga0081460_1008636
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0223	0.0032	98.54	3.746	NA-NA	HIGH	NA-NA	3	3.337	92/145	98.54	IMGVR_UViG_3300006217_001332|3300006217|Ga0081461_1003267
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0220	0.0016	99.65	3.699	NA-NA	HIGH	NA-NA	3	3.295	61/68	99.65	IMGVR_UViG_3300006217_000605|3300006217|Ga0081461_1007349
mouse/SRR10078214_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/585/425/GCA_910585425.1_genomic.fna.gz	0.0213	0.5121	95.65	3.588	NA-NA	HIGH	NA-NA	3	3.196	5899/23444	95.65	CAJUCP010000001.1 TPA_asm: uncultured Acetatifactor sp. isolate MGBC130908 genome assembly, contig: MGBC130908.1, whole genome shotgun sequence
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0192	0.0012	98.37	3.232	NA-NA	HIGH	NA-NA	3	2.879	33/55	98.37	IMGVR_UViG_3300035424_000102|3300035424|Ga0247142_001432
mouse/SRR10078214_1.fastq.gz	imgvr_reps.fna	0.0186	0.0013	96.47	3.124	NA-NA	LOW	NA-NA	2	2.783	23/70	96.47	IMGVR_UViG_3300006204_000132|3300006204|Ga0081182_1000449
