Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/834/015/GCF_000834015.1_genomic.fna.gz	2.4809	3.3076	98.08	454.000	NA-NA	HIGH	NA-NA	454	448.893	7582/13822	98.08	NZ_JXQI01000001.1 Prevotella pectinovora strain P4-76 contig1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/075/GCA_000435075.1_genomic.fna.gz	2.4700	2.6589	97.75	452.000	NA-NA	HIGH	NA-NA	452	436.734	5686/11496	97.75	FR890570.1 Bacteroides sp. CAG:770 genomic scaffold, scf5, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/495/355/GCF_009495355.1_genomic.fna.gz	2.3334	2.9923	98.76	427.000	NA-NA	HIGH	NA-NA	427	502.034	9081/13371	98.76	NZ_VZAD01000089.1 Prevotella copri strain iAQ1173 NODE_100_length_1008_cov_33.277_ID_203, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/224/675/GCF_002224675.1_genomic.fna.gz	2.2186	3.5538	97.85	406.000	NA-NA	HIGH	NA-NA	406	467.674	8290/16272	97.85	NZ_NMPZ01000001.1 Prevotella copri strain Indica contig00001, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/258/725/GCA_003258725.1_genomic.fna.gz	1.8142	1.3761	99.72	332.000	NA-NA	HIGH	NA-NA	332	338.107	7257/7926	99.72	QHMG01000011.1 Candidatus Melainabacteria bacterium isolate js4906-20-3_S2_33_49 js4906-20-3_S2_scaffold_102, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/470/905/GCF_003470905.1_genomic.fna.gz	1.6230	2.7491	98.67	297.000	NA-NA	HIGH	NA-NA	297	288.071	11479/17361	98.67	NZ_QRHS01000001.1 Roseburia sp. AM23-20 AM23-20.Scaf1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/006/542/665/GCF_006542665.1_genomic.fna.gz	1.4481	1.9532	98.46	265.000	NA-NA	HIGH	NA-NA	265	260.542	8787/14233	98.46	NZ_AP019735.1 Alistipes communis strain 5CBH24 chromosome, complete genome
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/955/GCA_900554955.1_genomic.fna.gz	1.3334	0.5078	98.72	244.000	NA-NA	HIGH	NA-NA	244	238.849	2673/3985	98.72	USJH01000001.1 uncultured Clostridia bacterium isolate UMGS1774 genome assembly, contig: NODE_17_length_22453_cov_3.09791, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/522/105/GCA_003522105.1_genomic.fna.gz	1.1913	0.9969	97.93	218.000	NA-NA	HIGH	NA-NA	218	203.934	4500/8600	97.93	DPGF01000113.1 MAG TPA_asm: Oscillibacter sp. isolate UBA11510 contig_10285, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/156/015/GCF_000156015.1_genomic.fna.gz	1.1202	1.1424	98.38	205.000	NA-NA	HIGH	NA-NA	205	202.003	6514/10794	98.38	NZ_GG663534.1 Butyrivibrio crossotus DSM 2876 Scfld30, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	1.1093	1.8348	97.55	203.000	NA-NA	HIGH	NA-NA	203	163.315	8118/17492	97.55	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/835/GCA_000436835.1_genomic.fna.gz	1.0929	0.8367	98.25	200.000	NA-NA	HIGH	NA-NA	200	201.117	4701/8127	98.25	FR889110.1 Eubacterium sp. CAG:251 genomic scaffold, scf3, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/768/545/GCA_900768545.1_genomic.fna.gz	1.0383	0.4219	98.97	190.000	NA-NA	HIGH	NA-NA	190	182.913	3148/4345	98.97	CAAGDD010000001.1 TPA_asm: Clostridia bacterium, isolate HGM11351, WGS project CAAGDD010000000 data, contig: SRS476144_122_k119_3021, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/154/325/GCA_000154325.1_genomic.fna.gz	1.0328	1.1380	97.88	189.000	NA-NA	HIGH	NA-NA	189	183.597	5841/11351	97.88	DS499551.1 Eubacterium siraeum DSM 15702 Scfld_03_43 genomic scaffold, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/251/385/GCF_002251385.1_genomic.fna.gz	0.9891	1.1781	98.02	181.000	NA-NA	HIGH	NA-NA	181	187.131	6720/12496	98.02	NZ_NPJJ01000001.1 Prevotella sp. P5-108 contig1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/285/GCA_900548285.1_genomic.fna.gz	0.8853	0.6831	98.54	162.000	NA-NA	HIGH	NA-NA	162	158.944	5162/8151	98.54	URKE01000001.1 uncultured Clostridiales bacterium isolate UMGS1072 genome assembly, contig: NODE_119_length_109098_cov_7.742083, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/905/GCA_900550905.1_genomic.fna.gz	0.8306	1.4187	98.76	152.000	NA-NA	HIGH	NA-NA	152	152.946	12241/18016	98.76	URTT01000001.1 uncultured bacterium isolate UMGS1348 genome assembly, contig: NODE_85_length_169370_cov_7.116144, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/770/385/GCA_900770385.1_genomic.fna.gz	0.7978	0.3989	99.13	146.000	NA-NA	HIGH	NA-NA	146	149.315	4046/5301	99.13	CAAGKK010000001.1 TPA_asm: Clostridia bacterium, isolate HGM13634, WGS project CAAGKK010000000 data, contig: SRS476302_106_k119_7284, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/525/GCA_900551525.1_genomic.fna.gz	0.7869	0.3555	98.92	144.000	NA-NA	HIGH	NA-NA	144	147.456	3419/4786	98.92	URWD01000001.1 uncultured Tenericutes bacterium isolate UMGS1410 genome assembly, contig: NODE_81_length_80329_cov_7.985599, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/540/885/GCA_900540885.1_genomic.fna.gz	0.7268	0.7961	98.39	133.000	NA-NA	HIGH	NA-NA	133	139.495	7049/11644	98.39	UQHJ01000001.1 uncultured Prevotella sp. isolate UMGS287 genome assembly, contig: NODE_33_length_135064_cov_43.911977, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/766/355/GCA_900766355.1_genomic.fna.gz	0.7268	0.6453	98.64	133.000	NA-NA	HIGH	NA-NA	133	145.401	6052/9264	98.64	CAAFVD010000001.1 TPA_asm: Candidatus Gastranaerophilales bacterium, isolate HGM07924, WGS project CAAFVD010000000 data, contig: SRS475537_58_k119_161, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/255/GCA_900544255.1_genomic.fna.gz	0.7213	0.6528	98.80	132.000	NA-NA	HIGH	NA-NA	132	124.481	6405/9306	98.80	UQUM01000001.1 uncultured Sutterella sp. isolate UMGS655 genome assembly, contig: NODE_66_length_117545_cov_8.646125, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/105/GCA_900552105.1_genomic.fna.gz	0.6667	0.2717	97.55	122.000	NA-NA	HIGH	NA-NA	122	120.738	1995/4300	97.55	URYH01000001.1 uncultured Clostridiales bacterium isolate UMGS1470 genome assembly, contig: NODE_176_length_93030_cov_4.499575, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/210/575/GCF_000210575.1_genomic.fna.gz	0.6175	0.9494	99.14	113.000	NA-NA	HIGH	NA-NA	113	114.832	11925/15601	99.14	NC_021030.1 Alistipes shahii WAL 8301, complete sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/195/GCA_000434195.1_genomic.fna.gz	0.6066	0.3133	97.53	111.000	NA-NA	HIGH	NA-NA	111	110.170	2504/5429	97.53	HF994400.1 Clostridium sp. CAG:780 genomic scaffold, scf3, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/515/GCA_000431515.1_genomic.fna.gz	0.5956	0.5993	99.09	109.000	NA-NA	HIGH	NA-NA	109	108.702	7971/10586	99.09	HF991279.1 Clostridium sp. CAG:632 genomic scaffold, scf2, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	0.5847	0.7966	98.04	107.000	NA-NA	HIGH	NA-NA	107	106.376	7730/14285	98.04	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/735/GCA_000436735.1_genomic.fna.gz	0.5738	0.5767	99.16	105.000	NA-NA	HIGH	NA-NA	105	94.766	8038/10452	99.16	FR887054.1 Firmicutes bacterium CAG:170 genomic scaffold, scf6, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/765/235/GCF_000765235.1_genomic.fna.gz	0.5574	0.6216	98.35	102.000	NA-NA	HIGH	NA-NA	102	110.510	7037/11788	98.35	NZ_JPJG01000001.1 Oscillibacter sp. ER4 contig_1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/895/GCA_900553895.1_genomic.fna.gz	0.5410	0.4465	98.58	99.000	NA-NA	HIGH	NA-NA	99	99.594	5701/8880	98.58	USFB01000001.1 uncultured bacterium isolate UMGS1664 genome assembly, contig: NODE_20_length_131706_cov_4.409598, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/404/755/GCA_002404755.1_genomic.fna.gz	0.5301	0.2366	95.49	97.000	NA-NA	HIGH	NA-NA	97	96.107	1133/4741	95.49	DHKI01000020.1 MAG TPA_asm: Clostridiales bacterium UBA4698 UBA4698_contig_10335, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/175/GCA_000434175.1_genomic.fna.gz	0.5191	0.1968	95.01	95.000	NA-NA	HIGH	NA-NA	95	92.454	818/3999	95.01	HF999747.1 Mycoplasma sp. CAG:611 genomic scaffold, scf2, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/695/GCA_900553695.1_genomic.fna.gz	0.5137	0.2362	98.78	94.000	NA-NA	HIGH	NA-NA	94	92.708	3265/4771	98.78	USEM01000001.1 uncultured Clostridium sp. isolate UMGS1640 genome assembly, contig: NODE_129_length_88821_cov_60.154045, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/235/GCA_900552235.1_genomic.fna.gz	0.5082	0.1637	98.30	93.000	NA-NA	HIGH	NA-NA	93	93.256	2004/3408	98.30	URYZ01000001.1 uncultured Tenericutes bacterium isolate UMGS1485 genome assembly, contig: NODE_168_length_64208_cov_5.351831, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/297/285/GCF_014297285.1_genomic.fna.gz	0.5082	0.7622	98.55	93.000	NA-NA	HIGH	NA-NA	93	86.662	9786/15406	98.55	NZ_JACOQI010000001.1 Dysosmobacter sp. BX15 BX-15_ctg0001, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/540/255/GCA_900540255.1_genomic.fna.gz	0.4863	0.5436	98.97	89.000	NA-NA	HIGH	NA-NA	89	88.777	8507/11719	98.97	UQFE01000001.1 uncultured Clostridium sp. isolate UMGS222 genome assembly, contig: NODE_32_length_215889_cov_36.624336, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/885/GCA_900539885.1_genomic.fna.gz	0.4863	0.4772	98.37	89.000	NA-NA	HIGH	NA-NA	89	76.886	6324/10522	98.37	UQDT01000001.1 uncultured Faecalibacterium sp. isolate UMGS184 genome assembly, contig: NODE_6_length_188921_cov_14.917396, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/145/GCA_900550145.1_genomic.fna.gz	0.4754	0.2554	98.75	87.000	NA-NA	HIGH	NA-NA	87	90.127	3839/5667	98.75	URRF01000001.1 uncultured Mollicutes bacterium isolate UMGS1266 genome assembly, contig: NODE_19_length_90224_cov_8.599441, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/945/GCA_900539945.1_genomic.fna.gz	0.4590	0.4534	98.91	84.000	NA-NA	HIGH	NA-NA	84	83.133	7427/10438	98.91	UQDV01000001.1 uncultured Faecalibacterium sp. isolate UMGS183 genome assembly, contig: NODE_33_length_160542_cov_7.17971, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/635/GCA_000434635.1_genomic.fna.gz	0.4426	0.4526	98.81	81.000	NA-NA	HIGH	NA-NA	81	68.950	7373/10683	98.81	HF987968.1 Firmicutes bacterium CAG:110 genomic scaffold, scf9, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/019/249/655/GCA_019249655.1_genomic.fna.gz	0.4426	0.7451	97.62	81.000	NA-NA	HIGH	NA-NA	81	205.143	8235/17353	97.62	JAHRGI010000001.1 Prevotella copri strain HDE06 HDE06_1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/324/125/GCF_003324125.1_genomic.fna.gz	0.4317	0.6189	98.25	79.000	NA-NA	HIGH	NA-NA	79	78.354	8600/14874	98.25	NZ_PSQF01000100.1 Subdoligranulum sp. APC924/74 NODE_100_length_8871_cov_1193.02, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/415/GCA_000438415.1_genomic.fna.gz	0.4153	0.1832	98.45	76.000	NA-NA	HIGH	NA-NA	76	76.882	2848/4622	98.45	FR902207.1 Clostridium sp. CAG:628 genomic scaffold, scf6, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/012/843/875/GCF_012843875.1_genomic.fna.gz	0.4153	0.4863	98.85	76.000	NA-NA	HIGH	NA-NA	76	75.894	8561/12259	98.85	NZ_JABAFY010000001.1 Desulfovibrio piger strain PG-251-APC-1 Contig_1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/916/965/GCA_001916965.1_genomic.fna.gz	0.3825	0.5397	98.58	70.000	NA-NA	HIGH	NA-NA	70	70.596	9639/15016	98.58	MNTL01000026.1 MAG: Roseburia sp. CAG:10041_57 Ley3_66761_scaffold_10235, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/265/GCA_900545265.1_genomic.fna.gz	0.3607	0.3256	98.82	66.000	NA-NA	HIGH	NA-NA	66	65.521	6733/9731	98.82	UQYI01000001.1 uncultured Clostridiales bacterium isolate UMGS765 genome assembly, contig: NODE_15_length_201773_cov_29.626543, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/595/GCA_000437595.1_genomic.fna.gz	0.3607	0.4297	97.92	66.000	NA-NA	HIGH	NA-NA	66	66.463	6614/12681	97.92	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/112/995/GCA_900112995.1_genomic.fna.gz	0.3443	0.3963	98.68	63.000	NA-NA	HIGH	NA-NA	63	64.103	8081/12183	98.68	FONU01000049.1 Lactobacillus rogosae strain ATCC 27753 genome assembly, contig: Ga0052885_scaffold00047.47, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/055/GCA_000435055.1_genomic.fna.gz	0.3333	0.2696	98.61	61.000	NA-NA	HIGH	NA-NA	61	63.548	5526/8524	98.61	FR879670.1 Clostridium sp. CAG:138 genomic scaffold, scf1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/765/415/GCA_001765415.1_genomic.fna.gz	0.3279	0.2501	99.09	60.000	NA-NA	HIGH	NA-NA	60	69.295	5972/7935	99.09	CP017245.1 Candidatus Melainabacteria bacterium MEL.A1 chromosome, complete genome
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/265/365/GCF_000265365.1_genomic.fna.gz	0.3224	0.4919	98.00	59.000	NA-NA	HIGH	NA-NA	59	59.897	8209/15352	98.00	NC_018011.1 Alistipes finegoldii DSM 17242, complete sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/753/975/GCA_900753975.1_genomic.fna.gz	0.3115	0.1680	98.30	57.000	NA-NA	HIGH	NA-NA	57	58.388	3298/5606	98.30	CAAEBC010000001.1 TPA_asm: Clostridia bacterium, isolate HGM13618, WGS project CAAEBC010000000 data, contig: ERS396401_11_k85_249, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/475/GCA_000434475.1_genomic.fna.gz	0.3006	0.2693	97.98	55.000	NA-NA	HIGH	NA-NA	55	54.716	4879/9186	97.98	FR879452.1 Dialister sp. CAG:486 genomic scaffold, scf10, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/404/795/GCA_002404795.1_genomic.fna.gz	0.2842	0.2554	96.79	52.000	NA-NA	HIGH	NA-NA	52	48.565	3455/9504	96.79	DHKK01000146.1 MAG TPA_asm: Clostridiales bacterium UBA4696 UBA4696_contig_1000, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/925/GCA_900545925.1_genomic.fna.gz	0.2732	0.3590	99.06	50.000	NA-NA	HIGH	NA-NA	50	57.046	10292/13773	99.06	URAZ01000001.1 uncultured Clostridiales bacterium isolate UMGS830 genome assembly, contig: NODE_27_length_119457_cov_8.341464, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/096/415/GCF_003096415.1_genomic.fna.gz	0.2732	0.5805	99.02	50.000	NA-NA	HIGH	NA-NA	50	52.191	16395/22229	99.02	NZ_QEKH01000001.1 Victivallis vadensis strain DSM 14823 Ga0215691_101, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/767/835/GCA_900767835.1_genomic.fna.gz	0.2623	0.1416	98.56	48.000	NA-NA	HIGH	NA-NA	48	48.326	3642/5711	98.56	CAAGAO010000001.1 TPA_asm: Clostridia bacterium, isolate HGM11346, WGS project CAAGAO010000000 data, contig: SRS476020_85_k119_12042, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/768/105/GCA_900768105.1_genomic.fna.gz	0.2623	0.1887	99.14	48.000	NA-NA	HIGH	NA-NA	48	48.897	5802/7590	99.14	CAAGBQ010000001.1 TPA_asm: Ruminococcaceae bacterium, isolate HGM13205, WGS project CAAGBQ010000000 data, contig: SRS476070_103_k119_1925, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/547/315/GCA_900547315.1_genomic.fna.gz	0.2568	0.1999	98.99	47.000	NA-NA	HIGH	NA-NA	47	49.004	6067/8305	98.99	URGI01000001.1 uncultured Clostridiales bacterium isolate UMGS975 genome assembly, contig: NODE_12_length_84315_cov_13.752843, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/337/155/GCA_014337155.1_genomic.fna.gz	0.2568	0.3088	98.39	47.000	NA-NA	HIGH	NA-NA	47	49.643	7603/12579	98.39	CP060632.1 Lachnospiraceae bacterium NSJ-4 chromosome, complete genome
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/293/635/GCF_003293635.1_genomic.fna.gz	0.2459	0.2847	98.69	45.000	NA-NA	HIGH	NA-NA	45	51.242	7996/12018	98.69	NZ_CP026548.1 Faecalibacterium prausnitzii strain 942/30-2 chromosome, complete genome
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/522/945/GCA_003522945.1_genomic.fna.gz	0.2295	0.1725	98.22	42.000	NA-NA	HIGH	NA-NA	42	44.074	4461/7774	98.22	DPHR01000023.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11467 contig_10094, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/362/455/GCA_902362455.1_genomic.fna.gz	0.2240	0.2771	98.70	41.000	NA-NA	HIGH	NA-NA	41	41.198	8612/12915	98.70	CABIWJ010000001.1 Eubacteriaceae bacterium isolate MGYG-HGUT-00030 genome assembly, contig: .13414_6_2.1, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/795/GCA_000431795.1_genomic.fna.gz	0.2240	0.1136	99.09	41.000	NA-NA	HIGH	NA-NA	41	43.857	4007/5313	99.09	FR887349.1 Clostridium sp. CAG:302 genomic scaffold, scf4, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/456/775/GCF_900456775.1_genomic.fna.gz	0.2240	0.2334	99.42	41.000	NA-NA	HIGH	NA-NA	41	41.109	8879/10628	99.42	NZ_UAUL01000012.1 Clostridium ventriculi strain NCTC12966, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/255/GCA_000438255.1_genomic.fna.gz	0.2240	0.1341	99.10	41.000	NA-NA	HIGH	NA-NA	41	42.897	4758/6292	99.10	FR901859.1 Clostridium sp. CAG:389 genomic scaffold, scf3, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/225/GCA_900552225.1_genomic.fna.gz	0.2186	0.1709	99.08	40.000	NA-NA	HIGH	NA-NA	40	40.606	6196/8242	99.08	URYX01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1487 genome assembly, contig: NODE_209_length_47268_cov_3.959100, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/595/GCA_000435595.1_genomic.fna.gz	0.2186	0.2604	98.69	40.000	NA-NA	HIGH	NA-NA	40	40.646	8426/12674	98.69	FR895339.1 Firmicutes bacterium CAG:882 genomic scaffold, scf4, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/915/GCA_000436915.1_genomic.fna.gz	0.2131	0.2695	97.18	39.000	NA-NA	HIGH	NA-NA	39	43.981	5482/13298	97.18	HF993902.1 Prevotella sp. CAG:1092 genomic scaffold, scf7, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/385/105/GCA_014385105.1_genomic.fna.gz	0.1967	0.2119	98.00	36.000	NA-NA	HIGH	NA-NA	36	36.795	5943/11114	98.00	JACRTE010000001.1 Oscillospiraceae bacterium NSJ-50 M32_ctg0001, whole genome shotgun sequence
ERR7745346_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/635/GCA_900549635.1_genomic.fna.gz	0.1913	0.1695	97.79	35.000	NA-NA	HIGH	NA-NA	35	29.185	4657/9325	97.79	URPF01000001.1 uncultured Clostridiales bacterium isolate UMGS1215 genome assembly, contig: NODE_78_length_75095_cov_8.871802, whole genome shotgun sequence
