Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/765/465/GCA_900765465.1_genomic.fna.gz	1.8630	1.5960	96.61	37.000	NA-NA	HIGH	NA-NA	37	37.071	3075/8957	96.61	CAAFRM010000001.1 TPA_asm: uncultured Prevotella sp., isolate HGM04955, WGS project CAAFRM010000000 data, contig: SRS294916_12_k89_47, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/003/258/725/GCA_003258725.1_genomic.fna.gz	1.7623	1.3376	99.70	35.000	NA-NA	HIGH	NA-NA	35	36.879	7215/7926	99.70	QHMG01000011.1 Candidatus Melainabacteria bacterium isolate js4906-20-3_S2_33_49 js4906-20-3_S2_scaffold_102, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/003/470/905/GCF_003470905.1_genomic.fna.gz	1.5609	2.6456	98.58	31.000	NA-NA	HIGH	NA-NA	31	31.836	11152/17361	98.58	NZ_QRHS01000001.1 Roseburia sp. AM23-20 AM23-20.Scaf1, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/006/542/665/GCF_006542665.1_genomic.fna.gz	1.3595	1.8348	98.38	27.000	NA-NA	HIGH	NA-NA	27	27.607	8590/14233	98.38	NZ_AP019735.1 Alistipes communis strain 5CBH24 chromosome, complete genome
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/554/955/GCA_900554955.1_genomic.fna.gz	1.2588	0.4797	98.65	25.000	NA-NA	HIGH	NA-NA	25	25.536	2616/3985	98.65	USJH01000001.1 uncultured Clostridia bacterium isolate UMGS1774 genome assembly, contig: NODE_17_length_22453_cov_3.09791, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/003/522/105/GCA_003522105.1_genomic.fna.gz	1.1581	0.9698	98.48	23.000	NA-NA	HIGH	NA-NA	23	22.311	5353/8600	98.48	DPGF01000113.1 MAG TPA_asm: Oscillibacter sp. isolate UBA11510 contig_10285, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	1.1077	1.8334	96.86	22.000	NA-NA	HIGH	NA-NA	22	21.222	6501/17492	96.86	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/436/835/GCA_000436835.1_genomic.fna.gz	1.0574	0.8100	98.19	21.000	NA-NA	HIGH	NA-NA	21	21.457	4612/8127	98.19	FR889110.1 Eubacterium sp. CAG:251 genomic scaffold, scf3, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/000/156/015/GCF_000156015.1_genomic.fna.gz	1.0574	1.0790	98.32	21.000	NA-NA	HIGH	NA-NA	21	21.170	6392/10794	98.32	NZ_GG663534.1 Butyrivibrio crossotus DSM 2876 Scfld30, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/154/325/GCA_000154325.1_genomic.fna.gz	1.0070	1.1103	97.79	20.000	NA-NA	HIGH	NA-NA	20	19.689	5675/11351	97.79	DS499551.1 Eubacterium siraeum DSM 15702 Scfld_03_43 genomic scaffold, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/768/545/GCA_900768545.1_genomic.fna.gz	1.0070	0.4095	98.81	20.000	NA-NA	HIGH	NA-NA	20	20.119	3000/4345	98.81	CAAGDD010000001.1 TPA_asm: Clostridia bacterium, isolate HGM11351, WGS project CAAGDD010000000 data, contig: SRS476144_122_k119_3021, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/002/251/385/GCF_002251385.1_genomic.fna.gz	0.9567	1.1402	97.92	19.000	NA-NA	HIGH	NA-NA	19	18.933	6503/12496	97.92	NZ_NPJJ01000001.1 Prevotella sp. P5-108 contig1, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/548/285/GCA_900548285.1_genomic.fna.gz	0.8560	0.6609	98.49	17.000	NA-NA	HIGH	NA-NA	17	16.864	5091/8151	98.49	URKE01000001.1 uncultured Clostridiales bacterium isolate UMGS1072 genome assembly, contig: NODE_119_length_109098_cov_7.742083, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/770/385/GCA_900770385.1_genomic.fna.gz	0.7553	0.3779	99.11	15.000	NA-NA	HIGH	NA-NA	15	15.247	4024/5301	99.11	CAAGKK010000001.1 TPA_asm: Clostridia bacterium, isolate HGM13634, WGS project CAAGKK010000000 data, contig: SRS476302_106_k119_7284, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/551/525/GCA_900551525.1_genomic.fna.gz	0.7553	0.3415	98.59	15.000	NA-NA	HIGH	NA-NA	15	14.601	3082/4786	98.59	URWD01000001.1 uncultured Tenericutes bacterium isolate UMGS1410 genome assembly, contig: NODE_81_length_80329_cov_7.985599, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/550/905/GCA_900550905.1_genomic.fna.gz	0.7553	1.2908	98.74	15.000	NA-NA	HIGH	NA-NA	15	15.824	12158/18016	98.74	URTT01000001.1 uncultured bacterium isolate UMGS1348 genome assembly, contig: NODE_85_length_169370_cov_7.116144, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/766/355/GCA_900766355.1_genomic.fna.gz	0.7067	0.6279	98.60	14.035	NA-NA	HIGH	NA-NA	14	14.035	5985/9264	98.60	CAAFVD010000001.1 TPA_asm: Candidatus Gastranaerophilales bacterium, isolate HGM07924, WGS project CAAFVD010000000 data, contig: SRS475537_58_k119_161, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/540/885/GCA_900540885.1_genomic.fna.gz	0.7031	0.7706	98.27	13.964	NA-NA	HIGH	NA-NA	14	13.964	6789/11644	98.27	UQHJ01000001.1 uncultured Prevotella sp. isolate UMGS287 genome assembly, contig: NODE_33_length_135064_cov_43.911977, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/544/255/GCA_900544255.1_genomic.fna.gz	0.6546	0.5928	98.73	13.001	NA-NA	HIGH	NA-NA	13	13.001	6271/9306	98.73	UQUM01000001.1 uncultured Sutterella sp. isolate UMGS655 genome assembly, contig: NODE_66_length_117545_cov_8.646125, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/552/105/GCA_900552105.1_genomic.fna.gz	0.6396	0.2609	97.50	12.704	NA-NA	HIGH	NA-NA	12	12.704	1964/4300	97.50	URYH01000001.1 uncultured Clostridiales bacterium isolate UMGS1470 genome assembly, contig: NODE_176_length_93030_cov_4.499575, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/000/210/575/GCF_000210575.1_genomic.fna.gz	0.5874	0.9038	99.10	11.666	NA-NA	HIGH	NA-NA	12	11.666	11774/15601	99.10	NC_021030.1 Alistipes shahii WAL 8301, complete sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/434/195/GCA_000434195.1_genomic.fna.gz	0.5706	0.2949	97.48	11.333	NA-NA	HIGH	NA-NA	11	11.333	2460/5429	97.48	HF994400.1 Clostridium sp. CAG:780 genomic scaffold, scf3, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/431/515/GCA_000431515.1_genomic.fna.gz	0.5655	0.5693	98.90	11.231	NA-NA	HIGH	NA-NA	11	11.231	7521/10586	98.90	HF991279.1 Clostridium sp. CAG:632 genomic scaffold, scf2, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	0.5551	0.7567	98.03	11.024	NA-NA	HIGH	NA-NA	11	11.024	7721/14285	98.03	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/000/765/235/GCF_000765235.1_genomic.fna.gz	0.5511	0.6150	97.76	10.946	NA-NA	HIGH	NA-NA	11	10.946	5847/11788	97.76	NZ_JPJG01000001.1 Oscillibacter sp. ER4 contig_1, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/436/735/GCA_000436735.1_genomic.fna.gz	0.5253	0.5283	98.80	10.432	NA-NA	HIGH	NA-NA	11	10.432	7190/10452	98.80	FR887054.1 Firmicutes bacterium CAG:170 genomic scaffold, scf6, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/553/895/GCA_900553895.1_genomic.fna.gz	0.5187	0.4284	98.56	10.302	NA-NA	HIGH	NA-NA	10	10.302	5669/8880	98.56	USFB01000001.1 uncultured bacterium isolate UMGS1664 genome assembly, contig: NODE_20_length_131706_cov_4.409598, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/002/404/755/GCA_002404755.1_genomic.fna.gz	0.5074	0.2267	95.41	10.077	NA-NA	HIGH	NA-NA	10	10.077	1103/4741	95.41	DHKI01000020.1 MAG TPA_asm: Clostridiales bacterium UBA4698 UBA4698_contig_10335, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/014/297/285/GCF_014297285.1_genomic.fna.gz	0.5072	0.7613	97.42	10.074	NA-NA	HIGH	NA-NA	11	10.074	6849/15406	97.42	NZ_JACOQI010000001.1 Dysosmobacter sp. BX15 BX-15_ctg0001, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/553/695/GCA_900553695.1_genomic.fna.gz	0.4863	0.2238	98.77	9.659	NA-NA	HIGH	NA-NA	9	9.659	3246/4771	98.77	USEM01000001.1 uncultured Clostridium sp. isolate UMGS1640 genome assembly, contig: NODE_129_length_88821_cov_60.154045, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/552/235/GCA_900552235.1_genomic.fna.gz	0.4849	0.1563	98.27	9.630	NA-NA	HIGH	NA-NA	9	9.630	1987/3408	98.27	URYZ01000001.1 uncultured Tenericutes bacterium isolate UMGS1485 genome assembly, contig: NODE_168_length_64208_cov_5.351831, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/540/255/GCA_900540255.1_genomic.fna.gz	0.4703	0.5260	98.88	9.340	NA-NA	HIGH	NA-NA	9	9.340	8265/11719	98.88	UQFE01000001.1 uncultured Clostridium sp. isolate UMGS222 genome assembly, contig: NODE_32_length_215889_cov_36.624336, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/539/885/GCA_900539885.1_genomic.fna.gz	0.4649	0.4564	97.87	9.233	NA-NA	HIGH	NA-NA	9	9.233	5399/10522	97.87	UQDT01000001.1 uncultured Faecalibacterium sp. isolate UMGS184 genome assembly, contig: NODE_6_length_188921_cov_14.917396, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/550/145/GCA_900550145.1_genomic.fna.gz	0.4571	0.2457	98.75	9.079	NA-NA	HIGH	NA-NA	9	9.079	3836/5667	98.75	URRF01000001.1 uncultured Mollicutes bacterium isolate UMGS1266 genome assembly, contig: NODE_19_length_90224_cov_8.599441, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/539/945/GCA_900539945.1_genomic.fna.gz	0.4413	0.4362	98.35	8.764	NA-NA	HIGH	NA-NA	9	8.764	6223/10438	98.35	UQDV01000001.1 uncultured Faecalibacterium sp. isolate UMGS183 genome assembly, contig: NODE_33_length_160542_cov_7.17971, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/003/324/125/GCF_003324125.1_genomic.fna.gz	0.4176	0.5990	98.12	8.293	NA-NA	HIGH	NA-NA	8	8.293	8258/14874	98.12	NZ_PSQF01000100.1 Subdoligranulum sp. APC924/74 NODE_100_length_8871_cov_1193.02, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/012/843/875/GCF_012843875.1_genomic.fna.gz	0.4091	0.4793	98.62	8.125	NA-NA	HIGH	NA-NA	8	8.125	7978/12259	98.62	NZ_JABAFY010000001.1 Desulfovibrio piger strain PG-251-APC-1 Contig_1, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/438/415/GCA_000438415.1_genomic.fna.gz	0.3983	0.1758	98.43	7.911	NA-NA	HIGH	NA-NA	8	7.911	2826/4622	98.43	FR902207.1 Clostridium sp. CAG:628 genomic scaffold, scf6, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/434/635/GCA_000434635.1_genomic.fna.gz	0.3973	0.4066	98.37	7.891	NA-NA	HIGH	NA-NA	8	7.891	6413/10683	98.37	HF987968.1 Firmicutes bacterium CAG:110 genomic scaffold, scf9, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/001/916/965/GCA_001916965.1_genomic.fna.gz	0.3656	0.5161	98.53	7.260	NA-NA	HIGH	NA-NA	7	7.260	9478/15016	98.53	MNTL01000026.1 MAG: Roseburia sp. CAG:10041_57 Ley3_66761_scaffold_10235, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/437/595/GCA_000437595.1_genomic.fna.gz	0.3498	0.4170	97.89	6.948	NA-NA	HIGH	NA-NA	7	6.948	6547/12681	97.89	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/545/265/GCA_900545265.1_genomic.fna.gz	0.3423	0.3093	98.80	6.799	NA-NA	HIGH	NA-NA	7	6.799	6697/9731	98.80	UQYI01000001.1 uncultured Clostridiales bacterium isolate UMGS765 genome assembly, contig: NODE_15_length_201773_cov_29.626543, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/435/055/GCA_000435055.1_genomic.fna.gz	0.3336	0.2699	98.54	6.625	NA-NA	HIGH	NA-NA	6	6.625	5405/8524	98.54	FR879670.1 Clostridium sp. CAG:138 genomic scaffold, scf1, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/019/249/655/GCA_019249655.1_genomic.fna.gz	0.3332	0.5612	97.85	6.617	NA-NA	HIGH	NA-NA	9	6.617	8855/17353	97.85	JAHRGI010000001.1 Prevotella copri strain HDE06 HDE06_1, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/112/995/GCA_900112995.1_genomic.fna.gz	0.3260	0.3755	98.71	6.474	NA-NA	HIGH	NA-NA	6	6.474	8151/12183	98.71	FONU01000049.1 Lactobacillus rogosae strain ATCC 27753 genome assembly, contig: Ga0052885_scaffold00047.47, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/000/265/365/GCF_000265365.1_genomic.fna.gz	0.3155	0.4817	97.96	6.266	NA-NA	HIGH	NA-NA	6	6.266	8098/15352	97.96	NC_018011.1 Alistipes finegoldii DSM 17242, complete sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/001/765/415/GCA_001765415.1_genomic.fna.gz	0.3145	0.2401	99.06	6.246	NA-NA	HIGH	NA-NA	6	6.246	5917/7935	99.06	CP017245.1 Candidatus Melainabacteria bacterium MEL.A1 chromosome, complete genome
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/753/975/GCA_900753975.1_genomic.fna.gz	0.2997	0.1618	98.27	5.953	NA-NA	HIGH	NA-NA	6	5.953	3268/5606	98.27	CAAEBC010000001.1 TPA_asm: Clostridia bacterium, isolate HGM13618, WGS project CAAEBC010000000 data, contig: ERS396401_11_k85_249, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/545/925/GCA_900545925.1_genomic.fna.gz	0.2918	0.3836	98.91	5.795	NA-NA	HIGH	NA-NA	5	5.795	9799/13773	98.91	URAZ01000001.1 uncultured Clostridiales bacterium isolate UMGS830 genome assembly, contig: NODE_27_length_119457_cov_8.341464, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/434/475/GCA_000434475.1_genomic.fna.gz	0.2883	0.2585	97.87	5.726	NA-NA	HIGH	NA-NA	5	5.726	4710/9186	97.87	FR879452.1 Dialister sp. CAG:486 genomic scaffold, scf10, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/002/404/795/GCA_002404795.1_genomic.fna.gz	0.2770	0.2491	96.56	5.502	NA-NA	HIGH	NA-NA	5	5.502	3209/9504	96.56	DHKK01000146.1 MAG TPA_asm: Clostridiales bacterium UBA4696 UBA4696_contig_1000, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/003/096/415/GCF_003096415.1_genomic.fna.gz	0.2653	0.5639	98.99	5.268	NA-NA	HIGH	NA-NA	5	5.268	16219/22229	98.99	NZ_QEKH01000001.1 Victivallis vadensis strain DSM 14823 Ga0215691_101, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/768/105/GCA_900768105.1_genomic.fna.gz	0.2591	0.1865	99.09	5.146	NA-NA	HIGH	NA-NA	5	5.146	5721/7590	99.09	CAAGBQ010000001.1 TPA_asm: Ruminococcaceae bacterium, isolate HGM13205, WGS project CAAGBQ010000000 data, contig: SRS476070_103_k119_1925, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/767/835/GCA_900767835.1_genomic.fna.gz	0.2560	0.1383	98.52	5.084	NA-NA	HIGH	NA-NA	5	5.084	3597/5711	98.52	CAAGAO010000001.1 TPA_asm: Clostridia bacterium, isolate HGM11346, WGS project CAAGAO010000000 data, contig: SRS476020_85_k119_12042, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/547/315/GCA_900547315.1_genomic.fna.gz	0.2511	0.1956	98.91	4.987	NA-NA	HIGH	NA-NA	5	4.987	5910/8305	98.91	URGI01000001.1 uncultured Clostridiales bacterium isolate UMGS975 genome assembly, contig: NODE_12_length_84315_cov_13.752843, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/014/337/155/GCA_014337155.1_genomic.fna.gz	0.2501	0.3008	98.23	4.966	NA-NA	HIGH	NA-NA	5	4.966	7220/12579	98.23	CP060632.1 Lachnospiraceae bacterium NSJ-4 chromosome, complete genome
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/003/293/635/GCF_003293635.1_genomic.fna.gz	0.2374	0.2750	97.63	4.714	NA-NA	HIGH	NA-NA	4	4.714	5706/12018	97.63	NZ_CP026548.1 Faecalibacterium prausnitzii strain 942/30-2 chromosome, complete genome
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/003/522/945/GCA_003522945.1_genomic.fna.gz	0.2307	0.1736	98.11	4.583	NA-NA	HIGH	NA-NA	4	4.583	4309/7774	98.11	DPHR01000023.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11467 contig_10094, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/438/255/GCA_000438255.1_genomic.fna.gz	0.2258	0.1352	99.03	4.484	NA-NA	HIGH	NA-NA	4	4.484	4644/6292	99.03	FR901859.1 Clostridium sp. CAG:389 genomic scaffold, scf3, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCF/900/456/775/GCF_900456775.1_genomic.fna.gz	0.2240	0.2335	99.25	4.449	NA-NA	HIGH	NA-NA	4	4.449	8419/10628	99.25	NZ_UAUL01000012.1 Clostridium ventriculi strain NCTC12966, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/000/431/795/GCA_000431795.1_genomic.fna.gz	0.2216	0.1124	99.04	4.401	NA-NA	HIGH	NA-NA	4	4.401	3939/5313	99.04	FR887349.1 Clostridium sp. CAG:302 genomic scaffold, scf4, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/549/635/GCA_900549635.1_genomic.fna.gz	0.2152	0.1908	96.66	4.273	NA-NA	HIGH	NA-NA	4	4.273	3257/9325	96.66	URPF01000001.1 uncultured Clostridiales bacterium isolate UMGS1215 genome assembly, contig: NODE_78_length_75095_cov_8.871802, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/902/362/455/GCA_902362455.1_genomic.fna.gz	0.2135	0.2642	98.41	4.240	NA-NA	HIGH	NA-NA	4	4.240	7860/12915	98.41	CABIWJ010000001.1 Eubacteriaceae bacterium isolate MGYG-HGUT-00030 genome assembly, contig: .13414_6_2.1, whole genome shotgun sequence
ERR7745346_subsamp0.10_1.fastq	gtdb_genomes_reps_r207/GCA/900/552/225/GCA_900552225.1_genomic.fna.gz	0.2128	0.1665	99.00	4.226	NA-NA	HIGH	NA-NA	4	4.226	6035/8242	99.00	URYX01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1487 genome assembly, contig: NODE_209_length_47268_cov_3.959100, whole genome shotgun sequence
