Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_900320445.1_genomic.fna.gz	1.9849	1.4287	97.49	2.387	97.41-97.56	2.387	2.22-2.55	2	2.570	4809/11575	97.21	ONSG01000053.1 uncultured Prevotellaceae bacterium isolate RUG599 genome assembly, contig: scaffold_65282, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000172175.1_genomic.fna.gz	1.7843	2.9152	96.25	2.146	96.19-96.35	2.146	1.97-2.22	2	2.437	7044/25907	95.89	NZ_ABJL02000008.1 Bacteroides intestinalis DSM 17393 B_intestinalis-2.0.1_Cont607, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000244815.1_genomic.fna.gz	1.6342	1.9070	96.51	1.965	96.44-96.59	1.965	1.77-2.06	2	2.340	4890/17004	96.06	NZ_AHOR02000083.1 Leptospira weilii serovar Topaz str. LT2116 ctg7180000006659, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_001634775.1_genomic.fna.gz	1.5933	1.9100	96.20	1.916	95.99-96.27	1.916	1.81-2.43	2	2.606	4582/17700	95.73	NZ_LWER01000001.1 Sulfitobacter sp. HI0027 HI0027_c1, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_002968995.1_genomic.fna.gz	1.3421	2.0517	96.85	1.614	96.76-96.91	1.614	1.55-1.68	2	2.006	7000/23380	96.18	NZ_PUWT01000001.1 Photorhabdus luminescens strain H1 H1_C1, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_002454875.1_genomic.fna.gz	1.2538	0.7050	97.18	1.508	97.02-97.27	1.508	1.40-1.66	2	1.956	2941/9089	96.43	DKJU01000002.1 TPA_asm: Psychrobacter sp. UBA6684 UBA6684_contig_1043, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_002367455.1_genomic.fna.gz	0.9917	0.7353	97.08	1.193	96.93-97.18	1.193	1.12-1.28	1	1.758	3348/11914	95.99	DFCG01000077.1 TPA_asm: Acinetobacter sp. UBA3060 UBA3060_contig_10, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000318175.2_genomic.fna.gz	0.9755	0.6279	97.89	1.173	97.74-97.99	1.173	1.10-1.26	1	1.763	3708/10284	96.76	NZ_KB290925.1 Selenomonas sp. oral taxon 138 str. F0429 Scfld118, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_002741105.1_genomic.fna.gz	0.9047	1.1929	95.91	1.088	95.79-96.05	1.088	1.02-1.14	1	1.596	3958/21159	94.74	NZ_NIQU01000001.1 Pseudomonas sp. PI11 scaffold_0, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_002706905.1_genomic.fna.gz	0.7755	1.0005	96.76	0.933	96.65-96.89	0.933	0.87-0.98	1	1.571	4577/20639	95.26	PALA01000001.1 Pseudooceanicola sp. isolate SAT54 164138, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000157935.1_genomic.fna.gz	0.6440	0.6106	96.53	0.775	96.36-96.73	0.775	0.70-0.84	1	1.802	2620/14283	94.68	NZ_GG703878.1 Prevotella copri DSM 18205 Scfld26, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_001939785.1_genomic.fna.gz	0.5844	0.6393	97.33	0.703	97.19-97.50	0.703	0.64-0.75	1	1.418	3884/17475	95.26	NZ_MOYL01000011.1 Pseudochrobactrum sp. B5 Scaffold10_1, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_900314915.1_genomic.fna.gz	0.5430	0.3515	97.64	0.653	97.45-97.86	0.653	0.59-0.71	1	1.347	2411/10360	95.41	OMXD01000044.1 uncultured Prevotella sp. isolate RUG046 genome assembly, contig: scaffold_37909, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000280865.1_genomic.fna.gz	0.3591	0.7642	96.17	0.432	95.99-96.36	0.432	0.40-0.46	1	1.249	3617/33889	93.04	NZ_JH725387.1 Streptomyces auratus AGR0001 Scaffold1, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_900119235.1_genomic.fna.gz	0.3066	0.3462	97.27	0.369	97.03-97.54	0.369	0.33-0.40	1	1.223	2422/18156	93.71	NZ_FPIS01000016.1 Luteibacter sp. UNCMF366Tsu5.1, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000959245.1_genomic.fna.gz	0.2465	0.4784	95.79	0.297	95.45-96.16	0.297	0.26-0.33	1	2.022	2091/30231	91.74	NZ_CP009488.1 Burkholderia ubonensis MSMB22 chromosome I, complete sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_002165735.1_genomic.fna.gz	0.2139	0.5350	96.40	0.257	96.06-96.69	0.257	0.23-0.28	1	1.157	2962/39797	91.96	NZ_NHML01000099.1 Rhodococcus sp. NCIMB 12038 Contig_101, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000518405.1_genomic.fna.gz	0.1986	0.1553	97.57	0.239	97.09-97.98	0.239	0.20-0.27	1	1.123	1268/12510	92.88	NZ_JADN01000003.1 Tenacibaculum sp. 47A_GOM-205m N534DRAFT_scaffold00001.1_C, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000170875.1_genomic.fna.gz	0.1916	0.2161	95.77	0.230	95.29-96.26	0.230	0.20-0.27	1	1.139	951/17250	91.08	NZ_ABCR01000031.1 Roseobacter sp. AzwK-3b 1103032000531, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_003241705.1_genomic.fna.gz	0.1604	0.1942	96.71	0.193	96.18-97.19	0.193	0.16-0.23	1	1.166	1216/19106	91.50	QFPQ01000235.1 Stenotrophomonas acidaminiphila isolate S2_005_003_R2_40 S2_005_003_R2_scaffold_10054, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000720145.1_genomic.fna.gz	0.1445	0.3404	95.96	0.174	95.45-96.34	0.174	0.15-0.20	1	1.118	1699/37469	90.50	NZ_JOIS01000001.1 Streptomyces sp. NRRL F-2747 contig1.1, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000440555.1_genomic.fna.gz	0.1205	0.0686	96.22	0.145	95.14-97.21	0.145	0.10-0.21	1	1.083	374/8935	90.27	NZ_ALLG01000001.1 Streptococcus suis 86-5192 Contig00001, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000025205.1_genomic.fna	0.1203	0.0525	96.78	0.145	95.70-97.69	0.145	0.11-0.20	1	1.098	346/6940	90.78	NC_013721.1 Gardnerella vaginalis 409-05, complete genome
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_001037925.1_genomic.fna.gz	0.1008	0.0964	97.77	0.121	97.16-98.52	0.121	0.09-0.14	1	1.179	887/15240	91.23	NZ_LFDT01000001.1 Vogesella sp. EB contig00001, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_002704465.1_genomic.fna.gz	0.0978	0.0377	95.49	0.118	94.03-97.06	0.118	0.07-0.18	1	1.067	163/6000	89.02	PAGI01000055.1 Marinovum sp. isolate MED793 104055, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_000433675.1_genomic.fna.gz	0.0739	0.0269	95.99	0.089	93.74-97.72	0.089	0.05-0.16	1	1.056	142/5809	88.72	FR893525.1 Clostridium sp. CAG:433 genomic scaffold, scf2, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_001263755.1_genomic.fna.gz	0.0596	0.0412	97.28	0.072	95.88-98.82	0.072	0.04-0.11	1	1.059	323/10711	89.32	NZ_CP012342.1 Corynebacterium riegelii strain PUDD_83A45 genome
species90/species90_6_R1.fq.gz	release89/bacteria/GB_GCA_900066775.1_genomic.fna.gz	0.0533	0.0546	97.44	0.064	96.25-98.92	0.064	0.04-0.09	1	1.087	459/16126	89.15	FMGC01000061.1 uncultured Clostridium sp. isolate 2789STDY5834922 genome assembly, contig: SCcontig000061, whole genome shotgun sequence
species90/species90_6_R1.fq.gz	release89/bacteria/RS_GCF_000148935.1_genomic.fna.gz	0.0274	0.0361	96.77	0.033	94.50-97.96	0.033	0.02-0.06	1	1.032	250/20785	86.71	NC_014562.1 Pantoea vagans C9-1, complete genome
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_000384495.1_genomic.fna.gz	42.5055	14.0250	96.10	46.000	NA-NA	HIGH	NA-NA	46	45.049	793/2720	96.10	ARQR01000001.1 Actinobacterium SCGC AAA015-D07 IBHYDRAFT_NODE-unique_1_len_118550.1_C, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_000816565.1_genomic.fna.gz	11.1426	21.0905	97.52	12.059	NA-NA	HIGH	NA-NA	12	12.059	7095/15452	97.52	NZ_JWSU01000001.1 Arthrobacter sp. L77 scaffold1.1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_002836635.1_genomic.fna.gz	6.9929	15.1935	97.62	7.568	NA-NA	HIGH	NA-NA	7	7.568	8459/17848	97.62	NZ_PJAY01000060.1 Stenotrophomonas sp. Bg11-02 contig1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_001579665.1_genomic.fna.gz	6.8191	8.0352	97.00	7.380	NA-NA	HIGH	NA-NA	7	7.380	3629/9315	97.00	CM003839.1 Streptococcus mitis strain DD22 plasmid unnamed, complete sequence, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_003487125.1_genomic.fna.gz	4.9988	4.4333	96.18	5.410	NA-NA	HIGH	NA-NA	5	5.410	2162/7231	96.18	contig_12264
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_000435175.1_genomic.fna.gz	4.2611	3.2565	96.02	4.611	NA-NA	HIGH	NA-NA	4	4.611	1804/6347	96.02	FR880004.1 Clostridium sp. CAG:245 genomic scaffold, scf3, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_002305035.1_genomic.fna.gz	3.9320	5.1089	96.55	4.255	NA-NA	HIGH	NA-NA	4	4.255	3639/10791	96.55	DBPY01000038.1 TPA_asm: Collinsella sp. UBA1408 UBA1408_contig_10627, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_001179965.1_genomic.fna.gz	2.8156	1.1833	95.59	3.047	NA-NA	HIGH	NA-NA	3	3.047	850/3438	95.59	NZ_CVSH01000001.1 Candidatus Pelagibacter ubique strain SCGC AAA795-E22, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_001648025.1_genomic.fna.gz	2.0740	1.2736	97.53	2.245	97.44-97.72	2.245	1.84-2.42	2	2.471	1890/4562	97.20	NZ_LSYX01000001.1 Wolbachia endosymbiont of Dactylopius coccus strain wDacA Contig_1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_002282595.1_genomic.fna.gz	1.7716	2.9258	96.76	1.917	96.71-96.86	1.917	1.77-1.99	2	2.388	4216/13594	96.29	NCJV01000282.1 Pseudomonas sp. 34-62-33 04302015_34_scaffold_10000, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_002962445.1_genomic.fna.gz	1.6121	1.7819	97.83	1.745	97.75-97.93	1.745	1.65-1.84	2	2.264	3823/9044	97.26	NZ_POOV01000001.1 Streptococcus suis strain 666 SS_0666_Contig1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_001593535.1_genomic.fna.gz	1.3194	0.5946	96.34	1.428	96.11-96.58	1.428	1.25-1.63	2	1.845	911/3763	95.53	NZ_LNGI01000001.1 Neorickettsia sp. 179522 N_sp179522.1.0_Cont1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_002706905.1_genomic.fna.gz	1.1543	2.8941	96.61	1.249	96.50-96.72	1.249	1.17-1.32	1	1.699	5109/20639	95.60	PALA01000001.1 Pseudooceanicola sp. isolate SAT54 164138, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_000426325.1_genomic.fna.gz	1.0688	3.3261	97.12	1.157	97.05-97.21	1.157	1.10-1.21	1	1.714	7213/25735	95.98	NZ_KE384521.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00001.1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_000963275.1_genomic.fna.gz	0.7993	0.8798	97.46	0.865	97.27-97.64	0.865	0.80-0.93	1	1.676	2388/9015	95.81	NZ_JYOW01000001.1 Streptococcus parasanguinis strain MGH413 TZ97_contig000001, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_900113915.1_genomic.fna.gz	0.7315	2.8262	96.90	0.792	96.79-97.01	0.792	0.75-0.83	1	1.434	6673/31866	95.08	NZ_FORE01000040.1 Paenibacillus sp. UNC496MF, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_002931575.1_genomic.fna.gz	0.7065	1.4517	97.48	0.765	97.33-97.65	0.765	0.71-0.81	1	1.442	4236/17153	95.59	NZ_PSUA01000012.1 Pseudoclavibacter sp. RFBA6 RFBA6_1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_000760615.1_genomic.fna.gz	0.6136	0.6709	97.68	0.664	97.46-97.92	0.664	0.59-0.72	1	1.386	2145/9010	95.48	NZ_JRJB01000001.1 Lactobacillus sp. wkB10 wkB10_contig001, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_003096315.1_genomic.fna.gz	0.5197	1.8785	97.73	0.562	97.60-97.86	0.562	0.53-0.59	1	1.333	6348/29478	95.17	QENG01000001.1 Achromobacter insuavis strain 7393 NODE_1_length_330491_cov_34.1212_ID_1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_002884815.1_genomic.fna.gz	0.5040	0.4223	96.87	0.545	96.63-97.21	0.545	0.48-0.59	1	1.293	1095/6855	94.25	NZ_PNGX01000001.1 Peptoniphilus lacrimalis strain UMB0663 .21837_8_42.1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_003048965.1_genomic.fna.gz	0.4819	0.4647	97.42	0.522	97.20-97.73	0.522	0.47-0.56	1	1.300	1446/7867	94.68	NZ_PIRP01000001.1 Campylobacter concisus strain H26O-S1 NODE_1_length_1025414_cov_228.57, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_002692475.1_genomic.fna.gz	0.4449	0.2027	97.43	0.481	96.98-97.92	0.481	0.39-0.56	1	1.383	611/3435	94.58	NZKC01000071.1 Candidatus Pelagibacter sp. isolate MED104 100773, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_003045025.1_genomic.fna.gz	0.3590	0.4203	97.88	0.389	97.68-98.26	0.389	0.34-0.42	1	1.216	1623/9598	94.43	NZ_POYB01000001.1 Neisseria subflava strain C2014021188 C2014021188_S45_ctg_1232, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_002966775.1_genomic.fna.gz	0.3323	1.0826	97.01	0.360	96.77-97.24	0.360	0.33-0.39	1	1.891	3532/26430	93.71	NZ_CP023269.1 Pseudomonas sp. MYb193 chromosome, complete genome
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_002954555.1_genomic.fna.gz	0.3188	0.9257	96.83	0.345	96.52-97.10	0.345	0.32-0.37	1	1.186	2565/23393	93.12	NZ_MSCG01000010.1 Vibrio splendidus strain ORI231 scaffold10_cov7_read178, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_003111705.1_genomic.fna.gz	0.3152	0.9764	97.67	0.341	97.45-97.92	0.341	0.31-0.36	1	1.212	3553/24981	93.90	NZ_CP029173.1 Methylobacterium sp. DM1 chromosome, complete genome
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_002795165.1_genomic.fna.gz	0.3121	0.5589	97.08	0.338	96.73-97.40	0.338	0.30-0.38	1	1.189	1729/14807	93.31	NZ_LBNL01000001.1 Acinetobacter tandoii strain SC36 contig1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_003518585.1_genomic.fna.gz	0.2422	0.3271	97.70	0.262	97.19-98.13	0.262	0.23-0.30	1	1.221	1278/11180	93.24	UBA9015_contig_1294
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_900130135.1_genomic.fna.gz	0.2373	0.4950	97.22	0.257	96.77-97.53	0.257	0.23-0.29	1	1.135	1632/16912	92.73	NZ_LT670820.1 Bacteroides togonis strain Marseille-P3166, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_001420285.1_genomic.fna.gz	0.1530	0.3060	97.42	0.166	96.75-98.01	0.166	0.14-0.20	1	1.090	1133/16366	91.75	NZ_LLYZ01000001.1 Chryseobacterium aquaticum strain KCTC 12483 Contig01, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/GB_GCA_001829715.1_genomic.fna.gz	0.1283	0.1684	95.17	0.139	94.08-96.31	0.139	0.09-0.19	1	1.065	308/10802	89.16	MICC01000001.1 Sulfurimonas sp. RIFOXYB12_FULL_35_9 rifoxyb3_full_scaffold_1038, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_001071995.1_genomic.fna.gz	0.0937	0.0887	96.33	0.101	94.77-97.86	0.101	0.06-0.16	1	1.065	230/7426	89.40	NZ_JVNU01000002.1 Streptococcus sp. 263_SSPC 485_267_13898, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_000284375.1_genomic.fna.gz	0.0861	0.4160	96.11	0.093	95.19-96.89	0.093	0.07-0.12	1	1.105	1050/39427	88.96	NC_017249.1 Bradyrhizobium japonicum USDA 6 DNA, complete genome
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_002150205.1_genomic.fna.gz	0.0713	0.1344	96.23	0.077	94.90-97.58	0.077	0.05-0.11	1	1.076	355/15327	88.56	NZ_MTCA01000392.1 Flavobacterium sp. FPG59 Contig_1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_000805695.1_genomic.fna.gz	0.0509	0.0992	97.65	0.055	96.32-99.25	0.055	0.03-0.08	1	1.056	414/15716	88.93	NZ_JSYQ01000001.1 Empedobacter falsenii strain 282 contig_1, whole genome shotgun sequence
species90/species90_0_R1.fq.gz	release89/bacteria/RS_GCF_000291355.1_genomic.fna.gz	0.0306	0.0822	95.69	0.033	93.25-96.09	0.033	0.03-0.07	1	1.027	185/21751	85.75	NZ_JH791984.1 Bacillus cereus BAG6X1-2 supercont1.1, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/GB_GCA_001623385.2_genomic.fna.gz	33.6858	7.6525	97.45	65.000	NA-NA	HIGH	NA-NA	65	62.582	1204/2678	97.45	LLKK01000001.1 Phytoplasma sp. Vc33 3J-1, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_002140655.1_genomic.fna.gz	21.2480	35.7491	97.64	41.000	NA-NA	HIGH	NA-NA	41	40.455	9261/19389	97.64	NZ_NGLG01000001.1 Enterococcus sp. 3H8_DIV0648 scaffold00001, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_003224455.1_genomic.fna.gz	11.9196	28.0148	96.21	23.000	NA-NA	HIGH	NA-NA	23	22.373	9265/30737	96.21	NZ_PRLG01000005.1 Paenibacillus illinoisensis strain E3 NODE_10_length_98758_cov_272.821777, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_000277405.1_genomic.fna.gz	9.3284	5.1301	96.10	18.000	NA-NA	HIGH	NA-NA	18	17.725	2020/6925	96.10	NC_017741.1 Helicobacter pylori Shi112, complete genome
species90/species90_10_R1.fq.gz	release89/archaea/GB_GCA_002412065.1_genomic.fna.gz	6.0887	1.5932	95.44	11.749	NA-NA	HIGH	NA-NA	12	11.749	788/3350	95.44	GG730038.1 Candidatus Parvarchaeum acidiphilum ARMAN-4 genomic scaffold Scf_ARM4contig_1482, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/GB_GCA_002335925.1_genomic.fna.gz	2.5516	3.6319	96.56	4.924	NA-NA	HIGH	NA-NA	5	4.924	6288/18632	96.56	DDDM01000105.1 TPA_asm: Alteromonadaceae bacterium UBA1980 UBA1980_contig_101560, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_900105845.1_genomic.fna.gz	1.8134	5.3760	96.11	3.499	NA-NA	HIGH	NA-NA	3	3.499	11206/38376	96.11	NZ_FNTH01000002.1 Bradyrhizobium erythrophlei strain MT12, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_001975685.1_genomic.fna.gz	1.5840	1.2050	97.66	3.057	NA-NA	HIGH	NA-NA	3	3.057	4635/9667	97.66	NZ_CP019433.1 Jeotgalibaca sp. PTS2502, complete genome
species90/species90_10_R1.fq.gz	release89/bacteria/GB_GCA_002453895.1_genomic.fna.gz	1.5664	1.4860	97.09	3.023	NA-NA	HIGH	NA-NA	3	3.023	4954/12383	97.09	DKHU01000015.1 TPA_asm: Flavobacteriales bacterium UBA6736 UBA6736_contig_1204, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_002000985.1_genomic.fna.gz	1.1278	0.9295	96.05	2.176	95.95-96.19	2.176	1.97-2.36	2	2.449	2688/10503	95.70	NZ_CP018822.1 Streptococcus gallolyticus subsp. gallolyticus DSM 16831, complete genome
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_000175095.2_genomic.fna.gz	0.9712	1.0714	97.09	1.874	96.99-97.18	1.874	1.72-2.01	2	2.350	4545/13314	96.59	NC_015222.1 Nitrosomonas sp. AL212, complete genome
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_001584605.1_genomic.fna.gz	0.9376	0.9299	98.04	1.809	97.96-98.11	1.809	1.73-1.90	2	2.174	5873/12862	97.50	NZ_LRAD01000001.1 Microbacterium laevaniformans strain LCDC 91-0039 Mlaev_contig000001, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_000024945.1_genomic.fna.gz	0.9201	0.6486	96.17	1.775	96.05-96.30	1.775	1.64-1.91	2	2.136	2265/9082	95.62	NC_013520.1 Veillonella parvula DSM 2008, complete genome
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_002135245.1_genomic.fna.gz	0.8934	1.0015	97.49	1.724	97.39-97.56	1.724	1.65-1.83	2	2.153	5564/14661	96.92	NZ_NEGD01000001.1 Acinetobacter sp. ANC 4218 Contig1, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_000935585.1_genomic.fna.gz	0.6998	1.0355	96.41	1.350	96.30-96.51	1.350	1.27-1.42	2	1.914	4659/19325	95.51	NZ_JXYQ01000001.1 Acidovorax temperans strain KY4 Contig_1, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_003044935.1_genomic.fna.gz	0.6406	0.4572	96.75	1.236	96.60-96.89	1.236	1.14-1.34	2	1.780	2422/9396	95.72	NZ_POXP01000001.1 Neisseria subflava strain C2012011976 C2012011976_S31_ctg_494, whole genome shotgun sequence
species90/species90_10_R1.fq.gz	release89/bacteria/RS_GCF_002688585.1_genomic.fna.gz	0.5303	0.2034	95.44	1.023	95.16-95.80	1.023	0.87-1.17	1	1.620	753/4924	94.12	NZ_CP024034.1 Candidatus Fonsibacter ubiquis isolate LSUCC0530 chromosome, complete genome
