Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/009/705/GCF_000009705.1_genomic.fna.gz	99.89	99.32	99.87-99.92	1.764	1.764	1.74-1.80	2	2.040	56864/70207	NC_003272.1 Nostoc sp. PCC 7120 = FACHB-418, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/016/425/GCF_000016425.1_genomic.fna.gz	99.89	98.36	99.85-99.94	0.944	0.944	0.92-0.96	1	0.948	30526/50945	NC_009380.1 Salinispora tropica CNB-440, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/185/GCF_000008185.1_genomic.fna.gz	99.80	97.82	99.73-99.87	0.753	0.753	0.73-0.77	1	0.712	14123/27945	NC_002967.9 Treponema denticola ATCC 35405, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/306/945/GCF_000306945.1_genomic.fna.gz	99.79	96.04	99.67-99.94	0.355	0.355	0.33-0.37	1	0.343	10555/36926	NC_018518.1 Bordetella pertussis 18323, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/010/505/GCF_000010505.1_genomic.fna.gz	99.78	97.62	99.69-99.86	0.691	0.691	0.67-0.72	1	0.665	10087/21287	NC_010729.1 Porphyromonas gingivalis ATCC 33277, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/156/375/GCF_000156375.1_genomic.fna.gz	99.75	99.75	NA-NA	3.168	HIGH	NA-NA	3	2.848	25884/27995	NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/665/GCF_000008665.1_genomic.fna.gz	99.73	99.00	99.69-99.77	1.556	1.556	1.51-1.59	2	1.333	15723/21459	NC_000917.1 Archaeoglobus fulgidus DSM 4304, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/022/565/GCF_000022565.1_genomic.fna.gz	99.72	97.28	99.66-99.80	0.609	0.609	0.59-0.63	1	0.575	17268/40576	NC_012483.1 Acidobacterium capsulatum ATCC 51196, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/007/985/GCF_000007985.2_genomic.fna.gz	99.65	97.91	99.59-99.71	0.843	0.843	0.82-0.86	1	0.749	19416/37413	NC_002939.5 Geobacter sulfurreducens PCA, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/021/282/585/GCF_021282585.1_genomic.fna.gz	99.50	99.50	NA-NA	5.838	HIGH	NA-NA	5	4.908	54262/63420	NZ_JAJSPR010000100.1 Pseudomonas alloputida strain NMI2441_06 NODE_100_length_3132_cov_481.337, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/012/905/GCF_000012905.2_genomic.fna.gz	99.36	91.63	99.00-99.89	0.083	0.083	0.07-0.09	1	0.069	3023/45415	NC_007493.2 Cereibacter sphaeroides 2.4.1 chromosome 1, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/008/124/605/GCF_008124605.1_genomic.fna.gz	99.25	99.25	NA-NA	12.900	HIGH	NA-NA	12	9.935	18344/23200	NZ_VRYN01000001.1 Halobacterium salinarum DSM 3754 Ga0061114_scaffold00001.1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/007/225/GCF_000007225.1_genomic.fna.gz	99.21	96.30	99.11-99.37	0.496	0.496	0.47-0.52	1	0.386	6755/21725	NC_003364.1 Pyrobaculum aerophilum str. IM2, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/638/555/GCF_900638555.1_genomic.fna.gz	98.89	92.92	98.47-99.31	0.153	0.153	0.13-0.17	1	0.111	2086/20290	NZ_LR134525.1 Neisseria meningitidis strain NCTC10025 chromosome 1, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/968/655/GCF_003968655.1_genomic.fna.gz	98.78	98.78	NA-NA	5.433	HIGH	NA-NA	5	3.576	13930/20384	NZ_RXYK01000010.1 Chlorobium phaeovibrioides strain BrKhr17 NODE_10_length_80169_cov_14.7459, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/019/785/GCF_000019785.1_genomic.fna.gz	98.74	93.18	98.47-98.94	0.177	0.177	0.16-0.19	1	0.126	5407/48330	NC_010524.1 Leptothrix cholodnii SP-6, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/799/245/GCF_002799245.1_genomic.fna.gz	98.71	93.24	98.42-98.92	0.183	0.183	0.17-0.20	1	0.129	5365/46959	NZ_NEQV01000001.1 Stenotrophomonas maltophilia strain EA1 Contig_1_consensus_ctg_5_15_2, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/392/875/GCF_000392875.1_genomic.fna.gz	98.66	95.46	98.54-98.79	0.436	0.436	0.41-0.46	1	0.286	6688/28232	NZ_KB944588.1 Enterococcus faecalis ATCC 19433 acAqW-supercont1.1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/645/105/GCF_001645105.1_genomic.fna.gz	98.51	98.51	NA-NA	6.692	HIGH	NA-NA	6	4.164	41409/65854	NZ_LKEG01000001.1 Pseudomonas marginalis strain ICMP 3553 C1001, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	98.47	98.47	NA-NA	9.145	HIGH	NA-NA	8	5.626	31336/50593	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/006/716/065/GCF_006716065.1_genomic.fna.gz	98.44	97.68	98.41-98.47	1.509	1.509	1.48-1.54	2	0.937	26662/55151	NZ_VFOL01000001.1 Salinispora arenicola strain DSM 44819 Ga0264271_11, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/166/775/GCF_000166775.1_genomic.fna.gz	97.86	94.25	97.55-98.13	0.271	0.271	0.25-0.29	1	0.144	4362/27387	NC_014720.1 Caldicellulosiruptor kronotskyensis 2002, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	97.80	93.26	97.61-97.99	0.255	0.255	0.24-0.27	1	0.130	5674/49293	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/545/GCF_000008545.1_genomic.fna.gz	97.41	97.41	NA-NA	29.424	HIGH	NA-NA	27	12.154	8176/18434	NC_000853.1 Thermotoga maritima MSB8, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/016/385/GCF_000016385.1_genomic.fna.gz	97.27	88.20	95.94-99.07	0.048	0.048	0.02-0.07	1	0.021	432/21214	NC_009376.1 Pyrobaculum arsenaticum DSM 13514, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/923/184/405/GCA_923184405.1_genomic.fna.gz	97.25	91.25	96.63-97.82	0.146	0.146	0.12-0.17	1	0.064	1238/21147	OV299793.1 Neisseria meningitidis strain NM-1853 genome assembly, scaffold: scaffold00001, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/945/325/GCF_002945325.1_genomic.fna.gz	96.95	96.43	96.86-97.03	1.842	1.842	1.73-1.95	2	0.936	5454/16814	NZ_CP026606.1 Methanococcus maripaludis strain DSM 2067 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/784/835/GCF_000784835.1_genomic.fna.gz	96.94	96.94	NA-NA	27.828	HIGH	NA-NA	26	9.811	6969/18249	NZ_JSFH01000001.1 Thermotoga sp. Mc24 Contig1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/900/760/795/GCA_900760795.1_genomic.fna.gz	96.91	96.42	96.84-96.97	1.878	1.878	1.81-1.99	2	0.736	13136/40735	CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM04771, WGS project CAAFAI010000000 data, contig: SRS021948_34_k99_167, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/759/685/GCF_009759685.1_genomic.fna.gz	96.89	92.35	96.59-97.15	0.250	0.250	0.23-0.28	1	0.096	3309/39072	NZ_CP046654.1 Acinetobacter baumannii strain ATCC 19606 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/019/414/725/GCA_019414725.1_genomic.fna.gz	96.70	95.93	96.63-96.77	1.483	1.483	1.42-1.56	2	0.579	9119/33039	DXLM01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0403 HRGM_Genome_0403_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/457/615/GCF_001457615.1_genomic.fna.gz	96.65	89.22	95.97-97.33	0.083	0.083	0.07-0.10	1	0.053	1815/62376	NZ_LN831024.1 Pseudomonas aeruginosa strain NCTC10332 chromosome 1, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/965/065/GCF_002965065.1_genomic.fna.gz	96.62	91.51	96.31-96.93	0.200	0.200	0.18-0.22	1	0.072	2882/45063	NZ_PTRE01000100.1 Escherichia sp. MOD1-EC7003 MOD1-EC7003_100_length_365_cov_541, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/000/445/185/GCA_000445185.1_genomic.fna.gz	96.62	96.62	NA-NA	7.579	HIGH	NA-NA	7	2.534	8792/25567	AVAF01000001.1 MAG: Thermoanaerobacter sp. A7A NODE_13_length_6096_cov_691.959473, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/003/722/315/GCA_003722315.1_genomic.fna.gz	96.60	96.60	NA-NA	7.413	HIGH	NA-NA	7	2.520	8325/24359	CP033580.1 Thermoanaerobacter ethanolicus JW 200 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/004/211/955/GCF_004211955.1_genomic.fna.gz	96.55	91.46	96.18-96.87	0.200	0.200	0.18-0.22	1	0.071	2962/47189	NZ_RHJI01000010.1 Escherichia sp. E1V33 1V33_10_consensus, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/019/414/665/GCA_019414665.1_genomic.fna.gz	96.51	96.08	96.45-96.59	1.976	1.976	1.85-2.07	2	0.651	7239/25045	DXLO01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0405 HRGM_Genome_0405_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/021/307/345/GCA_021307345.1_genomic.fna.gz	96.47	91.11	96.12-96.78	0.182	0.182	0.16-0.20	1	0.062	2419/43321	CP089930.1 Escherichia coli strain E69 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/019/655/335/GCF_019655335.1_genomic.fna.gz	96.45	96.45	NA-NA	9.677	HIGH	NA-NA	9	2.987	15958/48917	NZ_BPFD01000001.1 Shewanella hafniensis strain ATCC BAA-1207 sequence001, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/315/235/GCF_003315235.1_genomic.fna.gz	96.35	90.91	95.79-96.87	0.174	0.174	0.14-0.21	1	0.057	1088/20884	NZ_QNRU01000001.1 Neisseria gonorrhoeae strain DSM 9188 Ga0244522_101, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/013/009/555/GCF_013009555.1_genomic.fna.gz	96.14	95.68	96.09-96.19	1.938	1.938	1.85-2.00	2	0.575	13743/54014	NZ_CP046176.1 Phocaeicola dorei strain DSM 17855 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/000/176/735/GCA_000176735.1_genomic.fna.gz	96.05	90.81	95.41-96.62	0.186	0.186	0.15-0.22	1	0.055	1004/19933	ADBE01000139.1 Neisseria polysaccharea ATCC 43768 N_polysaccharea-1.0.1_Cont284.1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	96.05	90.36	95.52-96.66	0.160	0.160	0.13-0.19	1	0.046	1056/24450	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/720/585/GCF_001720585.1_genomic.fna.gz	96.05	89.60	95.47-96.73	0.120	0.120	0.10-0.14	1	0.035	1449/43561	NZ_MABH01000001.1 Cereibacter johrii strain JA192 Edena_55_len:9378, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/026/225/GCF_000026225.1_genomic.fna.gz	96.04	90.73	95.73-96.29	0.184	0.184	0.16-0.20	1	0.054	2225/45474	NC_011740.1 Escherichia fergusonii ATCC 35469, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/147/695/GCF_000147695.2_genomic.fna.gz	96.03	96.03	NA-NA	7.519	HIGH	NA-NA	7	2.070	7223/25343	NC_015958.1 Thermoanaerobacter wiegelii Rt8.B1, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/005/843/885/GCF_005843885.1_genomic.fna.gz	96.00	90.89	95.70-96.39	0.198	0.198	0.17-0.22	1	0.058	2543/49071	NZ_CP040443.1 Escherichia sp. E4742 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/173/615/GCF_000173615.1_genomic.fna.gz	95.99	94.71	95.84-96.15	1.047	1.047	0.96-1.13	1	0.303	2704/14602	NZ_ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/729/055/GCF_009729055.1_genomic.fna.gz	95.98	87.64	94.94-97.68	0.060	0.060	0.03-0.08	1	0.019	454/27142	NZ_CP045484.1 Sulfurisphaera ohwakuensis strain TA-1 chromosome, complete genome
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/012/843/875/GCF_012843875.1_genomic.fna.gz	95.93	95.93	NA-NA	3.220	HIGH	NA-NA	3	0.815	7774/28217	NZ_JABAFY010000001.1 Desulfovibrio piger strain PG-251-APC-1 Contig_1, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/011/881/725/GCF_011881725.1_genomic.fna.gz	95.86	90.64	95.47-96.28	0.188	0.188	0.16-0.21	1	0.054	2033/42793	NZ_JAATUR010000100.1 Escherichia coli strain SCPM-O-B-8794 100length=599, whole genome shotgun sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/213/785/GCF_000213785.1_genomic.fna.gz	95.80	91.80	95.24-96.21	0.302	0.302	0.26-0.36	1	0.082	1065/15117	NC_015557.1 Hydrogenobaculum sp. 3684, complete sequence
pac_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/001/602/925/GCA_001602925.1_genomic.fna.gz	95.80	95.80	NA-NA	5.245	HIGH	NA-NA	5	1.279	6098/23071	LUZT01000020.1 MAG: Chlorobiales bacterium Clorobi_01 Chlorobi_01_contig_10178, whole genome shotgun sequence
