Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/091/665/GCF_000091665.1_genomic.fna.gz	99.99	99.99	NA-NA	27.700	HIGH	NA-NA	28	27.643	17243/17278	NC_000909.1 Methanocaldococcus jannaschii DSM 2661, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/020/465/GCF_000020465.1_genomic.fna.gz	99.99	99.99	NA-NA	7.057	HIGH	NA-NA	7	7.029	26539/26617	NC_010803.1 Chlorobium limicola DSM 245, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/010/505/GCF_000010505.1_genomic.fna.gz	99.99	99.99	NA-NA	6.161	HIGH	NA-NA	6	6.139	21219/21287	NC_010729.1 Porphyromonas gingivalis ATCC 33277, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/009/705/GCF_000009705.1_genomic.fna.gz	99.99	99.36	99.96-100.01	1.684	1.684	1.66-1.71	2	2.089	57532/70207	NC_003272.1 Nostoc sp. PCC 7120 = FACHB-418, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/000/018/565/GCA_000018565.1_genomic.fna.gz	99.99	99.99	NA-NA	6.087	HIGH	NA-NA	6	6.062	65649/65911	CP000875.1 Herpetosiphon aurantiacus DSM 785, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/167/395/GCF_900167395.1_genomic.fna.gz	99.98	99.98	NA-NA	11.142	HIGH	NA-NA	11	10.999	26521/26652	NZ_FUWK01000085.1 Nitrosomonas europaea strain ATCC 25978, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/015/805/GCF_000015805.1_genomic.fna.gz	99.98	99.38	99.94-100.02	1.729	1.729	1.68-1.78	2	1.794	16464/19955	NC_009073.1 Pyrobaculum calidifontis JCM 11548, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/185/GCF_000008185.1_genomic.fna.gz	99.98	99.20	99.95-100.02	1.500	1.500	1.46-1.53	2	1.526	21806/27945	NC_002967.9 Treponema denticola ATCC 35405, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/196/115/GCF_000196115.1_genomic.fna.gz	99.97	99.97	NA-NA	5.120	HIGH	NA-NA	5	5.072	69470/70098	NC_005027.1 Rhodopirellula baltica SH 1, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/020/225/GCF_000020225.1_genomic.fna.gz	99.97	99.43	99.93-100.00	1.828	1.828	1.78-1.88	2	1.850	21936/26184	NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/000/007/325/GCA_000007325.1_genomic.fna.gz	99.97	99.97	NA-NA	5.135	HIGH	NA-NA	5	5.078	20685/20910	AE009951.2 Fusobacterium nucleatum subsp. nucleatum ATCC 25586, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/196/135/GCF_000196135.1_genomic.fna.gz	99.96	99.22	99.92-100.00	1.544	1.544	1.50-1.59	2	1.585	16259/20702	NC_005090.1 Wolinella succinogenes DSM 1740, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/015/865/GCF_000015865.1_genomic.fna.gz	99.96	98.35	99.92-100.02	0.905	0.905	0.88-0.92	1	0.931	21534/36097	NC_009012.1 Acetivibrio thermocellus ATCC 27405, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/018/865/GCF_000018865.1_genomic.fna.gz	99.95	99.24	99.92-99.98	1.582	1.582	1.54-1.62	2	1.610	40296/50983	NC_010175.1 Chloroflexus aurantiacus J-10-fl, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	99.95	99.06	99.92-99.99	1.379	1.379	1.35-1.40	2	1.398	36101/48455	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/156/375/GCF_000156375.1_genomic.fna.gz	99.94	99.40	99.91-99.97	1.810	1.810	1.77-1.85	2	1.853	23196/27995	NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/022/565/GCF_000022565.1_genomic.fna.gz	99.92	97.90	99.87-99.98	0.740	0.740	0.72-0.76	1	0.742	21038/40576	NC_012483.1 Acidobacterium capsulatum ATCC 51196, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/022/325/GCF_000022325.1_genomic.fna.gz	99.92	98.87	99.88-99.96	1.186	1.186	1.16-1.21	2	1.209	19094/27180	NC_012034.1 Caldicellulosiruptor bescii DSM 6725, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/013/645/GCF_000013645.1_genomic.fna.gz	99.92	98.34	99.88-99.96	0.921	0.921	0.91-0.93	1	0.931	56151/94299	NC_007951.1 Paraburkholderia xenovorans LB400 chromosome 1, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/665/GCF_000008665.1_genomic.fna.gz	99.91	98.98	99.87-99.97	1.345	1.345	1.30-1.38	2	1.328	15619/21459	NC_000917.1 Archaeoglobus fulgidus DSM 4304, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/007/185/GCF_000007185.1_genomic.fna.gz	99.91	99.10	99.86-99.96	1.466	1.466	1.42-1.52	2	1.457	12974/17180	NC_003551.1 Methanopyrus kandleri AV19, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/016/125/GCF_000016125.1_genomic.fna.gz	99.91	99.91	NA-NA	4.012	HIGH	NA-NA	4	3.774	17070/17579	NC_009135.1 Methanococcus maripaludis C5, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/007/985/GCF_000007985.2_genomic.fna.gz	99.89	98.44	99.84-99.95	0.985	0.985	0.96-1.01	1	0.977	22987/37413	NC_002939.5 Geobacter sulfurreducens PCA, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/003/510/745/GCA_003510745.1_genomic.fna.gz	99.89	98.97	99.84-99.94	1.349	1.349	1.30-1.39	2	1.370	11296/15577	DOKW01000009.1 MAG TPA_asm: Sulfurihydrogenibium sp. isolate UBA8851 contig_10540, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/481/685/GCF_001481685.1_genomic.fna.gz	99.85	99.85	NA-NA	3.259	HIGH	NA-NA	3	3.111	13231/13855	NZ_CP006867.1 Ignicoccus islandicus DSM 13165 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	99.84	97.42	99.79-99.89	0.614	0.614	0.60-0.63	1	0.599	27295/61388	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/006/985/GCF_000006985.1_genomic.fna.gz	99.83	99.83	NA-NA	3.251	HIGH	NA-NA	3	3.071	19919/21030	NC_002932.3 Chlorobaculum tepidum TLS, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/016/065/GCF_000016065.1_genomic.fna.gz	99.81	98.23	99.77-99.87	0.920	0.920	0.90-0.94	1	0.910	26065/45330	NC_009092.1 Shewanella loihica PV-4, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/003/543/175/GCA_003543175.1_genomic.fna.gz	99.80	99.80	NA-NA	3.082	HIGH	NA-NA	3	2.898	14262/15153	DPJC01000012.1 MAG TPA_asm: Hydrogenobaculum sp. isolate UBA8840 contig_1217, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/000/008/085/GCA_000008085.1_genomic.fna.gz	99.80	99.80	NA-NA	4.806	HIGH	NA-NA	4	4.506	4733/5034	AE017199.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/015/125/GCF_000015125.1_genomic.fna.gz	99.76	99.76	NA-NA	3.114	HIGH	NA-NA	3	2.871	27198/29291	NC_008639.1 Chlorobium phaeobacteroides DSM 266, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/017/945/GCF_000017945.1_genomic.fna.gz	99.71	99.71	NA-NA	2.796	HIGH	NA-NA	3	2.551	11736/12857	NC_009776.1 Ignicoccus hospitalis KIN4/I, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/016/425/GCF_000016425.1_genomic.fna.gz	99.71	96.46	99.61-99.81	0.434	0.434	0.42-0.45	1	0.411	16666/50945	NC_009380.1 Salinispora tropica CNB-440, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/565/GCF_000008565.1_genomic.fna.gz	99.66	97.14	99.56-99.74	0.590	0.590	0.57-0.61	1	0.552	12863/31592	NC_001263.1 Deinococcus radiodurans R1 chromosome 1, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/021/645/GCF_000021645.1_genomic.fna.gz	99.55	96.28	99.42-99.74	0.428	0.428	0.39-0.45	1	0.379	5647/18301	NC_011661.1 Dictyoglomus turgidum DSM 6724, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/308/215/GCF_000308215.1_genomic.fna.gz	99.55	93.27	99.22-99.95	0.139	0.139	0.12-0.15	1	0.124	3008/26072	NZ_CAJE01000026.1 Methanomassiliicoccus luminyensis B10, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/011/205/GCF_000011205.1_genomic.fna.gz	99.48	94.55	99.26-99.73	0.227	0.227	0.21-0.24	1	0.198	4645/26380	NC_003106.2 Sulfurisphaera tokodaii str. 7, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/021/282/585/GCF_021282585.1_genomic.fna.gz	99.47	99.12	99.45-99.48	2.220	2.220	2.19-2.26	2	1.945	48255/63420	NZ_JAJSPR010000100.1 Pseudomonas alloputida strain NMI2441_06 NODE_100_length_3132_cov_481.337, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/007/225/GCF_000007225.1_genomic.fna.gz	99.46	95.23	99.34-99.67	0.294	0.294	0.27-0.31	1	0.257	4778/21725	NC_003364.1 Pyrobaculum aerophilum str. IM2, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/007/305/GCF_000007305.1_genomic.fna.gz	99.37	94.75	99.12-99.69	0.250	0.250	0.22-0.27	1	0.234	3494/18622	NC_003413.1 Pyrococcus furiosus DSM 3638, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/008/124/605/GCF_008124605.1_genomic.fna.gz	99.22	99.22	NA-NA	5.226	HIGH	NA-NA	5	4.027	18195/23200	NZ_VRYN01000001.1 Halobacterium salinarum DSM 3754 Ga0061114_scaffold00001.1, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/328/665/GCF_000328665.1_genomic.fna.gz	99.15	91.49	98.60-99.85	0.084	0.084	0.07-0.10	1	0.066	1678/26426	NC_019977.1 Methanomethylovorans hollandica DSM 15978, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/010/425/GCF_000010425.1_genomic.fna.gz	98.99	90.83	98.06-99.70	0.070	0.070	0.05-0.09	1	0.053	1033/20398	NC_008618.1 Bifidobacterium adolescentis ATCC 15703, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/799/245/GCF_002799245.1_genomic.fna.gz	98.96	91.27	98.53-99.55	0.083	0.083	0.07-0.09	1	0.062	2762/46959	NZ_NEQV01000001.1 Stenotrophomonas maltophilia strain EA1 Contig_1_consensus_ctg_5_15_2, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/306/945/GCF_000306945.1_genomic.fna.gz	98.87	95.01	98.73-99.04	0.336	0.336	0.32-0.35	1	0.243	7555/36926	NC_018518.1 Bordetella pertussis 18323, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/968/655/GCF_003968655.1_genomic.fna.gz	98.79	98.79	NA-NA	6.859	HIGH	NA-NA	7	4.601	13963/20384	NZ_RXYK01000010.1 Chlorobium phaeovibrioides strain BrKhr17 NODE_10_length_80169_cov_14.7459, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/019/785/GCF_000019785.1_genomic.fna.gz	98.62	92.65	98.35-98.88	0.152	0.152	0.14-0.17	1	0.103	4540/48330	NC_010524.1 Leptothrix cholodnii SP-6, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/730/335/GCF_009730335.1_genomic.fna.gz	98.60	89.00	97.55-100.53	0.042	0.042	0.02-0.06	1	0.028	638/23661	NZ_CP046315.1 Schaalia odontolytica strain FDAARGOS_732 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/006/716/065/GCF_006716065.1_genomic.fna.gz	98.58	96.36	98.50-98.66	0.666	0.666	0.64-0.69	1	0.443	17485/55151	NZ_VFOL01000001.1 Salinispora arenicola strain DSM 44819 Ga0264271_11, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/025/665/GCF_000025665.1_genomic.fna.gz	98.53	91.52	97.67-99.37	0.104	0.104	0.08-0.13	1	0.067	949/14789	NC_013926.1 Aciduliprofundum boonei T469, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/011/965/GCF_000011965.2_genomic.fna.gz	98.52	92.08	98.12-98.86	0.128	0.128	0.11-0.14	1	0.083	3533/45658	NC_003911.12 Ruegeria pomeroyi DSS-3, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/392/875/GCF_000392875.1_genomic.fna.gz	98.48	94.76	98.33-98.67	0.352	0.352	0.33-0.37	1	0.226	5318/28232	NZ_KB944588.1 Enterococcus faecalis ATCC 19433 acAqW-supercont1.1, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	98.41	98.41	NA-NA	5.690	HIGH	NA-NA	5	3.439	30813/50593	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/006/742/205/GCF_006742205.1_genomic.fna.gz	98.37	91.04	97.69-99.01	0.093	0.093	0.08-0.11	1	0.058	1271/23354	NZ_AP019721.1 Staphylococcus epidermidis strain NBRC 100911 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/645/105/GCF_001645105.1_genomic.fna.gz	98.24	98.24	NA-NA	2.824	HIGH	NA-NA	3	1.603	37960/65854	NZ_LKEG01000001.1 Pseudomonas marginalis strain ICMP 3553 C1001, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/014/425/GCF_000014425.1_genomic.fna.gz	98.13	91.39	97.48-98.68	0.114	0.114	0.09-0.14	1	0.065	1079/17575	NC_008530.1 Lactobacillus gasseri ATCC 33323 = JCM 1131, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/007/345/GCF_000007345.1_genomic.fna.gz	98.11	89.54	97.43-99.00	0.059	0.059	0.04-0.07	1	0.033	1738/53437	NC_003552.1 Methanosarcina acetivorans C2A, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/027/105/GCF_001027105.1_genomic.fna.gz	97.98	90.66	97.34-98.71	0.092	0.092	0.07-0.11	1	0.051	1320/27552	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/144/915/GCF_000144915.1_genomic.fna.gz	97.65	90.04	96.61-98.50	0.082	0.082	0.06-0.11	1	0.042	586/15149	NC_014374.1 Acidilobus saccharovorans 345-15, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/545/GCF_000008545.1_genomic.fna.gz	97.43	97.43	NA-NA	31.734	HIGH	NA-NA	29	13.347	8234/18434	NC_000853.1 Thermotoga maritima MSB8, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/638/555/GCF_900638555.1_genomic.fna.gz	97.43	89.39	96.26-98.66	0.070	0.070	0.05-0.10	1	0.033	626/20290	NZ_LR134525.1 Neisseria meningitidis strain NCTC10025 chromosome 1, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/006/739/205/GCF_006739205.1_genomic.fna.gz	97.23	90.67	96.52-97.97	0.119	0.119	0.09-0.14	1	0.051	962/20031	NZ_AP019720.1 Streptococcus mutans strain NBRC 13955 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	97.20	89.19	96.12-98.40	0.070	0.070	0.05-0.10	1	0.030	705/24450	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/166/775/GCF_000166775.1_genomic.fna.gz	97.08	96.24	97.01-97.17	1.159	1.159	1.11-1.21	2	0.504	8347/27387	NC_014720.1 Caldicellulosiruptor kronotskyensis 2002, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/784/835/GCF_000784835.1_genomic.fna.gz	96.96	96.96	NA-NA	30.654	HIGH	NA-NA	29	11.215	7016/18249	NZ_JSFH01000001.1 Thermotoga sp. Mc24 Contig1, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/017/205/GCF_000017205.1_genomic.fna.gz	96.93	90.70	96.53-97.30	0.134	0.134	0.12-0.15	1	0.060	3094/63733	NC_009656.1 Pseudomonas aeruginosa PA7, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/900/760/795/GCA_900760795.1_genomic.fna.gz	96.90	96.06	96.83-96.97	1.407	1.407	1.36-1.46	2	0.545	11714/40735	CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM04771, WGS project CAAFAI010000000 data, contig: SRS021948_34_k99_167, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/945/325/GCF_002945325.1_genomic.fna.gz	96.85	96.27	96.76-96.92	1.725	1.725	1.61-1.85	2	0.791	5177/16814	NZ_CP026606.1 Methanococcus maripaludis strain DSM 2067 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/186/445/GCF_000186445.1_genomic.fna.gz	96.84	90.12	96.04-97.60	0.110	0.110	0.09-0.14	1	0.043	840/21153	NZ_GL636070.1 Streptococcus agalactiae ATCC 13813 SCAFFOLD1, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/000/445/185/GCA_000445185.1_genomic.fna.gz	96.62	96.62	NA-NA	13.271	HIGH	NA-NA	12	4.443	8819/25567	AVAF01000001.1 MAG: Thermoanaerobacter sp. A7A NODE_13_length_6096_cov_691.959473, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/016/385/GCF_000016385.1_genomic.fna.gz	96.62	88.82	95.52-97.88	0.075	0.075	0.05-0.10	1	0.027	537/21214	NC_009376.1 Pyrobaculum arsenaticum DSM 13514, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/003/722/315/GCA_003722315.1_genomic.fna.gz	96.61	96.61	NA-NA	12.987	HIGH	NA-NA	13	4.437	8352/24359	CP033580.1 Thermoanaerobacter ethanolicus JW 200 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/012/905/GCF_000012905.2_genomic.fna.gz	96.50	89.18	95.83-97.08	0.088	0.088	0.07-0.11	1	0.030	1304/45415	NC_007493.2 Cereibacter sphaeroides 2.4.1 chromosome 1, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/019/414/665/GCA_019414665.1_genomic.fna.gz	96.50	95.66	96.41-96.58	1.406	1.406	1.34-1.47	2	0.477	6327/25045	DXLO01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0405 HRGM_Genome_0405_1, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/243/155/GCF_000243155.2_genomic.fna.gz	96.48	86.55	95.05-98.63	0.034	0.034	0.01-0.05	1	0.012	479/42163	NC_018017.1 Desulfitobacterium dehalogenans ATCC 51507, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/019/655/335/GCF_019655335.1_genomic.fna.gz	96.40	96.40	NA-NA	5.973	HIGH	NA-NA	5	1.824	15710/48917	NZ_BPFD01000001.1 Shewanella hafniensis strain ATCC BAA-1207 sequence001, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/019/414/725/GCA_019414725.1_genomic.fna.gz	96.40	95.58	96.33-96.47	1.423	1.423	1.37-1.48	2	0.462	8134/33039	DXLM01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0403 HRGM_Genome_0403_1, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/018/223/745/GCF_018223745.1_genomic.fna.gz	96.33	89.32	95.83-96.87	0.099	0.099	0.08-0.11	1	0.032	1704/56407	NZ_CP073653.1 Clostridium beijerinckii strain DSM 791 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/759/685/GCF_009759685.1_genomic.fna.gz	96.24	89.61	95.61-97.02	0.113	0.113	0.09-0.14	1	0.036	1302/39072	NZ_CP046654.1 Acinetobacter baumannii strain ATCC 19606 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/013/009/555/GCF_013009555.1_genomic.fna.gz	96.15	95.28	96.08-96.21	1.369	1.369	1.32-1.41	2	0.422	12065/54014	NZ_CP046176.1 Phocaeicola dorei strain DSM 17855 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/019/429/565/GCF_019429565.1_genomic.fna.gz	96.12	86.27	94.20-97.31	0.035	0.035	0.02-0.06	1	0.011	234/22740	NZ_JAHXSA010000001.1 Schaalia sp. ORNL0103 Contig1, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/012/843/875/GCF_012843875.1_genomic.fna.gz	96.11	95.57	96.03-96.18	1.792	1.792	1.70-1.89	2	0.552	6937/28217	NZ_JABAFY010000001.1 Desulfovibrio piger strain PG-251-APC-1 Contig_1, whole genome shotgun sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/729/055/GCF_009729055.1_genomic.fna.gz	96.06	91.26	95.66-96.45	0.223	0.223	0.19-0.25	1	0.066	1591/27142	NZ_CP045484.1 Sulfurisphaera ohwakuensis strain TA-1 chromosome, complete genome
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/147/695/GCF_000147695.2_genomic.fna.gz	96.04	96.04	NA-NA	13.175	HIGH	NA-NA	12	3.686	7249/25343	NC_015958.1 Thermoanaerobacter wiegelii Rt8.B1, complete sequence
ill_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/213/785/GCF_000213785.1_genomic.fna.gz	95.75	95.75	NA-NA	3.086	HIGH	NA-NA	3	0.802	3938/15117	NC_015557.1 Hydrogenobaculum sp. 3684, complete sequence
