Read_file	Genome_file	Adjusted_ANI	Naive_ANI	ANI_5-95_percentile	Eff_cov	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov	Containment_ind	Contig_name
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/009/705/GCF_000009705.1_genomic.fna.gz	99.16	95.97	98.88-99.49	0.439	0.439	0.39-0.48	1	0.389	1944/6966	NC_003272.1 Nostoc sp. PCC 7120 = FACHB-418, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/021/282/585/GCF_021282585.1_genomic.fna.gz	99.16	97.20	98.91-99.29	0.755	0.755	0.70-0.82	1	0.606	2574/6210	NZ_JAJSPR010000100.1 Pseudomonas alloputida strain NMI2441_06 NODE_100_length_3132_cov_481.337, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	99.16	94.58	98.72-99.67	0.257	0.257	0.21-0.29	1	0.201	1089/6123	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/015/865/GCF_000015865.1_genomic.fna.gz	99.14	95.03	98.76-99.63	0.307	0.307	0.25-0.35	1	0.240	719/3491	NC_009012.1 Acetivibrio thermocellus ATCC 27405, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/017/945/GCF_000017945.1_genomic.fna.gz	99.01	97.32	98.60-99.36	0.860	0.860	0.74-1.03	1	0.629	569/1322	NC_009776.1 Ignicoccus hospitalis KIN4/I, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/016/065/GCF_000016065.1_genomic.fna.gz	98.93	94.36	98.40-99.48	0.257	0.257	0.21-0.30	1	0.189	757/4572	NC_009092.1 Shewanella loihica PV-4, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/008/124/605/GCF_008124605.1_genomic.fna.gz	98.80	97.99	98.60-99.03	1.452	1.452	1.26-1.62	2	1.070	1230/2310	NZ_VRYN01000001.1 Halobacterium salinarum DSM 3754 Ga0061114_scaffold00001.1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/000/008/085/GCA_000008085.1_genomic.fna.gz	98.60	96.99	98.05-99.17	0.898	0.898	0.70-1.11	1	0.573	200/515	AE017199.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/196/135/GCF_000196135.1_genomic.fna.gz	98.57	94.17	97.96-99.45	0.272	0.272	0.20-0.34	1	0.182	334/2149	NC_005090.1 Wolinella succinogenes DSM 1740, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/565/GCF_000008565.1_genomic.fna.gz	98.55	93.56	97.86-99.56	0.217	0.217	0.16-0.27	1	0.141	401/3162	NC_001263.1 Deinococcus radiodurans R1 chromosome 1, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	98.45	97.58	98.30-98.60	1.398	1.398	1.29-1.53	2	1.049	2386/5094	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/003/968/655/GCF_003968655.1_genomic.fna.gz	98.45	97.70	98.20-98.67	1.522	1.522	1.33-1.76	2	1.036	982/2021	NZ_RXYK01000010.1 Chlorobium phaeovibrioides strain BrKhr17 NODE_10_length_80169_cov_14.7459, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/645/105/GCF_001645105.1_genomic.fna.gz	98.31	96.47	98.08-98.47	0.794	0.794	0.73-0.87	1	0.503	2163/6598	NZ_LKEG01000001.1 Pseudomonas marginalis strain ICMP 3553 C1001, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/006/716/065/GCF_006716065.1_genomic.fna.gz	98.09	93.42	97.56-98.72	0.243	0.243	0.20-0.29	1	0.138	682/5617	NZ_VFOL01000001.1 Salinispora arenicola strain DSM 44819 Ga0264271_11, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/008/545/GCF_000008545.1_genomic.fna.gz	97.87	97.87	NA-NA	6.683	HIGH	NA-NA	6	3.383	923/1800	NC_000853.1 Thermotoga maritima MSB8, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/166/775/GCF_000166775.1_genomic.fna.gz	97.79	93.67	97.02-98.72	0.294	0.294	0.22-0.39	1	0.277	350/2658	NC_014720.1 Caldicellulosiruptor kronotskyensis 2002, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/392/875/GCF_000392875.1_genomic.fna.gz	97.23	92.20	95.93-98.43	0.210	0.210	0.13-0.29	1	0.089	233/2887	NZ_KB944588.1 Enterococcus faecalis ATCC 19433 acAqW-supercont1.1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/784/835/GCF_000784835.1_genomic.fna.gz	97.13	97.13	NA-NA	6.557	HIGH	NA-NA	6	2.627	740/1825	NZ_JSFH01000001.1 Thermotoga sp. Mc24 Contig1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/007/225/GCF_000007225.1_genomic.fna.gz	96.93	90.96	95.41-99.00	0.147	0.147	0.06-0.23	1	0.057	117/2206	NC_003364.1 Pyrobaculum aerophilum str. IM2, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/173/615/GCF_000173615.1_genomic.fna.gz	96.82	91.56	95.57-99.03	0.190	0.190	0.09-0.28	1	0.073	94/1446	NZ_ABZS01000228.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_18, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/900/760/795/GCA_900760795.1_genomic.fna.gz	96.74	94.34	96.37-97.11	0.600	0.600	0.52-0.69	1	0.223	660/4017	CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM04771, WGS project CAAFAI010000000 data, contig: SRS021948_34_k99_167, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/019/785/GCF_000019785.1_genomic.fna.gz	96.61	89.29	94.50-98.33	0.089	0.089	0.04-0.16	1	0.031	141/4719	NC_010524.1 Leptothrix cholodnii SP-6, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/002/945/325/GCF_002945325.1_genomic.fna.gz	96.55	93.97	95.90-97.23	0.553	0.553	0.43-0.68	1	0.195	256/1758	NZ_CP026606.1 Methanococcus maripaludis strain DSM 2067 chromosome, complete genome
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/019/655/335/GCF_019655335.1_genomic.fna.gz	96.52	95.68	96.29-96.70	1.395	1.395	1.26-1.58	2	0.566	1262/4963	NZ_BPFD01000001.1 Shewanella hafniensis strain ATCC BAA-1207 sequence001, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/019/414/665/GCA_019414665.1_genomic.fna.gz	96.42	94.15	95.89-96.92	0.635	0.635	0.51-0.76	1	0.210	387/2510	DXLO01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0405 HRGM_Genome_0405_1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/213/785/GCF_000213785.1_genomic.fna.gz	96.19	93.97	95.47-96.87	0.649	0.649	0.52-0.82	1	0.211	220/1512	NC_015557.1 Hydrogenobaculum sp. 3684, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/019/414/725/GCA_019414725.1_genomic.fna.gz	96.19	93.88	95.72-96.66	0.624	0.624	0.51-0.73	1	0.195	460/3254	DXLM01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0403 HRGM_Genome_0403_1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/000/445/185/GCA_000445185.1_genomic.fna.gz	96.16	96.16	NA-NA	3.145	HIGH	NA-NA	3	0.934	777/2616	AVAF01000001.1 MAG: Thermoanaerobacter sp. A7A NODE_13_length_6096_cov_691.959473, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/003/722/315/GCA_003722315.1_genomic.fna.gz	96.09	96.09	NA-NA	3.163	HIGH	NA-NA	3	0.919	731/2516	CP033580.1 Thermoanaerobacter ethanolicus JW 200 chromosome, complete genome
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/013/009/555/GCF_013009555.1_genomic.fna.gz	95.94	93.62	95.50-96.42	0.616	0.616	0.51-0.70	1	0.177	702/5416	NZ_CP046176.1 Phocaeicola dorei strain DSM 17855 chromosome, complete genome
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/001/602/925/GCA_001602925.1_genomic.fna.gz	95.89	94.33	95.46-96.38	0.900	0.900	0.74-1.10	1	0.284	379/2311	LUZT01000020.1 MAG: Chlorobiales bacterium Clorobi_01 Chlorobi_01_contig_10178, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/147/695/GCF_000147695.2_genomic.fna.gz	95.58	95.58	NA-NA	3.230	HIGH	NA-NA	3	0.796	634/2574	NC_015958.1 Thermoanaerobacter wiegelii Rt8.B1, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/012/843/875/GCF_012843875.1_genomic.fna.gz	95.46	92.93	94.91-96.04	0.556	0.556	0.44-0.65	1	0.136	289/2802	NZ_JABAFY010000001.1 Desulfovibrio piger strain PG-251-APC-1 Contig_1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/905/200/945/GCA_905200945.1_genomic.fna.gz	95.41	92.97	94.89-95.97	0.580	0.580	0.47-0.69	1	0.142	286/2743	CAJKMG010000001.1 TPA_asm: uncultured Akkermansia sp. isolate ERR414247-bin.14 genome assembly, contig: NODE_1_length_362532_cov_11.812060, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/902/459/535/GCF_902459535.1_genomic.fna.gz	95.38	91.29	94.59-96.09	0.291	0.291	0.23-0.38	1	0.069	481/8097	NZ_LR699553.1 Paraburkholderia dioscoreae isolate PDMSB31 chromosome I
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/020/161/265/GCA_020161265.1_genomic.fna.gz	95.28	94.60	95.03-95.49	1.577	1.577	1.39-1.81	2	0.422	1080/6027	JAIUOC010000010.1 MAG: Chloroflexi bacterium isolate HERP1 spades-bin.75~NODE_121_length_326074_cov_3.61005, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/014/896/455/GCA_014896455.1_genomic.fna.gz	95.21	94.74	94.94-95.59	1.885	1.885	1.38-2.07	2	0.567	399/2132	JADBKJ010000001.1 MAG: Thermoanaerobacter sp. isolate Bu09 bin.9_contig1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/020/721/225/GCA_020721225.1_genomic.fna.gz	95.21	94.42	94.86-95.49	1.456	1.456	1.18-1.78	2	0.418	434/2570	DYNE01000043.1 MAG TPA_asm: Pelodictyon luteolum isolate SulCav_FS08_3_51_27 SulCav_FS08-3_1039_length_19552_cov_13.561061, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/905/372/345/GCA_905372345.1_genomic.fna.gz	94.90	90.41	93.84-96.78	0.247	0.247	0.12-0.36	1	0.049	82/1865	CAJPPE010000001.1 uncultured Treponema sp. isolate SRR9217404-mag-bin.11 genome assembly, contig: SRR9217404-mag-bin.11_239, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/166/355/GCF_000166355.1_genomic.fna.gz	94.84	92.24	93.84-96.06	0.532	0.532	0.33-0.76	2	0.257	215/2628	NC_014652.1 Caldicellulosiruptor hydrothermalis 108, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/024/181/605/GCF_024181605.1_genomic.fna.gz	94.80	91.05	93.80-95.92	0.328	0.328	0.22-0.44	1	0.064	151/2767	NZ_CP054477.1 Treponema denticola strain OMZ 823 chromosome, complete genome
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCA/900/755/095/GCA_900755095.1_genomic.fna.gz	94.63	90.42	93.66-95.84	0.273	0.273	0.18-0.37	1	0.050	159/3605	CAAEFE010000001.1 TPA_asm: uncultured Bacteroides sp., isolate HGM04659, WGS project CAAEFE010000000 data, contig: ERS473029_19_k99_64, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/509/575/GCF_001509575.1_genomic.fna.gz	94.57	94.15	94.33-95.00	1.978	1.978	1.48-2.39	2	0.399	316/2051	NZ_LMBR01000001.1 Chlorobium limicola strain Frasassi contig-124_0, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/014/696/625/GCF_014696625.1_genomic.fna.gz	94.53	91.35	93.86-95.06	0.415	0.415	0.34-0.52	1	0.084	454/7496	NZ_JACJQL010000001.1 Nostoc parmelioides FACHB-3921 contig1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/129/115/GCF_900129115.1_genomic.fna.gz	94.49	94.49	NA-NA	3.317	HIGH	NA-NA	3	0.548	419/2432	NZ_FQUR01000036.1 Thermoanaerobacter uzonensis DSM 18761, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/310/975/GCF_001310975.1_genomic.fna.gz	94.46	93.85	94.03-94.85	1.630	1.630	1.29-1.97	2	0.422	342/2450	NZ_BAZY01000001.1 Thermoanaerobacter thermocopriae JCM 7501, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/184/965/GCF_900184965.1_genomic.fna.gz	94.41	92.14	93.78-94.99	0.623	0.623	0.47-0.77	1	0.107	210/2654	NZ_FXYA01000214.1 Akkermansia muciniphila isolate Mouse_2_MG.fasta, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/009/856/605/GCF_009856605.1_genomic.fna.gz	94.34	90.77	93.46-95.23	0.353	0.353	0.23-0.47	1	0.065	339/6815	NZ_CP047242.1 Trichormus variabilis 0441 chromosome, complete genome
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/900/116/045/GCF_900116045.1_genomic.fna.gz	94.27	92.00	93.63-94.81	0.622	0.622	0.47-0.78	1	0.104	204/2702	NZ_LT630450.1 Desulfovibrio piger strain FI11049 isolate FI11049 chromosome I, complete sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/012/584/455/GCF_012584455.1_genomic.fna.gz	94.26	93.51	94.02-94.55	1.474	1.474	1.26-1.71	2	0.275	634/5069	NZ_JABAEB010000001.1 Shewanella sp. S-1 Seq1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/000/378/065/GCF_000378065.1_genomic.fna.gz	94.19	93.06	93.62-94.64	1.132	1.132	0.92-1.46	1	0.186	244/2268	NZ_KB899147.1 Porphyromonas gulae DSM 15663 F452DRAFT_scaffold00001.1, whole genome shotgun sequence
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/017/347/585/GCF_017347585.1_genomic.fna.gz	94.14	91.82	93.27-95.27	0.600	0.600	0.35-0.84	2	0.231	177/2492	NZ_AP024480.1 Caldicellulosiruptor diazotrophicus strain YA01 chromosome, complete genome
nanopore_mock2_1gb.fq	gtdb_genomes_reps_r214/database/GCF/001/457/555/GCF_001457555.1_genomic.fna.gz	94.12	92.44	93.44-94.78	0.830	0.830	0.61-1.12	1	0.167	207/2368	NZ_LN831027.1 Fusobacterium nucleatum subsp. polymorphum strain NCTC10562 chromosome 1, complete sequence
