Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_001598915.1_genomic.fna.gz	2.0275	4.4608	96.21	3.134	NA-NA	HIGH	NA-NA	3	3.134	7242/23963	96.21	NZ_BDAP01000001.1 Williamsia muralis NBRC 105860, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000799325.1_genomic.fna.gz	2.0215	3.9984	96.71	3.125	NA-NA	HIGH	NA-NA	3	3.125	7562/21361	96.71	NZ_JUGN01000001.1 Chryseobacterium sp. YR480 EW79DRAFT_scaffold00010.10_C, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_001906585.1_genomic.fna.gz	2.0180	6.6101	95.49	3.119	NA-NA	HIGH	NA-NA	3	3.119	8171/34191	95.49	NZ_JUJA01000100.1 Streptomyces kebangsaanensis strain SUK12 scaffold_100_62638nt, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000963275.1_genomic.fna.gz	1.9822	1.6525	96.21	3.064	NA-NA	HIGH	NA-NA	3	3.064	2724/9015	96.21	NZ_JYOW01000001.1 Streptococcus parasanguinis strain MGH413 TZ97_contig000001, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_002573965.1_genomic.fna.gz	1.9652	6.2438	96.00	3.038	NA-NA	HIGH	NA-NA	3	3.038	9758/34591	96.00	NZ_PDKW01000036.1 Azospirillum sp. B2 Scaffold_01, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_003044935.1_genomic.fna.gz	1.3736	1.1782	96.82	2.123	96.72-96.93	2.123	1.97-2.29	2	2.521	3062/9396	96.45	NZ_POXP01000001.1 Neisseria subflava strain C2012011976 C2012011976_S31_ctg_494, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_001984015.1_genomic.fna.gz	1.2895	2.9022	96.10	1.993	96.02-96.18	1.993	1.87-2.07	2	2.352	6155/24318	95.66	NZ_CP019572.1 Rhodococcus sp. MTM3W5.2 chromosome, complete genome
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_001553955.1_genomic.fna.gz	1.2712	1.3379	96.04	1.965	95.96-96.26	1.965	1.61-1.98	2	2.221	2716/10949	95.60	NZ_CP014234.1 Moraxella osloensis strain CCUG 350, complete genome
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_003053425.1_genomic.fna.gz	1.0886	2.5327	96.20	1.683	96.11-96.27	1.683	1.61-1.78	2	2.104	6280/25399	95.59	NZ_QAYS01000116.1 Achromobacter mucicolens strain KCJK8006 NODE_100_length_1378_cov_18.3669_ID_199, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000981525.1_genomic.fna.gz	0.9549	0.9495	96.47	1.476	96.32-96.60	1.476	1.37-1.60	2	2.010	2674/10442	95.70	NZ_LN774769.1 Lactococcus piscium MKFS47 genome assembly L_piscium, chromosome : I
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000008025.1_genomic.fna.gz	0.9345	0.4707	97.01	1.444	96.84-97.19	1.444	1.29-1.59	2	1.813	1457/4837	96.20	NC_002978.6 Wolbachia endosymbiont of Drosophila melanogaster, complete genome
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000479315.1_genomic.fna.gz	0.8357	0.6719	96.30	1.292	96.13-96.49	1.292	1.18-1.41	2	1.814	2299/8442	95.89	NC_022582.1 Streptococcus sp. I-P16, complete genome
strat/species95_0_R1.fq.gz	release89/bacteria/GB_GCA_003509765.1_genomic.fna.gz	0.6646	1.3034	96.44	1.027	96.32-96.57	1.027	0.96-1.08	1	1.602	4536/21434	95.11	contig_1512
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_002095975.1_genomic.fna.gz	0.4092	0.8355	96.43	0.633	96.26-96.64	0.633	0.58-0.66	1	1.343	2988/19361	94.15	NZ_CP020771.1 Microcystis aeruginosa PCC 7806SL chromosome, complete genome
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_900105335.1_genomic.fna.gz	0.3411	0.4814	96.25	0.527	95.99-96.49	0.527	0.48-0.57	1	1.329	1894/14861	93.57	NZ_LT629770.1 Microbacterium paraoxydans strain DSM 15019 genome assembly, chromosome: I
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_002913305.1_genomic.fna.gz	0.3012	0.2317	97.12	0.466	96.86-97.42	0.466	0.41-0.50	1	1.270	1273/8301	94.13	NZ_PPBA01000001.1 Campylobacter concisus strain AAUH-3UCce2 1102013, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/GB_GCA_001058355.1_genomic.fna.gz	0.2869	0.2103	95.10	0.444	94.63-95.66	0.444	0.36-0.52	1	1.169	635/7853	92.21	JUUF01000001.1 Carnobacterium maltaromaticum strain 757_CMAL 0_1290_54594, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000938975.1_genomic.fna.gz	0.2755	1.3278	96.08	0.426	95.89-96.23	0.426	0.40-0.46	1	1.302	5230/51218	92.90	NZ_LK022848.1 Streptomyces iranensis genome assembly Siranensis, scaffold SCAF00001
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000722815.1_genomic.fna.gz	0.2730	0.2096	96.63	0.422	96.25-97.02	0.422	0.36-0.47	1	1.211	1089/8174	93.70	NZ_JPFT01000001.1 Streptococcus mitis strain SK1126 gsmSK1126.contig.0_1, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000745015.1_genomic.fna.gz	0.2416	0.8116	96.10	0.373	95.87-96.32	0.373	0.35-0.41	1	1.199	3345/36095	92.61	NZ_JQNA01000001.1 Burkholderia sp. 9120 FA94DRAFT_unitig_1_quiver.1_C, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000367805.1_genomic.fna.gz	0.1579	0.0541	96.67	0.244	95.79-97.52	0.244	0.17-0.33	1	1.132	288/3723	92.08	NZ_AORH01000001.1 Mycoplasma bovigenitalium 51080 contig00003, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000156375.1_genomic.fna.gz	0.1284	0.1463	96.55	0.199	95.85-97.15	0.199	0.16-0.25	1	1.111	751/12133	91.42	NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000935585.1_genomic.fna.gz	0.1253	0.2228	96.23	0.194	95.65-96.78	0.194	0.16-0.23	1	1.124	1055/19325	91.05	NZ_JXYQ01000001.1 Acidovorax temperans strain KY4 Contig_1, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000316115.1_genomic.fna.gz	0.1164	0.4359	95.67	0.180	95.23-96.09	0.180	0.15-0.21	1	1.093	1620/38002	90.32	NZ_JH993793.1 Leptolyngbya sp. PCC 7375 Lepto7375DRAFT_LPA.1, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000956595.1_genomic.fna.gz	0.1149	0.2327	96.83	0.178	96.32-97.31	0.178	0.15-0.21	1	1.091	1343/21912	91.39	NZ_JYOO01000001.1 Bacillus aryabhattai B8W22 contig01, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/GB_GCA_003521095.1_genomic.fna.gz	0.1019	0.0903	97.38	0.158	96.64-98.30	0.158	0.12-0.20	1	1.082	633/9670	91.58	contig_2425
strat/species95_0_R1.fq.gz	release89/bacteria/GB_GCA_900319345.1_genomic.fna.gz	0.0846	0.0720	95.47	0.131	94.33-96.76	0.131	0.08-0.19	1	1.068	278/9348	89.28	ONNZ01000066.1 uncultured Clostridiales bacterium isolate RUG472 genome assembly, contig: scaffold_38308, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_000407565.1_genomic.fna.gz	0.0809	0.0774	96.31	0.125	95.35-97.40	0.125	0.09-0.17	1	1.087	379/10118	89.95	NZ_ASWI01000001.1 Enterococcus cecorum DSM 20682 = ATCC 43198 acyrV-supercont1.1, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_002968995.1_genomic.fna.gz	0.0680	0.1531	97.12	0.105	96.33-97.83	0.105	0.08-0.13	1	1.062	965/23380	90.23	NZ_PUWT01000001.1 Photorhabdus luminescens strain H1 H1_C1, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/RS_GCF_001592205.1_genomic.fna.gz	0.0339	0.0452	96.34	0.052	94.84-98.22	0.052	0.03-0.09	1	1.030	237/14380	87.60	NZ_BCWM01000001.1 Brevundimonas vesicularis NBRC 12165, whole genome shotgun sequence
strat/species95_0_R1.fq.gz	release89/bacteria/GB_GCA_003264365.1_genomic.fna.gz	0.0289	0.0828	96.77	0.045	95.44-98.51	0.045	0.02-0.07	1	1.048	505/31275	87.54	PYAK01000001.1 Micromonospora noduli strain GUI43 GUI43.00001, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_000963275.1_genomic.fna.gz	29.7703	21.6649	98.23	50.000	NA-NA	HIGH	NA-NA	50	37.982	5176/9015	98.23	NZ_JYOW01000001.1 Streptococcus parasanguinis strain MGH413 TZ97_contig000001, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_000448565.1_genomic.fna.gz	25.6024	20.7284	95.95	43.000	NA-NA	HIGH	NA-NA	43	31.859	2615/9434	95.95	CM002128.1 Streptococcus sp. HSISM1 chromosome, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_003186475.1_genomic.fna.gz	6.2449	10.9574	97.39	10.489	NA-NA	HIGH	NA-NA	12	10.489	9651/21926	97.39	NZ_CP021164.1 Serratia marcescens strain 332 chromosome, complete genome
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_003487125.1_genomic.fna.gz	4.7343	2.7759	97.33	7.951	NA-NA	HIGH	NA-NA	8	7.951	3126/7231	97.33	contig_12264
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_000434535.1_genomic.fna.gz	4.5014	2.9807	95.44	7.560	NA-NA	HIGH	NA-NA	8	7.560	1933/8213	95.44	FR878548.1 Collinsella sp. CAG:166 genomic scaffold, scf5, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_000499185.1_genomic.fna.gz	4.2804	3.2350	96.98	7.189	NA-NA	HIGH	NA-NA	7	7.189	3655/9452	96.98	NZ_AWUO01000001.1 Bifidobacterium sp. A11 contig00001, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_002165735.1_genomic.fna.gz	3.3328	10.7103	96.39	5.598	NA-NA	HIGH	NA-NA	5	5.598	12747/39797	96.39	NZ_NHML01000099.1 Rhodococcus sp. NCIMB 12038 Contig_101, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_000832025.1_genomic.fna.gz	2.6492	4.1109	96.78	4.449	NA-NA	HIGH	NA-NA	4	4.449	6961/19226	96.78	NZ_JPII01000001.1 Shewanella sp. cp20 Contig_0, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_900478295.1_genomic.fna.gz	2.5683	1.4972	96.03	4.314	NA-NA	HIGH	NA-NA	4	4.314	1993/6991	96.03	NZ_LS483488.1 Helicobacter pylori strain NCTC11637 genome assembly, chromosome: 1
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_000160015.1_genomic.fna.gz	2.3090	1.6966	95.62	3.878	NA-NA	HIGH	NA-NA	4	3.878	2296/9199	95.62	NZ_GG667606.1 Veillonella dispar ATCC 17748 Scfld2, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_002697205.1_genomic.fna.gz	2.0364	2.8117	95.54	3.420	NA-NA	HIGH	NA-NA	3	3.420	4032/16573	95.54	NZUN01000153.1 Gammaproteobacteria bacterium isolate NAT84 100024, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_001482755.1_genomic.fna.gz	1.7964	2.2430	96.84	3.017	NA-NA	HIGH	NA-NA	3	3.017	5793/15650	96.84	NZ_LMXM01000006.1 Chloracidobacterium thermophilum strain OC1 Contig_15, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_002723485.1_genomic.fna.gz	1.6863	1.6274	96.30	2.832	NA-NA	HIGH	NA-NA	3	2.832	3732/12010	96.30	NZ_NWVW01000010.1 Arcobacter canalis strain F138-33 NODE_10_length_114100_cov_53.6417_ID_3475, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_003144325.1_genomic.fna.gz	1.0856	1.5429	96.82	1.823	96.75-96.88	1.823	1.73-1.92	2	2.198	5477/17640	96.30	NZ_PENS01000011.1 Proteus terrae strain LMG 28659 Scaffold10_1, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_003086795.1_genomic.fna.gz	0.9346	1.4814	96.44	1.570	96.34-96.51	1.570	1.49-1.66	2	2.023	5097/19643	95.74	NZ_CP026003.1 Stenotrophomonas sp. SAU14A_NAIMI4_5 chromosome
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_001418135.1_genomic.fna.gz	0.9236	2.5389	96.55	1.551	96.48-96.62	1.551	1.49-1.61	2	2.021	9180/34218	95.84	NZ_LIPQ01000001.1 Streptomyces aureus strain NRRL B-2808 contig_1, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_001425825.1_genomic.fna.gz	0.9072	2.0518	96.22	1.524	96.14-96.30	1.524	1.45-1.60	2	1.937	6682/27964	95.49	NZ_LMDM01000001.1 Rhizobacter sp. Root1238 contig_1, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_000747345.1_genomic.fna.gz	0.8736	1.0370	96.52	1.467	96.40-96.62	1.467	1.38-1.56	2	1.922	3581/13826	95.74	NZ_CP008855.1 Bacillus sp. X1(2014), complete genome
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_002335925.1_genomic.fna.gz	0.6662	0.9947	96.51	1.119	96.40-96.65	1.119	1.04-1.18	1	1.636	4223/18632	95.32	DDDM01000105.1 TPA_asm: Alteromonadaceae bacterium UBA1980 UBA1980_contig_101560, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_001457835.1_genomic.fna.gz	0.5254	0.3170	96.25	0.882	96.04-96.58	0.882	0.77-0.98	1	1.499	1277/7022	94.65	NZ_LN898223.1 Fenollaria timonensis strain GD5, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_000384495.1_genomic.fna.gz	0.5186	0.1131	96.03	0.871	95.59-96.45	0.871	0.72-1.02	1	1.501	457/2720	94.41	ARQR01000001.1 Actinobacterium SCGC AAA015-D07 IBHYDRAFT_NODE-unique_1_len_118550.1_C, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_900185035.1_genomic.fna.gz	0.4442	0.5965	96.45	0.746	96.31-96.60	0.746	0.68-0.79	1	1.405	2934/16867	94.51	NZ_FXYG01000011.1 Ruegeria arenilitoris strain CECT 8715, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_003002995.1_genomic.fna.gz	0.3625	0.4590	96.55	0.609	96.39-96.75	0.609	0.55-0.64	1	1.329	2464/15767	94.19	NZ_PVTM01000001.1 Halomonas ventosae strain USBA 854 Ga0105848_101, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_000156695.2_genomic.fna.gz	0.2171	0.5912	96.05	0.365	95.76-96.31	0.365	0.33-0.40	1	1.208	2886/32278	92.51	NZ_ABYX02000001.1 Streptomyces roseosporus NRRL 11379 supercont4.1, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_002688585.1_genomic.fna.gz	0.1985	0.0799	95.97	0.333	95.29-96.68	0.333	0.25-0.41	1	1.173	398/4924	92.21	NZ_CP024034.1 Candidatus Fonsibacter ubiquis isolate LSUCC0530 chromosome, complete genome
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_001887735.1_genomic.fna.gz	0.1538	0.2083	95.69	0.258	95.20-96.13	0.258	0.22-0.30	1	1.126	985/16587	91.29	NZ_JPKW01000001.1 Paracoccus sp. SM22M-07 scaffold01, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_002327145.1_genomic.fna.gz	0.1445	0.3143	96.56	0.243	96.20-96.89	0.243	0.21-0.27	1	1.145	2015/27143	91.95	NZ_CP023422.1 Janthinobacterium svalbardensis strain PAMC 27463 chromosome, complete genome
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_002690585.1_genomic.fna	0.1250	0.0283	96.64	0.210	95.40-97.88	0.210	0.12-0.29	1	1.106	180/2686	91.65	NZFG01000001.1 Pelagibacteraceae bacterium isolate MED724 127, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_002708495.1_genomic.fna.gz	0.1178	0.0590	95.99	0.198	95.04-96.90	0.198	0.14-0.27	1	1.090	311/6040	90.87	PAON01000041.1 Dehalococcoidia bacterium isolate SAT215 106828, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_000964305.1_genomic.fna.gz	0.0863	0.1974	96.37	0.145	95.87-96.90	0.145	0.12-0.17	1	1.079	1248/28503	90.40	NZ_LAND01000001.1 Streptomyces sp. WMMB 714 H181DRAFT_scaffold00001.1_C, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_003521095.1_genomic.fna.gz	0.0535	0.0414	97.38	0.090	96.21-98.52	0.090	0.06-0.13	1	1.045	374/9670	90.04	contig_2425
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_003053425.1_genomic.fna.gz	0.0527	0.1071	96.34	0.089	95.41-97.08	0.089	0.07-0.12	1	1.079	693/25399	89.03	NZ_QAYS01000116.1 Achromobacter mucicolens strain KCJK8006 NODE_100_length_1378_cov_18.3669_ID_199, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_001605965.1_genomic.fna.gz	0.0505	0.1104	97.28	0.085	96.40-98.07	0.085	0.06-0.11	1	1.055	939/26518	89.78	NZ_CP014947.1 Pseudomonas koreensis strain D26, complete genome
strat/species95_8_R1.fq.gz	release89/bacteria/RS_GCF_002146655.1_genomic.fna.gz	0.0258	0.0503	97.15	0.043	95.91-99.13	0.043	0.02-0.06	1	1.021	424/23935	87.80	NZ_NFDB01000001.1 Bacillus thuringiensis serovar roskildiensis strain BGSC 4BG1 4BG1_contig000001, whole genome shotgun sequence
strat/species95_8_R1.fq.gz	release89/bacteria/GB_GCA_001264245.1_genomic.fna.gz	0.0207	0.0408	97.71	0.035	96.29-99.69	0.035	0.02-0.06	1	1.017	351/20602	87.69	CP011339.1 Microcystis panniformis FACHB-1757, complete genome
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_000466335.1_genomic.fna.gz	19.1021	11.3479	96.90	23.000	NA-NA	HIGH	NA-NA	23	22.789	3265/8664	96.90	NZ_KE952586.1 Aggregatibacter sp. oral taxon 458 str. W10330 Scaffold0, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/GB_GCA_002282595.1_genomic.fna.gz	9.2334	8.5635	96.78	11.118	NA-NA	HIGH	NA-NA	11	11.118	4925/13594	96.78	NCJV01000282.1 Pseudomonas sp. 34-62-33 04302015_34_scaffold_10000, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/GB_GCA_900465605.1_genomic.fna.gz	8.7985	12.0765	97.06	10.594	NA-NA	HIGH	NA-NA	11	10.594	8034/20250	97.06	UBJK01000033.1 Rhizobiales bacterium isolate AFS000066 genome assembly, contig: contig_33, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_001659845.1_genomic.fna.gz	8.5044	17.7540	96.15	10.240	NA-NA	HIGH	NA-NA	10	10.240	8889/30002	96.15	NZ_LXQN01000001.1 Paenibacillus sp. AD87 gpAD87_contig0001, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_000963275.1_genomic.fna.gz	7.3552	4.5468	96.68	8.856	NA-NA	HIGH	NA-NA	9	8.856	3169/9015	96.68	NZ_JYOW01000001.1 Streptococcus parasanguinis strain MGH413 TZ97_contig000001, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_000407565.1_genomic.fna.gz	6.9846	4.9556	95.94	8.410	NA-NA	HIGH	NA-NA	8	8.410	2796/10118	95.94	NZ_ASWI01000001.1 Enterococcus cecorum DSM 20682 = ATCC 43198 acyrV-supercont1.1, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_001887735.1_genomic.fna.gz	5.1516	5.9264	95.70	6.203	NA-NA	HIGH	NA-NA	6	6.203	4241/16587	95.70	NZ_JPKW01000001.1 Paracoccus sp. SM22M-07 scaffold01, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_001422665.1_genomic.fna.gz	4.3756	4.5427	96.29	5.269	NA-NA	HIGH	NA-NA	5	5.269	4700/15195	96.29	NZ_LMLU01000001.1 Arthrobacter sp. Leaf234 contig_1, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/GB_GCA_001643555.1_genomic.fna.gz	4.0903	1.6003	95.81	4.925	NA-NA	HIGH	NA-NA	5	4.925	1491/5616	95.81	LXTH01000231.1 Nitrospirae bacterium SPGG5 10010, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_000739795.1_genomic.fna.gz	3.3358	6.6778	96.75	4.016	NA-NA	HIGH	NA-NA	4	4.016	10642/29623	96.75	NZ_BBJI01000089.1 Paraburkholderia kururiensis subsp. thiooxydans NBRC 107107, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_000479315.1_genomic.fna.gz	3.0784	1.8351	97.08	3.707	NA-NA	HIGH	NA-NA	3	3.707	3367/8442	97.08	NC_022582.1 Streptococcus sp. I-P16, complete genome
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_002252675.1_genomic.fna.gz	2.0321	1.9582	96.19	2.447	96.10-96.28	2.447	2.27-2.62	2	2.693	3859/14012	95.93	NZ_NQKY01000001.1 Synechococcus sp. BO 8801 NODE_1__length_312637_cov_20.9693, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_003002995.1_genomic.fna.gz	1.7137	1.8433	96.68	2.063	96.62-96.78	2.063	1.89-2.16	2	2.353	4871/15767	96.28	NZ_PVTM01000001.1 Halomonas ventosae strain USBA 854 Ga0105848_101, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/GB_GCA_002372755.1_genomic.fna.gz	1.2751	0.6497	96.46	1.535	96.33-96.60	1.535	1.44-1.67	2	1.947	1925/7431	95.74	DFII01000008.1 TPA_asm: Lachnospiraceae bacterium UBA3701 UBA3701_contig_101874, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_001552375.1_genomic.fna.gz	1.2377	1.4464	95.57	1.490	95.46-95.67	1.490	1.38-1.57	2	1.988	3304/17209	94.82	NZ_BCRB01000001.1 Cellulomonas iranensis NBRC 101100 = JCM 18110 strain NBRC 101100, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/GB_GCA_000434515.1_genomic.fna	1.1420	0.8559	96.69	1.375	96.57-96.79	1.375	1.30-1.45	2	1.851	2895/10890	95.82	FR879826.1 Prevotella sp. CAG:604 genomic scaffold, scf4, whole genome shotgun sequence
strat/species95_9_R1.fq.gz	release89/bacteria/RS_GCF_000191725.1_genomic.fna.gz	1.1193	0.5596	97.18	1.348	97.00-97.29	1.348	1.25-1.46	2	1.887	2231/7233	96.28	NZ_AEXM01000035.1 Anaerococcus prevotii ACS-065-V-Col13 contig00010, whole genome shotgun sequence
