Genome	ERR1293793_1.fastq.gz Mean
GCF_020554845.1_genomic	0.18125905
GCA_934402125.1_genomic	0.08730095
GCF_009680455.1_genomic	1.6796404
GCA_944377425.1_genomic	0.05970099
GCA_025151215.1_genomic	1.8993683
GCF_020709055.1_genomic	0.9635643
GCF_014297285.1_genomic	1.152841
GCA_025150425.1_genomic	0.21568088
GCA_904424815.1_genomic	0.05075755
GCF_003480315.1_genomic	0.16874102
GCF_023347275.1_genomic	0.39881542
GCA_000432435.1_genomic	1.4473174
GCA_025145845.1_genomic	0.45934787
GCF_018326305.1_genomic	0.7207918
GCF_000156195.1_genomic	0.27670866
GCA_000435555.1_genomic	0.35258362
GCF_014306095.1_genomic	0.116606355
GCF_003024715.1_genomic	0.2602411
GCA_900553595.1_genomic	4.4154477
GCF_006542665.1_genomic	0.5235607
GCA_900545225.1_genomic	0.12040626
GCA_003447235.1_genomic	6.297489
GCA_000434735.1_genomic	2.354563
GCF_000153925.1_genomic	0.130535
GCF_003473545.1_genomic	0.21013549
GCA_003478935.1_genomic	0.18274425
GCF_009738225.1_genomic	0.28969866
GCF_000154465.1_genomic	1.4886134
GCA_003522945.1_genomic	0.40740764
GCA_900539625.1_genomic	8.2753725
GCF_014647335.1_genomic	0.26111996
GCA_916988195.3_genomic	0.34141362
GCA_003460745.1_genomic	0.13665093
GCF_000949455.1_genomic	0.1957902
GCA_003584705.1_genomic	1.2385073
GCF_009696065.1_genomic	0.39129797
GCA_900551415.1_genomic	0.13401307
GCF_003324185.1_genomic	0.6627298
GCF_003461625.1_genomic	1.5702343
GCF_000025985.1_genomic	0.39409947
GCF_000174195.1_genomic	0.49387732
GCF_010509575.1_genomic	1.9285437
GCA_900550775.1_genomic	0.1174054
GCA_900066355.1_genomic	0.4544969
GCA_025152405.1_genomic	0.1569575
GCF_020687245.1_genomic	0.7282913
GCF_014337155.1_genomic	1.0076745
GCF_000210095.1_genomic	0.10782617
GCF_003460505.1_genomic	0.13102432
GCA_905205065.1_genomic	0.09807204
GCA_900552455.1_genomic	0.081003234
GCF_001404675.1_genomic	2.0271084
GCA_900550625.1_genomic	0.1359048
GCF_000012825.1_genomic	8.650018
