Genome	SRR6075232_1.fastq.gz Mean
GCA_905214365.1_genomic	0.21900804
GCA_900553905.1_genomic	0.17506064
GCA_900557035.1_genomic	155.61983
GCF_009738225.1_genomic	0.53068054
GCF_000154465.1_genomic	68.30117
GCA_019417795.1_genomic	7.0066643
GCA_902363135.1_genomic	0.9535867
GCF_015667935.1_genomic	0.19063991
GCF_003434055.1_genomic	0.55180955
GCA_930989305.1_genomic	0.05945759
GCA_003460745.1_genomic	11.613664
GCF_012317185.1_genomic	0.24329104
GCF_000949455.1_genomic	1.5582037
GCF_000164675.2_genomic	0.3033691
GCA_000434335.1_genomic	2.8071592
GCA_018223435.1_genomic	0.9147193
GCF_013009555.1_genomic	16.355438
GCA_003584705.1_genomic	23.771973
GCF_009696065.1_genomic	0.7544467
GCF_008727735.1_genomic	0.5303661
GCF_003324185.1_genomic	17.822996
GCA_900555435.1_genomic	0.33098736
GCF_003461625.1_genomic	8.228571
GCF_000174195.1_genomic	10.196944
GCF_003269275.1_genomic	20.03857
GCF_010509575.1_genomic	8.743432
GCF_000177335.1_genomic	0.039714854
GCF_003461245.1_genomic	1.0478135
GCA_025152405.1_genomic	10.182021
GCF_014384805.1_genomic	0.27259013
GCA_900540255.1_genomic	0.19372092
GCF_020687245.1_genomic	17.821947
GCA_007845355.1_genomic	0.22636378
GCA_019118705.1_genomic	0.07212465
GCF_002222615.2_genomic	7.11753
GCF_900104615.1_genomic	0.5575307
GCF_019042245.1_genomic	0.12651062
GCA_934717555.1_genomic	0.18555753
GCF_014281125.1_genomic	0.2220474
GCF_014337155.1_genomic	37.199482
GCA_900770535.1_genomic	1.0619384
GCF_020564355.1_genomic	5.9965653
GCA_019421725.1_genomic	0.057650983
GCF_003460505.1_genomic	1.1873051
GCA_002491065.1_genomic	0.31161988
GCF_009695995.1_genomic	21.952919
GCA_003477405.1_genomic	0.87076855
GCF_014982855.1_genomic	0.20995222
GCF_900148495.1_genomic	2.6315978
GCA_904420205.1_genomic	0.042384468
GCA_900547165.1_genomic	0.10753881
GCF_000012825.1_genomic	12.416983
