Genome	SRR5936099_1.fastq.gz Mean
GCA_934256695.1_genomic	0.11233455
GCF_003268275.1_genomic	0.0667311
GCA_000436075.1_genomic	0.122665785
GCF_024168045.1_genomic	1.5299785
GCF_001406815.1_genomic	13.763618
GCF_003865035.1_genomic	0.7715574
GCA_900542395.1_genomic	0.16822003
GCA_900542445.1_genomic	0.28704703
GCA_019410105.1_genomic	0.12096209
GCA_900545745.1_genomic	0.9419161
GCF_013304385.1_genomic	0.7024025
GCF_003435815.1_genomic	0.25822812
GCF_001314995.1_genomic	1.8627441
GCA_019411365.1_genomic	0.31903744
GCA_001305115.1_genomic	0.27756605
GCA_003481005.1_genomic	2.4601178
GCF_000173975.1_genomic	0.30728823
GCA_934539585.1_genomic	0.16900943
GCF_003479605.1_genomic	3.1011837
GCF_000011065.1_genomic	1.808277
GCA_900541315.1_genomic	0.2469962
GCF_000969835.1_genomic	0.26553527
GCA_934130935.1_genomic	0.25493175
GCF_000701705.1_genomic	0.23779099
GCA_025147485.1_genomic	20.424011
GCF_018918145.1_genomic	0.27427772
GCF_020554845.1_genomic	0.8164414
GCF_009680455.1_genomic	2.2729378
GCA_025151215.1_genomic	8.274529
GCA_934613505.1_genomic	0.91246706
GCF_014297285.1_genomic	1.429419
GCA_904419525.1_genomic	0.06555239
GCA_025150425.1_genomic	0.4472781
GCA_001414325.1_genomic	0.5619289
GCA_003507655.1_genomic	0.09949671
GCA_934292725.1_genomic	1.8531384
GCF_023347275.1_genomic	8.124231
GCA_025145845.1_genomic	2.2751157
GCA_003521145.1_genomic	0.03542189
GCF_018326305.1_genomic	1.4027108
GCA_900757485.1_genomic	0.08032042
GCA_900756555.1_genomic	0.7004273
GCA_900542115.1_genomic	0.2706869
GCF_003024715.1_genomic	1.2038578
GCF_001025135.1_genomic	0.1683454
GCA_900547405.1_genomic	0.5466647
GCF_006542665.1_genomic	2.1007822
GCA_900539695.1_genomic	0.660189
GCA_905214155.1_genomic	0.30545035
GCA_944387775.1_genomic	0.28314066
GCF_000210075.1_genomic	6.3804817
GCA_014385165.1_genomic	3.458001
GCF_000153925.1_genomic	0.9979425
GCA_003478935.1_genomic	1.9699552
GCA_900546255.1_genomic	0.19287886
GCA_900549055.1_genomic	0.458234
GCF_000154465.1_genomic	10.050711
GCA_001917135.1_genomic	1.3455356
GCA_003522945.1_genomic	0.38346252
GCA_900543755.1_genomic	0.051881842
GCA_900553525.1_genomic	0.08087155
GCA_900545585.1_genomic	0.68717635
GCF_014647335.1_genomic	2.351129
GCA_916988195.3_genomic	2.255626
GCF_000949455.1_genomic	0.5761981
GCA_000434335.1_genomic	2.31066
GCA_018223435.1_genomic	0.43969455
GCA_003584705.1_genomic	2.8934786
GCF_009696065.1_genomic	0.3815728
GCF_003324185.1_genomic	14.711462
GCA_900540595.1_genomic	2.7503066
GCF_000174195.1_genomic	1.7632077
GCA_001916035.1_genomic	0.23027487
GCA_900544245.1_genomic	0.21978521
GCF_003269275.1_genomic	9.396092
GCF_010509575.1_genomic	8.393103
GCA_900760345.1_genomic	0.08696901
GCA_900066355.1_genomic	0.37493238
GCA_900554855.1_genomic	0.3203333
GCF_020687245.1_genomic	11.342472
GCF_002222615.2_genomic	10.288926
GCA_900760825.1_genomic	0.15008277
GCF_900104615.1_genomic	0.49241132
GCF_014337155.1_genomic	0.8824569
GCA_900761485.1_genomic	0.28392202
GCA_019421725.1_genomic	0.057399265
GCF_003464165.1_genomic	1.9559106
GCF_009695995.1_genomic	1.540289
GCA_900547165.1_genomic	0.69813126
GCA_900547385.1_genomic	3.5963132
GCF_000012825.1_genomic	22.485807
