Genome	ERR1297654_1.fastq.gz Mean
GCA_944385265.1_genomic	0.04910237
GCF_018918025.1_genomic	0.77895075
GCA_025148125.1_genomic	5.4458733
GCF_003725955.1_genomic	0.3329575
GCF_000158035.1_genomic	0.29620388
GCA_900544765.1_genomic	0.1053222
GCA_003516765.1_genomic	0.98004866
GCA_904399395.1_genomic	0.0815517
GCA_944387845.1_genomic	0.15384312
GCF_003461955.1_genomic	3.8742971
GCF_000010425.1_genomic	11.110994
GCF_900537995.1_genomic	2.2121506
GCF_018408575.1_genomic	1.8674505
GCA_025150085.1_genomic	3.540248
GCA_002314265.1_genomic	0.29374307
GCA_003514385.1_genomic	1.390943
GCA_944384285.1_genomic	0.06743961
GCF_000469345.1_genomic	0.47880268
GCF_000239295.1_genomic	0.19985522
GCA_944386855.1_genomic	0.081501864
GCA_902362775.1_genomic	0.40632218
GCA_900546265.1_genomic	0.32748422
GCA_944385065.1_genomic	0.10525955
GCA_000436755.1_genomic	0.1814742
GCA_000154345.1_genomic	0.2823423
GCA_934615635.1_genomic	0.060581945
GCF_900128465.1_genomic	0.06932264
GCA_000432135.1_genomic	0.5684565
GCA_900754755.1_genomic	0.077965364
GCF_900104605.1_genomic	0.8396401
GCF_020736365.1_genomic	1.0235258
GCF_019734885.1_genomic	0.33103007
GCA_900543555.1_genomic	0.36235476
GCA_902363665.1_genomic	0.40754455
GCF_003697165.2_genomic	7.7233777
GCA_900544265.1_genomic	6.722586
GCA_018712425.1_genomic	0.08961578
GCA_019117305.1_genomic	0.115637966
GCA_002338885.1_genomic	0.8876947
GCF_000381365.1_genomic	1.0198551
GCA_900550055.1_genomic	0.38014132
GCF_000188175.1_genomic	11.319369
GCA_018228645.1_genomic	0.49719146
GCA_025147765.1_genomic	11.114649
GCA_003149735.1_genomic	0.07604973
GCF_000296465.1_genomic	0.5293704
GCA_018714125.1_genomic	0.045792557
GCA_900555195.1_genomic	0.08082003
GCA_019421015.1_genomic	0.07422387
GCA_003531585.1_genomic	0.33157003
GCF_003416765.1_genomic	1.2034023
GCF_003481705.1_genomic	0.5872311
GCA_001304875.1_genomic	0.110805474
GCA_902783515.1_genomic	0.16133653
GCA_900752115.1_genomic	0.59615815
GCA_023403475.1_genomic	0.07502404
GCF_003634345.1_genomic	0.16893432
GCA_905203015.1_genomic	0.059762605
GCF_016901815.1_genomic	0.41429585
GCF_000190535.1_genomic	0.9072859
GCA_902362965.1_genomic	7.0625124
GCA_944385645.1_genomic	0.1647777
GCA_944384255.1_genomic	0.099751495
GCF_003472385.1_genomic	0.038746003
GCF_000012545.1_genomic	0.100481935
GCA_944388395.1_genomic	0.06522312
GCF_003287495.1_genomic	0.7102753
GCF_900119895.1_genomic	0.20261423
GCA_025148635.1_genomic	0.35038096
GCA_000434195.1_genomic	4.1018887
GCF_902381825.1_genomic	0.4079895
GCA_900548615.1_genomic	0.7344994
GCA_001312505.1_genomic	1.3497757
GCF_000016525.1_genomic	1.624049
GCF_000196555.1_genomic	1.358657
GCF_001487165.1_genomic	2.012849
GCA_018714645.1_genomic	0.45474622
GCA_003096535.1_genomic	0.9375486
GCF_003024685.1_genomic	0.35282287
GCA_900555925.1_genomic	0.042028546
GCF_900113455.1_genomic	22.708836
GCF_000225345.1_genomic	3.2259612
GCA_003534295.1_genomic	3.2230594
GCA_019119775.1_genomic	0.053797167
GCA_025149785.1_genomic	2.7901611
GCF_014287955.1_genomic	0.96198565
GCA_003525905.1_genomic	0.77934474
GCA_000436835.1_genomic	3.7184339
GCA_025146565.1_genomic	2.244702
GCA_904420555.1_genomic	0.100625254
GCA_019118505.1_genomic	0.5743447
GCA_900539945.1_genomic	2.6466146
GCA_021029595.1_genomic	2.8344128
GCA_019419895.1_genomic	0.09859382
GCA_904397845.1_genomic	0.5148938
GCA_900548465.1_genomic	1.1049939
GCF_020687205.1_genomic	0.49561942
GCA_944393575.1_genomic	0.18342316
GCA_000434635.1_genomic	0.7190704
GCA_900546685.1_genomic	0.11639665
GCA_025144995.1_genomic	0.91371316
GCF_009695905.1_genomic	0.5500987
GCF_000765235.1_genomic	9.000737
GCA_000434215.1_genomic	0.33370593
GCF_003474435.1_genomic	1.2855936
GCA_000435055.1_genomic	0.44737482
GCF_900106845.1_genomic	0.13653548
GCA_905205195.1_genomic	0.08476023
GCF_023347255.1_genomic	2.9563782
GCA_025150245.1_genomic	1.5138227
GCF_000236865.1_genomic	0.5315221
GCA_930990125.1_genomic	0.28179556
GCF_023347235.1_genomic	1.9425733
GCF_000466265.1_genomic	0.12082708
GCA_000436075.1_genomic	1.9692037
GCA_900553265.1_genomic	0.07890907
GCF_014337215.1_genomic	0.0985719
GCF_014202115.1_genomic	0.18579945
GCA_900548145.1_genomic	0.08624315
GCA_944388335.1_genomic	0.093897186
GCA_020687485.1_genomic	0.77607083
GCF_024168045.1_genomic	1.1243069
GCF_001406815.1_genomic	8.040361
GCF_003865035.1_genomic	0.5041389
GCF_003574295.1_genomic	0.34975582
GCA_902362725.1_genomic	0.77130663
GCA_904420255.1_genomic	0.09212824
GCF_003315195.1_genomic	0.09196173
GCA_900754795.1_genomic	0.072972715
GCA_944391235.1_genomic	0.08107523
GCA_900542395.1_genomic	0.87343895
GCA_900545515.1_genomic	0.09992841
GCA_900547815.1_genomic	1.1968621
GCA_000435175.1_genomic	1.6829853
GCA_900542445.1_genomic	0.2745471
GCA_018712885.1_genomic	0.1347166
GCA_019410105.1_genomic	0.2881307
GCA_900544655.1_genomic	0.3527785
GCA_904420565.1_genomic	0.11628143
GCF_002159845.1_genomic	0.6649605
GCA_934659475.1_genomic	0.13136888
GCF_013304385.1_genomic	0.8869188
GCA_900545935.1_genomic	0.15832692
GCA_900545925.1_genomic	0.6821837
GCF_900129655.1_genomic	0.8497862
GCA_900544825.1_genomic	10.253514
GCA_904420075.1_genomic	0.06242632
GCA_018228685.1_genomic	5.7992167
GCF_003435815.1_genomic	0.41947916
GCF_001314995.1_genomic	1.6924242
GCA_019411365.1_genomic	1.2758
GCA_003481005.1_genomic	0.86529255
GCA_905214955.1_genomic	0.22961898
GCA_944375715.1_genomic	0.086798824
GCF_000173975.1_genomic	4.5815887
GCA_944386485.1_genomic	0.07497194
GCF_003479605.1_genomic	2.1216059
GCA_900541315.1_genomic	0.46280947
GCF_000146185.1_genomic	2.4797478
GCA_025147485.1_genomic	3.594653
GCA_944386445.1_genomic	0.040402964
GCA_934643825.1_genomic	0.12791926
GCF_020554845.1_genomic	0.7993331
GCF_016902445.1_genomic	0.43802547
GCA_025151215.1_genomic	1.7075031
GCF_014297285.1_genomic	1.4034654
GCA_025150425.1_genomic	0.35995764
GCA_900547455.1_genomic	1.2496159
GCF_003458715.1_genomic	4.3129387
GCA_003507655.1_genomic	0.8804245
GCA_900546885.1_genomic	0.2322553
GCA_900554725.1_genomic	0.24832222
GCA_000432435.1_genomic	37.955833
GCF_000014445.1_genomic	0.32969606
GCA_025145845.1_genomic	1.3701108
GCA_934647945.1_genomic	0.1270595
GCF_000157915.1_genomic	0.69199765
GCA_904393115.1_genomic	0.7171808
GCF_018326305.1_genomic	2.0807362
GCA_944324075.1_genomic	0.1297458
GCA_900542115.1_genomic	0.21270047
GCF_000156195.1_genomic	0.6541686
GCA_000435555.1_genomic	12.510512
GCF_014306095.1_genomic	0.2922534
GCF_003024715.1_genomic	1.1086863
GCA_905198825.1_genomic	5.0210614
GCA_944387015.1_genomic	0.46631324
GCF_003477705.1_genomic	0.596864
GCA_900553245.1_genomic	1.0397313
GCA_003150225.1_genomic	0.1268199
GCA_900548365.1_genomic	0.8098921
GCF_006542665.1_genomic	0.31506088
GCF_001754075.1_genomic	0.9057771
GCA_900542565.1_genomic	0.24064475
GCA_900545225.1_genomic	0.28383282
GCA_003539495.1_genomic	0.5809232
GCA_900539695.1_genomic	0.4260782
GCA_900546065.1_genomic	0.63416857
GCF_000210075.1_genomic	1.2876868
GCA_904398315.1_genomic	0.24721597
GCA_944383465.1_genomic	0.4265304
GCF_000153925.1_genomic	3.678236
GCF_003473545.1_genomic	0.8526594
GCA_003478935.1_genomic	1.0400848
GCF_003010495.1_genomic	6.9844875
GCA_944386835.1_genomic	0.059567455
GCA_900546255.1_genomic	1.8302618
GCA_018223365.1_genomic	0.5206517
GCA_900754775.1_genomic	0.15510479
GCF_000154465.1_genomic	0.73055243
GCA_944385075.1_genomic	0.13245404
GCA_003522945.1_genomic	0.60288936
GCA_902363135.1_genomic	0.5636478
GCA_900545585.1_genomic	0.68971395
GCA_904378045.1_genomic	0.1283649
GCA_916988195.3_genomic	1.3190006
GCA_003460745.1_genomic	2.634782
GCF_000949455.1_genomic	0.5475516
GCA_018223435.1_genomic	0.53514624
GCF_013009555.1_genomic	1.6774974
GCA_003584705.1_genomic	2.150924
GCF_009696065.1_genomic	0.7040207
GCA_900551415.1_genomic	0.31062675
GCF_003324185.1_genomic	2.0042832
GCA_900540595.1_genomic	1.265104
GCF_000174195.1_genomic	1.8013245
GCF_000156375.1_genomic	1.3046942
GCF_010509575.1_genomic	7.101993
GCA_944387205.1_genomic	0.12259592
GCA_000434775.1_genomic	0.08158392
GCA_900066355.1_genomic	1.3299727
GCA_900545405.1_genomic	0.45104143
GCA_025152405.1_genomic	0.4475489
GCA_900554855.1_genomic	0.1810539
GCF_020687245.1_genomic	1.9553452
GCA_018713185.1_genomic	0.4656005
GCF_002222615.2_genomic	0.80058825
GCA_900540045.1_genomic	0.25501868
GCF_020564355.1_genomic	0.9217234
GCA_900544635.1_genomic	0.22480853
GCA_001487125.1_genomic	0.07055857
GCA_905193765.1_genomic	0.10167587
GCF_009695995.1_genomic	9.668905
GCF_900128445.1_genomic	1.3292363
GCA_000435395.1_genomic	0.91789746
GCA_900547385.1_genomic	0.3681839
GCF_000012825.1_genomic	4.5557976
GCA_019119045.1_genomic	0.06960576
