Genome	SRR19064323_1.fastq.gz Mean
GCA_904399395.1_genomic	0.3838671
GCA_900542035.1_genomic	0.46390173
GCA_944383925.1_genomic	8.877263
GCA_014385265.1_genomic	0.9302825
GCF_000010425.1_genomic	0.18844266
GCA_018714845.1_genomic	0.6646917
GCF_011927845.1_genomic	11.519357
GCA_900555605.1_genomic	1.1675922
GCF_003478335.1_genomic	6.598895
GCF_000239295.1_genomic	4.61243
GCA_944386855.1_genomic	0.33490515
GCA_022835495.1_genomic	14.9156685
GCA_902362775.1_genomic	14.710684
GCA_900546265.1_genomic	1.0221068
GCF_001244995.1_genomic	6.2953176
GCF_000205025.1_genomic	0.38132963
GCA_900759935.1_genomic	2.5245647
GCA_000154345.1_genomic	1.6793052
GCA_904420535.1_genomic	0.9773451
GCA_934615635.1_genomic	0.99634105
GCF_900128465.1_genomic	1.871182
GCA_900761765.1_genomic	2.22081
GCF_900078395.1_genomic	0.81435794
GCA_900754755.1_genomic	3.4875922
GCA_900549475.1_genomic	3.5240614
GCA_944375795.1_genomic	0.52307206
GCA_945877515.1_genomic	94.0562
GCF_003477885.1_genomic	1.0971379
GCF_003697165.2_genomic	0.041958798
GCA_900544965.1_genomic	42.0824
GCA_018711685.1_genomic	0.8989512
GCF_900199635.1_genomic	5.7139482
GCA_905207905.1_genomic	2.712026
GCF_000188175.1_genomic	4.8802614
GCA_025147325.1_genomic	10.471683
GCA_000435675.1_genomic	1.8868475
GCA_003149735.1_genomic	1.0409117
GCF_004154955.1_genomic	8.525648
GCF_000296465.1_genomic	31.757807
GCA_000155435.1_genomic	0.8918924
GCA_018714125.1_genomic	1.7846664
GCA_902388225.1_genomic	0.34997863
GCF_000278725.1_genomic	0.56686366
GCF_900199515.1_genomic	3.556186
GCF_018847895.1_genomic	37.218895
GCA_900752115.1_genomic	16.181244
GCA_019415985.1_genomic	4.3883567
GCF_003634345.1_genomic	4.3237906
GCF_000190535.1_genomic	6.82718
GCA_900544975.1_genomic	1.3536419
GCA_900540895.1_genomic	0.11135989
GCF_001486165.1_genomic	1.5456655
GCF_009677585.1_genomic	0.5691744
GCA_944349545.1_genomic	3.0619035
GCA_934875375.1_genomic	1.2018285
GCA_001312505.1_genomic	5.3275886
GCA_004558145.1_genomic	5.393384
GCF_000016525.1_genomic	14.992588
GCF_000196555.1_genomic	0.41645625
GCF_001487165.1_genomic	13.244649
GCA_003096535.1_genomic	2.1599414
GCA_944390945.1_genomic	1.1683426
GCF_018228705.1_genomic	28.636354
GCA_900538575.1_genomic	18.038082
GCF_000225345.1_genomic	4.816892
GCF_004134775.1_genomic	0.8447791
GCA_003525905.1_genomic	21.659595
GCA_019424865.1_genomic	4.4575334
GCA_910588185.1_genomic	0.81162304
GCA_025146565.1_genomic	70.094154
GCA_017887695.1_genomic	1.4234984
GCF_900142645.1_genomic	0.6464802
GCA_900547645.1_genomic	3.0941422
GCF_002234575.2_genomic	0.94251436
GCA_900548305.1_genomic	1.173127
GCA_900539945.1_genomic	5.0560083
GCA_021029595.1_genomic	24.290411
GCA_900761905.1_genomic	0.9118896
GCA_902373545.1_genomic	0.421198
GCA_900543695.1_genomic	4.3210545
GCF_014287895.1_genomic	24.04227
GCA_904395335.1_genomic	1.5824289
GCA_916438365.1_genomic	0.79670167
GCF_018847375.1_genomic	0.16003717
GCA_944393575.1_genomic	0.59546274
GCA_900546685.1_genomic	1.2387222
GCA_025144995.1_genomic	10.687058
GCA_900543145.1_genomic	205.96858
GCF_000382445.1_genomic	77.87996
GCA_944333375.1_genomic	1.5307578
GCA_000435055.1_genomic	54.414543
GCF_002160825.1_genomic	0.8329961
GCF_000785515.1_genomic	0.40814602
GCF_023347255.1_genomic	12.843141
GCF_014337215.1_genomic	0.5799433
GCF_900099625.1_genomic	0.44402093
GCF_024168045.1_genomic	3.4635372
GCA_003150405.1_genomic	0.30919513
GCA_002305685.1_genomic	0.7751405
GCF_001406815.1_genomic	3.943196
GCA_900539265.1_genomic	18.489481
GCA_944384305.1_genomic	1.0154976
GCA_900761935.1_genomic	0.8146998
GCA_900542445.1_genomic	16.527723
GCA_018712885.1_genomic	1.7745296
GCF_900120005.1_genomic	0.8587352
GCA_019418625.1_genomic	2.9075952
GCA_000437915.1_genomic	45.371002
GCA_018710985.1_genomic	2.953076
GCA_904420025.1_genomic	0.31704953
GCF_001025175.1_genomic	0.106032126
GCF_001314995.1_genomic	23.275679
GCA_023451115.1_genomic	0.15053517
GCF_001517625.2_genomic	1.8467802
GCA_003481005.1_genomic	3.0420928
GCA_944382925.1_genomic	0.57698345
GCA_025149125.1_genomic	0.9007676
GCF_000173975.1_genomic	18.714497
GCA_018711755.1_genomic	0.80140173
GCA_944386485.1_genomic	0.31172577
GCF_014334055.1_genomic	1.8772191
GCA_900541315.1_genomic	0.4721866
GCF_000233955.1_genomic	8.546276
GCF_000701705.1_genomic	3.8135774
GCA_900546615.1_genomic	1.0001293
GCA_900551265.1_genomic	0.92075634
GCA_018716755.1_genomic	1.5535175
GCA_025147485.1_genomic	166.38301
GCA_934351765.1_genomic	0.34284893
GCF_020554845.1_genomic	22.083208
GCF_009680455.1_genomic	12.0759325
GCA_025151215.1_genomic	13.992652
GCA_904419525.1_genomic	4.9387045
GCA_900760795.1_genomic	75.30716
GCA_018714825.1_genomic	1.117716
GCA_001414325.1_genomic	2.4053295
GCF_003480315.1_genomic	1.9489882
GCA_003507655.1_genomic	12.981863
GCA_900546885.1_genomic	1.587874
GCA_900549885.1_genomic	3.160576
GCA_025145845.1_genomic	21.568588
GCF_000742135.1_genomic	0.020556051
GCA_900545135.1_genomic	0.32139295
GCA_900544375.1_genomic	44.66011
GCF_900048895.1_genomic	7.8873
GCF_000212375.1_genomic	0.1375932
GCA_900554225.1_genomic	1.851397
GCA_018380115.1_genomic	29.25967
GCA_014872655.1_genomic	0.97865236
GCF_006546825.1_genomic	0.586205
GCA_904419725.1_genomic	0.62419623
GCF_014306095.1_genomic	0.8336286
GCA_905206455.1_genomic	0.6659779
GCA_900555795.1_genomic	2.0967681
GCA_014385025.1_genomic	6.3469357
GCA_003150225.1_genomic	0.34675577
GCF_000430525.1_genomic	3.8265233
GCF_006542665.1_genomic	20.869757
GCA_900542565.1_genomic	0.9108126
GCA_944387775.1_genomic	1.0863655
GCF_900475675.1_genomic	0.15568557
GCA_944384845.1_genomic	0.22184022
GCA_004553625.1_genomic	11.767145
GCF_000153925.1_genomic	8.154841
GCA_003478935.1_genomic	14.645242
GCA_900538475.1_genomic	1.8703569
GCF_000157975.1_genomic	1.0638251
GCA_004556155.1_genomic	11.232982
GCA_900540455.1_genomic	3.369672
GCA_900754775.1_genomic	2.265283
GCA_945613045.1_genomic	27.136913
GCA_902767315.1_genomic	1.5937258
GCA_900553905.1_genomic	2.6083572
GCF_000154465.1_genomic	99.67218
GCA_900551465.1_genomic	1.1414528
GCA_944336625.1_genomic	1.1663915
GCA_900539525.1_genomic	13.386058
GCA_900543755.1_genomic	3.5035386
GCF_003434055.1_genomic	0.76372635
GCA_003460745.1_genomic	1.0106858
GCF_000949455.1_genomic	5.0856724
GCA_900752335.1_genomic	36.220554
GCA_003584705.1_genomic	4.3167844
GCF_008727735.1_genomic	1.8720838
GCA_018223375.1_genomic	1.4340298
GCF_009767585.1_genomic	1.2940072
GCA_018711655.1_genomic	0.97450495
GCA_004556965.1_genomic	40.980907
GCF_900240315.1_genomic	1.7344711
GCF_000174195.1_genomic	3.5751562
GCA_900544295.1_genomic	2.3484638
GCF_014467075.1_genomic	0.33163851
GCA_900544245.1_genomic	13.535066
GCF_010509575.1_genomic	40.57472
GCA_018715585.1_genomic	0.79372346
GCA_944387205.1_genomic	1.4742599
GCA_900066355.1_genomic	4.595069
GCA_900545405.1_genomic	2.0433075
GCA_000435715.1_genomic	9.8030615
GCA_003612405.1_genomic	0.78862727
GCA_944358775.1_genomic	0.6765855
GCA_900540045.1_genomic	4.7626743
GCA_900554305.1_genomic	101.66224
GCF_014281125.1_genomic	0.67202735
GCF_020564355.1_genomic	0.62576765
GCA_944376795.1_genomic	1.1252785
GCA_902363595.1_genomic	1.3663853
GCA_905205065.1_genomic	2.2892218
GCF_009695995.1_genomic	1.4259639
GCA_900540275.1_genomic	0.55745924
GCA_900544435.1_genomic	2.0363429
GCA_025149285.1_genomic	1.1647215
GCF_000012825.1_genomic	117.84337
