Genome	SRR19064329_1.fastq.gz Mean
GCA_025151215.1_genomic	13.111083
GCF_014297285.1_genomic	2.7495105
GCA_025150425.1_genomic	0.17604113
GCA_900547455.1_genomic	1.251988
GCA_003507655.1_genomic	1.6173493
GCA_001916005.1_genomic	0.7962467
GCA_934292725.1_genomic	3.3371923
GCA_000432435.1_genomic	5.9183617
GCA_019421925.1_genomic	0.08557338
GCA_900549885.1_genomic	1.6892503
GCF_000164695.2_genomic	0.07303198
GCF_002874775.1_genomic	0.37258473
GCA_934647945.1_genomic	0.3366662
GCA_900545135.1_genomic	0.8060302
GCA_900757485.1_genomic	0.13699716
GCA_900542115.1_genomic	0.51808584
GCF_000156195.1_genomic	5.9028215
GCA_018380115.1_genomic	0.7653234
GCA_000435555.1_genomic	47.254707
GCF_015751045.1_genomic	0.0653415
GCA_018369015.1_genomic	0.062065553
GCF_009717815.1_genomic	1.7640208
GCF_003024715.1_genomic	1.6474466
GCA_014385025.1_genomic	1.4147097
GCA_003150225.1_genomic	0.047862988
GCF_003437535.1_genomic	11.045977
GCF_006542665.1_genomic	3.8161683
GCA_902406105.1_genomic	0.12724571
GCA_900542565.1_genomic	0.28840247
GCA_944387775.1_genomic	0.33269098
GCA_019116185.1_genomic	0.07728643
GCA_004553625.1_genomic	0.88535506
GCA_900542165.1_genomic	5.183805
GCA_944383465.1_genomic	0.3070273
GCF_000153925.1_genomic	1.285511
GCA_900548595.1_genomic	0.15155688
GCF_000157975.1_genomic	0.19931734
GCF_013304825.1_genomic	2.0316157
GCA_934122085.1_genomic	0.08217586
GCA_944381515.1_genomic	0.1105602
GCF_009738225.1_genomic	2.695107
GCF_000154465.1_genomic	14.051454
GCA_003522945.1_genomic	2.959236
GCA_902363135.1_genomic	2.1413324
GCA_930989305.1_genomic	0.082135685
GCA_916988195.3_genomic	2.9674227
GCA_905193085.1_genomic	0.35911396
GCA_003460745.1_genomic	5.153048
GCF_012317185.1_genomic	0.28632483
GCF_000949455.1_genomic	1.8677665
GCA_018223435.1_genomic	2.598387
GCF_013009555.1_genomic	45.17216
GCA_003584705.1_genomic	40.36215
GCA_003343685.1_genomic	0.17893392
GCF_009696065.1_genomic	6.2456417
GCA_001916035.1_genomic	0.16072384
GCF_003269275.1_genomic	9.50306
GCF_010509575.1_genomic	24.35686
GCF_003461245.1_genomic	1.1928498
GCA_000437395.1_genomic	0.11409474
GCA_000433735.1_genomic	2.4246087
GCA_900756495.1_genomic	0.49290586
GCA_025152405.1_genomic	5.378701
GCF_014384805.1_genomic	0.37777862
GCA_000435715.1_genomic	0.35143977
GCF_020687245.1_genomic	14.620293
GCA_019118705.1_genomic	0.42458555
GCA_900760825.1_genomic	0.09432074
GCF_900104615.1_genomic	0.3031901
GCF_014281125.1_genomic	0.34553844
GCF_001808955.1_genomic	0.32991862
GCF_014337155.1_genomic	23.283632
GCF_020564355.1_genomic	1.96866
GCF_001697145.1_genomic	0.4053484
GCA_944385575.1_genomic	0.64345866
GCF_000296445.1_genomic	2.0045614
GCA_900545955.1_genomic	3.350518
GCA_000435395.1_genomic	0.6759953
GCA_900544435.1_genomic	0.4457969
GCA_900547385.1_genomic	8.985533
GCF_000012825.1_genomic	18.082212
