Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
D2/Bacillus_anthracis_9080_G_NZ_CM002398.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23462/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000783035.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23394/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_CP008853.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.73	1.000	NA-NA	LOW	NA-NA	1	1.000	22220/23498	99.73	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_CP019726.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.82	1.000	NA-NA	LOW	NA-NA	1	1.000	22634/23498	99.82	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000783165.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23408/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000783195.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23379/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000793525.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23387/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_8903_G_NZ_CM002401.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	1.000	NA-NA	LOW	NA-NA	1	1.000	23477/23498	100.00	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000783075.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23407/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000783215.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23400/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000782955.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23402/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000782905.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	1.000	NA-NA	LOW	NA-NA	1	1.000	23306/23498	99.96	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000793545.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23413/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000783055.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23413/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000782975.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	143.26-148.07	0.000	0.00-0.00	1	1.000	23406/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000697515.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	141.30-148.06	0.000	0.00-0.00	1	1.000	23391/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000783235.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	139.07-145.96	0.001	0.00-0.00	1	1.000	23237/23498	99.95	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001015025.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	141.32-148.08	0.000	0.00-0.00	1	1.000	23431/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001015005.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	134.51-141.14	0.001	0.00-0.00	1	1.001	23121/23498	99.92	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_CZC5_GCA_000534935.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	139.78-148.05	0.001	0.00-0.00	1	1.000	23370/23498	99.97	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/_Bacillus_thuringiensis__serovar_konkukian_str__97_27_NC_005957.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	131.67-139.10	0.001	0.00-0.00	1	1.003	15734/23498	98.11	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000986915.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	141.31-148.07	0.000	0.00-0.00	1	1.000	23414/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000743805.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	141.21-147.97	0.000	0.00-0.00	1	1.000	23247/23498	99.95	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000743825.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	134.13-140.54	0.001	0.00-0.00	1	1.001	23448/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000697555.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	141.23-147.99	0.000	0.00-0.00	1	1.000	23276/23498	99.95	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_000986935.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	141.32-148.08	0.000	0.00-0.00	1	1.000	23426/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001273045.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23442/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001272985.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23434/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001273085.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23405/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900014365.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23417/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900012555.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.82	1.000	NA-NA	LOW	NA-NA	1	1.000	22625/23498	99.82	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900014335.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23411/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900011745.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23419/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900013485.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23416/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900014345.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23413/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001276995.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23438/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001835485.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.90	1.000	NA-NA	LOW	NA-NA	1	1.000	23004/23498	99.90	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP009328.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23414/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900013475.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23413/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900014375.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23389/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001273005.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23438/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001273125.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23429/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001273025.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23448/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900013465.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23412/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001277085.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23378/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001273105.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23420/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP009464.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23402/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP009331.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23400/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_900014355.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23418/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP007704.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	139.82-148.08	0.001	0.00-0.00	1	1.000	23435/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001677295.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.004	128.48-131.21	0.004	0.00-0.00	1	1.002	23422/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001677305.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.003	129.76-132.92	0.003	0.00-0.00	1	1.002	23422/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP008846.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	137.98-144.44	0.001	0.00-0.00	1	1.000	23267/23498	99.95	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP008752.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	142.57-147.38	0.000	0.00-0.00	1	1.000	22267/23498	99.74	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP009341.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	139.82-148.07	0.001	0.00-0.00	1	1.000	23417/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP007618.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	139.99-147.51	0.000	0.00-0.00	1	1.000	22503/23498	99.79	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001273065.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.000	143.26-148.08	0.000	0.00-0.00	1	1.000	23419/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP009325.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	135.72-141.99	0.001	0.00-0.00	1	1.001	22994/23498	99.90	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001278445.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.023	117.79-118.96	0.023	0.02-0.03	1	1.014	18998/23498	98.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001278435.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.013	120.87-122.57	0.013	0.01-0.01	1	1.010	19063/23498	99.01	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001758315.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	131.74-138.01	0.001	0.00-0.00	1	1.001	15845/23498	98.14	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001273145.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	135.61-143.26	0.001	0.00-0.00	1	1.001	23401/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001029875.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.001	130.76-137.76	0.001	0.00-0.00	1	1.002	15509/23498	98.04	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CM002879.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.007	125.37-127.45	0.007	0.01-0.01	1	1.004	22558/23498	99.81	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001883885.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.002	128.45-132.92	0.002	0.00-0.00	1	1.002	15678/23498	98.09	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_GCA_001883895.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	100.00	0.003	127.20-131.66	0.003	0.00-0.00	1	1.002	13707/23498	97.47	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP012728.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.74	1.000	NA-NA	LOW	NA-NA	1	1.000	22263/23498	99.74	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP012720.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.75	1.000	NA-NA	LOW	NA-NA	1	1.000	22273/23498	99.75	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP012721.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.75	1.000	NA-NA	LOW	NA-NA	1	1.000	22273/23498	99.75	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP010322.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23429/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP012730.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.75	1.000	NA-NA	LOW	NA-NA	1	1.000	22276/23498	99.75	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP009981.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23435/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP012729.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.74	1.000	NA-NA	LOW	NA-NA	1	1.000	22265/23498	99.74	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP014179.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.99	1.000	NA-NA	LOW	NA-NA	1	1.000	23435/23498	99.99	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP009697.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	1.000	NA-NA	LOW	NA-NA	1	1.000	23291/23498	99.96	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
D2/Bacillus_anthracis_NZ_CP015779.LargeContigs.fna	D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	1.000	NA-NA	LOW	NA-NA	1	1.000	23422/23498	99.98	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
