Genome	ERR505097_1.fastq.gz Mean
GCF_900155425.1_genomic	4.17156
GCA_004553545.1_genomic	0.071634285
GCF_900537995.1_genomic	5.195751
GCF_018408575.1_genomic	0.80681264
GCA_025150085.1_genomic	3.4412756
GCA_000432375.1_genomic	0.413278
GCF_011927845.1_genomic	1.6386526
GCA_003514385.1_genomic	8.579081
GCF_000469345.1_genomic	1.7514622
GCF_000205025.1_genomic	1.0394546
GCA_000435975.1_genomic	0.6981925
GCA_000436335.1_genomic	0.97111607
GCA_003537755.1_genomic	3.7466977
GCF_900078395.1_genomic	0.07799685
GCA_000432135.1_genomic	0.29178655
GCF_019734885.1_genomic	0.69968
GCA_004555865.1_genomic	0.09943812
GCA_902363665.1_genomic	0.6625093
GCF_003697165.2_genomic	0.036302663
GCF_000188175.1_genomic	7.653292
GCA_018228645.1_genomic	0.7188991
GCA_025147765.1_genomic	3.4241104
GCF_009707925.1_genomic	1.4878827
GCF_000296465.1_genomic	1.0028718
GCA_019423795.1_genomic	0.9555927
GCF_003478445.1_genomic	22.33821
GCF_024499055.1_genomic	0.07026757
GCA_000613465.1_genomic	1.9228084
GCF_014287435.1_genomic	0.5149487
GCF_003481705.1_genomic	0.5673772
GCF_000205165.1_genomic	12.0402775
GCF_016901815.1_genomic	0.22324795
GCF_000190535.1_genomic	6.195492
GCA_000432275.1_genomic	24.31758
GCA_900543295.1_genomic	0.13048105
GCA_900548125.1_genomic	0.15245028
GCF_000012545.1_genomic	1.2043861
GCA_003490145.1_genomic	1.4365766
GCA_000433415.1_genomic	0.14086744
GCF_902381825.1_genomic	1.6135018
GCA_900548615.1_genomic	0.4491716
GCA_001312505.1_genomic	3.466507
GCF_000016525.1_genomic	6.881849
GCF_001487165.1_genomic	1.944034
GCA_934255545.1_genomic	0.19071163
GCF_000313565.1_genomic	0.07362018
GCF_003024685.1_genomic	0.49336997
GCA_900538575.1_genomic	17.01372
GCF_003460605.1_genomic	0.88105947
GCF_000225345.1_genomic	1.7548925
GCF_009495355.1_genomic	32.59202
GCA_934277655.1_genomic	0.10867812
GCF_016552165.1_genomic	0.09224928
GCA_900753285.1_genomic	0.17563581
GCA_900112995.1_genomic	76.12738
GCA_025149785.1_genomic	2.0855954
GCF_014287955.1_genomic	2.1193843
GCA_003526375.1_genomic	0.33948138
GCA_900553635.1_genomic	0.33766598
GCA_000434175.1_genomic	35.788555
GCA_900757905.1_genomic	0.05595645
GCA_900545815.1_genomic	0.16077885
GCA_900539945.1_genomic	0.8047537
GCA_021029595.1_genomic	0.7472912
GCA_900761905.1_genomic	0.08614858
GCF_003479405.1_genomic	1.1502073
GCA_019419895.1_genomic	0.105812535
GCA_904397845.1_genomic	0.14209457
GCA_900551715.1_genomic	0.26728898
GCA_900759105.1_genomic	3.593217
GCA_004557565.1_genomic	11.499172
GCA_900768515.1_genomic	0.19739024
GCA_900549725.1_genomic	0.08454103
GCF_018847375.1_genomic	0.33651587
GCF_013304735.1_genomic	2.1549613
GCF_020687205.1_genomic	7.3427944
GCA_944393575.1_genomic	0.042787723
GCA_000434635.1_genomic	0.4325139
GCA_025144995.1_genomic	0.3061098
GCF_009695905.1_genomic	0.19927575
GCA_900545495.1_genomic	0.52795905
GCF_000765235.1_genomic	1.0649688
GCA_900545715.1_genomic	0.07984585
GCF_000382445.1_genomic	23.821085
GCA_003150515.1_genomic	0.6041777
GCA_000435055.1_genomic	2.3418334
GCA_900757025.1_genomic	0.14717598
GCF_900106845.1_genomic	0.73854953
GCF_000785515.1_genomic	0.45506182
GCF_023347255.1_genomic	1.1403538
GCA_025150245.1_genomic	2.9177806
GCA_934096585.1_genomic	0.7448127
GCA_934256695.1_genomic	0.39231437
GCA_900757695.1_genomic	0.17338179
GCA_900548145.1_genomic	0.09295967
GCA_000433355.1_genomic	7.413653
GCA_020687485.1_genomic	0.8524022
GCA_900547725.1_genomic	0.22234868
GCA_900557165.1_genomic	0.78376514
GCF_024168045.1_genomic	2.2683334
GCF_001406815.1_genomic	12.806131
GCF_003865035.1_genomic	0.83754194
GCF_003574295.1_genomic	0.6563481
GCA_902362725.1_genomic	0.9092538
GCA_944391235.1_genomic	0.06438908
GCA_900545515.1_genomic	0.73405737
GCA_000435175.1_genomic	1.9013896
GCA_900542445.1_genomic	0.19289075
GCA_900545935.1_genomic	0.07311617
GCA_900545925.1_genomic	0.2763593
GCA_000438155.1_genomic	0.40273413
GCA_025151535.1_genomic	168.1245
GCF_003435815.1_genomic	0.63442504
GCA_900544685.1_genomic	0.38195428
GCF_001314995.1_genomic	7.5544796
GCA_019411365.1_genomic	7.8898363
GCA_003481005.1_genomic	0.75782084
GCA_905214955.1_genomic	0.09813867
GCA_000432915.1_genomic	2.1650894
GCF_000173975.1_genomic	5.436179
GCA_000508865.1_genomic	0.16528451
GCA_900757415.1_genomic	0.8048906
GCF_003479605.1_genomic	1.726576
GCF_000011065.1_genomic	7.8219185
GCA_900541315.1_genomic	1.6818166
GCF_000969835.1_genomic	0.5040433
GCA_025147485.1_genomic	27.422916
GCA_003478355.1_genomic	1.1057247
GCF_018918145.1_genomic	0.18671638
GCF_020554845.1_genomic	0.7776132
GCF_009680455.1_genomic	15.113033
GCA_025151215.1_genomic	4.070867
GCF_014297285.1_genomic	1.6957752
GCA_900760795.1_genomic	19.472092
GCF_003480315.1_genomic	0.62978524
GCA_003507655.1_genomic	1.5671276
GCA_900540635.1_genomic	0.22195156
GCF_000014445.1_genomic	0.11757088
GCA_025145845.1_genomic	0.77931434
GCF_900142015.1_genomic	1.41532
GCF_018326305.1_genomic	0.876664
GCA_944324075.1_genomic	0.5896154
GCA_900542115.1_genomic	0.19827919
GCA_905188085.1_genomic	0.06785099
GCA_000435555.1_genomic	0.44727775
GCA_900764045.1_genomic	0.4045786
GCF_014306095.1_genomic	0.119457304
GCF_003024715.1_genomic	3.4562037
GCA_905188195.1_genomic	0.103432626
GCF_003477705.1_genomic	0.83866495
GCA_000435615.1_genomic	0.111533165
GCA_003150225.1_genomic	0.035707656
GCF_006542665.1_genomic	0.5131221
GCA_018364635.1_genomic	0.10062744
GCA_900545225.1_genomic	0.42391983
GCA_003539495.1_genomic	0.55567735
GCF_014287635.1_genomic	2.0254567
GCA_944383465.1_genomic	0.43423778
GCF_000153925.1_genomic	0.38067904
GCF_003473545.1_genomic	4.1797223
GCA_003478935.1_genomic	2.283214
GCA_000434055.1_genomic	2.4592767
GCF_000834015.1_genomic	13.824237
GCA_900756925.1_genomic	0.39187464
GCA_018223365.1_genomic	1.150593
GCF_000154465.1_genomic	2.321761
GCA_004557245.1_genomic	0.40084526
GCA_003522945.1_genomic	0.11517312
GCA_019417795.1_genomic	1.6797484
GCA_902363135.1_genomic	0.7122733
GCF_015667935.1_genomic	0.10544245
GCA_916988195.3_genomic	0.8817679
GCA_001940855.1_genomic	0.5613135
GCA_003460745.1_genomic	2.2855303
GCF_000949455.1_genomic	0.25057694
GCA_018223435.1_genomic	0.56180555
GCF_013009555.1_genomic	10.789924
GCA_003584705.1_genomic	5.0282035
GCF_009696065.1_genomic	1.505047
GCA_900551415.1_genomic	0.25377622
GCF_003324185.1_genomic	2.4909098
GCF_000174195.1_genomic	20.65156
GCF_010509575.1_genomic	2.8476636
GCF_003461245.1_genomic	0.67190415
GCA_000434775.1_genomic	0.31230006
GCA_900066355.1_genomic	1.0566784
GCA_900756495.1_genomic	0.11931738
GCA_900540255.1_genomic	0.077201195
GCF_020687245.1_genomic	1.585986
GCF_002222615.2_genomic	6.178759
GCA_904419745.1_genomic	0.026714647
GCF_020564355.1_genomic	1.2877476
GCA_944391135.1_genomic	0.058594637
GCA_905193765.1_genomic	0.03793679
GCF_009695995.1_genomic	0.79373556
GCF_001404675.1_genomic	1.5775281
GCA_900547165.1_genomic	0.058795393
GCA_900547385.1_genomic	1.2417998
GCF_000012825.1_genomic	25.437342
