Genome	SRR6075151_1.fastq.gz Mean
GCF_000239295.1_genomic	0.18855952
GCA_902362775.1_genomic	0.17872022
GCF_000205025.1_genomic	2.7197917
GCA_000154345.1_genomic	0.09334328
GCA_900544475.1_genomic	0.5214392
GCA_000432135.1_genomic	0.5472865
GCA_900544405.1_genomic	0.18734048
GCF_019734885.1_genomic	0.45808858
GCF_003697165.2_genomic	0.24090174
GCA_900553315.1_genomic	0.11985998
GCA_900766735.1_genomic	0.18544106
GCA_025147325.1_genomic	4.432205
GCA_018228645.1_genomic	0.63014585
GCA_025147765.1_genomic	0.54061395
GCF_009707925.1_genomic	0.7541715
GCF_014290175.1_genomic	0.5199806
GCF_000296465.1_genomic	2.5673032
GCA_905207935.1_genomic	0.09009056
GCF_000278725.1_genomic	0.064993985
GCA_003531585.1_genomic	0.9027354
GCA_900764695.1_genomic	0.16894673
GCA_019423795.1_genomic	0.41802317
GCF_024499055.1_genomic	0.09486714
GCA_000438295.1_genomic	0.08685768
GCF_003481705.1_genomic	0.8229637
GCA_022770625.1_genomic	0.1349432
GCF_000205165.1_genomic	5.504641
GCF_003634345.1_genomic	10.039551
GCF_016901815.1_genomic	0.27595103
GCF_000190535.1_genomic	3.0576878
GCA_900545305.1_genomic	3.8081806
GCF_014287875.1_genomic	0.7616384
GCF_943193075.1_genomic	0.18738616
GCF_003287495.1_genomic	3.201732
GCA_900546315.1_genomic	0.14168058
GCA_025148635.1_genomic	0.18874182
GCA_900765235.1_genomic	0.18740575
GCF_902381825.1_genomic	0.5253234
GCA_905369855.1_genomic	0.16960311
GCA_001312505.1_genomic	1.0664463
GCA_900553645.1_genomic	0.10084131
GCF_014384985.1_genomic	2.3045764
GCF_000196555.1_genomic	1.8790321
GCA_934255545.1_genomic	0.14402148
GCA_003096535.1_genomic	1.0865781
GCF_003024685.1_genomic	0.56047934
GCF_003460605.1_genomic	1.2964491
GCF_000225345.1_genomic	0.9297506
GCA_001189495.1_genomic	0.06434054
GCA_934277655.1_genomic	0.063793026
GCA_900753285.1_genomic	0.4277738
GCA_900112995.1_genomic	6.0708346
GCA_025149785.1_genomic	1.6300433
GCF_014287955.1_genomic	1.1161851
GCA_900553635.1_genomic	0.255272
GCA_003525905.1_genomic	1.0897125
GCA_900757905.1_genomic	0.066954255
GCA_000437255.1_genomic	0.60717905
GCA_000434995.1_genomic	6.3579698
GCA_900539945.1_genomic	2.2341797
GCA_000436475.1_genomic	0.74230874
GCA_904420575.1_genomic	0.033540048
GCA_021029595.1_genomic	0.8280146
GCA_902373545.1_genomic	0.054483104
GCA_019423025.1_genomic	0.07791757
GCA_900551715.1_genomic	0.068745986
GCF_000478885.1_genomic	0.25817502
GCF_020687205.1_genomic	0.73211455
GCA_000434635.1_genomic	0.24765421
GCF_003480435.1_genomic	0.9860636
GCA_025144995.1_genomic	0.28064552
GCF_000765235.1_genomic	2.4344249
GCF_900155865.1_genomic	2.540841
GCF_000382445.1_genomic	7.0393186
GCA_900757025.1_genomic	0.40871736
GCF_900106845.1_genomic	1.6122404
GCF_000785515.1_genomic	1.0119752
GCF_023347255.1_genomic	3.472329
GCA_025150245.1_genomic	0.8330288
GCA_934256695.1_genomic	0.6331341
GCF_000279535.1_genomic	0.20710003
GCF_003268275.1_genomic	0.08964704
GCA_003150615.1_genomic	0.11829696
GCA_000435475.1_genomic	0.29161257
GCA_900557165.1_genomic	0.10562879
GCA_900319575.1_genomic	3.1165814
GCF_024168045.1_genomic	0.62625027
GCF_001406815.1_genomic	21.639145
GCF_003865035.1_genomic	0.44725594
GCF_003574295.1_genomic	0.37109697
GCA_905214245.1_genomic	0.8207341
GCA_902362725.1_genomic	0.41006047
GCF_014384965.1_genomic	1.126628
GCA_003480425.1_genomic	0.34664255
GCA_900542395.1_genomic	0.36534306
GCA_900545515.1_genomic	0.06706045
GCA_000435175.1_genomic	2.2466938
GCA_019410105.1_genomic	0.11469391
GCA_900551385.1_genomic	0.20190798
GCF_001071995.1_genomic	0.095866814
GCA_000438155.1_genomic	1.0144156
GCA_900550165.1_genomic	0.5413726
GCA_018228685.1_genomic	2.2958996
GCF_003435815.1_genomic	0.31401026
GCF_001314995.1_genomic	8.766683
GCA_019411365.1_genomic	0.4780418
GCA_003481005.1_genomic	1.1446282
GCA_900547105.1_genomic	6.4821253
GCA_905214955.1_genomic	0.12570272
GCF_003481985.1_genomic	0.9145925
GCF_000173975.1_genomic	0.3939461
GCA_900556345.1_genomic	0.5779133
GCF_003479605.1_genomic	1.6658287
GCF_000011065.1_genomic	7.161206
GCA_900543885.1_genomic	0.69421864
GCA_900541315.1_genomic	1.2895168
GCF_000701705.1_genomic	2.2787569
GCA_025147485.1_genomic	8.100935
GCA_003478355.1_genomic	1.4918739
GCF_018918145.1_genomic	0.27089328
GCF_020554845.1_genomic	1.4838718
GCA_902834965.1_genomic	0.10115405
GCF_009680455.1_genomic	12.372386
GCA_025151215.1_genomic	5.3955507
GCF_014297285.1_genomic	1.4111224
GCA_001414325.1_genomic	0.37261665
GCF_003480315.1_genomic	1.1760048
GCA_001916005.1_genomic	1.9533517
GCA_015257635.1_genomic	0.17273942
GCA_900540635.1_genomic	0.83138186
GCF_000468015.1_genomic	5.9770956
GCA_025145845.1_genomic	1.6959237
GCF_003469205.1_genomic	9.005715
GCA_934525735.1_genomic	1.1219282
GCA_900542115.1_genomic	0.6140262
GCF_003024715.1_genomic	2.1195664
GCF_001025135.1_genomic	3.926573
GCF_003477705.1_genomic	0.39300016
GCA_900547405.1_genomic	0.5738365
GCF_003437535.1_genomic	77.3022
GCA_900545865.1_genomic	1.1124642
GCF_006542665.1_genomic	1.3286668
GCA_900539695.1_genomic	2.8661957
GCF_003402575.1_genomic	3.473339
GCA_900551615.1_genomic	0.69722193
GCF_000210075.1_genomic	2.832813
GCA_023300185.1_genomic	0.087389946
GCF_000153925.1_genomic	0.27524513
GCF_003473545.1_genomic	3.8308768
GCA_003478935.1_genomic	0.644785
GCA_900756925.1_genomic	0.2169729
GCF_013304825.1_genomic	0.2544228
GCF_000308055.1_genomic	0.06354503
GCA_018223365.1_genomic	0.40216845
GCA_905204225.1_genomic	0.11880389
GCA_900546075.1_genomic	0.13354436
GCA_905214365.1_genomic	0.047486532
GCA_902363145.1_genomic	1.3058603
GCA_900550385.1_genomic	0.19022362
GCF_000154465.1_genomic	12.592284
GCF_020559915.1_genomic	0.8702017
GCA_003522945.1_genomic	0.16720809
GCA_019417795.1_genomic	1.9354454
GCA_902363135.1_genomic	0.24364266
GCA_900545585.1_genomic	0.26103362
GCF_014647335.1_genomic	0.9068088
GCF_015667935.1_genomic	0.112348415
GCA_015256775.1_genomic	0.093284875
GCA_916988195.3_genomic	0.49799582
GCA_905193085.1_genomic	0.055448048
GCA_902363825.1_genomic	0.55691373
GCA_003460745.1_genomic	1.0106544
GCF_000949455.1_genomic	0.55775774
GCA_000434335.1_genomic	0.104028985
GCA_018223435.1_genomic	0.37998655
GCF_013009555.1_genomic	19.553234
GCA_003584705.1_genomic	0.94370776
GCF_009696065.1_genomic	0.3325209
GCF_003324185.1_genomic	3.7112644
GCA_900555435.1_genomic	0.13185978
GCF_003461625.1_genomic	3.4985158
GCF_000174195.1_genomic	1.1061629
GCA_900549705.1_genomic	0.13736103
GCA_001916035.1_genomic	0.17940336
GCF_003269275.1_genomic	0.06597764
GCF_010509575.1_genomic	2.594474
GCF_003461245.1_genomic	0.41595882
GCA_900066355.1_genomic	0.3981213
GCA_905214615.1_genomic	10.313592
GCA_900540255.1_genomic	0.11278304
GCA_000285855.2_genomic	0.24106759
GCF_020687245.1_genomic	8.166623
GCF_002222615.2_genomic	4.506505
GCA_934717555.1_genomic	0.04080455
GCF_020564355.1_genomic	9.058251
GCF_003460505.1_genomic	0.16070518
GCF_009695995.1_genomic	1.2904028
GCF_001404675.1_genomic	18.99229
GCA_900550455.1_genomic	0.05704632
GCA_004554775.1_genomic	0.8248168
