Genome	SRR5813285_1.fastq.gz Mean
GCA_900543035.1_genomic	0.7174712
GCF_018918025.1_genomic	3.8651114
GCA_025148125.1_genomic	2.305287
GCF_011405655.1_genomic	0.32315782
GCF_000158035.1_genomic	8.0040655
GCF_023617305.1_genomic	0.6222253
GCA_003516765.1_genomic	0.47475585
GCA_014385265.1_genomic	0.3068313
GCA_900756575.1_genomic	0.13971974
GCF_000010425.1_genomic	3.1788993
GCF_900537995.1_genomic	0.94729525
GCF_018408575.1_genomic	1.6744399
GCA_025150085.1_genomic	0.29141077
GCA_000432375.1_genomic	10.784837
GCF_011927845.1_genomic	2.2242036
GCA_900552475.1_genomic	1.6195014
GCA_905200315.1_genomic	1.3557637
GCF_000469345.1_genomic	0.54848504
GCA_905207385.1_genomic	0.41867864
GCA_902362775.1_genomic	0.42540756
GCA_900546265.1_genomic	0.21204954
GCA_905198295.1_genomic	0.43827918
GCA_944391805.1_genomic	0.1110647
GCF_000205025.1_genomic	0.26873997
GCA_000435975.1_genomic	1.3043925
GCA_000436755.1_genomic	1.3145912
GCA_000436335.1_genomic	24.312813
GCA_934615635.1_genomic	0.072264604
GCF_900078395.1_genomic	0.10498181
GCA_000432135.1_genomic	6.4237685
GCA_900754755.1_genomic	0.3658042
GCF_022867805.1_genomic	0.18227032
GCA_900544405.1_genomic	0.46015278
GCF_019734885.1_genomic	0.39273778
GCA_900760275.1_genomic	1.9922367
GCA_902363665.1_genomic	0.8468654
GCF_900199635.1_genomic	0.1218369
GCA_000980375.1_genomic	0.7405023
GCA_902363675.1_genomic	1.4541543
GCA_025147325.1_genomic	1.5818659
GCA_018228645.1_genomic	0.49592584
GCA_000435675.1_genomic	0.4788274
GCA_025147765.1_genomic	0.67965144
GCA_003149735.1_genomic	0.24911419
GCF_000296465.1_genomic	20.6066
GCA_900544625.1_genomic	25.02575
GCA_003531585.1_genomic	3.4301498
GCA_900760385.1_genomic	4.81384
GCF_003634345.1_genomic	0.15280892
GCA_900113995.1_genomic	0.14093097
GCF_016901815.1_genomic	0.3370619
GCF_000190535.1_genomic	3.735817
GCA_900543295.1_genomic	0.27217132
GCA_902362965.1_genomic	1.0345782
GCF_003472385.1_genomic	5.1906476
GCA_900548125.1_genomic	1.1548371
GCA_944388395.1_genomic	0.065177016
GCF_001486165.1_genomic	0.2524195
GCF_003287495.1_genomic	3.7924404
GCA_900546315.1_genomic	0.10106156
GCA_000431815.1_genomic	8.098082
GCA_000431795.1_genomic	5.7515435
GCF_902381825.1_genomic	0.4617979
GCA_900548615.1_genomic	1.7780484
GCA_934875375.1_genomic	0.4979016
GCF_000196555.1_genomic	1.2320515
GCF_001487165.1_genomic	0.3695285
GCA_003096535.1_genomic	1.2643582
GCF_003024685.1_genomic	2.1284387
GCA_900555925.1_genomic	0.39515734
GCF_900113455.1_genomic	0.11743099
GCF_007164725.1_genomic	4.2079687
GCF_000225345.1_genomic	1.0865647
GCF_002834225.1_genomic	14.766098
GCA_900553675.1_genomic	0.6605065
GCA_934277655.1_genomic	0.21414253
GCA_900753285.1_genomic	0.36084905
GCA_003534295.1_genomic	18.207075
GCF_004134775.1_genomic	0.8086719
GCA_900545325.1_genomic	0.059838824
GCA_025149785.1_genomic	1.2921383
GCF_014287955.1_genomic	2.0727243
GCA_018714625.1_genomic	0.23189434
GCA_900553635.1_genomic	0.3840977
GCA_003525905.1_genomic	0.28451133
GCA_019419955.1_genomic	0.2555757
GCA_900539945.1_genomic	2.6518295
GCA_904420575.1_genomic	0.08104571
GCA_021029595.1_genomic	1.1577091
GCA_900543695.1_genomic	1.898328
GCA_900548465.1_genomic	1.1624043
GCF_014287895.1_genomic	0.29032516
GCA_905193225.1_genomic	1.5665224
GCA_904395335.1_genomic	0.15633343
GCA_900761225.1_genomic	3.329595
GCF_000478885.1_genomic	0.24106163
GCA_000434635.1_genomic	1.4684573
GCA_900546685.1_genomic	0.24164727
GCA_025144995.1_genomic	0.2825396
GCA_003447295.1_genomic	1.7774248
GCA_900547155.1_genomic	2.6296506
GCF_000765235.1_genomic	3.3809943
GCF_003474435.1_genomic	0.24529505
GCA_900552525.1_genomic	5.6600432
GCF_000382445.1_genomic	2.0117064
GCA_003150515.1_genomic	3.2648263
GCA_000435055.1_genomic	6.2932973
GCF_900106845.1_genomic	0.19623224
GCF_014384905.1_genomic	0.16727741
GCF_023347255.1_genomic	3.6127954
GCA_025150245.1_genomic	0.54355747
GCA_001916715.1_genomic	6.723768
GCA_900553265.1_genomic	0.1619154
GCA_900548145.1_genomic	1.2450489
GCA_019422065.1_genomic	0.072727986
GCF_024168045.1_genomic	0.45188373
GCA_900552655.1_genomic	7.578667
GCF_003865035.1_genomic	0.6878444
GCF_003315195.1_genomic	0.28288358
GCA_900761935.1_genomic	0.1937275
GCA_900545515.1_genomic	0.5539711
GCA_900542445.1_genomic	0.67925847
GCA_018712885.1_genomic	0.10048701
GCF_013304385.1_genomic	0.3880073
GCA_000437915.1_genomic	19.134167
GCA_900545925.1_genomic	1.1784928
GCA_000438155.1_genomic	0.09001667
GCF_001314995.1_genomic	2.2546535
GCA_019411365.1_genomic	0.41100347
GCA_001305115.1_genomic	0.4486581
GCA_003481005.1_genomic	0.9313362
GCF_000173975.1_genomic	0.6067284
GCA_900761895.1_genomic	0.18509898
GCF_014334055.1_genomic	0.4896863
GCA_900542375.1_genomic	0.42156056
GCF_003479605.1_genomic	4.269613
GCF_000011065.1_genomic	0.712158
GCA_900541315.1_genomic	0.16063437
GCF_000701705.1_genomic	0.838237
GCA_018716755.1_genomic	0.1408859
GCA_025147485.1_genomic	17.842241
GCA_003478355.1_genomic	0.8444105
GCA_934351765.1_genomic	0.28299356
GCF_020554845.1_genomic	0.67534906
GCA_900550065.1_genomic	0.07159254
GCF_009680455.1_genomic	7.8280463
GCA_025151215.1_genomic	8.71499
GCF_014297285.1_genomic	2.7133253
GCA_025150425.1_genomic	0.6525003
GCF_003480915.1_genomic	2.1910553
GCA_900547455.1_genomic	0.44249403
GCF_003480315.1_genomic	0.5514944
GCA_003507655.1_genomic	1.7330424
GCA_900546885.1_genomic	0.12608807
GCA_900549885.1_genomic	0.109554194
GCA_025145845.1_genomic	2.5837708
GCF_018918095.1_genomic	0.89930433
GCF_002874775.1_genomic	2.0641334
GCA_934647945.1_genomic	0.4258776
GCA_904393115.1_genomic	0.17409441
GCA_900552195.1_genomic	0.14462994
GCF_000156195.1_genomic	2.8412688
GCA_900761915.1_genomic	0.07974697
GCF_014306095.1_genomic	0.17144468
GCA_905206455.1_genomic	0.20857681
GCF_003024715.1_genomic	1.384036
GCA_934869045.1_genomic	0.14904535
GCF_003477705.1_genomic	0.37648687
GCF_006542665.1_genomic	4.208986
GCA_900760475.1_genomic	1.9396393
GCA_019115945.1_genomic	0.06639513
GCA_944383465.1_genomic	0.23269083
GCF_000153925.1_genomic	1.1468623
GCF_003473545.1_genomic	0.6188549
GCA_003478935.1_genomic	1.5828303
GCA_900556695.1_genomic	0.25907427
GCA_018223365.1_genomic	0.46000877
GCA_902363575.1_genomic	31.391184
GCA_900549055.1_genomic	0.08682369
GCF_001553605.1_genomic	0.78732634
GCA_905209135.1_genomic	1.2484921
GCF_000154465.1_genomic	24.61319
GCA_004557245.1_genomic	1.6322882
GCA_003522945.1_genomic	1.6313666
GCA_902363135.1_genomic	0.46784467
GCA_900545585.1_genomic	3.6477423
GCA_019421975.1_genomic	0.057730217
GCA_916988195.3_genomic	1.6274707
GCA_944363555.1_genomic	0.055919636
GCA_022009995.1_genomic	44.016026
GCA_003460745.1_genomic	1.7224588
GCF_000949455.1_genomic	0.65408564
GCA_003584705.1_genomic	5.8220673
GCA_003343685.1_genomic	0.07158907
GCF_009696065.1_genomic	1.1920785
GCF_000025985.1_genomic	1.0144223
GCF_000174195.1_genomic	1.0451363
GCA_900544245.1_genomic	0.5223604
GCF_010509575.1_genomic	1.9925518
GCA_900066355.1_genomic	0.4414805
GCA_900756495.1_genomic	0.105145365
GCA_019423265.1_genomic	0.22559062
GCF_020687245.1_genomic	3.5056865
GCF_002222615.2_genomic	2.3237457
GCA_900540045.1_genomic	0.70210755
GCF_014281125.1_genomic	0.08791638
GCA_905205065.1_genomic	0.7024289
GCA_003477405.1_genomic	0.54722786
GCA_904420205.1_genomic	0.085068636
GCA_000435395.1_genomic	0.10587176
GCA_900547165.1_genomic	6.5616903
GCA_900547385.1_genomic	9.746436
GCF_000012825.1_genomic	9.393431
