Genome	SRR5651443_1.fastq.gz Mean
GCF_000196555.1_genomic	0.6339321
GCF_008121495.1_genomic	0.36819535
GCA_900555925.1_genomic	0.19527727
GCA_934630445.1_genomic	0.09939286
GCF_004134775.1_genomic	0.3195453
GCA_900545325.1_genomic	0.19537032
GCF_014287955.1_genomic	0.21611685
GCA_003525905.1_genomic	4.826737
GCF_002234575.2_genomic	0.3515417
GCA_021029595.1_genomic	1.1518078
GCA_904395335.1_genomic	0.18176751
GCF_018847375.1_genomic	37.298725
GCA_944393575.1_genomic	0.030864622
GCF_900104635.1_genomic	1.2621709
GCA_025149465.1_genomic	0.049909823
GCA_003150515.1_genomic	0.19111907
GCA_000435055.1_genomic	11.48581
GCF_023347255.1_genomic	1.0166497
GCA_900548145.1_genomic	1.9113795
GCA_003150405.1_genomic	0.11840805
GCA_900542445.1_genomic	0.17558095
GCF_002159845.1_genomic	0.30192253
GCA_022845955.1_genomic	0.3270636
GCA_000437915.1_genomic	2.9490783
GCA_018710985.1_genomic	1.3306946
GCA_900545925.1_genomic	1.369688
GCF_000210055.1_genomic	0.06373175
GCA_000438155.1_genomic	0.41447774
GCF_001314995.1_genomic	6.4878306
GCA_000432915.1_genomic	0.20675372
GCA_900542875.1_genomic	0.5188251
GCA_900761895.1_genomic	0.08421898
GCA_900542375.1_genomic	0.1342163
GCF_000701705.1_genomic	1.6716114
GCA_000437215.1_genomic	0.10542547
GCA_025147485.1_genomic	8.037496
GCF_020554845.1_genomic	0.36546454
GCF_009680455.1_genomic	0.44001952
GCF_014297285.1_genomic	1.8660208
GCA_025150425.1_genomic	1.9871802
GCA_900547455.1_genomic	0.13972032
GCA_003507655.1_genomic	0.16479462
GCA_900546885.1_genomic	0.26233777
GCA_900549885.1_genomic	0.13148512
GCA_025145845.1_genomic	5.051503
GCF_002874775.1_genomic	0.5577294
GCA_934647945.1_genomic	1.2346605
GCA_900545135.1_genomic	0.044816915
GCA_904393115.1_genomic	0.108649835
GCF_900048895.1_genomic	0.11788046
GCA_900757485.1_genomic	0.41048798
GCF_014306095.1_genomic	0.2821212
GCA_905206455.1_genomic	0.032921474
GCF_001025135.1_genomic	0.90921617
GCA_014385025.1_genomic	1.3829637
GCA_003150225.1_genomic	0.06628985
GCA_018364155.1_genomic	0.05886164
GCA_900542565.1_genomic	0.09993204
GCA_004553625.1_genomic	0.3759249
GCF_000153925.1_genomic	3.1410623
GCA_900553905.1_genomic	1.0411364
GCA_905209135.1_genomic	0.46655264
GCF_000154465.1_genomic	7.699013
GCA_004557245.1_genomic	8.633791
GCA_001940855.1_genomic	13.950177
GCF_012317185.1_genomic	0.28226846
GCF_000949455.1_genomic	3.0493405
GCF_013009555.1_genomic	10.501992
GCA_003343685.1_genomic	0.13735679
GCF_009767585.1_genomic	0.31727895
GCF_000025985.1_genomic	50.44647
GCF_010509575.1_genomic	0.8589828
GCA_900066355.1_genomic	0.5859684
GCA_000435715.1_genomic	0.114107236
GCF_020687245.1_genomic	6.071078
GCA_019118705.1_genomic	0.098926514
GCF_002222615.2_genomic	23.956388
GCF_000210095.1_genomic	0.34830773
GCA_902363425.1_genomic	4.378649
GCA_025149285.1_genomic	0.97388357
GCF_000012825.1_genomic	4.4023166
