Genome	SRR19064328_1.fastq.gz Mean
GCA_003481005.1_genomic	5.605654
GCA_905214955.1_genomic	0.5579191
GCA_944375715.1_genomic	0.63637984
GCF_000173975.1_genomic	7.114429
GCA_900542375.1_genomic	2.14862
GCF_003479605.1_genomic	21.97458
GCF_000011065.1_genomic	10.878874
GCA_900759385.1_genomic	0.25449577
GCA_900541315.1_genomic	1.2918735
GCF_000233955.1_genomic	7.838486
GCF_000701705.1_genomic	3.690997
GCA_001304995.1_genomic	1.1734904
GCA_944386305.1_genomic	0.6227829
GCA_900551265.1_genomic	1.2176087
GCA_018716755.1_genomic	1.1467214
GCA_025147485.1_genomic	48.37064
GCF_013046825.1_genomic	0.12285829
GCA_003478355.1_genomic	3.7144856
GCF_020554845.1_genomic	24.297892
GCA_905212515.1_genomic	0.1960647
GCF_009680455.1_genomic	54.64507
GCA_944377425.1_genomic	0.23928998
GCA_025151215.1_genomic	30.627924
GCA_001610955.1_genomic	0.215141
GCF_014297285.1_genomic	4.4723363
GCA_025150425.1_genomic	23.783543
GCA_018714825.1_genomic	2.048619
GCA_001414325.1_genomic	1.2479308
GCF_003480315.1_genomic	1.7899415
GCA_003507655.1_genomic	8.166673
GCA_944385305.1_genomic	0.29635927
GCA_900546885.1_genomic	0.31369185
GCA_019415425.1_genomic	0.446488
GCA_900554725.1_genomic	0.9001406
GCA_000980495.1_genomic	4.2293296
GCF_023347275.1_genomic	8.345069
GCA_019118365.1_genomic	0.0766178
GCA_000432435.1_genomic	0.2082778
GCA_019421925.1_genomic	0.31347567
GCA_900549885.1_genomic	0.9166087
GCA_018712265.1_genomic	0.28060353
GCA_904393115.1_genomic	2.269425
GCA_900544375.1_genomic	25.468494
GCF_900048895.1_genomic	2.9381561
GCF_018326305.1_genomic	9.115974
GCA_900757485.1_genomic	1.0569127
GCA_904420265.1_genomic	0.27983776
GCA_900756555.1_genomic	0.30004305
GCA_018380115.1_genomic	0.506712
GCA_000435555.1_genomic	40.493908
GCA_904419725.1_genomic	0.50210035
GCF_014306095.1_genomic	1.1175494
GCA_905206455.1_genomic	0.3180642
GCF_009717815.1_genomic	1.1750504
GCA_900540335.1_genomic	0.48094177
GCF_003024715.1_genomic	6.1334963
GCF_001025135.1_genomic	0.33076197
GCA_019115345.1_genomic	0.68362397
GCF_003477705.1_genomic	3.4957445
GCA_014385025.1_genomic	2.2180815
GCA_003150225.1_genomic	0.495986
GCA_934446485.1_genomic	0.4621701
GCF_006542665.1_genomic	9.297648
GCA_902406105.1_genomic	0.23579721
GCA_900542565.1_genomic	1.216028
GCA_944387775.1_genomic	1.0285398
GCA_930990965.1_genomic	0.107390195
GCF_000153925.1_genomic	1.2459059
GCA_944391965.1_genomic	1.1649159
GCF_003473545.1_genomic	7.839896
GCA_900548595.1_genomic	0.7440205
GCF_003628755.1_genomic	1.430518
GCA_003478935.1_genomic	2.009528
GCA_900538475.1_genomic	0.849658
GCF_000157975.1_genomic	0.39259103
GCF_002160985.1_genomic	0.96222925
GCA_018223365.1_genomic	3.3319764
GCA_019420085.1_genomic	1.2062016
GCA_934339005.1_genomic	0.49831992
GCA_904398325.1_genomic	0.26709834
GCA_900760305.1_genomic	0.67198414
GCA_022846035.1_genomic	2.2171419
GCA_900754775.1_genomic	3.251073
GCA_902767315.1_genomic	2.4294283
GCA_905200545.1_genomic	19.80449
GCA_944381085.1_genomic	0.686107
GCF_000154465.1_genomic	28.640165
GCA_934394595.1_genomic	0.93057805
GCA_004557245.1_genomic	39.646385
GCA_900551465.1_genomic	0.1811579
GCA_003522945.1_genomic	14.390675
GCA_944336625.1_genomic	0.69819164
GCA_944386115.1_genomic	0.29275107
GCA_902363135.1_genomic	3.482062
GCA_900543755.1_genomic	0.30100515
GCA_930989305.1_genomic	0.21007164
GCA_904378045.1_genomic	0.74184257
GCA_916988195.3_genomic	6.15119
GCA_944375845.1_genomic	0.13117895
GCF_002161215.1_genomic	1.1919874
GCA_902363825.1_genomic	4.249902
GCA_003460745.1_genomic	2.9994502
GCF_012317185.1_genomic	0.7898054
GCF_000949455.1_genomic	2.9075758
GCA_018223435.1_genomic	2.2327893
GCF_013009555.1_genomic	92.385155
GCA_003584705.1_genomic	4.9004016
GCA_003343685.1_genomic	0.45230955
GCF_003324185.1_genomic	74.99605
GCF_000025985.1_genomic	17.095892
GCF_000174195.1_genomic	4.933372
GCA_900544295.1_genomic	1.3228831
GCA_900544245.1_genomic	8.548678
GCF_003269275.1_genomic	25.098293
GCF_010509575.1_genomic	13.018142
GCA_003149915.1_genomic	4.870649
GCA_018715585.1_genomic	0.71619356
GCA_900760345.1_genomic	0.9725771
GCA_944387205.1_genomic	1.4393116
GCA_900066355.1_genomic	8.559917
GCA_900545405.1_genomic	1.0552372
GCA_900756495.1_genomic	0.67980266
GCF_014384805.1_genomic	1.2640427
GCA_000435715.1_genomic	0.24164708
GCF_002160305.1_genomic	1.6761655
GCA_944358775.1_genomic	0.8382821
GCA_900554855.1_genomic	0.6656587
GCF_020687245.1_genomic	6.53934
GCA_900538545.1_genomic	0.29555175
GCA_900540045.1_genomic	15.645588
GCF_900104615.1_genomic	0.6892968
GCA_934717555.1_genomic	0.516004
GCF_014281125.1_genomic	0.31603974
GCF_001808955.1_genomic	0.80521005
GCF_014337155.1_genomic	44.68644
GCA_904420065.1_genomic	0.2160508
GCF_020564355.1_genomic	1.9207064
GCA_944376795.1_genomic	0.30178365
GCA_012519155.1_genomic	12.7666
GCA_905205065.1_genomic	2.9454925
GCA_944385575.1_genomic	0.61903167
GCF_009695995.1_genomic	0.9796002
GCF_001404675.1_genomic	71.94325
GCA_000435395.1_genomic	3.1332917
GCA_018712665.1_genomic	2.7901063
GCF_000012825.1_genomic	11.183426
