Genome	SRR19064327_1.fastq.gz Mean
GCA_014385265.1_genomic	6.7036347
GCF_900537995.1_genomic	3.4403255
GCA_025150085.1_genomic	8.329218
GCA_019414725.1_genomic	13.67189
GCF_003478335.1_genomic	11.952054
GCF_000239295.1_genomic	1.9137629
GCA_019414665.1_genomic	19.166645
GCA_902362775.1_genomic	2.5211387
GCA_900546265.1_genomic	2.2317457
GCA_000154345.1_genomic	3.7292895
GCA_000432135.1_genomic	0.3890253
GCA_944384065.1_genomic	0.44910568
GCA_900547035.1_genomic	0.85521895
GCF_022867805.1_genomic	1.2344348
GCA_900543555.1_genomic	0.18473741
GCF_003697165.2_genomic	94.90891
GCF_020297485.1_genomic	0.35555995
GCA_900544965.1_genomic	0.18407077
GCF_900120155.1_genomic	0.37547064
GCA_025147325.1_genomic	16.28904
GCA_018228645.1_genomic	2.0463772
GCA_025147765.1_genomic	13.628908
GCF_009696265.1_genomic	2.102611
GCF_004154955.1_genomic	0.8482903
GCF_000296465.1_genomic	13.007813
GCA_000155435.1_genomic	0.33882356
GCF_000278725.1_genomic	1.6804336
GCA_934426285.1_genomic	2.1701398
GCF_016901815.1_genomic	1.2260293
GCF_000190535.1_genomic	5.0110044
GCF_002160765.1_genomic	0.6567107
GCA_900544975.1_genomic	1.2832125
GCA_944388395.1_genomic	0.8910788
GCF_943193075.1_genomic	3.9913635
GCF_000233455.1_genomic	0.6219301
GCF_001435955.1_genomic	0.9947641
GCF_001042595.1_genomic	0.6134063
GCA_934875375.1_genomic	1.2822644
GCF_001553855.1_genomic	0.5237486
GCF_000016525.1_genomic	0.036932882
GCF_000196555.1_genomic	1.3451321
GCF_001487165.1_genomic	9.269001
GCA_900542045.1_genomic	0.90035474
GCA_003096535.1_genomic	9.682906
GCA_944380065.1_genomic	0.37337947
GCF_008121495.1_genomic	57.998363
GCA_944387035.1_genomic	2.6428752
GCF_000225345.1_genomic	7.9664907
GCF_001404335.1_genomic	0.78215307
GCA_025149785.1_genomic	5.8780236
GCA_003525905.1_genomic	7.2250757
GCA_019424865.1_genomic	3.000799
GCF_009695865.1_genomic	5.5894966
GCA_944388565.1_genomic	0.051186174
GCF_002234575.2_genomic	0.6839662
GCA_021029595.1_genomic	62.03302
GCA_900761905.1_genomic	0.12826388
GCA_902373545.1_genomic	0.57213354
GCA_944393575.1_genomic	0.13133533
GCA_900546685.1_genomic	4.4957757
GCF_900104635.1_genomic	6.049709
GCA_025149465.1_genomic	0.22426987
GCF_009494135.1_genomic	289.60788
GCF_023347255.1_genomic	10.30279
GCA_025150245.1_genomic	3.0536711
GCF_014647375.1_genomic	1.1776422
GCF_900461125.1_genomic	0.44442293
GCF_003268275.1_genomic	0.7106995
GCA_003150615.1_genomic	1.139648
GCA_000434235.1_genomic	250.47552
GCF_000741215.1_genomic	0.5319371
GCF_900099625.1_genomic	0.18560974
GCA_900552655.1_genomic	0.06672969
GCF_003865035.1_genomic	5.152794
GCA_900542445.1_genomic	2.4707947
GCA_018712885.1_genomic	0.4108552
GCA_019410105.1_genomic	1.7117593
GCF_900120005.1_genomic	0.701553
GCF_002159845.1_genomic	2.7866523
GCA_904420025.1_genomic	0.43925673
GCF_000154845.1_genomic	20.874964
GCA_904420075.1_genomic	0.16195892
GCA_018228685.1_genomic	19.363863
GCF_001314995.1_genomic	7.0828257
GCA_019411365.1_genomic	3.1715543
GCA_001305115.1_genomic	1.439363
GCA_003481005.1_genomic	2.9609382
GCF_000173975.1_genomic	9.109971
GCF_000188295.1_genomic	11.00573
GCA_904420095.1_genomic	2.0533485
GCF_000011065.1_genomic	4.300715
GCA_900543885.1_genomic	0.38358113
GCF_000701705.1_genomic	1.3103004
GCA_025147485.1_genomic	14.793876
GCA_934351765.1_genomic	0.35208055
GCF_020554845.1_genomic	15.39404
GCF_009680455.1_genomic	1.0252843
GCA_025151215.1_genomic	23.04237
GCF_014297285.1_genomic	21.985413
GCA_900760795.1_genomic	14.210385
GCA_025150425.1_genomic	86.10887
GCA_003507655.1_genomic	6.006861
GCA_934216375.1_genomic	0.31726754
GCA_900546885.1_genomic	0.5182998
GCA_000432435.1_genomic	0.21422848
GCA_900549885.1_genomic	2.2835233
GCF_001815355.1_genomic	0.16727042
GCA_025145845.1_genomic	10.927132
GCF_000742135.1_genomic	110.53002
GCA_934647945.1_genomic	0.9121305
GCA_904393115.1_genomic	2.3795273
GCA_900544375.1_genomic	33.72553
GCA_900757485.1_genomic	0.59040564
GCA_900542115.1_genomic	1.9279039
GCA_018380115.1_genomic	0.45753333
GCF_009717815.1_genomic	5.521538
GCF_003024715.1_genomic	4.013731
GCA_902406135.1_genomic	0.39892554
GCA_000436695.1_genomic	0.07381453
GCA_003150225.1_genomic	0.20115553
GCA_900545225.1_genomic	0.8302069
GCA_900760475.1_genomic	1.1158519
GCF_000210075.1_genomic	5.3316298
GCF_004343035.1_genomic	0.107870154
GCA_944383465.1_genomic	0.7287371
GCF_000153925.1_genomic	13.401748
GCF_003473545.1_genomic	3.4819846
GCA_003478935.1_genomic	2.5115585
GCA_900538475.1_genomic	1.009838
GCA_900754775.1_genomic	0.3804752
GCF_009738225.1_genomic	22.055283
GCF_000154465.1_genomic	31.633959
GCF_014647335.1_genomic	2.8742955
GCF_003434055.1_genomic	0.44038805
GCA_916988195.3_genomic	8.24433
GCA_003460745.1_genomic	3.1490085
GCF_012317185.1_genomic	0.8501448
GCF_000949455.1_genomic	3.8783245
GCA_018223435.1_genomic	3.1803975
GCF_013009555.1_genomic	8.310344
GCA_003584705.1_genomic	22.040249
GCF_008727735.1_genomic	5.5671816
GCF_009767585.1_genomic	1.7894981
GCF_003324185.1_genomic	8.461148
GCF_000025985.1_genomic	6.986171
GCA_900540595.1_genomic	4.4937453
GCF_000174195.1_genomic	9.108464
GCA_900544295.1_genomic	1.0395674
GCF_003269275.1_genomic	3.0283139
GCF_010509575.1_genomic	8.890661
GCA_900066355.1_genomic	5.017641
GCA_910585405.1_genomic	0.55364937
GCF_020687245.1_genomic	94.53939
GCF_001434535.1_genomic	321.39807
GCF_002222615.2_genomic	12.465461
GCA_900540045.1_genomic	0.6664679
GCF_900104615.1_genomic	0.59755987
GCA_934717555.1_genomic	0.23311865
GCA_900555975.1_genomic	4.265408
GCF_014982855.1_genomic	0.588427
GCA_000435395.1_genomic	2.2263336
GCF_000012825.1_genomic	34.542942
