Genome	SRR19064320_1.fastq.gz Mean
GCF_003479405.1_genomic	3.4136753
GCA_900546685.1_genomic	0.20035641
GCF_900104635.1_genomic	8.5454235
GCF_001655005.1_genomic	0.105439186
GCA_900543145.1_genomic	0.07157186
GCF_900106845.1_genomic	0.14772889
GCF_000785515.1_genomic	1.2422047
GCF_023347255.1_genomic	108.537964
GCF_900099625.1_genomic	0.27931067
GCF_900240245.1_genomic	0.52190703
GCF_001406815.1_genomic	35.562904
GCA_902362365.1_genomic	0.18314141
GCF_900107675.1_genomic	0.516027
GCA_019410105.1_genomic	2.9424844
GCA_000437915.1_genomic	0.052136686
GCF_000210055.1_genomic	0.52342016
GCA_902363045.1_genomic	3.4831772
GCF_001314995.1_genomic	6.2191534
GCA_001305115.1_genomic	0.640862
GCF_001517625.2_genomic	4.092265
GCF_000173975.1_genomic	12.243845
GCF_000191405.1_genomic	1.4586726
GCF_000011065.1_genomic	4.373192
GCF_000701705.1_genomic	0.15164597
GCA_000411415.1_genomic	0.48276538
GCA_025147485.1_genomic	24.753595
GCF_013046825.1_genomic	0.33020195
GCF_020554845.1_genomic	14.255263
GCF_009680455.1_genomic	3.6373188
GCA_025151215.1_genomic	17.536903
GCA_025150425.1_genomic	0.38326433
GCF_000154285.1_genomic	1.2786657
GCA_003507655.1_genomic	0.56590736
GCF_000010185.1_genomic	0.12699653
GCA_000980495.1_genomic	15.094844
GCF_000742135.1_genomic	0.1497944
GCF_001591705.1_genomic	0.49882427
GCF_000157915.1_genomic	67.16514
GCA_900544375.1_genomic	2.9828258
GCA_900542115.1_genomic	1.7587823
GCF_000156195.1_genomic	32.635525
GCA_018380115.1_genomic	0.25117642
GCA_000435555.1_genomic	0.21076038
GCA_905206455.1_genomic	0.054417808
GCF_003024715.1_genomic	4.364093
GCF_001025135.1_genomic	35.73788
GCA_000436695.1_genomic	0.09854193
GCF_000455225.1_genomic	18.934076
GCF_000430525.1_genomic	5.2160454
GCA_018364635.1_genomic	0.3652805
GCA_900552095.1_genomic	1.1206566
GCF_900475675.1_genomic	0.14812718
GCF_000210075.1_genomic	5.204523
GCF_004343035.1_genomic	0.26402554
GCF_000153925.1_genomic	3.6438253
GCF_003473545.1_genomic	15.096043
GCA_900548595.1_genomic	0.14506039
GCA_003478935.1_genomic	2.5012355
GCA_900538475.1_genomic	1.6489457
GCF_000154465.1_genomic	2.519538
GCF_000186445.1_genomic	0.08597338
GCF_015667935.1_genomic	0.38669482
GCF_003434055.1_genomic	0.7002468
GCA_003460745.1_genomic	4.0009527
GCF_012317185.1_genomic	0.9369175
GCF_000949455.1_genomic	1.233025
GCF_013009555.1_genomic	23.50907
GCF_001937445.1_genomic	0.1181081
GCF_000174195.1_genomic	5.0355816
GCF_014467075.1_genomic	0.39146164
GCF_019929185.1_genomic	0.52143174
GCF_003269275.1_genomic	11.157913
GCF_010509575.1_genomic	69.564575
GCA_900066355.1_genomic	4.3309307
GCA_900540255.1_genomic	12.90495
GCF_020687245.1_genomic	12.012878
GCF_002222615.2_genomic	8.271704
GCF_900104615.1_genomic	0.37426114
GCA_934717555.1_genomic	0.17386939
GCF_001808955.1_genomic	0.3008606
GCF_004167605.1_genomic	0.05331327
GCF_020564355.1_genomic	2.045893
GCA_900540275.1_genomic	0.84383374
GCA_905206195.1_genomic	0.08936784
GCA_025149285.1_genomic	0.58381146
GCF_000012825.1_genomic	136.74687
