Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/009/705/GCF_000009705.1_genomic.fna.gz	99.99	1.465	99.96-100.04	1.465	1.42-1.50	2	2.375	23650/30485	99.18	NC_003272.1 Nostoc sp. PCC 7120 = FACHB-418, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/091/665/GCF_000091665.1_genomic.fna.gz	99.99	24.000	NA-NA	HIGH	NA-NA	24	24.010	7443/7457	99.99	NC_000909.1 Methanocaldococcus jannaschii DSM 2661, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/014/425/GCF_000014425.1_genomic.fna.gz	99.99	0.049	98.34-101.80	0.049	0.03-0.08	1	1.024	373/7578	90.74	NC_008530.1 Lactobacillus gasseri ATCC 33323 = JCM 1131, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/017/945/GCF_000017945.1_genomic.fna.gz	99.99	2.196	99.95-100.05	2.196	2.05-2.30	2	2.525	5074/5692	99.63	NC_009776.1 Ignicoccus hospitalis KIN4/I, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/020/465/GCF_000020465.1_genomic.fna.gz	99.98	6.101	NA-NA	HIGH	NA-NA	6	6.101	11340/11393	99.98	NC_010803.1 Chlorobium limicola DSM 245, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/156/375/GCF_000156375.1_genomic.fna.gz	99.98	1.555	99.93-100.04	1.555	1.49-1.61	2	2.022	9617/12133	99.25	NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/008/665/GCF_000008665.1_genomic.fna.gz	99.98	1.124	99.92-100.07	1.124	1.08-1.17	1	1.674	6328/9304	98.76	NC_000917.1 Archaeoglobus fulgidus DSM 4304, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/900/167/395/GCF_900167395.1_genomic.fna.gz	99.98	9.614	NA-NA	HIGH	NA-NA	9	9.614	11651/11710	99.98	NZ_FUWK01000085.1 Nitrosomonas europaea strain ATCC 25978, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/010/505/GCF_000010505.1_genomic.fna.gz	99.98	5.359	NA-NA	HIGH	NA-NA	5	5.359	9235/9305	99.98	NC_010729.1 Porphyromonas gingivalis ATCC 33277, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/000/018/565/GCA_000018565.1_genomic.fna.gz	99.97	5.269	NA-NA	HIGH	NA-NA	5	5.269	28081/28302	99.97	CP000875.1 Herpetosiphon aurantiacus DSM 785, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	99.97	1.189	99.93-100.01	1.189	1.16-1.22	1	1.733	14755/21133	98.85	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/007/225/GCF_000007225.1_genomic.fna.gz	99.97	0.214	99.61-100.36	0.214	0.19-0.24	1	1.108	1821/9340	94.86	NC_003364.1 Pyrobaculum aerophilum str. IM2, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/015/805/GCF_000015805.1_genomic.fna.gz	99.96	1.498	99.91-100.03	1.498	1.42-1.56	2	1.968	6675/8605	99.18	NC_009073.1 Pyrobaculum calidifontis JCM 11548, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/015/865/GCF_000015865.1_genomic.fna.gz	99.96	0.802	99.86-100.06	0.802	0.77-0.84	1	1.457	8689/15718	98.11	NC_009012.1 Acetivibrio thermocellus ATCC 27405, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/018/865/GCF_000018865.1_genomic.fna.gz	99.96	1.372	99.91-100.00	1.372	1.34-1.41	2	1.860	16458/22107	99.05	NC_010175.1 Chloroflexus aurantiacus J-10-fl, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/015/125/GCF_000015125.1_genomic.fna.gz	99.95	2.443	99.92-99.99	2.443	2.33-2.53	2	2.741	11501/12718	99.68	NC_008639.1 Chlorobium phaeobacteroides DSM 266, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/196/115/GCF_000196115.1_genomic.fna.gz	99.95	4.469	NA-NA	HIGH	NA-NA	4	4.469	29869/30348	99.95	NC_005027.1 Rhodopirellula baltica SH 1, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/000/007/325/GCA_000007325.1_genomic.fna.gz	99.95	4.453	NA-NA	HIGH	NA-NA	4	4.453	8921/9067	99.95	AE009951.2 Fusobacterium nucleatum subsp. nucleatum ATCC 25586, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/008/565/GCF_000008565.1_genomic.fna.gz	99.94	0.463	99.77-100.15	0.463	0.43-0.49	1	1.274	5124/13818	96.85	NC_001263.1 Deinococcus radiodurans R1 chromosome 1, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/007/985/GCF_000007985.2_genomic.fna.gz	99.94	0.824	99.86-100.02	0.824	0.79-0.86	1	1.466	9195/16461	98.14	NC_002939.5 Geobacter sulfurreducens PCA, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/022/325/GCF_000022325.1_genomic.fna.gz	99.93	1.023	99.85-100.02	1.023	0.97-1.07	1	1.486	7763/11857	98.64	NC_012034.1 Caldicellulosiruptor bescii DSM 6725, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/020/225/GCF_000020225.1_genomic.fna.gz	99.92	1.672	99.85-99.98	1.672	1.60-1.74	2	1.998	9113/11412	99.28	NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/008/185/GCF_000008185.1_genomic.fna.gz	99.91	1.332	99.86-99.97	1.332	1.28-1.38	2	1.796	8874/12251	98.97	NC_002967.9 Treponema denticola ATCC 35405, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/013/645/GCF_000013645.1_genomic.fna.gz	99.89	0.805	99.83-99.95	0.805	0.78-0.83	1	1.474	22460/41361	98.05	NC_007951.1 Paraburkholderia xenovorans LB400 chromosome 1, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/001/027/105/GCF_001027105.1_genomic.fna.gz	99.88	0.050	98.72-101.38	0.050	0.03-0.07	1	1.033	573/11892	90.68	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	99.86	0.520	99.75-99.97	0.520	0.50-0.54	1	1.285	10565/26733	97.05	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/016/125/GCF_000016125.1_genomic.fna.gz	99.86	3.354	NA-NA	HIGH	NA-NA	3	3.354	7192/7519	99.86	NC_009135.1 Methanococcus maripaludis C5, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/022/565/GCF_000022565.1_genomic.fna.gz	99.85	0.654	99.75-99.96	0.654	0.62-0.69	1	1.368	8269/17757	97.56	NC_012483.1 Acidobacterium capsulatum ATCC 51196, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/011/205/GCF_000011205.1_genomic.fna.gz	99.83	0.179	99.37-100.24	0.179	0.16-0.20	1	1.094	1809/11373	94.24	NC_003106.2 Sulfurisphaera tokodaii str. 7, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/007/305/GCF_000007305.1_genomic.fna.gz	99.82	0.190	99.44-100.41	0.190	0.16-0.21	1	1.298	1364/8127	94.41	NC_003413.1 Pyrococcus furiosus DSM 3638, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/016/065/GCF_000016065.1_genomic.fna.gz	99.82	0.785	99.72-99.91	0.785	0.75-0.82	1	1.471	10168/19501	97.92	NC_009092.1 Shewanella loihica PV-4, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/000/008/085/GCA_000008085.1_genomic.fna.gz	99.78	4.182	NA-NA	HIGH	NA-NA	4	4.182	2055/2201	99.78	AE017199.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/021/645/GCF_000021645.1_genomic.fna.gz	99.78	0.334	99.54-100.05	0.334	0.30-0.36	1	1.179	2109/7811	95.86	NC_011661.1 Dictyoglomus turgidum DSM 6724, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/001/481/685/GCF_001481685.1_genomic.fna.gz	99.77	2.901	NA-NA	HIGH	NA-NA	3	2.901	5577/5983	99.77	NZ_CP006867.1 Ignicoccus islandicus DSM 13165 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/006/985/GCF_000006985.1_genomic.fna.gz	99.76	2.885	NA-NA	HIGH	NA-NA	3	2.885	8524/9193	99.76	NC_002932.3 Chlorobaculum tepidum TLS, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/003/510/745/GCA_003510745.1_genomic.fna.gz	99.75	1.238	99.66-99.84	1.238	1.18-1.30	1	1.732	4488/6731	98.70	DOKW01000009.1 MAG TPA_asm: Sulfurihydrogenibium sp. isolate UBA8851 contig_10540, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/016/425/GCF_000016425.1_genomic.fna.gz	99.72	0.369	99.57-99.90	0.369	0.34-0.39	1	1.216	6317/21909	96.07	NC_009380.1 Salinispora tropica CNB-440, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/011/965/GCF_000011965.2_genomic.fna.gz	99.61	0.078	98.85-100.37	0.078	0.06-0.09	1	1.042	1357/19921	91.70	NC_003911.12 Ruegeria pomeroyi DSS-3, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/021/282/585/GCF_021282585.1_genomic.fna.gz	99.51	1.891	99.47-99.55	1.891	1.84-1.94	2	2.310	20162/27430	99.01	NZ_JAJSPR010000100.1 Pseudomonas alloputida strain NMI2441_06 NODE_100_length_3132_cov_481.337, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/019/785/GCF_000019785.1_genomic.fna.gz	99.45	0.102	98.82-100.06	0.102	0.08-0.12	1	1.064	1737/20725	92.31	NC_010524.1 Leptothrix cholodnii SP-6, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/002/799/245/GCF_002799245.1_genomic.fna.gz	99.44	0.062	98.49-100.24	0.062	0.05-0.08	1	1.051	1068/20624	90.89	NZ_NEQV01000001.1 Stenotrophomonas maltophilia strain EA1 Contig_1_consensus_ctg_5_15_2, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/006/742/205/GCF_006742205.1_genomic.fna.gz	99.38	0.052	98.03-100.98	0.052	0.03-0.08	1	1.055	436/10141	90.35	NZ_AP019721.1 Staphylococcus epidermidis strain NBRC 100911 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/328/665/GCF_000328665.1_genomic.fna.gz	99.35	0.067	98.39-100.49	0.067	0.04-0.09	1	1.032	617/11397	91.02	NC_019977.1 Methanomethylovorans hollandica DSM 15978, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/900/638/555/GCF_900638555.1_genomic.fna.gz	99.34	0.038	97.27-100.82	0.038	0.02-0.06	1	1.062	273/8878	89.38	NZ_LR134525.1 Neisseria meningitidis strain NCTC10025 chromosome 1, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/308/215/GCF_000308215.1_genomic.fna.gz	99.22	0.120	98.56-99.78	0.120	0.10-0.14	1	1.070	1028/11312	92.56	NZ_CAJE01000026.1 Methanomassiliicoccus luminyensis B10, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/008/124/605/GCF_008124605.1_genomic.fna.gz	99.18	4.470	NA-NA	HIGH	NA-NA	4	4.470	7745/10007	99.18	NZ_VRYN01000001.1 Halobacterium salinarum DSM 3754 Ga0061114_scaffold00001.1, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/306/945/GCF_000306945.1_genomic.fna.gz	99.12	0.255	98.83-99.47	0.255	0.23-0.28	1	1.133	2815/16129	94.52	NC_018518.1 Bordetella pertussis 18323, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/392/875/GCF_000392875.1_genomic.fna.gz	98.80	0.279	98.49-99.23	0.279	0.24-0.31	1	1.153	2098/12252	94.47	NZ_KB944588.1 Enterococcus faecalis ATCC 19433 acAqW-supercont1.1, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/003/968/655/GCF_003968655.1_genomic.fna.gz	98.79	5.873	NA-NA	HIGH	NA-NA	6	5.873	6077/8851	98.79	NZ_RXYK01000010.1 Chlorobium phaeovibrioides strain BrKhr17 NODE_10_length_80169_cov_14.7459, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/009/730/335/GCF_009730335.1_genomic.fna.gz	98.69	0.030	95.60-98.97	0.030	0.03-0.06	1	1.015	205/10296	88.13	NZ_CP046315.1 Schaalia odontolytica strain FDAARGOS_732 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/006/739/205/GCF_006739205.1_genomic.fna.gz	98.65	0.064	97.25-100.20	0.064	0.04-0.10	1	1.031	356/8600	90.24	NZ_AP019720.1 Streptococcus mutans strain NBRC 13955 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/006/716/065/GCF_006716065.1_genomic.fna.gz	98.61	0.563	98.48-98.76	0.563	0.53-0.59	1	1.328	6845/24128	96.02	NZ_VFOL01000001.1 Salinispora arenicola strain DSM 44819 Ga0264271_11, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/001/645/105/GCF_001645105.1_genomic.fna.gz	98.48	2.158	98.44-98.52	2.158	2.08-2.23	2	2.468	15693/28352	98.11	NZ_LKEG01000001.1 Pseudomonas marginalis strain ICMP 3553 C1001, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/900/456/975/GCF_900456975.1_genomic.fna.gz	98.40	4.931	NA-NA	HIGH	NA-NA	5	4.931	13275/21877	98.40	NZ_UGYM01000002.1 Shewanella baltica strain NCTC10735, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/016/385/GCF_000016385.1_genomic.fna.gz	98.40	0.038	95.84-99.27	0.038	0.03-0.08	1	1.065	216/9284	88.58	NC_009376.1 Pyrobaculum arsenaticum DSM 13514, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/186/445/GCF_000186445.1_genomic.fna.gz	98.12	0.065	96.83-99.78	0.065	0.04-0.09	1	1.043	326/9094	89.82	NZ_GL636070.1 Streptococcus agalactiae ATCC 13813 SCAFFOLD1, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/144/915/GCF_000144915.1_genomic.fna.gz	97.85	0.067	96.36-99.89	0.067	0.03-0.10	1	1.073	219/6520	89.63	NC_014374.1 Acidilobus saccharovorans 345-15, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/008/545/GCF_000008545.1_genomic.fna.gz	97.47	25.000	NA-NA	HIGH	NA-NA	25	26.400	3611/7992	97.47	NC_000853.1 Thermotoga maritima MSB8, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/025/685/GCF_000025685.1_genomic.fna.gz	97.36	0.037	95.07-98.84	0.037	0.02-0.06	1	1.068	278/16871	87.60	NC_013967.1 Haloferax volcanii DS2, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/009/759/685/GCF_009759685.1_genomic.fna.gz	97.27	0.073	96.14-98.57	0.073	0.05-0.11	1	1.048	519/17043	89.35	NZ_CP046654.1 Acinetobacter baumannii strain ATCC 19606 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/166/775/GCF_000166775.1_genomic.fna.gz	97.18	0.973	97.02-97.36	0.973	0.89-1.04	2	1.722	3361/11815	96.03	NC_014720.1 Caldicellulosiruptor kronotskyensis 2002, complete sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/784/835/GCF_000784835.1_genomic.fna.gz	96.94	25.000	NA-NA	HIGH	NA-NA	25	25.415	3014/7893	96.94	NZ_JSFH01000001.1 Thermotoga sp. Mc24 Contig1, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/900/760/795/GCA_900760795.1_genomic.fna.gz	96.92	1.224	96.82-97.02	1.224	1.15-1.29	1	1.724	4786/17696	95.87	CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM04771, WGS project CAAFAI010000000 data, contig: SRS021948_34_k99_167, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/002/945/325/GCF_002945325.1_genomic.fna.gz	96.80	1.517	96.59-96.92	1.517	1.37-1.70	2	2.372	2097/7296	96.06	NZ_CP026606.1 Methanococcus maripaludis strain DSM 2067 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	96.72	0.062	95.50-98.20	0.062	0.04-0.09	1	1.043	465/21223	88.40	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/009/729/055/GCF_009729055.1_genomic.fna.gz	96.67	0.158	95.71-97.52	0.158	0.12-0.21	1	1.093	605/11577	90.92	NZ_CP045484.1 Sulfurisphaera ohwakuensis strain TA-1 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/000/445/185/GCA_000445185.1_genomic.fna.gz	96.60	11.120	NA-NA	HIGH	NA-NA	11	11.120	3854/11254	96.60	AVAF01000001.1 MAG: Thermoanaerobacter sp. A7A NODE_13_length_6096_cov_691.959473, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/003/722/315/GCA_003722315.1_genomic.fna.gz	96.56	11.199	NA-NA	HIGH	NA-NA	11	11.199	3615/10684	96.56	CP033580.1 Thermoanaerobacter ethanolicus JW 200 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/001/883/995/GCF_001883995.1_genomic.fna.gz	96.55	0.091	95.62-97.40	0.091	0.07-0.13	1	1.053	721/23907	89.32	NZ_MACE01000001.1 Bacillus paranthracis strain Mn5 contig1, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/019/414/665/GCA_019414665.1_genomic.fna.gz	96.53	1.219	96.40-96.70	1.219	1.13-1.30	1	1.728	2594/10874	95.48	DXLO01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0405 HRGM_Genome_0405_1, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/019/414/725/GCA_019414725.1_genomic.fna.gz	96.47	1.205	96.35-96.62	1.205	1.11-1.29	1	1.764	3337/14370	95.40	DXLM01000001.1 MAG TPA_asm: Bacteroides sp. isolate HRGM_Genome_0403 HRGM_Genome_0403_1, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/018/223/745/GCF_018223745.1_genomic.fna.gz	96.44	0.080	95.60-97.63	0.080	0.05-0.10	1	1.038	625/24500	88.84	NZ_CP073653.1 Clostridium beijerinckii strain DSM 791 chromosome, complete genome
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCA/923/184/405/GCA_923184405.1_genomic.fna.gz	96.42	0.045	93.99-97.14	0.045	0.04-0.09	1	1.074	136/9265	87.27	OV299793.1 Neisseria meningitidis strain NM-1853 genome assembly, scaffold: scaffold00001, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/019/655/335/GCF_019655335.1_genomic.fna.gz	96.41	4.925	NA-NA	HIGH	NA-NA	5	4.925	6844/21229	96.41	NZ_BPFD01000001.1 Shewanella hafniensis strain ATCC BAA-1207 sequence001, whole genome shotgun sequence
meslier_reads/illumina_subsamp_1.fq	gtdb_genomes_reps_r214/database/GCF/000/012/905/GCF_000012905.2_genomic.fna.gz	96.36	0.081	95.19-97.58	0.081	0.05-0.11	1	1.057	495/19737	88.79	NC_007493.2 Cereibacter sphaeroides 2.4.1 chromosome 1, complete sequence
