Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/675/GCF_001404675.1_genomic.fna.gz	2.7556	2.2427	98.55	2.573	98.48-98.63	1.406	1.34-1.46	2	2.044	6397/13182	97.69	NZ_CYXU01000001.1 Coprococcus eutactus strain 2789STDY5834963, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/288/065/GCF_014288065.1_genomic.fna.gz	2.7329	1.7546	98.04	2.552	97.93-98.12	1.395	1.33-1.49	2	2.110	4340/10512	97.19	NZ_JACOPS010000001.1 Ruminococcus sp. NSJ-71 M23_ctg001, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/584/705/GCA_003584705.1_genomic.fna.gz	2.5220	2.7108	97.76	2.355	97.66-97.83	1.287	1.22-1.35	2	2.736	6250/17205	96.79	AP018536.1 Lachnospiraceae bacterium GAM79 DNA, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/337/155/GCA_014337155.1_genomic.fna.gz	2.4122	1.8708	98.13	2.252	98.03-98.22	1.231	1.18-1.31	2	2.020	5051/12579	97.10	CP060632.1 Lachnospiraceae bacterium NSJ-4 chromosome, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/020/605/GCA_000020605.1_genomic.fna.gz	2.2676	2.0615	96.81	2.117	96.68-96.96	1.157	1.08-1.24	1	1.824	3565/14021	95.68	CP001107.1 [Eubacterium] rectale ATCC 33656 chromosome, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/680/455/GCF_009680455.1_genomic.fna.gz	2.2328	1.7789	98.47	2.085	98.37-98.56	1.140	1.09-1.20	2	1.905	5617/13152	97.29	NZ_WKRD01000010.1 Lachnospira eligens strain BIOML-A1 scaffold10_size99411, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/845/GCF_000012845.1_genomic.fna.gz	1.6242	2.0595	97.13	1.517	97.01-97.27	0.829	0.78-0.87	1	1.527	4774/20586	95.40	NC_009615.1 Parabacteroides distasonis ATCC 8503, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/112/995/GCA_900112995.1_genomic.fna.gz	1.4783	1.0976	98.71	1.380	98.54-98.84	0.754	0.71-0.80	1	1.559	4388/12183	96.76	FONU01000049.1 Lactobacillus rogosae strain ATCC 27753 genome assembly, contig: Ga0052885_scaffold00047.47, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/675/GCA_900553675.1_genomic.fna.gz	1.4417	0.8094	97.67	1.346	97.49-97.87	0.736	0.67-0.79	1	1.499	2346/9175	95.70	USEH01000001.1 uncultured Ruminococcus sp. isolate UMGS1641 genome assembly, contig: NODE_396_length_45586_cov_3.316026, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/190/535/GCF_000190535.1_genomic.fna.gz	1.1557	1.3377	98.64	1.079	98.49-98.80	0.590	0.55-0.63	1	1.366	5480/18480	96.15	NC_015160.1 Odoribacter splanchnicus DSM 20712, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/065/GCF_000154065.1_genomic.fna.gz	1.0993	0.8446	98.83	1.026	98.65-99.04	0.561	0.51-0.60	1	1.448	3777/12400	96.24	NZ_DS264419.1 Dorea longicatena DSM 13814 Scfld0235, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	1.0919	1.1650	97.55	1.020	97.38-97.78	0.557	0.50-0.59	1	1.465	3538/17492	94.98	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/526/845/GCA_003526845.1_genomic.fna.gz	1.0820	0.5271	97.90	1.010	97.68-98.19	0.552	0.49-0.60	1	1.313	1800/8042	95.29	DPVM01000006.1 TPA_asm: Oscillospiraceae bacterium isolate UBA9115 contig_1181, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	1.0579	1.7545	97.57	0.988	97.44-97.72	0.540	0.51-0.56	1	1.328	5303/26733	94.92	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/395/GCA_000437395.1_genomic.fna.gz	1.0375	0.4483	98.03	0.969	97.78-98.32	0.530	0.47-0.57	1	1.342	1596/7060	95.32	FR898160.1 Clostridium sp. CAG:288 genomic scaffold, scf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/215/GCA_000434215.1_genomic.fna.gz	1.0183	0.6622	98.24	0.951	98.04-98.50	0.520	0.47-0.56	1	1.319	2541/10680	95.47	HF999650.1 Bacteroides sp. CAG:144 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/025/985/GCF_000025985.1_genomic.fna.gz	0.9911	1.3690	98.07	0.925	97.92-98.22	0.506	0.47-0.53	1	1.307	4953/22430	95.24	NC_003228.3 Bacteroides fragilis NCTC 9343, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/156/655/GCF_000156655.1_genomic.fna.gz	0.9663	0.6412	96.60	0.902	96.34-96.92	0.493	0.43-0.54	1	1.427	1410/10381	93.76	NZ_DS996879.1 Holdemanella biformis DSM 3989 Scfld141, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/675/GCA_902363675.1_genomic.fna.gz	0.9585	0.9762	98.98	0.895	98.80-99.16	0.489	0.45-0.52	1	1.638	4671/15979	96.11	CABJAV010000001.1 Lachnospiraceae bacterium isolate MGYG-HGUT-00136 genome assembly, contig: .20427_4_25.1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/222/615/GCF_002222615.2_genomic.fna.gz	0.7371	0.8879	98.84	0.688	98.71-99.08	0.376	0.35-0.40	1	1.262	4380/19603	95.28	NZ_CP022412.2 Bacteroides caccae strain ATCC 43185 chromosome, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/555/125/GCA_900555125.1_genomic.fna.gz	0.7176	0.2821	96.56	0.670	96.11-97.05	0.366	0.30-0.42	1	1.202	674/6388	93.00	USKH01000001.1 uncultured Clostridium sp. isolate UMGS1795 genome assembly, contig: NODE_1111_length_34159_cov_3.507624, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/753/285/GCA_900753285.1_genomic.fna.gz	0.6262	0.4269	95.51	0.585	95.03-95.98	0.320	0.27-0.39	1	1.186	747/11107	91.66	CAADYN010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12664, WGS project CAADYN010000000 data, contig: ERS396348_42_k79_14, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/115/GCA_900539115.1_genomic.fna.gz	0.6086	0.4552	97.03	0.568	96.56-97.44	0.311	0.27-0.36	1	1.218	1314/12268	93.05	UQAQ01000001.1 uncultured Roseburia sp. isolate UMGS89 genome assembly, contig: NODE_84_length_152947_cov_11.368503, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/537/995/GCF_900537995.1_genomic.fna.gz	0.6011	0.7118	97.01	0.561	96.63-97.34	0.307	0.27-0.34	1	1.453	1981/18464	93.05	NZ_LR027880.1 Roseburia intestinalis L1-82 chromosome 1, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/735/GCA_000437735.1_genomic.fna.gz	0.5926	0.4264	98.61	0.553	98.38-99.02	0.302	0.27-0.32	1	1.174	2041/11847	94.48	FR899312.1 Eubacterium sp. CAG:38 genomic scaffold, scf6, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/155/205/GCF_000155205.1_genomic.fna.gz	0.5541	0.3988	98.82	0.517	98.54-99.21	0.283	0.25-0.31	1	1.353	1945/11093	94.54	NZ_DS990209.1 [Ruminococcus] lactaris ATCC 29176 Scfld_02_46, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	0.5506	0.6542	96.84	0.514	96.40-97.15	0.281	0.25-0.32	1	1.311	1773/19066	92.62	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/539/625/GCA_003539625.1_genomic.fna.gz	0.5208	0.1949	97.82	0.486	97.22-98.39	0.266	0.22-0.32	1	1.179	732/6089	93.39	DPOU01000022.1 TPA_asm: Acholeplasmatales bacterium isolate UBA11505 contig_1149, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/714/665/GCA_018714665.1_genomic.fna.gz	0.4608	0.2776	98.52	0.430	98.07-99.02	0.235	0.20-0.27	1	1.130	1340/9940	93.74	DVNA01000054.1 MAG TPA_asm: Candidatus Gallibacteroides avistercoris isolate CHK158-818 CHK158__C101041_L9914_ERR2241950, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/275/GCA_900544275.1_genomic.fna.gz	0.4543	0.2363	96.60	0.424	95.88-97.18	0.232	0.19-0.30	1	1.122	622/8594	91.88	UQUU01000001.1 uncultured Succiniclasticum sp. isolate UMGS663 genome assembly, contig: NODE_4_length_324831_cov_33.268533, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/415/GCA_900551415.1_genomic.fna.gz	0.3844	0.2298	95.32	0.359	94.31-96.10	0.196	0.14-0.27	1	1.125	407/9899	90.22	URWB01000001.1 uncultured Clostridiales bacterium isolate UMGS1400 genome assembly, contig: NODE_154_length_57664_cov_5.329532, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/265/GCA_900544265.1_genomic.fna.gz	0.3751	0.2315	96.97	0.350	96.31-97.65	0.191	0.15-0.23	1	1.250	755/10035	91.99	UQUQ01000001.1 uncultured Alistipes sp. isolate UMGS657 genome assembly, contig: NODE_18_length_238927_cov_39.924107, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/765/GCA_900550765.1_genomic.fna.gz	0.3671	0.1881	96.40	0.343	95.63-97.17	0.187	0.14-0.24	1	1.137	473/8425	91.13	URTC01000001.1 uncultured Clostridia bacterium isolate UMGS1322 genome assembly, contig: NODE_593_length_43262_cov_2.877272, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/016/908/695/GCF_016908695.1_genomic.fna.gz	0.3484	0.4136	95.98	0.325	95.38-96.57	0.178	0.14-0.21	1	1.261	895/19156	90.59	NZ_JAFBEJ010000001.1 Blautia faecis strain DSM 27629 Ga0454052_01, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/255/GCA_000438255.1_genomic.fna.gz	0.3253	0.1256	96.14	0.304	95.09-97.12	0.166	0.11-0.23	1	1.110	290/6292	90.55	FR901859.1 Clostridium sp. CAG:389 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/115/GCA_000433115.1_genomic.fna.gz	0.3205	0.1644	95.38	0.299	94.55-96.60	0.164	0.11-0.22	1	1.211	299/8374	89.81	FR892115.1 Ruminococcus sp. CAG:382 genomic scaffold, scf32, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/975/GCA_900554975.1_genomic.fna.gz	0.3073	0.1253	97.83	0.287	96.83-98.69	0.157	0.11-0.20	1	1.088	498/6618	91.99	USJI01000001.1 uncultured Ruminococcus sp. isolate UMGS1771 genome assembly, contig: NODE_955_length_28547_cov_3.106556, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/557/635/GCF_015557635.1_genomic.fna.gz	0.2950	0.2795	95.79	0.275	95.05-96.68	0.151	0.11-0.19	1	1.205	586/15484	89.98	NZ_JADNOP010000010.1 Fusicatenibacter saccharivorans strain D41t1_190614_C8 NODE_10_length_148788_cov_71.1435, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/685/GCA_902363685.1_genomic.fna.gz	0.2824	0.2635	96.21	0.264	95.44-96.90	0.144	0.11-0.18	1	1.219	622/15010	90.24	CABJBG010000001.1 Ruminococcaceae bacterium isolate MGYG-HGUT-00140 genome assembly, contig: .21673_4_37.1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/460/745/GCA_003460745.1_genomic.fna.gz	0.2518	0.2155	95.82	0.235	94.85-96.88	0.129	0.09-0.17	1	1.452	458/13854	89.58	QTVU01000001.1 Firmicutes bacterium AM55-24TS AM55-24TS.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/803/105/GCA_000803105.1_genomic.fna.gz	0.2107	0.2298	98.04	0.197	97.29-98.85	0.108	0.08-0.13	1	1.181	1023/17981	91.17	JTDA01000001.1 Coprobacter secundus strain 177 contig00001, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/478/335/GCF_003478335.1_genomic.fna.gz	0.1972	0.1654	97.02	0.184	96.05-98.00	0.101	0.07-0.13	1	1.144	515/13379	90.03	NZ_QUFB01000001.1 Clostridium sp. AM49-4BH AM49-4BH.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/155/GCA_000438155.1_genomic.fna.gz	0.1959	0.1595	97.70	0.183	96.81-98.79	0.100	0.07-0.13	1	1.051	631/13362	90.62	FR902826.1 Firmicutes bacterium CAG:95 genomic scaffold, scf14, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/343/815/GCA_003343815.1_genomic.fna.gz	0.1918	0.0714	96.13	0.179	94.36-98.00	0.098	0.05-0.16	1	1.060	151/5389	89.11	QAKL01000109.1 MAG: Clostridiales bacterium isolate CIM:MAG 1201 contig_101219, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/225/GCA_900545225.1_genomic.fna.gz	0.1890	0.0742	98.10	0.176	96.91-99.57	0.096	0.06-0.13	1	1.128	335/6417	90.92	UQXZ01000001.1 uncultured Clostridiales bacterium isolate UMGS752 genome assembly, contig: NODE_17_length_195278_cov_17.799255, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/169/235/GCF_000169235.1_genomic.fna.gz	0.1881	0.1579	96.44	0.176	95.25-97.77	0.096	0.06-0.15	1	1.188	409/13425	89.35	NZ_AAXA02000016.1 Dorea formicigenerans ATCC 27755 D_formicigenerans-3.0.1_Cont400, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/343/965/GCA_003343965.1_genomic.fna.gz	0.1874	0.0904	97.38	0.175	96.03-99.08	0.096	0.06-0.14	1	1.046	241/5889	90.20	QAKD01000070.1 MAG: Clostridiales Family XIII bacterium isolate CIM:MAG 1057 contig_103049, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/534/295/GCA_003534295.1_genomic.fna.gz	0.1704	0.0614	96.93	0.159	95.11-98.98	0.087	0.04-0.15	1	1.042	192/5924	89.53	DPDV01000016.1 MAG TPA_asm: Clostridiales bacterium isolate UBA8271 contig_101, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/761/725/GCA_900761725.1_genomic.fna.gz	0.1519	0.0673	95.48	0.142	93.58-97.34	0.078	0.04-0.14	1	1.037	134/7368	87.87	CAAFDT010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12650, WGS project CAAFDT010000000 data, contig: SRS098571_58_k99_2797, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/375/GCA_000436375.1_genomic.fna.gz	9.6361	5.5555	97.72	12.068	NA-NA	HIGH	NA-NA	6	6.476	3847/7868	97.72	FR885403.1 Azospirillum sp. CAG:239 genomic scaffold, scf1, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	6.5866	7.0468	98.98	8.249	NA-NA	HIGH	NA-NA	4	4.427	10386/14285	98.98	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/760/795/GCA_900760795.1_genomic.fna.gz	4.9794	6.5674	99.03	6.236	NA-NA	HIGH	NA-NA	3	3.347	13098/17696	99.03	CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium, isolate HGM04771, WGS project CAAFAI010000000 data, contig: SRS021948_34_k99_167, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	4.8964	8.1110	97.18	6.132	NA-NA	HIGH	NA-NA	3	3.291	8693/21133	97.18	NC_009614.1 Bacteroides vulgatus ATCC 8482, complete sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/539/625/GCA_003539625.1_genomic.fna.gz	4.5335	2.0654	99.28	5.678	NA-NA	HIGH	NA-NA	3	3.047	4862/6089	99.28	DPOU01000022.1 TPA_asm: Acholeplasmatales bacterium isolate UBA11505 contig_1149, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/382/445/GCF_000382445.1_genomic.fna.gz	4.5079	6.7197	96.52	5.645	NA-NA	HIGH	NA-NA	3	3.030	6335/18994	96.52	NZ_KB905472.1 Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 strain DSM 17679 aczJl-supercont1.1, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/435/GCA_000432435.1_genomic.fna.gz	3.1425	1.8976	98.61	3.935	98.54-98.69	2.112	1.99-2.25	2	2.532	4666/8129	98.23	HF993111.1 Eubacterium sp. CAG:180 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/205/GCF_000154205.1_genomic.fna.gz	2.4840	3.7609	98.21	3.111	98.16-98.26	1.669	1.61-1.73	2	2.095	9230/19703	97.58	NZ_DS362249.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_32, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/595/GCA_000437595.1_genomic.fna.gz	2.4032	2.2483	98.00	3.010	97.91-98.08	1.615	1.54-1.70	2	2.168	5488/12681	97.33	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/160/055/GCF_000160055.1_genomic.fna.gz	2.2091	1.3438	98.02	2.767	97.89-98.12	1.485	1.39-1.60	2	1.984	3382/8049	97.24	NZ_GG698602.1 Dialister invisus DSM 15470 Scfld0, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/555/GCA_000435555.1_genomic.fna.gz	2.1880	1.1172	98.63	2.740	98.52-98.76	1.471	1.38-1.56	2	2.089	3477/6846	97.84	FR881491.1 Firmicutes bacterium CAG:176 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/465/GCF_000154465.1_genomic.fna.gz	2.1804	1.7843	98.17	2.731	98.06-98.26	1.465	1.38-1.56	2	1.998	4707/10726	97.38	NZ_DS499581.1 Alistipes putredinis DSM 17216 Scfld_02_11, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/723/465/GCF_000723465.1_genomic.fna.gz	2.1040	2.0039	98.15	2.635	98.06-98.23	1.414	1.35-1.49	2	1.948	5303/12361	97.31	NZ_HF545616.1 Ruminococcus bicirculans strain 80/3 chromosome I, complete sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/834/235/GCF_002834235.1_genomic.fna.gz	1.8595	1.4318	97.76	2.329	97.61-97.87	1.250	1.16-1.34	2	1.794	3593/10048	96.74	NZ_NNBY01000001.1 Ruminococcus bromii strain 5AMG contig000001, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/293/635/GCF_003293635.1_genomic.fna.gz	1.8072	1.6431	98.85	2.263	98.74-98.95	1.215	1.16-1.28	2	2.172	5978/12018	97.77	NZ_CP026548.1 Faecalibacterium prausnitzii strain 942/30-2 chromosome, complete genome
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/534/295/GCA_003534295.1_genomic.fna.gz	1.5982	0.7017	99.00	2.002	98.87-99.15	1.074	1.00-1.15	1	1.661	2890/5924	97.71	DPDV01000016.1 MAG TPA_asm: Clostridiales bacterium isolate UBA8271 contig_101, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/395/GCA_000437395.1_genomic.fna.gz	1.5450	0.8128	98.93	1.935	98.78-99.08	1.038	0.97-1.12	1	1.619	3311/7060	97.59	FR898160.1 Clostridium sp. CAG:288 genomic scaffold, scf1, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/735/GCA_000437735.1_genomic.fna.gz	1.3933	1.2203	99.14	1.745	99.01-99.25	0.936	0.89-0.98	1	1.558	5596/11847	97.61	FR899312.1 Eubacterium sp. CAG:38 genomic scaffold, scf6, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/374/505/GCF_000374505.1_genomic.fna.gz	1.3880	1.7214	97.25	1.738	97.12-97.39	0.933	0.87-0.98	1	1.591	4295/16570	95.74	NZ_KB894541.1 Alistipes onderdonkii WAL 8169 = DSM 19147 C506DRAFT_scaffold00001.1, whole genome shotgun sequence
