Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/526/845/GCA_003526845.1_genomic.fna.gz	1.0820	0.5969	97.90	0.552	97.68-98.19	0.552	0.49-0.60	1	1.313	1800/8042	95.29	DPVM01000006.1 TPA_asm: Oscillospiraceae bacterium isolate UBA9115 contig_1181, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	1.0579	1.9869	97.57	0.540	97.44-97.72	0.540	0.51-0.56	1	1.328	5303/26733	94.92	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/395/GCA_000437395.1_genomic.fna.gz	1.0375	0.5077	98.03	0.530	97.78-98.32	0.530	0.47-0.57	1	1.342	1596/7060	95.32	FR898160.1 Clostridium sp. CAG:288 genomic scaffold, scf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/215/GCA_000434215.1_genomic.fna.gz	1.0183	0.7499	98.24	0.520	98.04-98.50	0.520	0.47-0.56	1	1.319	2541/10680	95.47	HF999650.1 Bacteroides sp. CAG:144 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/025/985/GCF_000025985.1_genomic.fna.gz	0.9911	1.5504	98.07	0.506	97.92-98.22	0.506	0.47-0.53	1	1.307	4953/22430	95.24	NC_003228.3 Bacteroides fragilis NCTC 9343, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/156/655/GCF_000156655.1_genomic.fna.gz	0.9663	0.7261	96.60	0.493	96.34-96.92	0.493	0.43-0.54	1	1.427	1410/10381	93.76	NZ_DS996879.1 Holdemanella biformis DSM 3989 Scfld141, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/675/GCA_902363675.1_genomic.fna.gz	0.9585	1.1055	98.98	0.489	98.80-99.16	0.489	0.45-0.52	1	1.638	4671/15979	96.11	CABJAV010000001.1 Lachnospiraceae bacterium isolate MGYG-HGUT-00136 genome assembly, contig: .20427_4_25.1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/222/615/GCF_002222615.2_genomic.fna.gz	0.7371	1.0055	98.84	0.376	98.71-99.08	0.376	0.35-0.40	1	1.262	4380/19603	95.28	NZ_CP022412.2 Bacteroides caccae strain ATCC 43185 chromosome, complete genome
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/555/125/GCA_900555125.1_genomic.fna.gz	0.7176	0.3195	96.56	0.366	96.11-97.05	0.366	0.30-0.42	1	1.202	674/6388	93.00	USKH01000001.1 uncultured Clostridium sp. isolate UMGS1795 genome assembly, contig: NODE_1111_length_34159_cov_3.507624, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/753/285/GCA_900753285.1_genomic.fna.gz	0.6262	0.4835	95.51	0.320	95.03-95.98	0.320	0.27-0.39	1	1.186	747/11107	91.66	CAADYN010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12664, WGS project CAADYN010000000 data, contig: ERS396348_42_k79_14, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/115/GCA_900539115.1_genomic.fna.gz	0.6086	0.5155	97.03	0.311	96.56-97.44	0.311	0.27-0.36	1	1.218	1314/12268	93.05	UQAQ01000001.1 uncultured Roseburia sp. isolate UMGS89 genome assembly, contig: NODE_84_length_152947_cov_11.368503, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/537/995/GCF_900537995.1_genomic.fna.gz	0.6011	0.8060	97.01	0.307	96.63-97.34	0.307	0.27-0.34	1	1.453	1981/18464	93.05	NZ_LR027880.1 Roseburia intestinalis L1-82 chromosome 1, complete sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/735/GCA_000437735.1_genomic.fna.gz	0.5926	0.4828	98.61	0.302	98.38-99.02	0.302	0.27-0.32	1	1.174	2041/11847	94.48	FR899312.1 Eubacterium sp. CAG:38 genomic scaffold, scf6, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/155/205/GCF_000155205.1_genomic.fna.gz	0.5541	0.4517	98.82	0.283	98.54-99.21	0.283	0.25-0.31	1	1.353	1945/11093	94.54	NZ_DS990209.1 [Ruminococcus] lactaris ATCC 29176 Scfld_02_46, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	0.5506	0.7408	96.84	0.281	96.40-97.15	0.281	0.25-0.32	1	1.311	1773/19066	92.62	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/539/625/GCA_003539625.1_genomic.fna.gz	0.5208	0.2207	97.82	0.266	97.22-98.39	0.266	0.22-0.32	1	1.179	732/6089	93.39	DPOU01000022.1 TPA_asm: Acholeplasmatales bacterium isolate UBA11505 contig_1149, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/714/665/GCA_018714665.1_genomic.fna.gz	0.4608	0.3144	98.52	0.235	98.07-99.02	0.235	0.20-0.27	1	1.130	1340/9940	93.74	DVNA01000054.1 MAG TPA_asm: Candidatus Gallibacteroides avistercoris isolate CHK158-818 CHK158__C101041_L9914_ERR2241950, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/275/GCA_900544275.1_genomic.fna.gz	0.4543	0.2676	96.60	0.232	95.88-97.18	0.232	0.19-0.30	1	1.122	622/8594	91.88	UQUU01000001.1 uncultured Succiniclasticum sp. isolate UMGS663 genome assembly, contig: NODE_4_length_324831_cov_33.268533, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/551/415/GCA_900551415.1_genomic.fna.gz	0.3844	0.2603	95.32	0.196	94.31-96.10	0.196	0.14-0.27	1	1.125	407/9899	90.22	URWB01000001.1 uncultured Clostridiales bacterium isolate UMGS1400 genome assembly, contig: NODE_154_length_57664_cov_5.329532, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/265/GCA_900544265.1_genomic.fna.gz	0.3751	0.2622	96.97	0.191	96.31-97.65	0.191	0.15-0.23	1	1.250	755/10035	91.99	UQUQ01000001.1 uncultured Alistipes sp. isolate UMGS657 genome assembly, contig: NODE_18_length_238927_cov_39.924107, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/765/GCA_900550765.1_genomic.fna.gz	0.3671	0.2130	96.40	0.187	95.63-97.17	0.187	0.14-0.24	1	1.137	473/8425	91.13	URTC01000001.1 uncultured Clostridia bacterium isolate UMGS1322 genome assembly, contig: NODE_593_length_43262_cov_2.877272, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/016/908/695/GCF_016908695.1_genomic.fna.gz	0.3484	0.4684	95.98	0.178	95.38-96.57	0.178	0.14-0.21	1	1.261	895/19156	90.59	NZ_JAFBEJ010000001.1 Blautia faecis strain DSM 27629 Ga0454052_01, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/255/GCA_000438255.1_genomic.fna.gz	0.3253	0.1423	96.14	0.166	95.09-97.12	0.166	0.11-0.23	1	1.110	290/6292	90.55	FR901859.1 Clostridium sp. CAG:389 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/115/GCA_000433115.1_genomic.fna.gz	0.3205	0.1862	95.38	0.164	94.55-96.60	0.164	0.11-0.22	1	1.211	299/8374	89.81	FR892115.1 Ruminococcus sp. CAG:382 genomic scaffold, scf32, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/554/975/GCA_900554975.1_genomic.fna.gz	0.3073	0.1420	97.83	0.157	96.83-98.69	0.157	0.11-0.20	1	1.088	498/6618	91.99	USJI01000001.1 uncultured Ruminococcus sp. isolate UMGS1771 genome assembly, contig: NODE_955_length_28547_cov_3.106556, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/557/635/GCF_015557635.1_genomic.fna.gz	0.2950	0.3166	95.79	0.151	95.05-96.68	0.151	0.11-0.19	1	1.205	586/15484	89.98	NZ_JADNOP010000010.1 Fusicatenibacter saccharivorans strain D41t1_190614_C8 NODE_10_length_148788_cov_71.1435, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/685/GCA_902363685.1_genomic.fna.gz	0.2824	0.2984	96.21	0.144	95.44-96.90	0.144	0.11-0.18	1	1.219	622/15010	90.24	CABJBG010000001.1 Ruminococcaceae bacterium isolate MGYG-HGUT-00140 genome assembly, contig: .21673_4_37.1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/460/745/GCA_003460745.1_genomic.fna.gz	0.2518	0.2441	95.82	0.129	94.85-96.88	0.129	0.09-0.17	1	1.452	458/13854	89.58	QTVU01000001.1 Firmicutes bacterium AM55-24TS AM55-24TS.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/803/105/GCA_000803105.1_genomic.fna.gz	0.2107	0.2602	98.04	0.108	97.29-98.85	0.108	0.08-0.13	1	1.181	1023/17981	91.17	JTDA01000001.1 Coprobacter secundus strain 177 contig00001, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/478/335/GCF_003478335.1_genomic.fna.gz	0.1972	0.1873	97.02	0.101	96.05-98.00	0.101	0.07-0.13	1	1.144	515/13379	90.03	NZ_QUFB01000001.1 Clostridium sp. AM49-4BH AM49-4BH.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/438/155/GCA_000438155.1_genomic.fna.gz	0.1959	0.1806	97.70	0.100	96.81-98.79	0.100	0.07-0.13	1	1.051	631/13362	90.62	FR902826.1 Firmicutes bacterium CAG:95 genomic scaffold, scf14, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/343/815/GCA_003343815.1_genomic.fna.gz	0.1918	0.0809	96.13	0.098	94.36-98.00	0.098	0.05-0.16	1	1.060	151/5389	89.11	QAKL01000109.1 MAG: Clostridiales bacterium isolate CIM:MAG 1201 contig_101219, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/225/GCA_900545225.1_genomic.fna.gz	0.1890	0.0840	98.10	0.096	96.91-99.57	0.096	0.06-0.13	1	1.128	335/6417	90.92	UQXZ01000001.1 uncultured Clostridiales bacterium isolate UMGS752 genome assembly, contig: NODE_17_length_195278_cov_17.799255, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/169/235/GCF_000169235.1_genomic.fna.gz	0.1881	0.1788	96.44	0.096	95.25-97.77	0.096	0.06-0.15	1	1.188	409/13425	89.35	NZ_AAXA02000016.1 Dorea formicigenerans ATCC 27755 D_formicigenerans-3.0.1_Cont400, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/343/965/GCA_003343965.1_genomic.fna.gz	0.1874	0.1024	97.38	0.096	96.03-99.08	0.096	0.06-0.14	1	1.046	241/5889	90.20	QAKD01000070.1 MAG: Clostridiales Family XIII bacterium isolate CIM:MAG 1057 contig_103049, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/534/295/GCA_003534295.1_genomic.fna.gz	0.1704	0.0696	96.93	0.087	95.11-98.98	0.087	0.04-0.15	1	1.042	192/5924	89.53	DPDV01000016.1 MAG TPA_asm: Clostridiales bacterium isolate UBA8271 contig_101, whole genome shotgun sequence
real_gut_reads/ERR011201_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/761/725/GCA_900761725.1_genomic.fna.gz	0.1519	0.0763	95.48	0.078	93.58-97.34	0.078	0.04-0.14	1	1.037	134/7368	87.87	CAAFDT010000001.1 TPA_asm: Clostridia bacterium, isolate HGM12650, WGS project CAAFDT010000000 data, contig: SRS098571_58_k99_2797, whole genome shotgun sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/196/555/GCF_000196555.1_genomic.fna.gz	48.4190	44.5574	99.22	325.000	NA-NA	HIGH	NA-NA	325	355.409	7846/9990	99.22	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/025/135/GCF_001025135.1_genomic.fna.gz	18.4737	15.7593	98.90	124.000	NA-NA	HIGH	NA-NA	124	156.231	6785/9564	98.90	NZ_AP012323.1 Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456 strain JCM 1255 chromosome, complete genome
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/475/675/GCF_900475675.1_genomic.fna.gz	16.5370	11.4432	99.50	111.000	NA-NA	HIGH	NA-NA	111	113.053	6361/7432	99.50	NZ_LS483403.1 Streptococcus lutetiensis strain NCTC13774 chromosome 1, complete sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	12.9614	25.1781	99.07	87.000	NA-NA	HIGH	NA-NA	87	88.161	15872/21223	99.07	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/902/810/435/GCF_902810435.1_genomic.fna.gz	1.5546	1.2875	97.78	10.435	NA-NA	HIGH	NA-NA	10	10.435	4585/9199	97.78	NZ_LR778174.1 Veillonella parvula strain SKV38 chromosome 1, complete sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/187/585/GCF_000187585.1_genomic.fna.gz	0.4401	0.2785	97.42	2.954	NA-NA	HIGH	NA-NA	3	2.954	3112/6993	97.42	NZ_GL732463.1 Streptococcus peroris ATCC 700780 SCAFFOLD1, whole genome shotgun sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/637/515/GCF_900637515.1_genomic.fna.gz	0.1997	0.1631	97.22	1.341	97.06-97.33	1.341	1.25-1.45	2	2.208	2884/9184	96.33	NZ_LR134375.1 Veillonella dispar strain NCTC11831 chromosome 1, complete sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/722/765/GCF_000722765.2_genomic.fna.gz	0.1674	0.1254	97.51	1.124	97.31-97.66	1.124	1.04-1.23	2	2.469	2547/8136	96.32	NZ_CP028415.1 Streptococcus mitis strain SK637 chromosome, complete genome
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/738/225/GCF_009738225.1_genomic.fna.gz	0.1647	0.1552	95.32	1.105	95.16-95.49	1.105	1.00-1.19	1	1.705	1568/10219	94.13	NZ_CP018187.1 Streptococcus salivarius strain ICDC2 chromosome, complete genome
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/785/515/GCF_000785515.1_genomic.fna.gz	0.1553	0.1312	97.78	1.043	97.61-97.91	1.043	0.97-1.13	1	1.775	3064/9341	96.47	NZ_CP009913.1 Streptococcus salivarius strain NCTC 8618 chromosome, complete genome
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/496/155/GCF_009496155.1_genomic.fna.gz	0.1281	0.1072	98.42	0.860	98.25-98.57	0.860	0.79-0.93	2	2.550	3349/9227	96.78	NZ_WIJP01000010.1 Streptococcus mitis strain SM10 NODE_10_length_108696_cov_24.038307, whole genome shotgun sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/175/615/GCF_000175615.1_genomic.fna.gz	0.1262	0.1098	96.43	0.847	96.20-96.65	0.847	0.76-0.93	1	1.601	1837/9767	94.75	NZ_ACVO01000025.1 Rothia mucilaginosa ATCC 25296 contig00004, whole genome shotgun sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/679/045/GCF_001679045.1_genomic.fna.gz	0.1007	0.0710	96.45	0.676	96.20-96.74	0.676	0.59-0.74	1	1.403	1300/7971	94.32	NZ_LYCK01000001.1 Haemophilus haemolyticus strain CCUG 12834 contig_1, whole genome shotgun sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/027/105/GCF_001027105.1_genomic.fna.gz	0.0919	0.0987	98.08	0.617	97.93-98.31	0.617	0.56-0.66	1	1.350	3057/11892	95.71	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/184/945/GCF_000184945.1_genomic.fna.gz	0.0770	0.0976	98.14	0.517	97.97-98.36	0.517	0.47-0.55	1	1.295	3185/13887	95.36	NZ_GL586311.1 Prevotella buccae ATCC 33574 SCAFFOLD1, whole genome shotgun sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/636/965/GCF_900636965.1_genomic.fna.gz	0.0763	0.0880	99.25	0.512	99.05-99.45	0.512	0.47-0.55	1	1.278	4016/12445	96.42	NZ_LR134331.1 Lacticaseibacillus rhamnosus strain NCTC13764 chromosome 1, complete sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/262/545/GCF_000262545.1_genomic.fna.gz	0.0649	0.0631	99.10	0.435	98.88-99.39	0.435	0.39-0.47	1	1.270	2823/10390	95.88	NZ_JH660658.1 Prevotella bivia DSM 20514 Prebiscaffold_1, whole genome shotgun sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/188/295/GCF_000188295.1_genomic.fna.gz	0.0508	0.0367	96.40	0.341	95.86-96.85	0.341	0.29-0.40	1	1.329	766/8001	92.71	NZ_GL831112.1 Streptococcus vestibularis ATCC 49124 SCAFFOLD1, whole genome shotgun sequence
real_gut_reads/ERR525793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/365/265/GCA_018365265.1_genomic.fna.gz	0.0332	0.0271	96.58	0.223	95.94-97.26	0.223	0.18-0.27	1	1.176	631/9031	91.77	JAGZKI010000072.1 Streptococcus parasanguinis isolate L3_133_029G1_dasL3_133_029G1_maxbin2.maxbin.008sta_sub L3_133_029G1_scaffold_1028, whole genome shotgun sequence
